HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N30.HOG0000017	OG0000006	n0																Prap.g_01470																Prbf.g_01580																												
N30.HOG0000018	OG0000007	n1																Prap.g_01270																Prbf.g_01780																												
N30.HOG0000019	OG0000007	n56																Prap.g_01779																Prbf.g_00693																												
N30.HOG0000020	OG0000008	n2																Prap.g_01888																Prbf.g_00793																												
N30.HOG0000021	OG0000008	n46																Prap.g_01887																Prbf.g_00792																												
N30.HOG0000022	OG0000009	n20																Prap.g_00216																Prbf.g_00252																												
N30.HOG0000023	OG0000010	n1																Prap.g_01293																Prbf.g_01757																												
N30.HOG0000024	OG0000010	n79																Prap.g_00669																Prbf.g_00847																												
N30.HOG0000025	OG0000010	n84																Prap.g_00318																Prbf.g_01056																												
N30.HOG0000026	OG0000011	n39																Prap.g_00619																Prbf.g_00347																												
N30.HOG0000027	OG0000012	n20																Prap.g_01145																Prbf.g_01905																												
N30.HOG0000028	OG0000012	n37																Prap.g_00236																Prbf.g_00272																												
N30.HOG0000029	OG0000013	n0																Prap.g_01385																Prbf.g_01665																												
N30.HOG0000030	OG0000014	n2																Prap.g_01403																Prbf.g_01647																												
N30.HOG0000031	OG0000015	n37																Prap.g_01840																Prbf.g_00754																												
N30.HOG0000032	OG0000015	n38																Prap.g_01794																Prbf.g_00708																												
N30.HOG0000033	OG0000016	n45																Prap.g_00514																Prbf.g_00860																												
N30.HOG0000034	OG0000017	n5																Prap.g_01170																Prbf.g_01880																												
N30.HOG0000035	OG0000017	n21																Prap.g_01163																Prbf.g_01887																												
N30.HOG0000036	OG0000018	n1																Prap.g_00755																Prbf.g_01217																												
N30.HOG0000037	OG0000018	n29																Prap.g_00478																Prbf.g_00896																												
N30.HOG0000038	OG0000019	n2																Prap.g_01462																Prbf.g_01588																												
N30.HOG0000039	OG0000019	n26																Prap.g_00480																Prbf.g_00894																												
N30.HOG0000040	OG0000020	n25																Prap.g_00228																Prbf.g_00264																												
N30.HOG0000041	OG0000020	n37																Prap.g_01906																Prbf.g_00811																												
N30.HOG0000042	OG0000021	n18																Prap.g_00229																Prbf.g_00265																												
N30.HOG0000043	OG0000021	n33																Prap.g_00797																Prbf.g_01259																												
N30.HOG0000044	OG0000022	n47																Prap.g_00212																Prbf.g_00248																												
N30.HOG0000045	OG0000023	n0																Prap.g_00029																Prbf.g_00287																												
N30.HOG0000046	OG0000024	n6																Prap.g_00322																Prbf.g_01052																												
N30.HOG0000047	OG0000024	n34																Prap.g_00826																Prbf.g_01288																												
N30.HOG0000048	OG0000025	n0																Prap.g_00747																Prbf.g_01209																												
N30.HOG0000049	OG0000026	n0																Prap.g_00923																Prbf.g_01354																												
N30.HOG0000050	OG0000027	n35																Prap.g_01912																Prbf.g_00817																												
N30.HOG0000051	OG0000027	n36																Prap.g_01860																Prbf.g_00774																												
N30.HOG0000052	OG0000028	n21																Prap.g_01889																Prbf.g_00794																												
N30.HOG0000053	OG0000029	n26																Prap.g_01899																Prbf.g_00804																												
N30.HOG0000054	OG0000029	n27																Prap.g_01848																Prbf.g_00762																												
N30.HOG0000055	OG0000029	n42																Prap.g_01688																Prbf.g_00603																												
N30.HOG0000056	OG0000030	n0																Prap.g_01569																Prbf.g_00484																												
N30.HOG0000057	OG0000031	n61																Prap.g_00080																Prbf.g_00116																												
N30.HOG0000058	OG0000032	n1																Prap.g_00160																Prbf.g_00196																												
N30.HOG0000059	OG0000033	n10																Prap.g_01001																Prbf.g_01503																												
N30.HOG0000060	OG0000033	n15																Prap.g_00087																Prbf.g_00123																												
N30.HOG0000061	OG0000034	n0																Prap.g_00572																Prbf.g_00015																												
N30.HOG0000062	OG0000035	n0																Prap.g_00121																Prbf.g_00157																												
N30.HOG0000063	OG0000037	n0																Prap.g_01067																Prbf.g_01437																												
N30.HOG0000064	OG0000038	n0																Prap.g_01530																Prbf.g_00445																												
N30.HOG0000065	OG0000039	n0																Prap.g_00814																Prbf.g_01276																												
N30.HOG0000066	OG0000041	n0																Prap.g_01731																Prbf.g_00646																												
N30.HOG0000067	OG0000042	n0																Prap.g_01572																Prbf.g_00487																												
N30.HOG0000068	OG0000043	n2																Prap.g_00477																Prbf.g_00897																												
N30.HOG0000069	OG0000045	n49																Prap.g_00500																Prbf.g_00874																												
N30.HOG0000070	OG0000046	n0																Prap.g_01384																Prbf.g_01666																												
N30.HOG0000071	OG0000047	n31																Prap.g_01343																Prbf.g_01707																												
N30.HOG0000072	OG0000048	n28																Prap.g_00548																Prbf.g_00039																												
N30.HOG0000073	OG0000048	n59																Prap.g_01439																Prbf.g_01611																												
N30.HOG0000074	OG0000050	n14																Prap.g_00667																Prbf.g_00845																												
N30.HOG0000075	OG0000051	n4																Prap.g_00611																Prbf.g_00340																												
N30.HOG0000076	OG0000052	n19																Prap.g_00099																Prbf.g_00135																												
N30.HOG0000077	OG0000052	n27																Prap.g_00897																Prbf.g_01380																												
N30.HOG0000078	OG0000053	n30																Prap.g_00142																Prbf.g_00178																												
N30.HOG0000079	OG0000053	n33																Prap.g_01834																Prbf.g_00748																												
N30.HOG0000080	OG0000054	n0																Prap.g_01161																Prbf.g_01889																												
N30.HOG0000081	OG0000055	n22																Prap.g_00505																Prbf.g_00869																												
N30.HOG0000082	OG0000055	n27																Prap.g_01805																Prbf.g_00719																												
N30.HOG0000083	OG0000057	n0																Prap.g_00799																Prbf.g_01261																												
N30.HOG0000084	OG0000058	n2																Prap.g_00081																Prbf.g_00117																												
N30.HOG0000085	OG0000059	n10																Prap.g_01691																Prbf.g_00606																												
N30.HOG0000086	OG0000061	n11																Prap.g_00456																Prbf.g_00918																												
N30.HOG0000087	OG0000062	n10																Prap.g_00206																Prbf.g_00242																												
N30.HOG0000088	OG0000063	n0																Prap.g_01903																Prbf.g_00808																												
N30.HOG0000089	OG0000064	n0																Prap.g_00883																Prbf.g_01394																												
N30.HOG0000090	OG0000065	n0																Prap.g_01069																Prbf.g_01435																												
N30.HOG0000091	OG0000066	n27																Prap.g_01230																Prbf.g_01820																												
N30.HOG0000092	OG0000066	n28																Prap.g_01867																Prbf.g_00781																												
N30.HOG0000093	OG0000067	n0																Prap.g_00783																Prbf.g_01245																												
N30.HOG0000094	OG0000068	n0																Prap.g_00059																Prbf.g_00095																												
N30.HOG0000095	OG0000069	n26																Prap.g_01312																Prbf.g_01738																												
N30.HOG0000096	OG0000070	n0																Prap.g_01316																Prbf.g_01734																												
N30.HOG0000097	OG0000071	n0																Prap.g_00561																Prbf.g_00026																												
N30.HOG0000098	OG0000072	n0																Prap.g_00999																Prbf.g_01505																												
N30.HOG0000099	OG0000073	n25																Prap.g_01267																Prbf.g_01783																												
N30.HOG0000100	OG0000074	n24																Prap.g_00819																Prbf.g_01281																												
N30.HOG0000101	OG0000074	n30																Prap.g_00658																Prbf.g_00836																												
N30.HOG0000102	OG0000074	n39																Prap.g_00021																Prbf.g_00295																												
N30.HOG0000103	OG0000075	n0																Prap.g_01606																Prbf.g_00522																												
N30.HOG0000104	OG0000076	n0																Prap.g_01580																Prbf.g_00496																												
N30.HOG0000105	OG0000077	n0																Prap.g_01099																Prbf.g_01405																												
N30.HOG0000106	OG0000078	n0																Prap.g_01472																Prbf.g_01578																												
N30.HOG0000107	OG0000079	n0																Prap.g_01459																Prbf.g_01591																												
N30.HOG0000108	OG0000080	n41																Prap.g_00093																Prbf.g_00129																												
N30.HOG0000109	OG0000080	n46																Prap.g_00095																Prbf.g_00131																												
N30.HOG0000110	OG0000081	n0																Prap.g_01238																Prbf.g_01812																												
N30.HOG0000111	OG0000082	n21																Prap.g_01183																Prbf.g_01867																												
N30.HOG0000112	OG0000082	n22																Prap.g_01790																Prbf.g_00704																												
N30.HOG0000113	OG0000084	n0																Prap.g_00118																Prbf.g_00154																												
N30.HOG0000114	OG0000085	n26																Prap.g_01917																Prbf.g_00822																												
N30.HOG0000115	OG0000085	n29																Prap.g_01787																Prbf.g_00701																												
N30.HOG0000116	OG0000086	n0																Prap.g_01090																Prbf.g_01414																												
N30.HOG0000117	OG0000087	n0																Prap.g_01035																Prbf.g_01469																												
N30.HOG0000118	OG0000088	n0																Prap.g_01004																Prbf.g_01500																												
N30.HOG0000119	OG0000089	n0																Prap.g_01349																Prbf.g_01701																												
N30.HOG0000120	OG0000090	n0																Prap.g_01236																Prbf.g_01814																												
N30.HOG0000121	OG0000091	n0																Prap.g_00384																Prbf.g_00990																												
N30.HOG0000122	OG0000092	n3																Prap.g_00853																Prbf.g_01315																												
N30.HOG0000123	OG0000093	n7																Prap.g_00355																Prbf.g_01019																												
N30.HOG0000124	OG0000094	n0																Prap.g_00306																Prbf.g_01068																												
N30.HOG0000125	OG0000095	n18																Prap.g_00708																Prbf.g_01170																												
N30.HOG0000126	OG0000096	n0																Prap.g_00010																Prbf.g_00306																												
N30.HOG0000127	OG0000097	n0																Prap.g_00410																Prbf.g_00964																												
N30.HOG0000128	OG0000098	n0																Prap.g_01928																Prbf.g_00071																												
N30.HOG0000129	OG0000099	n0																Prap.g_00082																Prbf.g_00118																												
N30.HOG0000130	OG0000100	n0																Prap.g_00200																Prbf.g_00236																												
N30.HOG0000131	OG0000101	n0																Prap.g_01642																Prbf.g_00558																												
N30.HOG0000132	OG0000102	n0																Prap.g_01575																Prbf.g_00491																												
N30.HOG0000133	OG0000103	n0																Prap.g_01491																Prbf.g_00406																												
N30.HOG0000134	OG0000104	n0																Prap.g_01869																Prbf.g_00397																												
N30.HOG0000135	OG0000105	n0																Prap.g_01436																Prbf.g_01614																												
N30.HOG0000136	OG0000106	n0																Prap.g_00591																Prbf.g_00320																												
N30.HOG0000137	OG0000107	n0																Prap.g_01714																Prbf.g_00629																												
N30.HOG0000138	OG0000108	n0																Prap.g_01287																Prbf.g_01763																												
N30.HOG0000139	OG0000109	n0																Prap.g_01273																Prbf.g_01777																												
N30.HOG0000140	OG0000110	n0																Prap.g_01194																Prbf.g_01856																												
N30.HOG0000141	OG0000111	n0																Prap.g_00798																Prbf.g_01260																												
N30.HOG0000142	OG0000112	n0																Prap.g_01121																Prbf.g_01929																												
N30.HOG0000143	OG0000113	n0																Prap.g_00760																Prbf.g_01222																												
N30.HOG0000144	OG0000114	n0																Prap.g_00858																Prbf.g_01320																												
N30.HOG0000145	OG0000115	n0																Prap.g_00525																Prbf.g_00062																												
N30.HOG0000146	OG0000116	n0																Prap.g_00467																Prbf.g_00907																												
N30.HOG0000147	OG0000117	n0																Prap.g_00429																Prbf.g_00945																												
N30.HOG0000148	OG0000118	n0																Prap.g_00574																Prbf.g_00013																												
N30.HOG0000149	OG0000119	n15																Prap.g_00510																Prbf.g_00864																												
N30.HOG0000150	OG0000119	n23																Prap.g_00218																Prbf.g_00254																												
N30.HOG0000151	OG0000120	n0																Prap.g_00079																Prbf.g_00115																												
N30.HOG0000152	OG0000121	n0																Prap.g_00123																Prbf.g_00159																												
N30.HOG0000153	OG0000122	n35																Prap.g_00532																Prbf.g_00055																												
N30.HOG0000154	OG0000122	n39																Prap.g_00164																Prbf.g_00200																												
N30.HOG0000155	OG0000123	n0																Prap.g_01635																Prbf.g_00551																												
N30.HOG0000156	OG0000124	n22																Prap.g_01563																Prbf.g_00478																												
N30.HOG0000157	OG0000125	n0																Prap.g_01528																Prbf.g_00443																												
N30.HOG0000158	OG0000126	n0																Prap.g_01870																Prbf.g_00398																												
N30.HOG0000159	OG0000128	n0																Prap.g_00043																Prbf.g_00382																												
N30.HOG0000160	OG0000129	n0																Prap.g_00910																Prbf.g_01367																												
N30.HOG0000161	OG0000130	n0																Prap.g_00881																Prbf.g_01396																												
N30.HOG0000162	OG0000131	n0																Prap.g_01026																Prbf.g_01478																												
N30.HOG0000163	OG0000132	n0																Prap.g_01006																Prbf.g_01498																												
N30.HOG0000164	OG0000133	n0																Prap.g_01389																Prbf.g_01661																												
N30.HOG0000165	OG0000134	n0																Prap.g_01347																Prbf.g_01703																												
N30.HOG0000166	OG0000135	n0																Prap.g_00543																Prbf.g_00044																												
N30.HOG0000167	OG0000136	n0																Prap.g_01325																Prbf.g_01725																												
N30.HOG0000168	OG0000137	n5																Prap.g_01292																Prbf.g_01758																												
N30.HOG0000169	OG0000138	n0																Prap.g_01272																Prbf.g_01778																												
N30.HOG0000170	OG0000139	n0																Prap.g_01232																Prbf.g_01818																												
N30.HOG0000171	OG0000140	n0																Prap.g_01231																Prbf.g_01819																												
N30.HOG0000172	OG0000141	n0																Prap.g_01160																Prbf.g_01890																												
N30.HOG0000173	OG0000142	n0																Prap.g_00392																Prbf.g_00982																												
N30.HOG0000174	OG0000143	n0																Prap.g_00388																Prbf.g_00986																												
N30.HOG0000175	OG0000144	n0																Prap.g_00374																Prbf.g_01000																												
N30.HOG0000176	OG0000145	n0																Prap.g_00545																Prbf.g_00042																												
N30.HOG0000177	OG0000146	n0																Prap.g_01122																Prbf.g_01928																												
N30.HOG0000178	OG0000147	n0																Prap.g_01123																Prbf.g_01927																												
N30.HOG0000179	OG0000148	n0																Prap.g_00766																Prbf.g_01228																												
N30.HOG0000180	OG0000149	n0																Prap.g_00734																Prbf.g_01196																												
N30.HOG0000181	OG0000150	n0																Prap.g_00724																Prbf.g_01186																												
N30.HOG0000182	OG0000151	n0																Prap.g_00848																Prbf.g_01310																												
N30.HOG0000183	OG0000152	n0																Prap.g_00257																Prbf.g_01117																												
N30.HOG0000184	OG0000153	n0																Prap.g_00276																Prbf.g_01098																												
N30.HOG0000185	OG0000154	n0																Prap.g_00296																Prbf.g_01078																												
N30.HOG0000186	OG0000155	n0																Prap.g_00435																Prbf.g_00939																												
N30.HOG0000187	OG0000156	n0																Prap.g_00550																Prbf.g_00037																												
N30.HOG0000188	OG0000157	n0																Prap.g_00551																Prbf.g_00036																												
N30.HOG0000189	OG0000158	n0																Prap.g_01598																Prbf.g_00514																												
N30.HOG0000190	OG0000159	n36																Prap.g_00890																Prbf.g_01387																												
N30.HOG0000191	OG0000160	n0																Prap.g_00122																Prbf.g_00158																												
N30.HOG0000192	OG0000161	n0																Prap.g_00128																Prbf.g_00164																												
N30.HOG0000193	OG0000162	n0																Prap.g_00134																Prbf.g_00170																												
N30.HOG0000194	OG0000163	n0																Prap.g_00173																Prbf.g_00209																												
N30.HOG0000195	OG0000164	n0																Prap.g_01754																Prbf.g_00669																												
N30.HOG0000196	OG0000165	n0																Prap.g_01747																Prbf.g_00662																												
N30.HOG0000197	OG0000166	n0																Prap.g_01680																Prbf.g_00595																												
N30.HOG0000198	OG0000167	n0																Prap.g_01608																Prbf.g_00524																												
N30.HOG0000199	OG0000168	n0																Prap.g_01597																Prbf.g_00513																												
N30.HOG0000200	OG0000169	n0																Prap.g_01587																Prbf.g_00503																												
N30.HOG0000201	OG0000170	n0																Prap.g_01584																Prbf.g_00500																												
N30.HOG0000202	OG0000171	n0																Prap.g_01564																Prbf.g_00479																												
N30.HOG0000203	OG0000172	n0																Prap.g_01557																Prbf.g_00472																												
N30.HOG0000204	OG0000173	n0																Prap.g_01542																Prbf.g_00457																												
N30.HOG0000205	OG0000174	n0																Prap.g_01513																Prbf.g_00428																												
N30.HOG0000206	OG0000175	n0																Prap.g_01500																Prbf.g_00415																												
N30.HOG0000207	OG0000176	n0																Prap.g_00050																Prbf.g_00389																												
N30.HOG0000208	OG0000177	n0																Prap.g_00049																Prbf.g_00388																												
N30.HOG0000209	OG0000178	n0																Prap.g_00048																Prbf.g_00387																												
N30.HOG0000210	OG0000179	n0																Prap.g_00939																Prbf.g_01338																												
N30.HOG0000211	OG0000180	n0																Prap.g_00938																Prbf.g_01339																												
N30.HOG0000212	OG0000181	n0																Prap.g_00937																Prbf.g_01340																												
N30.HOG0000213	OG0000182	n0																Prap.g_00936																Prbf.g_01341																												
N30.HOG0000214	OG0000183	n0																Prap.g_00932																Prbf.g_01345																												
N30.HOG0000215	OG0000184	n0																Prap.g_00906																Prbf.g_01371																												
N30.HOG0000216	OG0000185	n0																Prap.g_00903																Prbf.g_01374																												
N30.HOG0000217	OG0000186	n0																Prap.g_00887																Prbf.g_01390																												
N30.HOG0000218	OG0000187	n0																Prap.g_00886																Prbf.g_01391																												
N30.HOG0000219	OG0000188	n0																Prap.g_01096																Prbf.g_01408																												
N30.HOG0000220	OG0000189	n0																Prap.g_01082																Prbf.g_01422																												
N30.HOG0000221	OG0000190	n0																Prap.g_01080																Prbf.g_01424																												
N30.HOG0000222	OG0000191	n0																Prap.g_01057																Prbf.g_01447																												
N30.HOG0000223	OG0000192	n0																Prap.g_01052																Prbf.g_01452																												
N30.HOG0000224	OG0000193	n0																Prap.g_01025																Prbf.g_01479																												
N30.HOG0000225	OG0000194	n0																Prap.g_01022																Prbf.g_01482																												
N30.HOG0000226	OG0000195	n0																Prap.g_01020																Prbf.g_01484																												
N30.HOG0000227	OG0000196	n0																Prap.g_01009																Prbf.g_01495																												
N30.HOG0000228	OG0000197	n0																Prap.g_01008																Prbf.g_01496																												
N30.HOG0000229	OG0000198	n0																Prap.g_01007																Prbf.g_01497																												
N30.HOG0000230	OG0000199	n0																Prap.g_01000																Prbf.g_01504																												
N30.HOG0000231	OG0000200	n0																Prap.g_00986																Prbf.g_01518																												
N30.HOG0000232	OG0000201	n0																Prap.g_00977																Prbf.g_01527																												
N30.HOG0000233	OG0000202	n0																Prap.g_00976																Prbf.g_01528																												
N30.HOG0000234	OG0000203	n0																Prap.g_00975																Prbf.g_01529																												
N30.HOG0000235	OG0000204	n0																Prap.g_00974																Prbf.g_01530																												
N30.HOG0000236	OG0000205	n0																Prap.g_00967																Prbf.g_01537																												
N30.HOG0000237	OG0000206	n0																Prap.g_00962																Prbf.g_01542																												
N30.HOG0000238	OG0000207	n0																Prap.g_00959																Prbf.g_01545																												
N30.HOG0000239	OG0000208	n0																Prap.g_00958																Prbf.g_01546																												
N30.HOG0000240	OG0000209	n0																Prap.g_00949																Prbf.g_01555																												
N30.HOG0000241	OG0000210	n0																Prap.g_00948																Prbf.g_01556																												
N30.HOG0000242	OG0000211	n0																Prap.g_01479																Prbf.g_01571																												
N30.HOG0000243	OG0000212	n0																Prap.g_01471																Prbf.g_01579																												
N30.HOG0000244	OG0000213	n0																Prap.g_01453																Prbf.g_01597																												
N30.HOG0000245	OG0000214	n0																Prap.g_01443																Prbf.g_01607																												
N30.HOG0000246	OG0000215	n0																Prap.g_01416																Prbf.g_01634																												
N30.HOG0000247	OG0000216	n0																Prap.g_01415																Prbf.g_01635																												
N30.HOG0000248	OG0000217	n0																Prap.g_01412																Prbf.g_01638																												
N30.HOG0000249	OG0000218	n0																Prap.g_01410																Prbf.g_01640																												
N30.HOG0000250	OG0000219	n0																Prap.g_01409																Prbf.g_01641																												
N30.HOG0000251	OG0000220	n0																Prap.g_01408																Prbf.g_01642																												
N30.HOG0000252	OG0000221	n0																Prap.g_01407																Prbf.g_01643																												
N30.HOG0000253	OG0000222	n0																Prap.g_01400																Prbf.g_01650																												
N30.HOG0000254	OG0000223	n0																Prap.g_01388																Prbf.g_01662																												
N30.HOG0000255	OG0000224	n0																Prap.g_01386																Prbf.g_01664																												
N30.HOG0000256	OG0000225	n0																Prap.g_01360																Prbf.g_01690																												
N30.HOG0000257	OG0000226	n0																Prap.g_01356																Prbf.g_01694																												
N30.HOG0000258	OG0000227	n0																Prap.g_01354																Prbf.g_01696																												
N30.HOG0000259	OG0000228	n0																Prap.g_01350																Prbf.g_01700																												
N30.HOG0000260	OG0000229	n0																Prap.g_01330																Prbf.g_01720																												
N30.HOG0000261	OG0000230	n0																Prap.g_01328																Prbf.g_01722																												
N30.HOG0000262	OG0000231	n0																Prap.g_01317																Prbf.g_01733																												
N30.HOG0000263	OG0000232	n0																Prap.g_01306																Prbf.g_01744																												
N30.HOG0000264	OG0000233	n0																Prap.g_01300																Prbf.g_01750																												
N30.HOG0000265	OG0000234	n0																Prap.g_01291																Prbf.g_01759																												
N30.HOG0000266	OG0000235	n0																Prap.g_01288																Prbf.g_01762																												
N30.HOG0000267	OG0000236	n0																Prap.g_01274																Prbf.g_01776																												
N30.HOG0000268	OG0000237	n0																Prap.g_01261																Prbf.g_01789																												
N30.HOG0000269	OG0000238	n0																Prap.g_01255																Prbf.g_01795																												
N30.HOG0000270	OG0000239	n0																Prap.g_01244																Prbf.g_01806																												
N30.HOG0000271	OG0000240	n0																Prap.g_01243																Prbf.g_01807																												
N30.HOG0000272	OG0000241	n0																Prap.g_01239																Prbf.g_01811																												
N30.HOG0000273	OG0000242	n0																Prap.g_01237																Prbf.g_01813																												
N30.HOG0000274	OG0000243	n0																Prap.g_01226																Prbf.g_01824																												
N30.HOG0000275	OG0000244	n0																Prap.g_01223																Prbf.g_01827																												
N30.HOG0000276	OG0000245	n0																Prap.g_01221																Prbf.g_01829																												
N30.HOG0000277	OG0000246	n0																Prap.g_01217																Prbf.g_01833																												
N30.HOG0000278	OG0000247	n0																Prap.g_01207																Prbf.g_01843																												
N30.HOG0000279	OG0000248	n0																Prap.g_01204																Prbf.g_01846																												
N30.HOG0000280	OG0000249	n0																Prap.g_01202																Prbf.g_01848																												
N30.HOG0000281	OG0000250	n0																Prap.g_01197																Prbf.g_01853																												
N30.HOG0000282	OG0000251	n0																Prap.g_01177																Prbf.g_01873																												
N30.HOG0000283	OG0000252	n0																Prap.g_01174																Prbf.g_01876																												
N30.HOG0000284	OG0000253	n0																Prap.g_01173																Prbf.g_01877																												
N30.HOG0000285	OG0000254	n0																Prap.g_01156																Prbf.g_01894																												
N30.HOG0000286	OG0000255	n0																Prap.g_01150																Prbf.g_01900																												
N30.HOG0000287	OG0000256	n0																Prap.g_01140																Prbf.g_01910																												
N30.HOG0000288	OG0000257	n0																Prap.g_00397																Prbf.g_00977																												
N30.HOG0000289	OG0000258	n0																Prap.g_00383																Prbf.g_00991																												
N30.HOG0000290	OG0000259	n0																Prap.g_00366																Prbf.g_01008																												
N30.HOG0000291	OG0000260	n0																Prap.g_00363																Prbf.g_01011																												
N30.HOG0000292	OG0000261	n0																Prap.g_00360																Prbf.g_01014																												
N30.HOG0000293	OG0000262	n0																Prap.g_00356																Prbf.g_01018																												
N30.HOG0000294	OG0000263	n0																Prap.g_00820																Prbf.g_01282																												
N30.HOG0000295	OG0000264	n0																Prap.g_00809																Prbf.g_01271																												
N30.HOG0000296	OG0000265	n0																Prap.g_00791																Prbf.g_01253																												
N30.HOG0000297	OG0000266	n0																Prap.g_00337																Prbf.g_01037																												
N30.HOG0000298	OG0000267	n0																Prap.g_00325																Prbf.g_01049																												
N30.HOG0000299	OG0000268	n0																Prap.g_00324																Prbf.g_01050																												
N30.HOG0000300	OG0000269	n0																Prap.g_00788																Prbf.g_01250																												
N30.HOG0000301	OG0000270	n0																Prap.g_00785																Prbf.g_01247																												
N30.HOG0000302	OG0000271	n0																Prap.g_00777																Prbf.g_01239																												
N30.HOG0000303	OG0000272	n0																Prap.g_00776																Prbf.g_01238																												
N30.HOG0000304	OG0000273	n0																Prap.g_00752																Prbf.g_01214																												
N30.HOG0000305	OG0000274	n0																Prap.g_00751																Prbf.g_01213																												
N30.HOG0000306	OG0000275	n0																Prap.g_00748																Prbf.g_01210																												
N30.HOG0000307	OG0000276	n0																Prap.g_00742																Prbf.g_01204																												
N30.HOG0000308	OG0000277	n0																Prap.g_00741																Prbf.g_01203																												
N30.HOG0000309	OG0000278	n0																Prap.g_00738																Prbf.g_01200																												
N30.HOG0000310	OG0000279	n0																Prap.g_00731																Prbf.g_01193																												
N30.HOG0000311	OG0000280	n0																Prap.g_00730																Prbf.g_01192																												
N30.HOG0000312	OG0000281	n0																Prap.g_00723																Prbf.g_01185																												
N30.HOG0000313	OG0000282	n0																Prap.g_00856																Prbf.g_01318																												
N30.HOG0000314	OG0000283	n0																Prap.g_00680																Prbf.g_01141																												
N30.HOG0000315	OG0000284	n0																Prap.g_00675																Prbf.g_01136																												
N30.HOG0000316	OG0000285	n0																Prap.g_00243																Prbf.g_01131																												
N30.HOG0000317	OG0000286	n0																Prap.g_00256																Prbf.g_01118																												
N30.HOG0000318	OG0000287	n0																Prap.g_00522																Prbf.g_00065																												
N30.HOG0000319	OG0000288	n0																Prap.g_00295																Prbf.g_01079																												
N30.HOG0000320	OG0000289	n0																Prap.g_00311																Prbf.g_01063																												
N30.HOG0000321	OG0000290	n0																Prap.g_00705																Prbf.g_01167																												
N30.HOG0000322	OG0000291	n0																Prap.g_00707																Prbf.g_01169																												
N30.HOG0000323	OG0000292	n0																Prap.g_00501																Prbf.g_00873																												
N30.HOG0000324	OG0000293	n0																Prap.g_00466																Prbf.g_00908																												
N30.HOG0000325	OG0000294	n0																Prap.g_00465																Prbf.g_00909																												
N30.HOG0000326	OG0000295	n0																Prap.g_00442																Prbf.g_00932																												
N30.HOG0000327	OG0000296	n0																Prap.g_00440																Prbf.g_00934																												
N30.HOG0000328	OG0000297	n0																Prap.g_00431																Prbf.g_00943																												
N30.HOG0000329	OG0000298	n0																Prap.g_00430																Prbf.g_00944																												
N30.HOG0000330	OG0000299	n0																Prap.g_00411																Prbf.g_00963																												
N30.HOG0000331	OG0000300	n0																Prap.g_00408																Prbf.g_00966																												
N30.HOG0000332	OG0000301	n0																Prap.g_00407																Prbf.g_00967																												
N30.HOG0000333	OG0000302	n0																Prap.g_00405																Prbf.g_00969																												
N30.HOG0000334	OG0000303	n0																Prap.g_00399																Prbf.g_00975																												
