HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N38.HOG0000033	OG0000010	n51																			Pras.g_00523		Prau.g_01698																																							
N38.HOG0000034	OG0000010	n57	Praa.g_01047				Prae.g_01048														Pras.g_01942		Prau.g_01096			Prax.g_01212						Prbd.g_00348					Prbi.g_01094																									
N38.HOG0000035	OG0000011	n18	Praa.g_01288				Prae.g_01291														Pras.g_00176					Prax.g_01930						Prbd.g_01859					Prbi.g_01361																									
N38.HOG0000036	OG0000011	n30																			Pras.g_01289					Prax.g_00460																																				
N38.HOG0000037	OG0000011	n39	Praa.g_00396				Prae.g_00398																			Prax.g_00776						Prbd.g_00836					Prbi.g_00426																									
N38.HOG0000038	OG0000011	n67					Prae.g_01245														Pras.g_00142		Prau.g_01307			Prax.g_00454						Prbd.g_00534																														
N38.HOG0000039	OG0000011	n77																			Pras.g_00166		Prau.g_01335									Prbd.g_01867																														
N38.HOG0000040	OG0000012	n0	Praa.g_00623				Prae.g_00597														Pras.g_01499		Prau.g_00663			Prax.g_00082						Prbd.g_00621					Prbi.g_00625																									
N38.HOG0000041	OG0000013	n0	Praa.g_00327				Prae.g_00328														Pras.g_01179		Prau.g_00329			Prax.g_00846						Prbd.g_00912					Prbi.g_00351																									
N38.HOG0000042	OG0000014	n2	Praa.g_00306				Prae.g_00307														Pras.g_01158		Prau.g_00308			Prax.g_00869						Prbd.g_00933					Prbi.g_00330																									
N38.HOG0000043	OG0000014	n60																			Pras.g_00304																Prbi.g_01502																									
N38.HOG0000044	OG0000014	n69																																			Prbi.g_01508																									
N38.HOG0000045	OG0000014	n73					Prae.g_01401																Prau.g_01470			Prax.g_01763											Prbi.g_01475																									
N38.HOG0000046	OG0000015	n4	Praa.g_00765				Prae.g_00769																									Prbd.g_00065					Prbi.g_00810																									
N38.HOG0000047	OG0000015	n8					Prae.g_01235														Pras.g_00127		Prau.g_00817			Prax.g_00523, Prax.g_00410						Prbd.g_00826					Prbi.g_01304																									
N38.HOG0000048	OG0000016	n2	Praa.g_00013				Prae.g_00013														Pras.g_00855		Prau.g_00013									Prbd.g_01224					Prbi.g_00013																									
N38.HOG0000049	OG0000017	n0	Praa.g_00598				Prae.g_00572														Pras.g_01474		Prau.g_00636			Prax.g_00057						Prbd.g_00646					Prbi.g_00600																									
N38.HOG0000050	OG0000018	n1	Praa.g_00831				Prae.g_00833														Pras.g_01728		Prau.g_00881			Prax.g_00346						Prbd.g_00129					Prbi.g_00874																									
N38.HOG0000051	OG0000018	n29	Praa.g_01141				Prae.g_01144														Pras.g_00037		Prau.g_01188			Prax.g_00181						Prbd.g_00449					Prbi.g_01188																									
N38.HOG0000052	OG0000019	n2	Praa.g_00249				Prae.g_00252														Pras.g_01101		Prau.g_00251			Prax.g_00926						Prbd.g_00990					Prbi.g_00273																									
N38.HOG0000053	OG0000019	n26	Praa.g_00782				Prae.g_00786														Pras.g_01681		Prau.g_00834			Prax.g_00393						Prbd.g_00082					Prbi.g_00827																									
N38.HOG0000054	OG0000020	n7	Praa.g_01107				Prae.g_01107														Pras.g_00001		Prau.g_01153			Prax.g_00138						Prbd.g_00406					Prbi.g_01153																									
N38.HOG0000055	OG0000020	n37																			Pras.g_00530		Prau.g_01704																																							
N38.HOG0000056	OG0000021	n50	Praa.g_01623				Prae.g_01600														Pras.g_00507		Prau.g_01680			Prax.g_01587						Prbd.g_01546					Prbi.g_01742																									
N38.HOG0000057	OG0000021	n62	Praa.g_00364				Prae.g_00364														Pras.g_01218		Prau.g_00367			Prax.g_00808						Prbd.g_00874					Prbi.g_00389																									
N38.HOG0000058	OG0000022	n1	Praa.g_01124				Prae.g_01125														Pras.g_00019		Prau.g_01170			Prax.g_00157						Prbd.g_00423					Prbi.g_01170																									
N38.HOG0000059	OG0000022	n47	Praa.g_00763				Prae.g_00764														Pras.g_01662		Prau.g_00814			Prax.g_00415						Prbd.g_00061					Prbi.g_00805																									
N38.HOG0000060	OG0000023	n0	Praa.g_00359				Prae.g_00359														Pras.g_01213		Prau.g_00362			Prax.g_00813						Prbd.g_00879					Prbi.g_00384																									
N38.HOG0000061	OG0000024	n6	Praa.g_00747				Prae.g_00748														Pras.g_01645		Prau.g_00796			Prax.g_00432						Prbd.g_00045					Prbi.g_00788																									
N38.HOG0000062	OG0000024	n34	Praa.g_00675				Prae.g_00649														Pras.g_01551		Prau.g_00715			Prax.g_00967						Prbd.g_00569					Prbi.g_00678																									
N38.HOG0000063	OG0000025	n27	Praa.g_00331				Prae.g_00332														Pras.g_01183		Prau.g_00333			Prax.g_00842						Prbd.g_00908					Prbi.g_00355																									
N38.HOG0000064	OG0000025	n53	Praa.g_00839				Prae.g_00840														Pras.g_01735		Prau.g_00888			Prax.g_00338						Prbd.g_00137					Prbi.g_00882																									
N38.HOG0000065	OG0000026	n30																			Pras.g_00873		Prau.g_00030																																							
N38.HOG0000066	OG0000026	n32																								Prax.g_00458																																				
N38.HOG0000067	OG0000026	n35	Praa.g_00031				Prae.g_00031																			Prax.g_00282						Prbd.g_01206					Prbi.g_00031																									
N38.HOG0000068	OG0000026	n51	Praa.g_01054				Prae.g_01056														Pras.g_01949		Prau.g_01103			Prax.g_01220						Prbd.g_00355					Prbi.g_01101																									
N38.HOG0000069	OG0000027	n43	Praa.g_00470				Prae.g_00444														Pras.g_01348											Prbd.g_00772					Prbi.g_00472																									
N38.HOG0000070	OG0000027	n59	Praa.g_01301				Prae.g_01311														Pras.g_00185		Prau.g_01353			Prax.g_01916						Prbd.g_01832					Prbi.g_01374																									
N38.HOG0000071	OG0000028	n21	Praa.g_01248																		Pras.g_00169		Prau.g_01338									Prbd.g_01864					Prbi.g_01319, Prbi.g_01768																									
N38.HOG0000072	OG0000028	n46	Praa.g_00320				Prae.g_00321														Pras.g_01172		Prau.g_00322			Prax.g_00855						Prbd.g_00919					Prbi.g_00344																									
N38.HOG0000073	OG0000029	n16	Praa.g_00754				Prae.g_00755														Pras.g_01653		Prau.g_00804			Prax.g_00425						Prbd.g_00052					Prbi.g_00796																									
N38.HOG0000074	OG0000029	n42	Praa.g_00374				Prae.g_00375														Pras.g_01228		Prau.g_00378			Prax.g_00798						Prbd.g_00863					Prbi.g_00399																									
N38.HOG0000075	OG0000030	n0	Praa.g_01842				Prae.g_01825														Pras.g_00753		Prau.g_01935			Prax.g_01404						Prbd.g_01325					Prbi.g_02004																									
N38.HOG0000076	OG0000031	n2																								Prax.g_01831																																				
N38.HOG0000077	OG0000031	n40																																			Prbi.g_01467																									
N38.HOG0000078	OG0000031	n51					Prae.g_01402																Prau.g_01431, Prau.g_01469																																							
N38.HOG0000079	OG0000031	n60																			Pras.g_00331																																									
N38.HOG0000080	OG0000032	n41																					Prau.g_01475, Prau.g_01446			Prax.g_01838						Prbd.g_01730					Prbi.g_01497																									
N38.HOG0000081	OG0000033	n6	Praa.g_01437				Prae.g_01396																Prau.g_01465																																							
N38.HOG0000082	OG0000033	n50	Praa.g_00169				Prae.g_00172														Pras.g_01020		Prau.g_00170			Prax.g_01049						Prbd.g_01071					Prbi.g_00193																									
N38.HOG0000083	OG0000034	n0	Praa.g_01328				Prae.g_01339														Pras.g_00219		Prau.g_01381			Prax.g_01889						Prbd.g_01791					Prbi.g_01401																									
N38.HOG0000084	OG0000035	n52	Praa.g_01476				Prae.g_01459														Pras.g_00350											Prbd.g_01689																														
N38.HOG0000085	OG0000035	n64																					Prau.g_01531			Prax.g_01728											Prbi.g_01591																									
N38.HOG0000086	OG0000035	n68																					Prau.g_01528			Prax.g_01733																																				
N38.HOG0000087	OG0000037	n0	Praa.g_00109				Prae.g_00108														Pras.g_00960		Prau.g_00110			Prax.g_01110						Prbd.g_01135					Prbi.g_00116																									
N38.HOG0000088	OG0000038	n0	Praa.g_01883				Prae.g_01865														Pras.g_00795		Prau.g_01976			Prax.g_01445						Prbd.g_01283					Prbi.g_02057																									
N38.HOG0000089	OG0000039	n0	Praa.g_00686				Prae.g_00660														Pras.g_01562		Prau.g_00726			Prax.g_00956						Prbd.g_00558					Prbi.g_00689																									
N38.HOG0000090	OG0000040	n1	Praa.g_01618				Prae.g_01597														Pras.g_00489		Prau.g_01662			Prax.g_01591						Prbd.g_01550					Prbi.g_01738																									
N38.HOG0000091	OG0000040	n36	Praa.g_01140				Prae.g_01143														Pras.g_00036		Prau.g_01187			Prax.g_00180						Prbd.g_00448					Prbi.g_01187																									
N38.HOG0000092	OG0000041	n0	Praa.g_01683				Prae.g_01669														Pras.g_00597		Prau.g_01778			Prax.g_01512						Prbd.g_01478					Prbi.g_01833																									
N38.HOG0000093	OG0000042	n0	Praa.g_01839				Prae.g_01822														Pras.g_00750		Prau.g_01932			Prax.g_01401						Prbd.g_01328					Prbi.g_02001																									
N38.HOG0000094	OG0000043	n8	Praa.g_01259																		Pras.g_00153		Prau.g_01321			Prax.g_01955						Prbd.g_01891					Prbi.g_01334																									
N38.HOG0000095	OG0000043	n46	Praa.g_00876				Prae.g_00876														Pras.g_01772		Prau.g_00926			Prax.g_00301, Prax.g_00501, Prax.g_00530						Prbd.g_00174					Prbi.g_00918																									
N38.HOG0000096	OG0000044	n3																																			Prbi.g_01744																									
N38.HOG0000097	OG0000044	n14																																			Prbi.g_01760																									
N38.HOG0000098	OG0000045	n2	Praa.g_00370				Prae.g_00371														Pras.g_01224		Prau.g_00374			Prax.g_00802						Prbd.g_00867					Prbi.g_00395																									
N38.HOG0000099	OG0000045	n28																			Pras.g_00509		Prau.g_01682																																							
N38.HOG0000100	OG0000047	n5	Praa.g_00330				Prae.g_00331														Pras.g_01182		Prau.g_00332			Prax.g_00843						Prbd.g_00909					Prbi.g_00354																									
N38.HOG0000101	OG0000047	n31																			Pras.g_01263		Prau.g_00414																																							
N38.HOG0000102	OG0000048	n2																								Prax.g_00173						Prbd.g_00439																														
N38.HOG0000103	OG0000048	n9																								Prax.g_00512																																				
N38.HOG0000104	OG0000048	n11	Praa.g_00373				Prae.g_00374														Pras.g_01227		Prau.g_00377			Prax.g_00799						Prbd.g_00864					Prbi.g_00398																									
N38.HOG0000105	OG0000049	n1	Praa.g_00382				Prae.g_00383														Pras.g_01237		Prau.g_00387			Prax.g_00791						Prbd.g_00854					Prbi.g_00408																									
N38.HOG0000106	OG0000049	n32	Praa.g_00997				Prae.g_00997																			Prax.g_01162						Prbd.g_00297					Prbi.g_01042																									
N38.HOG0000107	OG0000049	n39	Praa.g_01256				Prae.g_01264														Pras.g_00151		Prau.g_01319			Prax.g_01958						Prbd.g_01894					Prbi.g_01331																									
N38.HOG0000108	OG0000049	n57																			Pras.g_01596, Pras.g_00139		Prau.g_01303			Prax.g_01960																																				
N38.HOG0000109	OG0000050	n22																								Prax.g_00448																																				
N38.HOG0000110	OG0000050	n27																								Prax.g_00508						Prbd.g_01928																														
N38.HOG0000111	OG0000050	n33	Praa.g_01075				Prae.g_01077														Pras.g_01969		Prau.g_01123			Prax.g_01240						Prbd.g_00375					Prbi.g_01122																									
N38.HOG0000112	OG0000051	n23					Prae.g_01602																Prau.g_01275									Prbd.g_01544																														
N38.HOG0000113	OG0000051	n27																			Pras.g_00508		Prau.g_01681																																							
N38.HOG0000114	OG0000051	n33	Praa.g_01291				Prae.g_01294														Pras.g_00179		Prau.g_01347			Prax.g_01927											Prbi.g_01364																									
N38.HOG0000115	OG0000052	n2																					Prau.g_01448																																							
N38.HOG0000116	OG0000052	n7					Prae.g_01416																Prau.g_01489														Prbi.g_01478																									
N38.HOG0000117	OG0000052	n19	Praa.g_01447																		Pras.g_00285																																									
N38.HOG0000118	OG0000052	n22	Praa.g_01407																																																											
N38.HOG0000119	OG0000053	n6																			Pras.g_00886		Prau.g_00040																																							
N38.HOG0000120	OG0000053	n10	Praa.g_01496				Prae.g_01479														Pras.g_00370		Prau.g_01551			Prax.g_01708						Prbd.g_01669					Prbi.g_01611																									
N38.HOG0000121	OG0000054	n0	Praa.g_00606				Prae.g_00580														Pras.g_01482		Prau.g_00644			Prax.g_00065						Prbd.g_00638					Prbi.g_00608																									
N38.HOG0000122	OG0000055	n0	Praa.g_00783				Prae.g_00787														Pras.g_01682		Prau.g_00835			Prax.g_00392						Prbd.g_00083					Prbi.g_00828																									
N38.HOG0000123	OG0000056	n0																			Pras.g_00881																Prbi.g_01276																									
N38.HOG0000124	OG0000057	n0	Praa.g_00698				Prae.g_00672														Pras.g_01574		Prau.g_00738			Prax.g_00944						Prbd.g_00546					Prbi.g_00702																									
N38.HOG0000125	OG0000058	n4					Prae.g_01417														Pras.g_00291					Prax.g_01823						Prbd.g_01733					Prbi.g_01461																									
N38.HOG0000126	OG0000058	n18					Prae.g_01406																Prau.g_01432, Prau.g_01460																																							
N38.HOG0000127	OG0000058	n60	Praa.g_01425																																																											
N38.HOG0000128	OG0000059	n1																																			Prbi.g_01717																									
N38.HOG0000129	OG0000059	n10	Praa.g_01723				Prae.g_01710														Pras.g_00637		Prau.g_01818			Prax.g_01286						Prbd.g_01439					Prbi.g_01873																									
N38.HOG0000130	OG0000060	n0					Prae.g_01238																			Prax.g_00517						Prbd.g_00824																														
N38.HOG0000131	OG0000061	n1	Praa.g_01415				Prae.g_01422																																																							
N38.HOG0000132	OG0000061	n11	Praa.g_01159				Prae.g_01163														Pras.g_00056		Prau.g_01206			Prax.g_00200						Prbd.g_00468					Prbi.g_01207																									
N38.HOG0000133	OG0000062	n1																																			Prbi.g_01482																									
N38.HOG0000134	OG0000062	n10	Praa.g_01555				Prae.g_01537														Pras.g_00431		Prau.g_01609			Prax.g_01650						Prbd.g_01610					Prbi.g_01668																									
N38.HOG0000135	OG0000063	n6	Praa.g_00033				Prae.g_00033														Pras.g_00875		Prau.g_00032			Prax.g_00280						Prbd.g_01204					Prbi.g_00033																									
N38.HOG0000136	OG0000063	n27																					Prau.g_01295																																							
N38.HOG0000137	OG0000065	n0	Praa.g_00107				Prae.g_00106														Pras.g_00958		Prau.g_00108			Prax.g_01112						Prbd.g_01137					Prbi.g_00114																									
N38.HOG0000138	OG0000066	n0	Praa.g_00539				Prae.g_00514														Pras.g_01416		Prau.g_00579			Prax.g_00662						Prbd.g_00703					Prbi.g_00542																									
N38.HOG0000139	OG0000067	n46	Praa.g_00803				Prae.g_00806														Pras.g_01701		Prau.g_00854			Prax.g_00373						Prbd.g_00102					Prbi.g_00847																									
N38.HOG0000140	OG0000067	n57																			Pras.g_00311																																									
N38.HOG0000141	OG0000068	n0	Praa.g_01366				Prae.g_01368														Pras.g_00250		Prau.g_01409			Prax.g_01863						Prbd.g_01764					Prbi.g_01439																									
N38.HOG0000142	OG0000069	n38	Praa.g_01590																							Prax.g_01616																																				
N38.HOG0000143	OG0000069	n40																			Pras.g_00538		Prau.g_01285																																							
N38.HOG0000144	OG0000069	n45					Prae.g_01573														Pras.g_00464		Prau.g_01642														Prbi.g_01702																									
N38.HOG0000145	OG0000070	n0	Praa.g_00449				Prae.g_00424														Pras.g_01328		Prau.g_00491			Prax.g_00750						Prbd.g_00792					Prbi.g_00451																									
N38.HOG0000146	OG0000071	n0	Praa.g_01318				Prae.g_01329														Pras.g_00209		Prau.g_01371			Prax.g_01899						Prbd.g_01801					Prbi.g_01391																									
N38.HOG0000147	OG0000072	n0	Praa.g_00171				Prae.g_00174														Pras.g_01022		Prau.g_00172			Prax.g_01047						Prbd.g_01069					Prbi.g_00195																									
N38.HOG0000148	OG0000073	n0	Praa.g_00499				Prae.g_00473														Pras.g_01377		Prau.g_00540			Prax.g_00702						Prbd.g_00743					Prbi.g_00502																									
N38.HOG0000149	OG0000074	n0	Praa.g_00682				Prae.g_00656														Pras.g_01558		Prau.g_00722			Prax.g_00960						Prbd.g_00562					Prbi.g_00685																									
N38.HOG0000150	OG0000075	n0	Praa.g_01808				Prae.g_01791														Pras.g_00719		Prau.g_01901			Prax.g_01370						Prbd.g_01359					Prbi.g_01970																									
N38.HOG0000151	OG0000076	n38																			Pras.g_00883		Prau.g_00037																																							
N38.HOG0000152	OG0000076	n41	Praa.g_01832				Prae.g_01815														Pras.g_00743		Prau.g_01925			Prax.g_01394						Prbd.g_01335					Prbi.g_01994																									
N38.HOG0000153	OG0000077	n0	Praa.g_00078				Prae.g_00078														Pras.g_00929		Prau.g_00079			Prax.g_00649						Prbd.g_01166					Prbi.g_00085																									
N38.HOG0000154	OG0000078	n0	Praa.g_00239				Prae.g_00242														Pras.g_01091		Prau.g_00240			Prax.g_00979						Prbd.g_01000					Prbi.g_00263																									
N38.HOG0000155	OG0000079	n0	Praa.g_00252				Prae.g_00255														Pras.g_01104		Prau.g_00254			Prax.g_00923						Prbd.g_00987					Prbi.g_00276																									
N38.HOG0000156	OG0000080	n3																					Prau.g_01440									Prbd.g_01731					Prbi.g_01492																									
N38.HOG0000157	OG0000080	n41	Praa.g_01392																		Pras.g_00279																																									
N38.HOG0000158	OG0000080	n46	Praa.g_01390																		Pras.g_00277																																									
N38.HOG0000159	OG0000080	n51	Praa.g_01423, Praa.g_00385																																		Prbi.g_00410																									
N38.HOG0000160	OG0000081	n0	Praa.g_00531				Prae.g_00505														Pras.g_01408		Prau.g_00571			Prax.g_00670						Prbd.g_00711					Prbi.g_00534																									
N38.HOG0000161	OG0000082	n0	Praa.g_00585				Prae.g_00559														Pras.g_01462		Prau.g_00624			Prax.g_00045						Prbd.g_00658					Prbi.g_00587																									
N38.HOG0000162	OG0000083	n13	Praa.g_00742				Prae.g_00742														Pras.g_01638		Prau.g_00792			Prax.g_00437						Prbd.g_00038					Prbi.g_00782																									
N38.HOG0000163	OG0000083	n29	Praa.g_01294				Prae.g_01297																			Prax.g_01924						Prbd.g_01855																														
N38.HOG0000164	OG0000083	n41	Praa.g_00735				Prae.g_00735														Pras.g_01631		Prau.g_00785			Prax.g_00444						Prbd.g_00031					Prbi.g_00775																									
N38.HOG0000165	OG0000084	n0	Praa.g_01472				Prae.g_01455														Pras.g_00346		Prau.g_01524			Prax.g_01737						Prbd.g_01693					Prbi.g_01585																									
N38.HOG0000166	OG0000085	n0	Praa.g_01628				Prae.g_01616														Pras.g_00543		Prau.g_01725			Prax.g_01566						Prbd.g_01532					Prbi.g_01780																									
N38.HOG0000167	OG0000086	n0	Praa.g_00088				Prae.g_00088														Pras.g_00939		Prau.g_00089			Prax.g_00659						Prbd.g_01156					Prbi.g_00095																									
N38.HOG0000168	OG0000087	n0	Praa.g_00139				Prae.g_00139														Pras.g_00990		Prau.g_00140			Prax.g_01079						Prbd.g_01104, Prbd.g_01103					Prbi.g_00147																									
N38.HOG0000169	OG0000088	n0	Praa.g_00166				Prae.g_00169														Pras.g_01017		Prau.g_00167			Prax.g_01052						Prbd.g_01074					Prbi.g_00190																									
N38.HOG0000170	OG0000089	n0	Praa.g_00355				Prae.g_00355														Pras.g_01209		Prau.g_00358			Prax.g_00817						Prbd.g_00883					Prbi.g_00380																									
N38.HOG0000171	OG0000090	n0	Praa.g_00533				Prae.g_00508														Pras.g_01410		Prau.g_00573			Prax.g_00668						Prbd.g_00709					Prbi.g_00536																									
N38.HOG0000172	OG0000091	n0	Praa.g_00642				Prae.g_00616														Pras.g_01518		Prau.g_00682			Prax.g_00101						Prbd.g_00602					Prbi.g_00645																									
N38.HOG0000173	OG0000092	n3	Praa.g_00912				Prae.g_00913														Pras.g_01806		Prau.g_00961			Prax.g_00566						Prbd.g_00211					Prbi.g_00956																									
N38.HOG0000174	OG0000092	n27																					Prau.g_00052, Prau.g_00451									Prbd.g_01193																														
N38.HOG0000175	OG0000093	n1																								Prax.g_01769																																				
N38.HOG0000176	OG0000093	n7	Praa.g_00932				Prae.g_00933														Pras.g_01827		Prau.g_00983			Prax.g_00588						Prbd.g_00232					Prbi.g_00977																									
N38.HOG0000177	OG0000094	n0	Praa.g_01020				Prae.g_01021														Pras.g_01915		Prau.g_01070			Prax.g_01185						Prbd.g_00321					Prbi.g_01067																									
N38.HOG0000178	OG0000095	n2	Praa.g_01039				Prae.g_01040														Pras.g_01934		Prau.g_01089			Prax.g_01204						Prbd.g_00340					Prbi.g_01086																									
N38.HOG0000179	OG0000096	n7																								Prax.g_00500						Prbd.g_01840																														
N38.HOG0000180	OG0000096	n16	Praa.g_01110				Prae.g_01110														Pras.g_00004		Prau.g_01156			Prax.g_00141						Prbd.g_00409					Prbi.g_01156																									
N38.HOG0000181	OG0000096	n32	Praa.g_01280				Prae.g_01283														Pras.g_00163		Prau.g_01331			Prax.g_01936						Prbd.g_01870					Prbi.g_01352																									
N38.HOG0000182	OG0000097	n0	Praa.g_01200				Prae.g_01204														Pras.g_00098		Prau.g_01247			Prax.g_00241						Prbd.g_00509					Prbi.g_01248																									
N38.HOG0000183	OG0000098	n0	Praa.g_01348				Prae.g_01350														Pras.g_00232		Prau.g_01391			Prax.g_01881						Prbd.g_01782					Prbi.g_01421																									
N38.HOG0000184	OG0000099	n0	Praa.g_01394				Prae.g_01390														Pras.g_00294		Prau.g_01435			Prax.g_01825						Prbd.g_01734					Prbi.g_01462																									
N38.HOG0000185	OG0000100	n0	Praa.g_01551				Prae.g_01533														Pras.g_00427		Prau.g_01605			Prax.g_01654						Prbd.g_01614					Prbi.g_01664																									
N38.HOG0000186	OG0000101	n0	Praa.g_01775				Prae.g_01758														Pras.g_00687		Prau.g_01869			Prax.g_01338						Prbd.g_01391					Prbi.g_01938																									
N38.HOG0000187	OG0000102	n0	Praa.g_01837				Prae.g_01820														Pras.g_00748		Prau.g_01930			Prax.g_01399						Prbd.g_01330					Prbi.g_01999																									
N38.HOG0000188	OG0000103	n0	Praa.g_01916				Prae.g_01899														Pras.g_00829		Prau.g_02009			Prax.g_01478						Prbd.g_01250					Prbi.g_02091																									
N38.HOG0000189	OG0000104	n0	Praa.g_01924				Prae.g_01907														Pras.g_00838		Prau.g_02018			Prax.g_01486						Prbd.g_01241					Prbi.g_02099																									
N38.HOG0000190	OG0000105	n0	Praa.g_00274				Prae.g_01440														Pras.g_01126		Prau.g_00276			Prax.g_00901						Prbd.g_00965					Prbi.g_00298																									
