HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N28.HOG0000027	OG0000006	n25																																									Syaa.g_01611	Syab.g_01849	Syac.g_01002	Syad.g_02130	Syae.g_00096	Syaf.g_02288	Syag.g_00435	Syah.g_01912	Syai.g_01126		Syak.g_00057	Syal.g_02611	Syam.g_01446				Syaq.g_02108			
N28.HOG0000028	OG0000006	n44																																																									Syaq.g_02558			
N28.HOG0000029	OG0000006	n48																																									Syaa.g_01043, Syaa.g_02353, Syaa.g_02099	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syac.g_01958, Syac.g_01961, Syac.g_02194	Syad.g_00588, Syad.g_00829	Syae.g_02030, Syae.g_02248	Syaf.g_00179, Syaf.g_02778	Syag.g_01772, Syag.g_02678, Syag.g_02687	Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918	Syai.g_00317, Syai.g_00547	Syaj.g_02635	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syal.g_00674	Syam.g_00286, Syam.g_00518				Syaq.g_00696, Syaq.g_01590			
N28.HOG0000030	OG0000007	n1																																									Syaa.g_02032	Syab.g_02117	Syac.g_01885	Syad.g_00923	Syae.g_02328	Syaf.g_02702	Syag.g_01507	Syah.g_01016	Syai.g_00657	Syaj.g_00091	Syak.g_02595	Syal.g_02918	Syam.g_00602				Syaq.g_01793			
N28.HOG0000031	OG0000007	n56																																									Syaa.g_00551	Syab.g_02256	Syac.g_00544	Syad.g_02623	Syae.g_01163	Syaf.g_01033	Syag.g_01687	Syah.g_02384	Syai.g_02378	Syaj.g_01721	Syak.g_02416	Syal.g_00587	Syam.g_01990				Syaq.g_01673			
N28.HOG0000032	OG0000008	n2																																									Syaa.g_00918	Syab.g_01755	Syac.g_00921		Syae.g_00753	Syaf.g_01479	Syag.g_00496	Syah.g_01994	Syai.g_01956	Syaj.g_00496	Syak.g_00267	Syal.g_02512	Syam.g_00810				Syaq.g_02162			
N28.HOG0000033	OG0000008	n46																																									Syaa.g_00919	Syab.g_01168	Syac.g_00922	Syad.g_01371	Syae.g_00752	Syaf.g_01480	Syag.g_01017	Syah.g_01993	Syai.g_01955	Syaj.g_00497	Syak.g_00692	Syal.g_01783	Syam.g_00811				Syaq.g_02575			
N28.HOG0000034	OG0000009	n2																																										Syab.g_00995		Syad.g_01952, Syad.g_00868	Syae.g_00561, Syae.g_00171		Syag.g_00220, Syag.g_00231	Syah.g_02457	Syai.g_01626	Syaj.g_01069		Syal.g_02089								
N28.HOG0000035	OG0000009	n56																																									Syaa.g_02378	Syab.g_02498	Syac.g_01004, Syac.g_00398	Syad.g_02799	Syae.g_00100, Syae.g_01361	Syaf.g_00905	Syag.g_01883	Syah.g_01910, Syah.g_02535	Syai.g_02541	Syaj.g_01885	Syak.g_02194	Syal.g_00818	Syam.g_02119				Syaq.g_01489			
N28.HOG0000036	OG0000010	n23																																									Syaa.g_01843	Syab.g_00696	Syac.g_01701	Syad.g_02354	Syae.g_02529	Syaf.g_02499	Syag.g_01355	Syah.g_01220	Syai.g_00864	Syaj.g_01445	Syak.g_01119	Syal.g_00464	Syam.g_01669				Syaq.g_00443			
N28.HOG0000037	OG0000011	n1																																												Syad.g_02006	Syae.g_00268	Syaf.g_01532			Syai.g_01894, Syai.g_00582	Syaj.g_01133										
N28.HOG0000038	OG0000011	n52																																												Syad.g_02680						Syaj.g_01780	Syak.g_02294									
N28.HOG0000039	OG0000011	n57																																										Syab.g_01491																		
N28.HOG0000040	OG0000011	n81																																										Syab.g_01083																		
N28.HOG0000041	OG0000011	n86																																									Syaa.g_00921		Syac.g_00924		Syae.g_00750	Syaf.g_01483	Syag.g_01299	Syah.g_01991	Syai.g_01952		Syak.g_00960		Syam.g_00814							
N28.HOG0000042	OG0000012	n20																																									Syaa.g_01660		Syac.g_00955	Syad.g_02176	Syae.g_00049		Syag.g_00377	Syah.g_01960	Syai.g_01068	Syaj.g_01306	Syak.g_00010		Syam.g_01492				Syaq.g_02059			
N28.HOG0000043	OG0000012	n39																																												Syad.g_01702						Syaj.g_00003, Syaj.g_01793, Syaj.g_00831										
N28.HOG0000044	OG0000012	n49																																												Syad.g_01579, Syad.g_01008						Syaj.g_00172										
N28.HOG0000045	OG0000012	n52																																											Syac.g_00758			Syaf.g_01353, Syaf.g_01833, Syaf.g_01462		Syah.g_02169	Syai.g_01987				Syam.g_00794							
N28.HOG0000046	OG0000012	n61																																										Syab.g_01774			Syae.g_02397		Syag.g_00995, Syag.g_00686, Syag.g_01105					Syal.g_02535								
N28.HOG0000047	OG0000012	n66																																									Syaa.g_02304	Syab.g_00953			Syae.g_02562							Syal.g_01639								
N28.HOG0000048	OG0000012	n69																																														Syaf.g_01693			Syai.g_01529, Syai.g_01650				Syam.g_00994							
N28.HOG0000049	OG0000012	n72																																											Syac.g_01577					Syah.g_01340												
N28.HOG0000050	OG0000012	n73																																																									Syaq.g_00077			
N28.HOG0000051	OG0000013	n34																																																									Syaq.g_00569, Syaq.g_00572, Syaq.g_02023			
N28.HOG0000052	OG0000013	n39																																									Syaa.g_02212	Syab.g_00487	Syac.g_02056	Syad.g_00729	Syae.g_02160	Syaf.g_00056	Syag.g_02811	Syah.g_00822	Syai.g_00442	Syaj.g_02774	Syak.g_01270	Syal.g_00315	Syam.g_00409							
N28.HOG0000053	OG0000013	n52																																									Syaa.g_02204	Syab.g_00497	Syac.g_02046	Syad.g_00737	Syae.g_02169	Syaf.g_00044	Syag.g_02820	Syah.g_00831	Syai.g_00450	Syaj.g_02782		Syal.g_00322	Syam.g_00421							
N28.HOG0000054	OG0000013	n62																																									Syaa.g_02217	Syab.g_00482	Syac.g_02062	Syad.g_00724	Syae.g_02155	Syaf.g_00061	Syag.g_02806	Syah.g_00817	Syai.g_00436	Syaj.g_02769	Syak.g_01275	Syal.g_00310	Syam.g_00404							
N28.HOG0000055	OG0000014	n2																																									Syaa.g_00222	Syab.g_00249	Syac.g_00253	Syad.g_00480	Syae.g_01930	Syaf.g_00280	Syag.g_02559	Syah.g_00127	Syai.g_00220	Syaj.g_02522	Syak.g_01505	Syal.g_01305	Syam.g_00191				Syaq.g_00862			
N28.HOG0000056	OG0000014	n60																																											Syac.g_00100									Syal.g_01393					Syaq.g_00907			
N28.HOG0000057	OG0000014	n66																																												Syad.g_00297				Syah.g_00223												
N28.HOG0000058	OG0000014	n69																																												Syad.g_00260													Syaq.g_00933			
N28.HOG0000059	OG0000014	n73																																									Syaa.g_00481	Syab.g_00178			Syae.g_01850		Syag.g_02487	Syah.g_00323		Syaj.g_02344	Syak.g_01582									
N28.HOG0000060	OG0000015	n43																																									Syaa.g_02739	Syab.g_02889		Syad.g_00142	Syae.g_01693		Syag.g_02252			Syaj.g_02242	Syak.g_01813	Syal.g_02210, Syal.g_01183					Syaq.g_00121, Syaq.g_01171			
N28.HOG0000061	OG0000015	n57																																																			Syak.g_00107									
N28.HOG0000062	OG0000015	n63																																									Syaa.g_01079, Syaa.g_01989		Syac.g_01408	Syad.g_01600, Syad.g_01601	Syae.g_00590	Syaf.g_02120, Syaf.g_02121	Syag.g_00596	Syah.g_01511, Syah.g_01510	Syai.g_01246, Syai.g_01245	Syaj.g_00725, Syaj.g_02659	Syak.g_00358		Syam.g_01218, Syam.g_01362				Syaq.g_02255			
N28.HOG0000063	OG0000016	n2																																									Syaa.g_00014	Syab.g_00014	Syac.g_00014	Syad.g_00176	Syae.g_01726	Syaf.g_00484	Syag.g_02286	Syah.g_00359	Syai.g_00014	Syaj.g_02276	Syak.g_01780	Syal.g_00111	Syam.g_00014				Syaq.g_01136			
N28.HOG0000064	OG0000016	n52																																									Syaa.g_00981	Syab.g_01049	Syac.g_01505	Syad.g_01460	Syae.g_00681	Syaf.g_01576	Syag.g_01066	Syah.g_01402	Syai.g_01785	Syaj.g_00590	Syak.g_00818	Syal.g_01734	Syam.g_00876				Syaq.g_00169			
N28.HOG0000065	OG0000016	n76																																									Syaa.g_01481		Syac.g_01053	Syad.g_02065	Syae.g_00233	Syaf.g_01713		Syah.g_01859	Syai.g_01632	Syaj.g_01191			Syam.g_01011							
N28.HOG0000066	OG0000017	n5																																									Syaa.g_01890	Syab.g_01953	Syac.g_01749	Syad.g_01084	Syae.g_02462	Syaf.g_02561	Syag.g_00336	Syah.g_01152	Syai.g_00801	Syaj.g_00248	Syak.g_02730	Syal.g_02752	Syam.g_01715				Syaq.g_01992			
N28.HOG0000067	OG0000017	n21																																									Syaa.g_01883	Syab.g_01945	Syac.g_01742	Syad.g_01091	Syae.g_02469	Syaf.g_02554	Syag.g_00344	Syah.g_01159	Syai.g_00808	Syaj.g_00255	Syak.g_02738	Syal.g_02745	Syam.g_01708				Syaq.g_01999			
N28.HOG0000068	OG0000018	n29																																									Syaa.g_01801	Syab.g_00742	Syac.g_01660	Syad.g_02306	Syae.g_02625	Syaf.g_02451	Syag.g_01387	Syah.g_01264	Syai.g_00915	Syaj.g_01413	Syak.g_01072	Syal.g_00410	Syam.g_01640				Syaq.g_00401			
N28.HOG0000069	OG0000019	n53																																									Syaa.g_00307	Syab.g_00344	Syac.g_02207	Syad.g_00569	Syae.g_02015	Syaf.g_00193	Syag.g_02663	Syah.g_00669	Syai.g_00304	Syaj.g_02613	Syak.g_01413	Syal.g_01209	Syam.g_00274				Syaq.g_00717			
N28.HOG0000070	OG0000020	n2																																										Syab.g_02230		Syad.g_00845		Syaf.g_02187	Syag.g_00085		Syai.g_00476											
N28.HOG0000071	OG0000021	n4																																													Syae.g_01261	Syaf.g_01726				Syaj.g_00982										
N28.HOG0000072	OG0000021	n7																																									Syaa.g_02627			Syad.g_01835, Syad.g_00874	Syae.g_00481	Syaf.g_02773	Syag.g_00229		Syai.g_00556	Syaj.g_00042			Syam.g_00523							
N28.HOG0000073	OG0000022	n1																																									Syaa.g_01571	Syab.g_01825	Syac.g_01031	Syad.g_02090	Syae.g_00144	Syaf.g_02256	Syag.g_00458	Syah.g_01881	Syai.g_01159	Syaj.g_01220	Syak.g_00088	Syal.g_02587	Syam.g_01418				Syaq.g_02126			
N28.HOG0000074	OG0000023	n42																																									Syaa.g_01529			Syad.g_01701						Syaj.g_00829										
N28.HOG0000075	OG0000023	n45																																									Syaa.g_01216	Syab.g_00708	Syac.g_00760	Syad.g_02337	Syae.g_00439	Syaf.g_01765, Syaf.g_01987, Syaf.g_01731		Syah.g_01330, Syah.g_02167	Syai.g_01027, Syai.g_01875, Syai.g_02821, Syai.g_01681, Syai.g_01022		Syak.g_00316		Syam.g_01217, Syam.g_01553, Syam.g_01583, Syam.g_01075							
N28.HOG0000076	OG0000023	n64																																										Syab.g_02058, Syab.g_01294		Syad.g_01583	Syae.g_00930	Syaf.g_01995	Syag.g_00261, Syag.g_00234	Syah.g_00930	Syai.g_02318	Syaj.g_01791	Syak.g_00223	Syal.g_02485, Syal.g_02858, Syal.g_01894	Syam.g_01943							
N28.HOG0000077	OG0000024	n61																																									Syaa.g_00922	Syab.g_01834	Syac.g_00925	Syad.g_01374		Syaf.g_01484	Syag.g_00455	Syah.g_01990	Syai.g_01951	Syaj.g_00500		Syal.g_02597	Syam.g_00815							
N28.HOG0000078	OG0000025	n0																																									Syaa.g_00839	Syab.g_01705	Syac.g_00847	Syad.g_01241	Syae.g_00833	Syaf.g_01385	Syag.g_00718	Syah.g_02082	Syai.g_02044	Syaj.g_00383	Syak.g_00610	Syal.g_02459	Syam.g_00740				Syaq.g_02381			
N28.HOG0000079	OG0000026	n0																																									Syaa.g_00038	Syab.g_00036	Syac.g_00034	Syad.g_00198	Syae.g_01748	Syaf.g_00461	Syag.g_02309	Syah.g_00340	Syai.g_00038	Syaj.g_02298	Syak.g_01757	Syal.g_00132	Syam.g_00035				Syaq.g_01114			
N28.HOG0000080	OG0000027	n10																																									Syaa.g_01605				Syae.g_00103	Syaf.g_02284	Syag.g_00950		Syai.g_01128				Syam.g_01442							
N28.HOG0000081	OG0000027	n16																																									Syaa.g_00854	Syab.g_01782	Syac.g_01095	Syad.g_01257	Syae.g_00814	Syaf.g_01688	Syag.g_00165	Syah.g_01541	Syai.g_01654	Syaj.g_00396	Syak.g_00127	Syal.g_02543	Syam.g_00989							
N28.HOG0000082	OG0000027	n29																																											Syac.g_01009																	
N28.HOG0000083	OG0000028	n1																																									Syaa.g_00205	Syab.g_00234	Syac.g_00237	Syad.g_00463	Syae.g_01916	Syaf.g_00297	Syag.g_02540	Syah.g_00141	Syai.g_00205	Syaj.g_02506	Syak.g_01522	Syal.g_01319	Syam.g_00176				Syaq.g_00878			
N28.HOG0000084	OG0000029	n1																																									Syaa.g_01578		Syac.g_01942	Syad.g_02099	Syae.g_00136	Syaf.g_01761	Syag.g_00195	Syah.g_01292	Syai.g_01035, Syai.g_01584	Syaj.g_01229	Syak.g_00169, Syak.g_00178	Syal.g_03014	Syam.g_01390, Syam.g_01055							
N28.HOG0000085	OG0000030	n29																																									Syaa.g_00099	Syab.g_00096	Syac.g_00143	Syad.g_00328	Syae.g_01817	Syaf.g_00406	Syag.g_02375	Syah.g_00264	Syai.g_00096	Syaj.g_02396	Syak.g_01684	Syal.g_01511	Syam.g_00104				Syaq.g_01047			
N28.HOG0000086	OG0000030	n51																																									Syaa.g_00098	Syab.g_00095	Syac.g_00142	Syad.g_00327	Syae.g_01816	Syaf.g_00407	Syag.g_02374	Syah.g_00265	Syai.g_00095	Syaj.g_02395	Syak.g_01685	Syal.g_01512	Syam.g_00103				Syaq.g_01048			
N28.HOG0000087	OG0000031	n5																																									Syaa.g_00200	Syab.g_00160	Syac.g_00232	Syad.g_00458	Syae.g_01911	Syaf.g_00314	Syag.g_02510	Syah.g_00146	Syai.g_00197	Syaj.g_02501	Syak.g_01630	Syal.g_01404, Syal.g_01432	Syam.g_00171				Syaq.g_01009			
N28.HOG0000088	OG0000031	n48																																												Syad.g_00294																
N28.HOG0000089	OG0000031	n49																																																					Syam.g_00086							
N28.HOG0000090	OG0000031	n51																																									Syaa.g_00480						Syag.g_02486	Syah.g_00322												
N28.HOG0000091	OG0000032	n1																																									Syaa.g_01818	Syab.g_00724	Syac.g_01677	Syad.g_02326	Syae.g_02607	Syaf.g_02471	Syag.g_01366	Syah.g_01246	Syai.g_00895	Syaj.g_01432	Syak.g_01092	Syal.g_00428	Syam.g_01660				Syaq.g_00421			
N28.HOG0000092	OG0000032	n41																																										Syab.g_00149					Syag.g_02480				Syak.g_01707	Syal.g_00183	Syam.g_00079							
N28.HOG0000093	OG0000032	n65																																										Syab.g_00182															Syaq.g_00909			
N28.HOG0000094	OG0000033	n0																																									Syaa.g_02478	Syab.g_02590	Syac.g_00304	Syad.g_02903	Syae.g_01453	Syaf.g_00807	Syag.g_01978	Syah.g_00078	Syai.g_02634	Syaj.g_01990	Syak.g_02101	Syal.g_00912	Syam.g_02217				Syaq.g_01399			
N28.HOG0000095	OG0000034	n0																																									Syaa.g_00722, Syaa.g_02444	Syab.g_00900, Syab.g_02560	Syac.g_00334, Syac.g_00715	Syad.g_02420, Syad.g_02872	Syae.g_00975, Syae.g_01424	Syaf.g_01241, Syaf.g_00837	Syag.g_01225, Syag.g_01947	Syah.g_00048, Syah.g_02213	Syai.g_02192, Syai.g_02604	Syaj.g_01959	Syak.g_00950, Syak.g_02133	Syal.g_00881, Syal.g_01586	Syam.g_02185, Syam.g_01843, Syam.g_02187				Syaq.g_00312, Syaq.g_01431			
N28.HOG0000096	OG0000035	n0																																									Syaa.g_01773	Syab.g_00776, Syab.g_00778	Syac.g_01630	Syad.g_02275	Syae.g_02653	Syaf.g_02412	Syag.g_01420, Syag.g_01421	Syah.g_01293	Syai.g_00955	Syaj.g_01378	Syak.g_01041, Syak.g_01040	Syal.g_00370, Syal.g_00020	Syam.g_01612				Syaq.g_00372, Syaq.g_00371			
N28.HOG0000097	OG0000036	n5																																															Syag.g_01809	Syah.g_00962												
N28.HOG0000098	OG0000036	n14																																										Syab.g_00846, Syab.g_00839	Syac.g_01722, Syac.g_01536	Syad.g_02714, Syad.g_02715			Syag.g_00928, Syag.g_01031, Syag.g_00063	Syah.g_00949	Syai.g_01848		Syak.g_02275									
N28.HOG0000099	OG0000036	n26																																															Syag.g_01274													
N28.HOG0000100	OG0000036	n28																																										Syab.g_01108, Syab.g_01109																		
N28.HOG0000101	OG0000036	n30																																										Syab.g_02412				Syaf.g_01128, Syaf.g_01829, Syaf.g_01129, Syaf.g_01828														
N28.HOG0000102	OG0000036	n34																																										Syab.g_01247				Syaf.g_01127														
N28.HOG0000103	OG0000036	n35																																																Syah.g_00964												
N28.HOG0000104	OG0000037	n32																																												Syad.g_02805		Syaf.g_00899	Syag.g_00173	Syah.g_02541	Syai.g_02544	Syaj.g_01891			Syam.g_02125							
N28.HOG0000105	OG0000037	n55																																										Syab.g_01241						Syah.g_00956, Syah.g_01365												
N28.HOG0000106	OG0000037	n57																																										Syab.g_02280	Syac.g_01077						Syai.g_02815	Syaj.g_02902		Syal.g_00601								
N28.HOG0000107	OG0000037	n61																																										Syab.g_02504										Syal.g_00824								
N28.HOG0000108	OG0000038	n7																																									Syaa.g_02596	Syab.g_02759	Syac.g_02357	Syad.g_03038	Syae.g_01571	Syaf.g_00642	Syag.g_02130	Syah.g_00508	Syai.g_02780	Syaj.g_02115	Syak.g_01938	Syal.g_01071	Syam.g_02317				Syaq.g_01260			
N28.HOG0000109	OG0000038	n29																																										Syab.g_02761	Syac.g_02358				Syag.g_02132	Syah.g_00506			Syak.g_01936	Syal.g_01073					Syaq.g_01258			
N28.HOG0000110	OG0000039	n15																																									Syaa.g_00846		Syac.g_00856	Syad.g_01249	Syae.g_00822	Syaf.g_01395		Syah.g_02074	Syai.g_02034	Syaj.g_00392	Syak.g_00772		Syam.g_00749							
N28.HOG0000111	OG0000039	n27																																															Syag.g_01325										Syaq.g_01601			
N28.HOG0000112	OG0000039	n34																																										Syab.g_02791	Syac.g_02378	Syad.g_01111	Syae.g_02495		Syag.g_02155			Syaj.g_00275	Syak.g_01918	Syal.g_01097					Syaq.g_01241			
N28.HOG0000113	OG0000040	n1																																									Syaa.g_01606		Syac.g_01006					Syah.g_01908				Syal.g_01187								
N28.HOG0000114	OG0000040	n36																																									Syaa.g_02690	Syab.g_02853	Syac.g_02437	Syad.g_00104	Syae.g_01653	Syaf.g_00558	Syag.g_02215	Syah.g_00431	Syai.g_02876	Syaj.g_02208	Syak.g_01852	Syal.g_01149	Syam.g_02390							
N28.HOG0000115	OG0000041	n37																																									Syaa.g_00660		Syac.g_00655	Syad.g_02498	Syae.g_01042	Syaf.g_01171		Syah.g_02271	Syai.g_02265	Syaj.g_01602	Syak.g_02354		Syam.g_01899							
N28.HOG0000116	OG0000041	n47																																										Syab.g_01086, Syab.g_02804									Syak.g_00752									
N28.HOG0000117	OG0000041	n55																																									Syaa.g_00869		Syac.g_00876	Syad.g_01281	Syae.g_00802	Syaf.g_01414	Syag.g_00962	Syah.g_02039	Syai.g_02016	Syaj.g_00418			Syam.g_00765				Syaq.g_02688			
N28.HOG0000118	OG0000041	n66																																																									Syaq.g_01612			
N28.HOG0000119	OG0000042	n0																																									Syaa.g_00103	Syab.g_01019, Syab.g_00099	Syac.g_00146	Syad.g_00333	Syae.g_01821	Syaf.g_00403	Syag.g_01094, Syag.g_02378	Syah.g_00261	Syai.g_00099	Syaj.g_02399	Syak.g_00843, Syak.g_01681	Syal.g_01705, Syal.g_01508	Syam.g_00107				Syaq.g_00200, Syaq.g_01044			
N28.HOG0000120	OG0000043	n11																																										Syab.g_02802	Syac.g_00808					Syah.g_02119		Syaj.g_01085		Syal.g_01110								
N28.HOG0000121	OG0000043	n31																																									Syaa.g_01437	Syab.g_01785	Syac.g_01100	Syad.g_02119	Syae.g_00117	Syaf.g_01747		Syah.g_01546	Syai.g_01599	Syaj.g_01247		Syal.g_02547	Syam.g_01041				Syaq.g_01920			
N28.HOG0000122	OG0000043	n45																																										Syab.g_01539										Syal.g_02183								
N28.HOG0000123	OG0000044	n18																																												Syad.g_02214						Syaj.g_01344										
N28.HOG0000124	OG0000044	n22																																									Syaa.g_01737		Syac.g_00477					Syah.g_02454												
N28.HOG0000125	OG0000044	n25																																										Syab.g_01262				Syaf.g_01358, Syaf.g_01992						Syal.g_01853								
N28.HOG0000126	OG0000044	n29																																									Syaa.g_00363												Syam.g_02052				Syaq.g_00107			
N28.HOG0000127	OG0000044	n55																																									Syaa.g_00851	Syab.g_01256	Syac.g_00858			Syaf.g_01400	Syag.g_00945	Syah.g_02072			Syak.g_00767	Syal.g_01847					Syaq.g_02701			
N28.HOG0000128	OG0000044	n64																																										Syab.g_01097			Syae.g_01067			Syah.g_01194	Syai.g_00833		Syak.g_00153		Syam.g_01562							
N28.HOG0000129	OG0000045	n2																																									Syaa.g_01560	Syab.g_01787	Syac.g_01040			Syaf.g_00979	Syag.g_00223	Syah.g_01872	Syai.g_02432		Syak.g_00228		Syam.g_02028							
N28.HOG0000130	OG0000045	n33																																									Syaa.g_01518	Syab.g_00871	Syac.g_00576	Syad.g_00964	Syae.g_00732		Syag.g_00225	Syah.g_02356		Syaj.g_00132	Syak.g_00317	Syal.g_01563								
N28.HOG0000131	OG0000046	n15																																									Syaa.g_02211	Syab.g_00488	Syac.g_02055	Syad.g_00730	Syae.g_02161	Syaf.g_00055	Syag.g_02812	Syah.g_00823	Syai.g_00443	Syaj.g_02775	Syak.g_01269	Syal.g_00316	Syam.g_00410							
N28.HOG0000132	OG0000046	n27																																									Syaa.g_02205	Syab.g_00496	Syac.g_02047	Syad.g_00736	Syae.g_02168	Syaf.g_00045	Syag.g_02819	Syah.g_00830	Syai.g_00449	Syaj.g_02781		Syal.g_00321	Syam.g_00420							
