HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N27.HOG0000059	OG0000027	n16																																																							Syao.g_01286					
N27.HOG0000060	OG0000027	n29																																																						Syan.g_02678	Syao.g_00202			Syar.g_02835		
N27.HOG0000061	OG0000028	n1																																																						Syan.g_01971	Syao.g_02012	Syap.g_01658		Syar.g_00718	Syas.g_01793	Syat.g_02126
N27.HOG0000062	OG0000030	n29																																																						Syan.g_01884	Syao.g_02189	Syap.g_00787			Syas.g_01644	Syat.g_00307
N27.HOG0000063	OG0000030	n51																																																						Syan.g_01883	Syao.g_02188	Syap.g_00788			Syas.g_01645	Syat.g_00308
N27.HOG0000064	OG0000031	n5																																																						Syan.g_01967	Syao.g_02008	Syap.g_02479, Syap.g_01083, Syap.g_02076		Syar.g_00714	Syas.g_01827	Syat.g_02131
N27.HOG0000065	OG0000031	n48																																																												Syat.g_03199
N27.HOG0000066	OG0000031	n49																																																												Syat.g_02243
N27.HOG0000067	OG0000032	n1																																																						Syan.g_02835	Syao.g_00090			Syar.g_01390		Syat.g_01354
N27.HOG0000068	OG0000032	n34																																																										Syar.g_02465		Syat.g_00349
N27.HOG0000069	OG0000032	n41																																																						Syan.g_01819	Syao.g_01984, Syao.g_01983	Syap.g_02461, Syap.g_01133, Syap.g_01134		Syar.g_00543		Syat.g_02237
N27.HOG0000070	OG0000032	n65																																																						Syan.g_01088, Syan.g_01091, Syan.g_01101	Syao.g_01135					
N27.HOG0000071	OG0000033	n0																																																						Syan.g_03036	Syao.g_02507	Syap.g_01198		Syar.g_00105	Syas.g_02328	Syat.g_02858
N27.HOG0000072	OG0000034	n0																																																						Syan.g_01227, Syan.g_03003		Syap.g_02193, Syap.g_02614, Syap.g_02280		Syar.g_00074, Syar.g_02790	Syas.g_02371, Syas.g_02838	Syat.g_01165, Syat.g_02902
N27.HOG0000073	OG0000035	n38																																																						Syan.g_01279	Syao.g_01483	Syap.g_02125				
N27.HOG0000074	OG0000035	n41																																																						Syan.g_01276	Syao.g_01486	Syap.g_02465		Syar.g_02809	Syas.g_02814, Syas.g_02818	Syat.g_01227, Syat.g_01226
N27.HOG0000075	OG0000036	n5																																																						Syan.g_02789	Syao.g_00727, Syao.g_00580, Syao.g_01142, Syao.g_00725, Syao.g_02193, Syao.g_00726					
N27.HOG0000076	OG0000036	n13																																																							Syao.g_00572					
N27.HOG0000077	OG0000037	n32																																																						Syan.g_00136	Syao.g_00374					
N27.HOG0000078	OG0000037	n42																																																												Syat.g_00849, Syat.g_00187
N27.HOG0000079	OG0000037	n45																																																						Syan.g_02978				Syar.g_02562	Syas.g_01479	
N27.HOG0000080	OG0000037	n47																																																						Syan.g_00917		Syap.g_02492		Syar.g_01310, Syar.g_02856	Syas.g_00147, Syas.g_01928	
N27.HOG0000081	OG0000038	n7																																																						Syan.g_00064, Syan.g_01569	Syao.g_02440			Syar.g_00334	Syas.g_01885	Syat.g_02688
N27.HOG0000082	OG0000038	n29																																																						Syan.g_01571	Syao.g_02442	Syap.g_00139		Syar.g_00336	Syas.g_01887	Syat.g_02686
N27.HOG0000083	OG0000039	n15																																																										Syar.g_00007		
N27.HOG0000084	OG0000039	n27																																																										Syar.g_02827	Syas.g_02795	
N27.HOG0000085	OG0000039	n34																																																										Syar.g_02151		
N27.HOG0000086	OG0000039	n48																																																						Syan.g_00535		Syap.g_01749, Syap.g_01748				
N27.HOG0000087	OG0000040	n1																																																										Syar.g_02831	Syas.g_02028	
N27.HOG0000088	OG0000040	n36																																																						Syan.g_01651	Syao.g_00711	Syap.g_01819		Syar.g_00858	Syas.g_01972	Syat.g_02551
N27.HOG0000089	OG0000041	n47																																																						Syan.g_00302	Syao.g_00509			Syar.g_01370, Syar.g_02014	Syas.g_00996	Syat.g_00785
N27.HOG0000090	OG0000041	n55																																																							Syao.g_01637					
N27.HOG0000091	OG0000041	n66																																																								Syap.g_01510		Syar.g_02993	Syas.g_02585	Syat.g_03006
N27.HOG0000092	OG0000042	n41																																																						Syan.g_00991, Syan.g_02643	Syao.g_00019	Syap.g_01891		Syar.g_00595, Syar.g_01970	Syas.g_01121	Syat.g_00223
N27.HOG0000093	OG0000042	n48																																																						Syan.g_01888	Syao.g_01941	Syap.g_01120			Syas.g_02147	Syat.g_02222
N27.HOG0000094	OG0000043	n11																																																								Syap.g_01998				
N27.HOG0000095	OG0000044	n29																																																						Syan.g_00431, Syan.g_00435		Syap.g_00378		Syar.g_02052, Syar.g_02167, Syar.g_01631	Syas.g_00894, Syas.g_02453	Syat.g_00933, Syat.g_01910, Syat.g_00146, Syat.g_03333
N27.HOG0000096	OG0000044	n55																																																						Syan.g_01065						
N27.HOG0000097	OG0000045	n2																																																						Syan.g_00151	Syao.g_00148					
N27.HOG0000098	OG0000045	n29																																																						Syan.g_00086	Syao.g_01214					
N27.HOG0000099	OG0000045	n57																																																								Syap.g_02525		Syar.g_02592		Syat.g_00935
N27.HOG0000100	OG0000046	n15																																																							Syao.g_01909					
N27.HOG0000101	OG0000046	n27																																																										Syar.g_03233		
N27.HOG0000102	OG0000046	n38																																																						Syan.g_02157, Syan.g_02160	Syao.g_01845	Syap.g_00581, Syap.g_00584, Syap.g_00587, Syap.g_00973		Syar.g_01102, Syar.g_01105	Syas.g_01553, Syas.g_01556, Syas.g_01558	Syat.g_01626, Syat.g_01026
N27.HOG0000103	OG0000047	n31																																																							Syao.g_01899					
N27.HOG0000104	OG0000048	n0																																																						Syan.g_02036	Syao.g_02077	Syap.g_02340		Syar.g_00213	Syas.g_01734	Syat.g_02046
N27.HOG0000105	OG0000051	n1																																																								Syap.g_01574		Syar.g_01597	Syas.g_01445	
N27.HOG0000106	OG0000051	n56																																																							Syao.g_01261					
N27.HOG0000107	OG0000052	n22																																																							Syao.g_01085					
N27.HOG0000108	OG0000052	n45																																																							Syao.g_02520			Syar.g_02742, Syar.g_02751		
N27.HOG0000109	OG0000052	n47																																																						Syan.g_01954, Syan.g_01953	Syao.g_01972			Syar.g_00281		Syat.g_02140
N27.HOG0000110	OG0000053	n0																																																						Syan.g_02812	Syao.g_00067	Syap.g_02006		Syar.g_01413	Syas.g_01287	Syat.g_01330
N27.HOG0000111	OG0000054	n36																																																						Syan.g_02503		Syap.g_00678			Syas.g_00961	
N27.HOG0000112	OG0000054	n39																																																						Syan.g_00231	Syao.g_00295	Syap.g_02652		Syar.g_02265		Syat.g_00987
N27.HOG0000113	OG0000054	n43																																																						Syan.g_00506	Syao.g_00625	Syap.g_00774			Syas.g_00957	Syat.g_03390
N27.HOG0000114	OG0000055	n0																																																						Syan.g_00312	Syao.g_00498			Syar.g_01386	Syas.g_00203	Syat.g_00693
N27.HOG0000115	OG0000056	n49																																																										Syar.g_01662		
N27.HOG0000116	OG0000057	n43																																																						Syan.g_00643, Syan.g_02514					Syas.g_01055	Syat.g_02055
N27.HOG0000117	OG0000057	n50																																																						Syan.g_00186	Syao.g_00377				Syas.g_01038	
N27.HOG0000118	OG0000057	n52																																																										Syar.g_00006		
N27.HOG0000119	OG0000058	n23																																																						Syan.g_01964	Syao.g_01978	Syap.g_02074		Syar.g_00648		Syat.g_02133, Syat.g_02238
N27.HOG0000120	OG0000058	n50																																																						Syan.g_01128, Syan.g_01124	Syao.g_01080				Syas.g_01151	Syat.g_01189
N27.HOG0000121	OG0000059	n1																																																							Syao.g_01959	Syap.g_01082, Syap.g_02478				
N27.HOG0000122	OG0000059	n10																																																						Syan.g_02255	Syao.g_01801	Syap.g_01918		Syar.g_01024	Syas.g_01639	Syat.g_01832
N27.HOG0000123	OG0000060	n26																																																												Syat.g_01384
N27.HOG0000124	OG0000060	n42																																																											Syas.g_01343, Syas.g_01002	Syat.g_01383
N27.HOG0000125	OG0000060	n46																																																						Syan.g_02250					Syas.g_01680	
N27.HOG0000126	OG0000060	n51																																																						Syan.g_00249				Syar.g_00178		
N27.HOG0000127	OG0000060	n52																																																						Syan.g_00277	Syao.g_00312	Syap.g_00795			Syas.g_00975	Syat.g_01047
N27.HOG0000128	OG0000061	n1																																																								Syap.g_00870				
N27.HOG0000129	OG0000061	n11																																																						Syan.g_02696	Syao.g_00123	Syap.g_00228		Syar.g_01539	Syas.g_01184	Syat.g_03260
N27.HOG0000130	OG0000062	n1																																																						Syan.g_00098		Syap.g_01365		Syar.g_01439	Syas.g_00070	
N27.HOG0000131	OG0000062	n10																																																						Syan.g_01380	Syao.g_01576	Syap.g_01220		Syar.g_02911	Syas.g_02702	Syat.g_03107
N27.HOG0000132	OG0000063	n0																																																						Syan.g_01739	Syao.g_02230	Syap.g_01796		Syar.g_00509	Syas.g_02074	Syat.g_02303
N27.HOG0000133	OG0000064	n7																																																							Syao.g_01898					
N27.HOG0000134	OG0000064	n28																																																						Syan.g_02519, Syan.g_00785	Syao.g_02607, Syao.g_00495					
N27.HOG0000135	OG0000064	n32																																																						Syan.g_02518	Syao.g_01462, Syao.g_02605			Syar.g_03117	Syas.g_02423	Syat.g_01568
N27.HOG0000136	OG0000064	n50																																																										Syar.g_00860	Syas.g_00946	
N27.HOG0000137	OG0000065	n0																																																						Syan.g_02974	Syao.g_02600			Syar.g_03119	Syas.g_02420	Syat.g_01571
N27.HOG0000138	OG0000066	n35																																																						Syan.g_01156	Syao.g_01422	Syap.g_01972			Syas.g_00094	Syat.g_03283
N27.HOG0000139	OG0000066	n44																																																										Syar.g_03187		
N27.HOG0000140	OG0000066	n56																																																										Syar.g_02228		
N27.HOG0000141	OG0000067	n18																																																						Syan.g_00690	Syao.g_00756	Syap.g_00194		Syar.g_02639	Syas.g_00596	Syat.g_00479
N27.HOG0000142	OG0000067	n33																																																											Syas.g_00352	Syat.g_01324, Syat.g_02018
N27.HOG0000143	OG0000067	n36																																																											Syas.g_02346	Syat.g_02874
N27.HOG0000144	OG0000068	n44																																																						Syan.g_00845	Syao.g_00868	Syap.g_00108, Syap.g_00144		Syar.g_02329	Syas.g_00969	Syat.g_00085
N27.HOG0000145	OG0000068	n50																																																						Syan.g_00257					Syas.g_01261	Syat.g_01295
N27.HOG0000146	OG0000068	n52																																																						Syan.g_02773	Syao.g_00036			Syar.g_01461		
N27.HOG0000147	OG0000069	n8																																																							Syao.g_01265					Syat.g_00090
N27.HOG0000148	OG0000069	n9																																																						Syan.g_00459	Syao.g_01460	Syap.g_01936, Syap.g_01543, Syap.g_01545			Syas.g_00779, Syas.g_00876	Syat.g_00879
N27.HOG0000149	OG0000069	n18																																																						Syan.g_00278	Syao.g_00313					
N27.HOG0000150	OG0000070	n0																																																						Syan.g_00289	Syao.g_00330	Syap.g_00930, Syap.g_00931, Syap.g_00966, Syap.g_00802, Syap.g_00915, Syap.g_00953		Syar.g_02223	Syas.g_00173	Syat.g_01032, Syat.g_01040
N27.HOG0000151	OG0000071	n0																																																						Syan.g_01213	Syao.g_01433	Syap.g_01483		Syar.g_02777	Syas.g_02854	Syat.g_01153
N27.HOG0000152	OG0000072	n12																																																						Syan.g_03038	Syao.g_02509			Syar.g_00107	Syas.g_02326	Syat.g_02856
N27.HOG0000153	OG0000072	n30																																																						Syan.g_02999	Syao.g_01749	Syap.g_00555		Syar.g_01140	Syas.g_01524	Syat.g_01597
N27.HOG0000154	OG0000073	n20																																																								Syap.g_01020		Syar.g_01364	Syas.g_00358, Syas.g_00264	
N27.HOG0000155	OG0000073	n25																																																						Syan.g_02741	Syao.g_00103	Syap.g_00273		Syar.g_01493	Syas.g_01230	Syat.g_03201
N27.HOG0000156	OG0000075	n0																																																						Syan.g_00981, Syan.g_01937	Syao.g_02257	Syap.g_01064, Syap.g_00664		Syar.g_03065, Syar.g_00659	Syas.g_01921, Syas.g_02194	Syat.g_02497, Syat.g_01713, Syat.g_02154
N27.HOG0000157	OG0000076	n0																																																						Syan.g_01896	Syao.g_01949	Syap.g_01111		Syar.g_00608	Syas.g_02156	Syat.g_02206
N27.HOG0000158	OG0000077	n5																																																						Syan.g_02919	Syao.g_02629	Syap.g_00416		Syar.g_03051	Syas.g_02510	Syat.g_01481
N27.HOG0000159	OG0000078	n40																																																										Syar.g_03265		
N27.HOG0000160	OG0000078	n42																																																						Syan.g_01509, Syan.g_01510, Syan.g_02437	Syao.g_01709	Syap.g_01149		Syar.g_03018	Syas.g_02561	
N27.HOG0000161	OG0000078	n53																																																										Syar.g_01366	Syas.g_02308	
N27.HOG0000162	OG0000079	n46																																																						Syan.g_02079, Syan.g_02067, Syan.g_02085	Syao.g_00574, Syao.g_00010, Syao.g_00581, Syao.g_01145, Syao.g_02105	Syap.g_01589		Syar.g_00166	Syas.g_01699	Syat.g_01879
N27.HOG0000163	OG0000080	n3																																																								Syap.g_01003				
N27.HOG0000164	OG0000080	n17																																																						Syan.g_01110						
N27.HOG0000165	OG0000080	n25																																																								Syap.g_01707				Syat.g_02246
N27.HOG0000166	OG0000080	n28																																																								Syap.g_00630				Syat.g_02282
N27.HOG0000167	OG0000080	n32																																																						Syan.g_01083		Syap.g_01035			Syas.g_02616	
N27.HOG0000168	OG0000080	n35																																																						Syan.g_01962					Syas.g_02149	
N27.HOG0000169	OG0000080	n36																																																							Syao.g_02269			Syar.g_00585		
N27.HOG0000170	OG0000081	n0																																																										Syar.g_01898	Syas.g_00391	Syat.g_00980
N27.HOG0000171	OG0000082	n0																																																						Syan.g_00952	Syao.g_01035			Syar.g_02202	Syas.g_00837	Syat.g_00035
N27.HOG0000172	OG0000084	n16																																																						Syan.g_01283	Syao.g_01509					
N27.HOG0000173	OG0000084	n34																																																							Syao.g_02606					
N27.HOG0000174	OG0000085	n0																																																						Syan.g_01387	Syao.g_01569	Syap.g_00611		Syar.g_02919	Syas.g_02695	Syat.g_03113
N27.HOG0000175	OG0000086	n0																																																						Syan.g_02946, Syan.g_02515, Syan.g_00114	Syao.g_02653, Syao.g_01240			Syar.g_03085	Syas.g_02470	Syat.g_01531, Syat.g_00798, Syat.g_00635
N27.HOG0000176	OG0000087	n0																																																						Syan.g_02268	Syao.g_02555	Syap.g_02617, Syap.g_02202, Syap.g_02203		Syar.g_00068	Syas.g_02374	Syat.g_02912
N27.HOG0000177	OG0000088	n0																																																						Syan.g_03031	Syao.g_02503	Syap.g_01202		Syar.g_00101		Syat.g_02862
N27.HOG0000178	OG0000089	n0																																																						Syan.g_02316	Syao.g_01716	Syap.g_00115, Syap.g_02042		Syar.g_01162	Syas.g_01512	Syat.g_02953
N27.HOG0000179	OG0000090	n0																																																						Syan.g_01166	Syao.g_01412	Syap.g_01451		Syar.g_02363, Syar.g_02353, Syar.g_02356	Syas.g_00062	Syat.g_03270
N27.HOG0000180	OG0000091	n0																																																						Syan.g_00235, Syan.g_00808	Syao.g_00902	Syap.g_01861		Syar.g_01891, Syar.g_02426	Syas.g_00907, Syas.g_00146	Syat.g_00939, Syat.g_00862
N27.HOG0000181	OG0000092	n27																																																						Syan.g_02502	Syao.g_00656			Syar.g_01960	Syas.g_00900, Syas.g_00877	Syat.g_00825
N27.HOG0000182	OG0000093	n1																																																						Syan.g_02934				Syar.g_00819		
N27.HOG0000183	OG0000093	n7																																																						Syan.g_00708	Syao.g_00739			Syar.g_02623		
N27.HOG0000184	OG0000094	n34																																																						Syan.g_00353	Syao.g_00458	Syap.g_02781			Syas.g_00208	Syat.g_00698
N27.HOG0000185	OG0000094	n52																																																						Syan.g_00065					Syas.g_01716	Syat.g_01034
N27.HOG0000186	OG0000095	n18																																																						Syan.g_00290	Syao.g_00331	Syap.g_01556		Syar.g_01932	Syas.g_01021	Syat.g_00808
N27.HOG0000187	OG0000097	n31																																																											Syas.g_00114	Syat.g_00907
N27.HOG0000188	OG0000097	n33																																																										Syar.g_01706		
N27.HOG0000189	OG0000097	n48																																																						Syan.g_00160, Syan.g_00733	Syao.g_00973			Syar.g_00364	Syas.g_01443	Syat.g_00535
N27.HOG0000190	OG0000098	n0																																																						Syan.g_00043	Syao.g_01374	Syap.g_01975		Syar.g_02343	Syas.g_00091	Syat.g_03281
N27.HOG0000191	OG0000099	n0																																																						Syan.g_01968	Syao.g_02019	Syap.g_01385		Syar.g_00715	Syas.g_01826	Syat.g_02130
N27.HOG0000192	OG0000100	n0																																																						Syan.g_00658	Syao.g_00787			Syar.g_02477	Syas.g_00567	Syat.g_00517
N27.HOG0000193	OG0000101	n30																																																						Syan.g_02199	Syao.g_01840	Syap.g_00472		Syar.g_01073	Syas.g_01589	Syat.g_01661
N27.HOG0000194	OG0000101	n37																																																										Syar.g_03154		
N27.HOG0000195	OG0000102	n0																																																						Syan.g_01891	Syao.g_01945	Syap.g_01116		Syar.g_00602, Syar.g_02164, Syar.g_01644, Syar.g_02138	Syas.g_02152, Syas.g_01395	Syat.g_00974
N27.HOG0000196	OG0000103	n36																																																										Syar.g_00014		
N27.HOG0000197	OG0000103	n48																																																						Syan.g_01692	Syao.g_02340	Syap.g_02607, Syap.g_02608		Syar.g_00452	Syas.g_02009	Syat.g_02399
N27.HOG0000198	OG0000104	n0																																																						Syan.g_01792	Syao.g_02157	Syap.g_02321, Syap.g_00051, Syap.g_02320, Syap.g_02318		Syar.g_00466	Syas.g_02027, Syas.g_02026	Syat.g_02385
N27.HOG0000199	OG0000105	n0																																																						Syan.g_02031	Syao.g_02071, Syao.g_02072	Syap.g_01369, Syap.g_01368		Syar.g_00218	Syas.g_01739	Syat.g_02052
N27.HOG0000200	OG0000106	n0																																																						Syan.g_00076	Syao.g_01385			Syar.g_01748	Syas.g_01451	Syat.g_00957
N27.HOG0000201	OG0000107	n35																																																										Syar.g_03290		
N27.HOG0000202	OG0000107	n37																																																						Syan.g_02106	Syao.g_01935	Syap.g_02496		Syar.g_00149	Syas.g_01669	Syat.g_01862
N27.HOG0000203	OG0000108	n0																																																						Syan.g_02764	Syao.g_00028	Syap.g_02256, Syap.g_00733, Syap.g_02255		Syar.g_01469	Syas.g_01253	Syat.g_03170
N27.HOG0000204	OG0000109	n41																																																										Syar.g_03310		
N27.HOG0000205	OG0000109	n49																																																						Syan.g_02748	Syao.g_00110	Syap.g_00279, Syap.g_02237		Syar.g_01485	Syas.g_01236	Syat.g_03187
N27.HOG0000206	OG0000110	n11																																																						Syan.g_00171					Syas.g_00359	
N27.HOG0000207	OG0000110	n13																																																						Syan.g_00882	Syao.g_01051	Syap.g_01313			Syas.g_00818	
N27.HOG0000208	OG0000111	n19																																																						Syan.g_00187	Syao.g_00378			Syar.g_01940		
N27.HOG0000209	OG0000111	n21																																																										Syar.g_00005		
N27.HOG0000210	OG0000111	n27																																																								Syap.g_01566, Syap.g_01568			Syas.g_01037	Syat.g_00816
N27.HOG0000211	OG0000112	n0																																																						Syan.g_00556, Syan.g_00252	Syao.g_00683, Syao.g_00303	Syap.g_02023		Syar.g_02548	Syas.g_00452	Syat.g_00593
N27.HOG0000212	OG0000113	n0																																																						Syan.g_00664	Syao.g_00782	Syap.g_02714		Syar.g_02664	Syas.g_00571	Syat.g_00509
N27.HOG0000213	OG0000114	n48																																																											Syas.g_00252	
N27.HOG0000214	OG0000114	n50																																																						Syan.g_00741	Syao.g_00965	Syap.g_01255		Syar.g_01616	Syas.g_00674	
N27.HOG0000215	OG0000115	n0																																																						Syan.g_02810	Syao.g_01464, Syao.g_00065	Syap.g_02004		Syar.g_02854, Syar.g_01415	Syas.g_02548, Syas.g_01285	Syat.g_01328
N27.HOG0000216	OG0000116	n51																																																						Syan.g_02710		Syap.g_00241		Syar.g_01525	Syas.g_01198	
N27.HOG0000217	OG0000116	n54																																																						Syan.g_00460				Syar.g_02255	Syas.g_00317	Syat.g_02641
N27.HOG0000218	OG0000117	n0																																																						Syan.g_02644	Syao.g_00169	Syap.g_01889		Syar.g_01969	Syas.g_01122	Syat.g_00224
