locus_tag	ftype	length_bp	gene	EC_number	COG	product
Syae.g_00025	gene	1383	dnaA			
Syae.g_00025	CDS	1383	dnaA		COG0593	Chromosomal replication initiator protein DnaA
Syae.g_00026	gene	693				
Syae.g_00026	CDS	693				hypothetical protein
Syae.g_00027	gene	1227				
Syae.g_00027	CDS	1227				hypothetical protein
Syae.g_00028	gene	243				
Syae.g_00028	CDS	243				hypothetical protein
Syae.g_00029	gene	1443	garB			
Syae.g_00029	CDS	1443	garB	1.8.1.16		Glutathione amide reductase
Syae.g_00030	gene	504				
Syae.g_00030	CDS	504				hypothetical protein
Syae.g_00031	gene	357				
Syae.g_00031	CDS	357				hypothetical protein
Syae.g_00032	gene	357				
Syae.g_00032	CDS	357				hypothetical protein
Syae.g_00033	gene	669				
Syae.g_00033	CDS	669				hypothetical protein
Syae.g_00034	gene	480				
Syae.g_00034	CDS	480				hypothetical protein
Syae.g_00035	gene	1506	livQ			
Syae.g_00035	CDS	1506	livQ	1.1.3.-		6'''-hydroxyparomomycin C oxidase
Syae.g_00036	gene	597	ctaE_1			
Syae.g_00036	CDS	597	ctaE_1	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
Syae.g_00037	gene	1689	ctaD_1			
Syae.g_00037	CDS	1689	ctaD_1	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
Syae.g_00038	gene	936	coxM			
Syae.g_00038	CDS	936	coxM	1.9.3.1	COG1622	Alternative cytochrome c oxidase subunit 2
Syae.g_00039	gene	621				
Syae.g_00039	CDS	621				hypothetical protein
Syae.g_00040	gene	501				
Syae.g_00040	CDS	501				hypothetical protein
Syae.g_00041	gene	1110				
Syae.g_00041	CDS	1110				hypothetical protein
Syae.g_00042	gene	1671	bicA_1			
Syae.g_00042	CDS	1671	bicA_1		COG0659	Bicarbonate transporter BicA
Syae.g_00043	gene	1062	pyrC_1			
Syae.g_00043	CDS	1062	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
Syae.g_00044	gene	306				
Syae.g_00044	CDS	306				hypothetical protein
Syae.g_00045	gene	87				
Syae.g_00045	tRNA	87				tRNA-Leu(taa)
Syae.g_00046	gene	258	ndhL			
Syae.g_00046	CDS	258	ndhL	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit L
Syae.g_00047	gene	342				
Syae.g_00047	CDS	342				hypothetical protein
Syae.g_00048	gene	816	trpA			
Syae.g_00048	CDS	816	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
Syae.g_00049	gene	372				
Syae.g_00049	CDS	372				hypothetical protein
Syae.g_00050	gene	270	yciI			
Syae.g_00050	CDS	270	yciI		COG2350	Protein YciI
Syae.g_00051	gene	381	petJ_1			
Syae.g_00051	CDS	381	petJ_1			Cytochrome c6
Syae.g_00052	gene	234				
Syae.g_00052	CDS	234				hypothetical protein
Syae.g_00053	gene	549				
Syae.g_00053	CDS	549				hypothetical protein
Syae.g_00054	gene	522				
Syae.g_00054	CDS	522				hypothetical protein
Syae.g_00055	gene	273				
Syae.g_00055	CDS	273				hypothetical protein
Syae.g_00056	gene	315				
Syae.g_00056	CDS	315				hypothetical protein
Syae.g_00057	gene	363				
Syae.g_00057	CDS	363				hypothetical protein
Syae.g_00058	gene	930	sigA2_1			
Syae.g_00058	CDS	930	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
Syae.g_00059	gene	492				
Syae.g_00059	CDS	492				hypothetical protein
Syae.g_00060	gene	633				
Syae.g_00060	CDS	633				hypothetical protein
Syae.g_00061	gene	669	hisI			
Syae.g_00061	CDS	669	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
Syae.g_00062	gene	486				
Syae.g_00062	CDS	486				hypothetical protein
Syae.g_00063	gene	627				
Syae.g_00063	CDS	627				hypothetical protein
Syae.g_00064	gene	2604	clpB1_1			
Syae.g_00064	CDS	2604	clpB1_1		COG0542	Chaperone protein ClpB 1
Syae.g_00065	gene	270				
Syae.g_00065	CDS	270				hypothetical protein
Syae.g_00066	gene	861	phoC			
Syae.g_00066	CDS	861	phoC	3.1.3.2		Major phosphate-irrepressible acid phosphatase
Syae.g_00067	gene	225				
Syae.g_00067	CDS	225				hypothetical protein
Syae.g_00068	gene	354	petJ_2			
Syae.g_00068	CDS	354	petJ_2		COG2010	Cytochrome c6
Syae.g_00069	gene	312	petE			
Syae.g_00069	CDS	312	petE		COG3794	Plastocyanin
Syae.g_00070	gene	1008				
Syae.g_00070	CDS	1008				hypothetical protein
Syae.g_00071	gene	1059	hemE			
Syae.g_00071	CDS	1059	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
Syae.g_00072	gene	2295	glgB			
Syae.g_00072	CDS	2295	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
Syae.g_00073	gene	696				
Syae.g_00073	CDS	696				hypothetical protein
Syae.g_00074	gene	1608	cocE			
Syae.g_00074	CDS	1608	cocE	3.1.1.84		Cocaine esterase
Syae.g_00075	gene	267				
Syae.g_00075	CDS	267				hypothetical protein
Syae.g_00076	gene	414				
Syae.g_00076	CDS	414				hypothetical protein
Syae.g_00077	gene	453				
Syae.g_00077	CDS	453				hypothetical protein
Syae.g_00078	gene	4653				
Syae.g_00078	CDS	4653				hypothetical protein
Syae.g_00079	gene	930	glcK			
Syae.g_00079	CDS	930	glcK	2.7.1.2	COG1940	Glucokinase
Syae.g_00080	gene	1308	proA			
Syae.g_00080	CDS	1308	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
Syae.g_00081	gene	384	folB			
Syae.g_00081	CDS	384	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
Syae.g_00082	gene	597				
Syae.g_00082	CDS	597				hypothetical protein
Syae.g_00083	gene	2103	prlC			
Syae.g_00083	CDS	2103	prlC	3.4.24.70	COG0339	Oligopeptidase A
Syae.g_00084	gene	1572	ndhD1_1			
Syae.g_00084	CDS	1572	ndhD1_1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
Syae.g_00085	gene	948	thrB			
Syae.g_00085	CDS	948	thrB	2.7.1.39	COG0083	Homoserine kinase
Syae.g_00086	gene	1035	glk			
Syae.g_00086	CDS	1035	glk	2.7.1.2	COG0837	Glucokinase
Syae.g_00087	gene	393				
Syae.g_00087	CDS	393				hypothetical protein
Syae.g_00088	gene	1836	thrS			
Syae.g_00088	CDS	1836	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Syae.g_00089	gene	294				
Syae.g_00089	CDS	294				hypothetical protein
Syae.g_00090	gene	675				
Syae.g_00090	CDS	675				hypothetical protein
Syae.g_00091	gene	1014	trpS			
Syae.g_00091	CDS	1014	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Syae.g_00092	gene	618				
Syae.g_00092	CDS	618				hypothetical protein
Syae.g_00093	gene	528				
Syae.g_00093	CDS	528				hypothetical protein
Syae.g_00094	gene	939	mneS			
Syae.g_00094	CDS	939	mneS		COG0053	Manganese efflux system protein MneS
Syae.g_00095	gene	1317				
Syae.g_00095	CDS	1317				hypothetical protein
Syae.g_00096	gene	1077	psbA1			
Syae.g_00096	CDS	1077	psbA1	1.10.3.9		Photosystem II protein D1 1
Syae.g_00097	gene	177				
Syae.g_00097	CDS	177				hypothetical protein
Syae.g_00098	gene	669				
Syae.g_00098	CDS	669				hypothetical protein
Syae.g_00099	gene	198				
Syae.g_00099	CDS	198				hypothetical protein
Syae.g_00100	gene	174				
Syae.g_00100	CDS	174				hypothetical protein
Syae.g_00101	gene	186				
Syae.g_00101	CDS	186				hypothetical protein
Syae.g_00102	gene	396				
Syae.g_00102	CDS	396				hypothetical protein
Syae.g_00103	gene	183				
Syae.g_00103	CDS	183				hypothetical protein
Syae.g_00104	gene	684				
Syae.g_00104	CDS	684				hypothetical protein
Syae.g_00105	gene	537				
Syae.g_00105	CDS	537				hypothetical protein
Syae.g_00106	gene	165				
Syae.g_00106	CDS	165				hypothetical protein
Syae.g_00107	gene	435				
Syae.g_00107	CDS	435				hypothetical protein
Syae.g_00108	gene	915				
Syae.g_00108	CDS	915				hypothetical protein
Syae.g_00109	gene	219				
Syae.g_00109	CDS	219				hypothetical protein
Syae.g_00110	gene	270				
Syae.g_00110	CDS	270				hypothetical protein
Syae.g_00111	gene	528				
Syae.g_00111	CDS	528				hypothetical protein
Syae.g_00112	gene	231				
Syae.g_00112	CDS	231				hypothetical protein
Syae.g_00113	gene	771	yfcA			
Syae.g_00113	CDS	771	yfcA		COG0730	putative membrane transporter protein YfcA
Syae.g_00114	gene	498				
Syae.g_00114	CDS	498				hypothetical protein
Syae.g_00115	gene	171				
Syae.g_00115	CDS	171				hypothetical protein
Syae.g_00116	gene	477				
Syae.g_00116	CDS	477				hypothetical protein
Syae.g_00117	gene	237				
Syae.g_00117	CDS	237				hypothetical protein
Syae.g_00118	gene	159				
Syae.g_00118	CDS	159				hypothetical protein
Syae.g_00119	gene	219				
Syae.g_00119	CDS	219				hypothetical protein
Syae.g_00120	gene	366				
Syae.g_00120	CDS	366				hypothetical protein
Syae.g_00121	gene	663				
Syae.g_00121	CDS	663				hypothetical protein
Syae.g_00122	gene	318				
Syae.g_00122	CDS	318				hypothetical protein
Syae.g_00123	gene	501				
Syae.g_00123	CDS	501				hypothetical protein
Syae.g_00124	gene	204				
Syae.g_00124	CDS	204				hypothetical protein
Syae.g_00125	gene	177				
Syae.g_00125	CDS	177				hypothetical protein
Syae.g_00126	gene	297				
Syae.g_00126	CDS	297				hypothetical protein
Syae.g_00127	gene	156				
Syae.g_00127	CDS	156				hypothetical protein
Syae.g_00128	gene	159				
Syae.g_00128	CDS	159				hypothetical protein
Syae.g_00129	gene	1290				
Syae.g_00129	CDS	1290		1.14.-.-		Putative cytochrome P450 120
Syae.g_00130	gene	684				
Syae.g_00130	CDS	684				hypothetical protein
Syae.g_00131	gene	240				
Syae.g_00131	CDS	240				hypothetical protein
Syae.g_00132	gene	324				
Syae.g_00132	CDS	324				hypothetical protein
Syae.g_00133	gene	243				
Syae.g_00133	CDS	243				hypothetical protein
Syae.g_00134	gene	276				
Syae.g_00134	CDS	276				hypothetical protein
Syae.g_00135	gene	177	rpsU1			
Syae.g_00135	CDS	177	rpsU1		COG0828	30S ribosomal protein S21 A
Syae.g_00136	gene	246				
Syae.g_00136	CDS	246				hypothetical protein
Syae.g_00137	gene	123				
Syae.g_00137	CDS	123				hypothetical protein
Syae.g_00138	gene	192				
Syae.g_00138	CDS	192				hypothetical protein
Syae.g_00139	gene	96				
Syae.g_00139	CDS	96				hypothetical protein
Syae.g_00140	gene	543				
Syae.g_00140	CDS	543				hypothetical protein
Syae.g_00141	gene	345				
Syae.g_00141	CDS	345				hypothetical protein
Syae.g_00142	gene	1404				
Syae.g_00142	CDS	1404				hypothetical protein
Syae.g_00143	gene	165				
Syae.g_00143	CDS	165				hypothetical protein
Syae.g_00144	gene	402				
Syae.g_00144	CDS	402				hypothetical protein
Syae.g_00145	gene	252				
Syae.g_00145	CDS	252				hypothetical protein
Syae.g_00146	gene	243				
Syae.g_00146	CDS	243				hypothetical protein
Syae.g_00147	gene	405				
Syae.g_00147	CDS	405				hypothetical protein
Syae.g_00148	gene	1473				
Syae.g_00148	CDS	1473				hypothetical protein
Syae.g_00149	gene	294				
Syae.g_00149	CDS	294				hypothetical protein
Syae.g_00150	gene	1167				
Syae.g_00150	CDS	1167				hypothetical protein
Syae.g_00151	gene	666				
Syae.g_00151	CDS	666				hypothetical protein
Syae.g_00152	gene	750	djlA			
Syae.g_00152	CDS	750	djlA			Co-chaperone protein DjlA
Syae.g_00153	gene	144				
Syae.g_00153	CDS	144				hypothetical protein
Syae.g_00154	gene	924				
Syae.g_00154	CDS	924				hypothetical protein
Syae.g_00155	gene	1107	yeaW			
Syae.g_00155	CDS	1107	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
Syae.g_00156	gene	756	nrtD			
Syae.g_00156	CDS	756	nrtD	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
Syae.g_00157	gene	828	ssuC			
Syae.g_00157	CDS	828	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
Syae.g_00158	gene	1005	ssuA			
Syae.g_00158	CDS	1005	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
Syae.g_00159	gene	732	hypB			
Syae.g_00159	CDS	732	hypB		COG0378	Hydrogenase maturation factor HypB
Syae.g_00160	gene	399	hypA			
Syae.g_00160	CDS	399	hypA			Hydrogenase maturation factor HypA
Syae.g_00161	gene	1191	speB_1			
Syae.g_00161	CDS	1191	speB_1	3.5.3.11		Agmatinase
Syae.g_00162	gene	198				
Syae.g_00162	CDS	198				hypothetical protein
Syae.g_00163	gene	219				
Syae.g_00163	CDS	219				hypothetical protein
Syae.g_00164	gene	267				
Syae.g_00164	CDS	267				hypothetical protein
Syae.g_00165	gene	153				
Syae.g_00165	CDS	153				hypothetical protein
Syae.g_00166	gene	108				
Syae.g_00166	CDS	108				hypothetical protein
Syae.g_00167	gene	90				
Syae.g_00167	CDS	90				hypothetical protein
Syae.g_00168	gene	1392	selO			
Syae.g_00168	CDS	1392	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
Syae.g_00169	gene	177				
Syae.g_00169	CDS	177				hypothetical protein
Syae.g_00170	gene	162				
Syae.g_00170	CDS	162				hypothetical protein
Syae.g_00171	gene	177				
Syae.g_00171	CDS	177				hypothetical protein
Syae.g_00172	gene	177				
Syae.g_00172	CDS	177				hypothetical protein
Syae.g_00173	gene	1299	czcO			
Syae.g_00173	CDS	1299	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
Syae.g_00174	gene	483				
Syae.g_00174	CDS	483				hypothetical protein
Syae.g_00175	gene	969	nitA			
Syae.g_00175	CDS	969	nitA	3.5.5.7		Aliphatic nitrilase
Syae.g_00176	gene	1092				
Syae.g_00176	CDS	1092				hypothetical protein
Syae.g_00177	gene	651				
Syae.g_00177	CDS	651				hypothetical protein
Syae.g_00178	gene	975	thiL_1			
Syae.g_00178	CDS	975	thiL_1	2.7.4.16		Thiamine-monophosphate kinase
Syae.g_00179	gene	282				
Syae.g_00179	CDS	282				hypothetical protein
Syae.g_00180	gene	468				
Syae.g_00180	CDS	468				hypothetical protein
Syae.g_00181	gene	741				
Syae.g_00181	CDS	741				hypothetical protein
Syae.g_00182	gene	342				
Syae.g_00182	CDS	342				hypothetical protein
Syae.g_00183	gene	1755	ggt			
Syae.g_00183	CDS	1755	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
Syae.g_00184	gene	1632	pds_1			
Syae.g_00184	CDS	1632	pds_1	1.3.5.5	COG3349	15-cis-phytoene desaturase
Syae.g_00185	gene	270				
Syae.g_00185	CDS	270				hypothetical protein
Syae.g_00186	gene	405				
Syae.g_00186	CDS	405				hypothetical protein
Syae.g_00187	gene	642				
Syae.g_00187	CDS	642				hypothetical protein
Syae.g_00188	gene	432	fitB			
Syae.g_00188	CDS	432	fitB	3.1.-.-		Toxin FitB
Syae.g_00189	gene	309				
Syae.g_00189	CDS	309				hypothetical protein
Syae.g_00190	gene	843				
Syae.g_00190	CDS	843				hypothetical protein
Syae.g_00191	gene	1389				
Syae.g_00191	CDS	1389				hypothetical protein
Syae.g_00192	gene	885				
Syae.g_00192	CDS	885				hypothetical protein
Syae.g_00193	gene	192				
Syae.g_00193	CDS	192				hypothetical protein
Syae.g_00194	gene	177				
Syae.g_00194	CDS	177				hypothetical protein
Syae.g_00195	gene	171				
Syae.g_00195	CDS	171				hypothetical protein
Syae.g_00196	gene	831				
Syae.g_00196	CDS	831				hypothetical protein
Syae.g_00197	gene	165				
Syae.g_00197	CDS	165				hypothetical protein
Syae.g_00198	gene	1254				
Syae.g_00198	CDS	1254				hypothetical protein
Syae.g_00199	gene	582				
Syae.g_00199	CDS	582				hypothetical protein
Syae.g_00200	gene	180				
Syae.g_00200	CDS	180				hypothetical protein
Syae.g_00201	gene	1200				
Syae.g_00201	CDS	1200				hypothetical protein
Syae.g_00202	gene	3231	rapA_1			
Syae.g_00202	CDS	3231	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
Syae.g_00203	gene	2985				
Syae.g_00203	CDS	2985				hypothetical protein
Syae.g_00204	gene	453				
Syae.g_00204	CDS	453				hypothetical protein
Syae.g_00205	gene	3048				
Syae.g_00205	CDS	3048				hypothetical protein
Syae.g_00206	gene	3579				
Syae.g_00206	CDS	3579				hypothetical protein
Syae.g_00207	gene	507				
Syae.g_00207	CDS	507				hypothetical protein
Syae.g_00208	gene	489				
Syae.g_00208	CDS	489				hypothetical protein
Syae.g_00209	gene	846				
Syae.g_00209	CDS	846				hypothetical protein
Syae.g_00210	gene	1314	dinG			
Syae.g_00210	CDS	1314	dinG	3.1.-.-		3'-5' exonuclease DinG
Syae.g_00211	gene	372				
Syae.g_00211	CDS	372				hypothetical protein
Syae.g_00212	gene	483				
Syae.g_00212	CDS	483				hypothetical protein
Syae.g_00213	gene	219				
Syae.g_00213	CDS	219				hypothetical protein
Syae.g_00214	gene	504				
Syae.g_00214	CDS	504				hypothetical protein
Syae.g_00215	gene	702				
Syae.g_00215	CDS	702				hypothetical protein
Syae.g_00216	gene	648				
Syae.g_00216	CDS	648				hypothetical protein
Syae.g_00217	gene	708				
Syae.g_00217	CDS	708				hypothetical protein
Syae.g_00218	gene	1401	gshB_1			
Syae.g_00218	CDS	1401	gshB_1	6.3.2.3		Glutathione synthetase
Syae.g_00219	gene	228				
Syae.g_00219	CDS	228				hypothetical protein
Syae.g_00220	gene	123				
Syae.g_00220	CDS	123				hypothetical protein
Syae.g_00221	gene	228				
Syae.g_00221	CDS	228				hypothetical protein
Syae.g_00222	gene	219				
Syae.g_00222	CDS	219				hypothetical protein
Syae.g_00223	gene	687				
Syae.g_00223	CDS	687				hypothetical protein
Syae.g_00224	gene	267				
Syae.g_00224	CDS	267				hypothetical protein
Syae.g_00225	gene	990				
Syae.g_00225	CDS	990				hypothetical protein
Syae.g_00226	gene	219				
Syae.g_00226	CDS	219				hypothetical protein
Syae.g_00227	gene	204				
Syae.g_00227	CDS	204				hypothetical protein
Syae.g_00228	gene	189				
Syae.g_00228	CDS	189				hypothetical protein
Syae.g_00229	gene	204				
Syae.g_00229	CDS	204				hypothetical protein
Syae.g_00230	gene	321	frp			
Syae.g_00230	CDS	321	frp			Fluorescence recovery protein
Syae.g_00231	gene	735				
Syae.g_00231	CDS	735				hypothetical protein
Syae.g_00232	gene	957				
Syae.g_00232	CDS	957				Orange carotenoid-binding protein
Syae.g_00233	gene	348				
Syae.g_00233	CDS	348				hypothetical protein
Syae.g_00234	gene	354				
Syae.g_00234	CDS	354				hypothetical protein
Syae.g_00235	gene	864				
Syae.g_00235	CDS	864				hypothetical protein
Syae.g_00236	gene	180				
Syae.g_00236	CDS	180				hypothetical protein
Syae.g_00237	gene	222				
Syae.g_00237	CDS	222				hypothetical protein
Syae.g_00238	gene	219				
Syae.g_00238	CDS	219				hypothetical protein
Syae.g_00239	gene	150				
Syae.g_00239	CDS	150				hypothetical protein
Syae.g_00240	gene	273				
Syae.g_00240	CDS	273				hypothetical protein
Syae.g_00241	gene	198				
Syae.g_00241	CDS	198				hypothetical protein
Syae.g_00242	gene	387				
Syae.g_00242	CDS	387				hypothetical protein
Syae.g_00243	gene	369				
Syae.g_00243	CDS	369				hypothetical protein
Syae.g_00244	gene	192				
Syae.g_00244	CDS	192				hypothetical protein
Syae.g_00245	gene	348				
Syae.g_00245	CDS	348				hypothetical protein
Syae.g_00246	gene	174				
Syae.g_00246	CDS	174				hypothetical protein
Syae.g_00247	gene	186				
Syae.g_00247	CDS	186				hypothetical protein
Syae.g_00248	gene	288				
Syae.g_00248	CDS	288				hypothetical protein
Syae.g_00249	gene	204				
Syae.g_00249	CDS	204				hypothetical protein
Syae.g_00250	gene	120				
Syae.g_00250	CDS	120				hypothetical protein
Syae.g_00251	gene	126				
Syae.g_00251	CDS	126				hypothetical protein
Syae.g_00252	gene	141				
Syae.g_00252	CDS	141				hypothetical protein
Syae.g_00253	gene	180				
Syae.g_00253	CDS	180				hypothetical protein
Syae.g_00254	gene	681	vraR			
Syae.g_00254	CDS	681	vraR			Response regulator protein VraR
Syae.g_00255	gene	246				
Syae.g_00255	CDS	246				hypothetical protein
Syae.g_00256	gene	597	udk			
Syae.g_00256	CDS	597	udk	2.7.1.48		Uridine kinase
Syae.g_00257	gene	285	petF1			
Syae.g_00257	CDS	285	petF1		COG0633	Ferredoxin-1
Syae.g_00258	gene	654	nth			
Syae.g_00258	CDS	654	nth	4.2.99.18	COG0177	Endonuclease III
Syae.g_00259	gene	381				
Syae.g_00259	CDS	381				hypothetical protein
Syae.g_00260	gene	876				
Syae.g_00260	CDS	876			COG0803	putative periplasmic iron-binding protein
Syae.g_00261	gene	756	mntB_1			
Syae.g_00261	CDS	756	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
Syae.g_00262	gene	252				
Syae.g_00262	CDS	252				hypothetical protein
Syae.g_00263	gene	1227				
Syae.g_00263	CDS	1227				hypothetical protein
Syae.g_00264	gene	1344				
Syae.g_00264	CDS	1344				hypothetical protein
Syae.g_00265	gene	501				
Syae.g_00265	CDS	501				hypothetical protein
Syae.g_00266	gene	1251				
Syae.g_00266	CDS	1251				hypothetical protein
Syae.g_00267	gene	840	mntB_2			
Syae.g_00267	CDS	840	mntB_2			Manganese transport system membrane protein MntB
Syae.g_00268	gene	279				
Syae.g_00268	CDS	279				hypothetical protein
Syae.g_00269	gene	804	ylmA			
Syae.g_00269	CDS	804	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
Syae.g_00270	gene	429				
Syae.g_00270	CDS	429				hypothetical protein
Syae.g_00271	gene	510				
Syae.g_00271	CDS	510				hypothetical protein
Syae.g_00272	gene	507				
Syae.g_00272	CDS	507				hypothetical protein
Syae.g_00273	gene	177				
Syae.g_00273	CDS	177				hypothetical protein
Syae.g_00274	gene	180				
Syae.g_00274	CDS	180				hypothetical protein
Syae.g_00275	gene	249				
Syae.g_00275	CDS	249				hypothetical protein
Syae.g_00276	gene	234				
Syae.g_00276	CDS	234				hypothetical protein
Syae.g_00277	gene	687				
Syae.g_00277	CDS	687				hypothetical protein
Syae.g_00278	gene	537				
Syae.g_00278	CDS	537				hypothetical protein
Syae.g_00279	gene	456				
Syae.g_00279	CDS	456				hypothetical protein
Syae.g_00280	gene	222				
Syae.g_00280	CDS	222				hypothetical protein
Syae.g_00281	gene	657				
Syae.g_00281	CDS	657				hypothetical protein
Syae.g_00282	gene	474				
Syae.g_00282	CDS	474				hypothetical protein
Syae.g_00283	gene	198				
Syae.g_00283	CDS	198				hypothetical protein
Syae.g_00284	gene	327				
Syae.g_00284	CDS	327				hypothetical protein
Syae.g_00285	gene	120				
Syae.g_00285	CDS	120				hypothetical protein
Syae.g_00286	gene	90				
Syae.g_00286	CDS	90				hypothetical protein
Syae.g_00287	gene	264				
Syae.g_00287	CDS	264				hypothetical protein
Syae.g_00288	gene	300				
Syae.g_00288	CDS	300				hypothetical protein
Syae.g_00289	gene	537				
Syae.g_00289	CDS	537				hypothetical protein
Syae.g_00290	gene	1203	srpC			
Syae.g_00290	CDS	1203	srpC		COG2059	putative chromate transport protein
Syae.g_00291	gene	2496	dbpA			
Syae.g_00291	CDS	2496	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
Syae.g_00292	gene	1818	amyA			
Syae.g_00292	CDS	1818	amyA	2.4.1.19		Cyclomaltodextrin glucanotransferase
Syae.g_00293	gene	1668	lig			
Syae.g_00293	CDS	1668	lig	6.5.1.1		DNA ligase
Syae.g_00294	gene	753				
Syae.g_00294	CDS	753				hypothetical protein
Syae.g_00295	gene	714				
Syae.g_00295	CDS	714				hypothetical protein
Syae.g_00296	gene	264				
Syae.g_00296	CDS	264				hypothetical protein
Syae.g_00297	gene	987				
Syae.g_00297	CDS	987				hypothetical protein
Syae.g_00298	gene	237				
Syae.g_00298	CDS	237				hypothetical protein
Syae.g_00299	gene	933	nadA			
Syae.g_00299	CDS	933	nadA	2.5.1.72	COG0379	Quinolinate synthase A
Syae.g_00300	gene	765				
Syae.g_00300	CDS	765				hypothetical protein
Syae.g_00301	gene	1077				
Syae.g_00301	CDS	1077				hypothetical protein
Syae.g_00302	gene	726				
Syae.g_00302	CDS	726				hypothetical protein
Syae.g_00303	gene	807				
Syae.g_00303	CDS	807				hypothetical protein
Syae.g_00304	gene	1203				
Syae.g_00304	CDS	1203				hypothetical protein
Syae.g_00305	gene	5670				
Syae.g_00305	CDS	5670				hypothetical protein
Syae.g_00306	gene	5601				
Syae.g_00306	CDS	5601				hypothetical protein
Syae.g_00307	gene	1803				
Syae.g_00307	CDS	1803				hypothetical protein
Syae.g_00308	gene	1113	aroB_1			
Syae.g_00308	CDS	1113	aroB_1	4.2.3.4	COG0337	3-dehydroquinate synthase
Syae.g_00309	gene	873	lacF			
Syae.g_00309	CDS	873	lacF			Lactose transport system permease protein LacF
Syae.g_00310	gene	1161	purK			
Syae.g_00310	CDS	1161	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
Syae.g_00311	gene	204				
Syae.g_00311	CDS	204				hypothetical protein
Syae.g_00312	gene	318				
Syae.g_00312	CDS	318				hypothetical protein
Syae.g_00313	gene	228				
