Orthogroup	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
OG0004320					Prae.g_00507																																			
OG0004321					Prae.g_00682																																			
OG0004322					Prae.g_00702																																			
OG0004323					Prae.g_00705																																			
OG0004324					Prae.g_00707																																			
OG0004325					Prae.g_01301																																			
OG0004326					Prae.g_01302																																			
OG0004327					Prae.g_01303																																			
OG0004328					Prae.g_01304																																			
OG0004329					Prae.g_01305																																			
OG0004330					Prae.g_01307																																			
OG0004331					Prae.g_01395																																			
OG0004332					Prae.g_01397																																			
OG0004333					Prae.g_01408																																			
OG0004334					Prae.g_01410																																			
OG0004335					Prae.g_01411																																			
OG0004336					Prae.g_01413																																			
OG0004337					Prae.g_01414																																			
OG0004338					Prae.g_01415																																			
OG0004339					Prae.g_01428																																			
OG0004340					Prae.g_01429																																			
OG0004341					Prae.g_01430																																			
OG0004342					Prae.g_01431																																			
OG0004343					Prae.g_01610																																			
OG0004344					Prae.g_01611																																			
OG0004345					Prae.g_01613																																			
OG0004346					Prae.g_01763																																			
OG0004347						Praf.g_00049																																		
OG0004348						Praf.g_00078																																		
OG0004349						Praf.g_00079																																		
OG0004350						Praf.g_00105																																		
OG0004351						Praf.g_00122																																		
OG0004352						Praf.g_00128																																		
OG0004353						Praf.g_00129																																		
OG0004354						Praf.g_00133																																		
OG0004355						Praf.g_00147																																		
OG0004356						Praf.g_00149																																		
OG0004357						Praf.g_00151																																		
OG0004358						Praf.g_00197																																		
OG0004359						Praf.g_00198																																		
OG0004360						Praf.g_00202																																		
OG0004361						Praf.g_00204																																		
OG0004362						Praf.g_00211																																		
OG0004363						Praf.g_00235																																		
OG0004364						Praf.g_00236																																		
OG0004365						Praf.g_00237																																		
OG0004366						Praf.g_00271																																		
OG0004367						Praf.g_00272																																		
OG0004368						Praf.g_00273																																		
OG0004369						Praf.g_00274																																		
OG0004370						Praf.g_00283																																		
OG0004371						Praf.g_00288																																		
OG0004372						Praf.g_00289																																		
OG0004373						Praf.g_00323																																		
OG0004374						Praf.g_00330																																		
OG0004375						Praf.g_00338																																		
OG0004376						Praf.g_00352																																		
OG0004377						Praf.g_00354																																		
OG0004378						Praf.g_00357																																		
OG0004379						Praf.g_00361																																		
OG0004380						Praf.g_00362																																		
OG0004381						Praf.g_00367																																		
OG0004382						Praf.g_00384																																		
OG0004383						Praf.g_00398																																		
OG0004384						Praf.g_00505																																		
OG0004385						Praf.g_00514																																		
OG0004386						Praf.g_00544																																		
OG0004387						Praf.g_00553																																		
OG0004388						Praf.g_00557																																		
OG0004389						Praf.g_00560																																		
OG0004390						Praf.g_00591																																		
OG0004391						Praf.g_00620																																		
OG0004392						Praf.g_00633																																		
OG0004393						Praf.g_00654																																		
OG0004394						Praf.g_00727																																		
OG0004395						Praf.g_00781																																		
OG0004396						Praf.g_00795																																		
OG0004397						Praf.g_00811																																		
OG0004398						Praf.g_00812																																		
OG0004399						Praf.g_00821																																		
OG0004400						Praf.g_00837																																		
OG0004401						Praf.g_00838																																		
OG0004402						Praf.g_00840																																		
OG0004403						Praf.g_00841																																		
OG0004404						Praf.g_00842																																		
OG0004405						Praf.g_00844																																		
OG0004406						Praf.g_00846																																		
OG0004407						Praf.g_00847																																		
OG0004408						Praf.g_00849																																		
OG0004409						Praf.g_00851																																		
OG0004410						Praf.g_00952																																		
OG0004411						Praf.g_00964																																		
OG0004412						Praf.g_00974																																		
OG0004413						Praf.g_00975																																		
OG0004414						Praf.g_00980																																		
OG0004415						Praf.g_00983																																		
OG0004416						Praf.g_00990																																		
OG0004417						Praf.g_01000																																		
OG0004418						Praf.g_01009																																		
OG0004419						Praf.g_01010																																		
OG0004420						Praf.g_01011																																		
OG0004421						Praf.g_01013																																		
OG0004422						Praf.g_01021																																		
OG0004423						Praf.g_01023																																		
OG0004424						Praf.g_01041																																		
OG0004425						Praf.g_01044																																		
OG0004426						Praf.g_01052																																		
OG0004427						Praf.g_01055																																		
OG0004428						Praf.g_01077																																		
OG0004429						Praf.g_01081																																		
OG0004430						Praf.g_01086																																		
OG0004431						Praf.g_01093																																		
OG0004432						Praf.g_01100																																		
OG0004433						Praf.g_01106																																		
OG0004434						Praf.g_01133																																		
OG0004435						Praf.g_01146																																		
OG0004436						Praf.g_01148																																		
OG0004437						Praf.g_01152																																		
OG0004438						Praf.g_01153																																		
OG0004439						Praf.g_01154																																		
OG0004440						Praf.g_01156																																		
OG0004441						Praf.g_01159																																		
OG0004442						Praf.g_01161																																		
OG0004443						Praf.g_01167																																		
OG0004444						Praf.g_01173																																		
OG0004445						Praf.g_01182																																		
OG0004446						Praf.g_01192																																		
OG0004447						Praf.g_01197																																		
OG0004448						Praf.g_01203																																		
OG0004449						Praf.g_01204																																		
OG0004450						Praf.g_01226																																		
OG0004451						Praf.g_01232																																		
OG0004452						Praf.g_01241																																		
OG0004453						Praf.g_01244																																		
OG0004454						Praf.g_01246																																		
OG0004455						Praf.g_01249																																		
OG0004456						Praf.g_01251																																		
OG0004457						Praf.g_01263																																		
OG0004458						Praf.g_01265																																		
OG0004459						Praf.g_01273																																		
OG0004460						Praf.g_01282																																		
OG0004461						Praf.g_01368																																		
OG0004462						Praf.g_01373																																		
OG0004463						Praf.g_01449																																		
OG0004464						Praf.g_01453																																		
OG0004465						Praf.g_01471																																		
OG0004466						Praf.g_01476																																		
OG0004467						Praf.g_01485																																		
OG0004468						Praf.g_01501																																		
OG0004469						Praf.g_01507																																		
OG0004470						Praf.g_01518																																		
OG0004471						Praf.g_01554																																		
OG0004472						Praf.g_01568																																		
OG0004473						Praf.g_01575																																		
OG0004474						Praf.g_01584																																		
OG0004475						Praf.g_01588																																		
OG0004476						Praf.g_01632																																		
OG0004477						Praf.g_01636																																		
OG0004478						Praf.g_01654																																		
OG0004479						Praf.g_01660																																		
OG0004480						Praf.g_01678																																		
OG0004481						Praf.g_01682																																		
OG0004482						Praf.g_01705																																		
OG0004483						Praf.g_01712																																		
OG0004484						Praf.g_01754																																		
OG0004485						Praf.g_01755																																		
OG0004486						Praf.g_01757																																		
OG0004487						Praf.g_01758																																		
OG0004488						Praf.g_01759																																		
OG0004489						Praf.g_01811																																		
OG0004490						Praf.g_01813																																		
OG0004491						Praf.g_01814																																		
OG0004492						Praf.g_01815																																		
OG0004493						Praf.g_01829																																		
OG0004494						Praf.g_01847																																		
OG0004495						Praf.g_01856																																		
OG0004496						Praf.g_01857																																		
OG0004497						Praf.g_01862																																		
OG0004498						Praf.g_01863																																		
OG0004499						Praf.g_01866																																		
OG0004500						Praf.g_01874																																		
OG0004501						Praf.g_01875																																		
OG0004502						Praf.g_01878																																		
OG0004503						Praf.g_01881																																		
OG0004504						Praf.g_01887																																		
OG0004505						Praf.g_01902																																		
OG0004506						Praf.g_01906																																		
OG0004507						Praf.g_01916																																		
OG0004508						Praf.g_01917																																		
OG0004509						Praf.g_01918																																		
OG0004510						Praf.g_01919																																		
OG0004511						Praf.g_01920																																		
OG0004512						Praf.g_01921																																		
OG0004513						Praf.g_01923																																		
OG0004514						Praf.g_01924																																		
OG0004515						Praf.g_01926																																		
OG0004516						Praf.g_01932																																		
OG0004517						Praf.g_01940																																		
OG0004518						Praf.g_01955																																		
OG0004519						Praf.g_01965																																		
OG0004520						Praf.g_01966																																		
OG0004521						Praf.g_01975																																		
OG0004522						Praf.g_01992																																		
OG0004523						Praf.g_02008																																		
OG0004524						Praf.g_02059																																		
OG0004525						Praf.g_02061																																		
OG0004526						Praf.g_02088																																		
OG0004527						Praf.g_02098																																		
OG0004528						Praf.g_02114																																		
OG0004529						Praf.g_02115																																		
OG0004530						Praf.g_02166																																		
OG0004531						Praf.g_02167																																		
OG0004532						Praf.g_02223																																		
OG0004533						Praf.g_02228																																		
OG0004534						Praf.g_02239																																		
OG0004535						Praf.g_02256																																		
OG0004536						Praf.g_02337																																		
OG0004537						Praf.g_02359																																		
OG0004538						Praf.g_02360																																		
OG0004539						Praf.g_02381																																		
OG0004540						Praf.g_02428																																		
OG0004541						Praf.g_02461																																		
OG0004542						Praf.g_02465																																		
OG0004543						Praf.g_02487																																		
OG0004544						Praf.g_02518																																		
OG0004545						Praf.g_02579																																		
OG0004546						Praf.g_02580																																		
OG0004547						Praf.g_02585																																		
OG0004548						Praf.g_02592																																		
OG0004549						Praf.g_02593																																		
OG0004550						Praf.g_02598																																		
OG0004551						Praf.g_02599																																		
OG0004552						Praf.g_02604																																		
OG0004553						Praf.g_02624																																		
OG0004554						Praf.g_02625																																		
OG0004555						Praf.g_02626																																		
OG0004556						Praf.g_02649																																		
OG0004557						Praf.g_02697																																		
OG0004558						Praf.g_02704																																		
OG0004559						Praf.g_02707																																		
OG0004560						Praf.g_02709																																		
OG0004561						Praf.g_02712																																		
OG0004562						Praf.g_02713																																		
OG0004563						Praf.g_02714																																		
OG0004564						Praf.g_02760																																		
OG0004565							Prag.g_00729																																	
OG0004566							Prag.g_01306																																	
OG0004567							Prag.g_01627																																	
OG0004568								Prah.g_00001																																
OG0004569								Prah.g_00069																																
OG0004570								Prah.g_00097																																
OG0004571								Prah.g_00106																																
OG0004572								Prah.g_00110																																
OG0004573								Prah.g_00117																																
OG0004574								Prah.g_00123																																
OG0004575								Prah.g_00124																																
OG0004576								Prah.g_00147																																
OG0004577								Prah.g_00177																																
OG0004578								Prah.g_00179																																
OG0004579								Prah.g_00210																																
OG0004580								Prah.g_00244																																
OG0004581								Prah.g_00262																																
OG0004582								Prah.g_00276																																
OG0004583								Prah.g_00284																																
OG0004584								Prah.g_00293																																
OG0004585								Prah.g_00316																																
OG0004586								Prah.g_00322																																
OG0004587								Prah.g_00328																																
OG0004588								Prah.g_00330																																
OG0004589								Prah.g_00335																																
OG0004590								Prah.g_00337																																
OG0004591								Prah.g_00338																																
OG0004592								Prah.g_00348																																
OG0004593								Prah.g_00349																																
OG0004594								Prah.g_00375																																
OG0004595								Prah.g_00392																																
OG0004596								Prah.g_00430																																
OG0004597								Prah.g_00437																																
OG0004598								Prah.g_00471																																
OG0004599								Prah.g_00480																																
OG0004600								Prah.g_00481																																
OG0004601								Prah.g_00508																																
OG0004602								Prah.g_00544																																
OG0004603								Prah.g_00547																																
OG0004604								Prah.g_00550																																
OG0004605								Prah.g_00551																																
OG0004606								Prah.g_00556																																
OG0004607								Prah.g_00570																																
OG0004608								Prah.g_00577																																
OG0004609								Prah.g_00614																																
OG0004610								Prah.g_00620																																
OG0004611								Prah.g_00622																																
OG0004612								Prah.g_00627																																
OG0004613								Prah.g_00643																																
OG0004614								Prah.g_00693																																
OG0004615								Prah.g_00712																																
OG0004616								Prah.g_00720																																
OG0004617								Prah.g_00773																																
OG0004618								Prah.g_00804																																
OG0004619								Prah.g_00819																																
OG0004620								Prah.g_00822																																
OG0004621								Prah.g_00844																																
OG0004622								Prah.g_00894																																
OG0004623								Prah.g_00897																																
OG0004624								Prah.g_00916																																
OG0004625								Prah.g_00924																																
OG0004626								Prah.g_00940																																
OG0004627								Prah.g_00949																																
OG0004628								Prah.g_00950																																
OG0004629								Prah.g_00953																																
OG0004630								Prah.g_00983																																
OG0004631								Prah.g_00990																																
OG0004632								Prah.g_00991																																
OG0004633								Prah.g_00996																																
OG0004634								Prah.g_00997																																
OG0004635								Prah.g_00999																																
OG0004636								Prah.g_01001																																
OG0004637								Prah.g_01008																																
OG0004638								Prah.g_01011																																
OG0004639								Prah.g_01026																																
OG0004640								Prah.g_01033																																
OG0004641								Prah.g_01038																																
OG0004642								Prah.g_01052																																
OG0004643								Prah.g_01055																																
OG0004644								Prah.g_01071																																
OG0004645								Prah.g_01073																																
OG0004646								Prah.g_01077																																
OG0004647								Prah.g_01088																																
OG0004648								Prah.g_01102																																
OG0004649								Prah.g_01104																																
OG0004650								Prah.g_01105																																
OG0004651								Prah.g_01138																																
OG0004652								Prah.g_01139																																
OG0004653								Prah.g_01140																																
OG0004654								Prah.g_01145																																
OG0004655								Prah.g_01147																																
OG0004656								Prah.g_01151																																
OG0004657								Prah.g_01160																																
OG0004658								Prah.g_01167																																
OG0004659								Prah.g_01168																																
OG0004660								Prah.g_01189																																
OG0004661								Prah.g_01193																																
OG0004662								Prah.g_01196																																
OG0004663								Prah.g_01222																																
OG0004664								Prah.g_01223																																
OG0004665								Prah.g_01227																																
OG0004666								Prah.g_01228																																
OG0004667								Prah.g_01235																																
OG0004668								Prah.g_01271																																
OG0004669								Prah.g_01311																																
OG0004670								Prah.g_01332																																
OG0004671								Prah.g_01382																																
OG0004672								Prah.g_01422																																
OG0004673								Prah.g_01455																																
OG0004674								Prah.g_01471																																
OG0004675								Prah.g_01486																																
OG0004676								Prah.g_01488																																
OG0004677								Prah.g_01494																																
OG0004678								Prah.g_01570																																
OG0004679								Prah.g_01596																																
OG0004680								Prah.g_01597																																
OG0004681								Prah.g_01612																																
OG0004682								Prah.g_01659																																
OG0004683								Prah.g_01662																																
OG0004684								Prah.g_01683																																
OG0004685								Prah.g_01706																																
OG0004686								Prah.g_01712																																
OG0004687								Prah.g_01746																																
OG0004688								Prah.g_01777																																
OG0004689								Prah.g_01790																																
OG0004690								Prah.g_01798																																
OG0004691								Prah.g_01799																																
OG0004692								Prah.g_01800																																
OG0004693								Prah.g_01801																																
OG0004694								Prah.g_01805																																
OG0004695								Prah.g_01809																																
OG0004696								Prah.g_01810																																
OG0004697								Prah.g_01811																																
OG0004698								Prah.g_01814																																
OG0004699								Prah.g_01815																																
OG0004700								Prah.g_01820																																
OG0004701								Prah.g_01821																																
OG0004702								Prah.g_01822																																
OG0004703								Prah.g_01827																																
OG0004704								Prah.g_01832																																
OG0004705								Prah.g_01836																																
OG0004706								Prah.g_01852																																
OG0004707								Prah.g_01854																																
OG0004708								Prah.g_01855																																
OG0004709								Prah.g_01857																																
OG0004710								Prah.g_01926																																
OG0004711								Prah.g_01927																																
OG0004712								Prah.g_01933																																
OG0004713								Prah.g_01959																																
OG0004714								Prah.g_02094																																
OG0004715								Prah.g_02095																																
OG0004716								Prah.g_02162																																
OG0004717								Prah.g_02163																																
OG0004718								Prah.g_02188																																
OG0004719								Prah.g_02194																																
OG0004720								Prah.g_02198																																
OG0004721								Prah.g_02205																																
OG0004722								Prah.g_02212																																
OG0004723								Prah.g_02229																																
OG0004724								Prah.g_02250																																
OG0004725								Prah.g_02273																																
OG0004726								Prah.g_02274																																
OG0004727								Prah.g_02332																																
OG0004728								Prah.g_02348																																
OG0004729								Prah.g_02349																																
OG0004730								Prah.g_02376																																
OG0004731								Prah.g_02381																																
OG0004732								Prah.g_02384																																
OG0004733								Prah.g_02387																																
OG0004734								Prah.g_02424																																
OG0004735								Prah.g_02456																																
OG0004736								Prah.g_02460																																
OG0004737								Prah.g_02467																																
OG0004738								Prah.g_02468																																
OG0004739								Prah.g_02469																																
OG0004740								Prah.g_02509																																
OG0004741								Prah.g_02522																																
OG0004742								Prah.g_02529																																
OG0004743								Prah.g_02567																																
OG0004744								Prah.g_02585																																
OG0004745									Prai.g_00039																															
OG0004746									Prai.g_00146																															
OG0004747									Prai.g_00151																															
OG0004748									Prai.g_00253																															
OG0004749									Prai.g_00350																															
OG0004750									Prai.g_00445																															
OG0004751									Prai.g_00450																															
OG0004752									Prai.g_00451																															
OG0004753									Prai.g_00452																															
OG0004754									Prai.g_00772																															
OG0004755									Prai.g_00865																															
OG0004756									Prai.g_00902																															
OG0004757									Prai.g_00911																															
OG0004758									Prai.g_01120																															
OG0004759									Prai.g_01195																															
OG0004760									Prai.g_01199																															
OG0004761									Prai.g_01291																															
OG0004762									Prai.g_01294																															
OG0004763									Prai.g_01300																															
OG0004764									Prai.g_01301																															
OG0004765									Prai.g_01316																															
OG0004766									Prai.g_01318																															
OG0004767									Prai.g_01320																															
OG0004768									Prai.g_01329																															
OG0004769									Prai.g_01400																															
OG0004770									Prai.g_01412																															
OG0004771									Prai.g_01415																															
OG0004772									Prai.g_01416																															
OG0004773									Prai.g_01417																															
OG0004774									Prai.g_01418																															
OG0004775									Prai.g_01419																															
OG0004776									Prai.g_01420																															
OG0004777									Prai.g_01438																															
OG0004778									Prai.g_01439																															
OG0004779									Prai.g_01442																															
OG0004780									Prai.g_01506																															
OG0004781									Prai.g_01567																															
OG0004782									Prai.g_01590																															
OG0004783									Prai.g_01611																															
OG0004784									Prai.g_01622																															
OG0004785									Prai.g_01625																															
OG0004786									Prai.g_01628																															
OG0004787									Prai.g_01730																															
OG0004788									Prai.g_01745																															
OG0004789										Praj.g_00038																														
OG0004790										Praj.g_00057																														
OG0004791										Praj.g_00067																														
OG0004792										Praj.g_00730																														
OG0004793										Praj.g_00823																														
OG0004794										Praj.g_00962																														
OG0004795										Praj.g_01036																														
OG0004796										Praj.g_01067																														
OG0004797										Praj.g_01071																														
OG0004798										Praj.g_01278																														
OG0004799										Praj.g_01332																														
OG0004800										Praj.g_01371																														
OG0004801										Praj.g_01602																														
OG0004802										Praj.g_01605																														
OG0004803										Praj.g_01606																														
OG0004804										Praj.g_01608																														
OG0004805										Praj.g_01610																														
OG0004806										Praj.g_01751																														
OG0004807										Praj.g_01860																														
OG0004808										Praj.g_01899																														
OG0004809										Praj.g_01904																														
OG0004810										Praj.g_01905																														
OG0004811										Praj.g_01907																														
OG0004812										Praj.g_02029																														
OG0004813										Praj.g_02049																														
OG0004814										Praj.g_02051																														
OG0004815										Praj.g_02054																														
OG0004816										Praj.g_02131																														
OG0004817											Prak.g_00692																													
OG0004818												Pral.g_00004																												
OG0004819												Pral.g_00005																												
OG0004820												Pral.g_00008																												
OG0004821												Pral.g_00009																												
OG0004822												Pral.g_00010																												
OG0004823												Pral.g_00012																												
OG0004824												Pral.g_00022																												
OG0004825												Pral.g_00032																												
OG0004826												Pral.g_00061																												
OG0004827												Pral.g_00088																												
OG0004828												Pral.g_00091																												
OG0004829												Pral.g_00093																												
OG0004830												Pral.g_00186																												
OG0004831												Pral.g_00231																												
OG0004832												Pral.g_00436																												
OG0004833												Pral.g_00446																												
OG0004834												Pral.g_00449																												
OG0004835												Pral.g_00592																												
OG0004836												Pral.g_00604																												
OG0004837												Pral.g_00629																												
OG0004838												Pral.g_00636																												
OG0004839												Pral.g_00668																												
OG0004840												Pral.g_00813																												
OG0004841												Pral.g_00901																												
OG0004842												Pral.g_01015																												
OG0004843												Pral.g_01042																												
OG0004844												Pral.g_01118																												
OG0004845												Pral.g_01170																												
OG0004846												Pral.g_01228																												
OG0004847												Pral.g_01231																												
OG0004848												Pral.g_01232																												
OG0004849												Pral.g_01233																												
OG0004850												Pral.g_01247																												
OG0004851												Pral.g_01256																												
OG0004852												Pral.g_01257																												
OG0004853												Pral.g_01258																												
OG0004854												Pral.g_01259																												
OG0004855												Pral.g_01262																												
OG0004856												Pral.g_01265																												
OG0004857												Pral.g_01334																												
OG0004858												Pral.g_01335																												
OG0004859												Pral.g_01336																												
OG0004860												Pral.g_01418																												
OG0004861												Pral.g_01551																												
OG0004862												Pral.g_01669																												
OG0004863												Pral.g_01692																												
OG0004864												Pral.g_01696																												
OG0004865												Pral.g_01697																												
OG0004866												Pral.g_01699																												
OG0004867												Pral.g_01826																												
OG0004868												Pral.g_01830																												
OG0004869												Pral.g_01849																												
OG0004870												Pral.g_01860																												
OG0004871												Pral.g_01870																												
OG0004872												Pral.g_01871																												
OG0004873												Pral.g_01874																												
OG0004874												Pral.g_01875																												
OG0004875												Pral.g_01877																												
OG0004876												Pral.g_01878																												
OG0004877												Pral.g_01879																												
OG0004878												Pral.g_01896																												
OG0004879												Pral.g_01897																												
OG0004880												Pral.g_01899																												
OG0004881												Pral.g_01904																												
OG0004882												Pral.g_01905																												
OG0004883													Pram.g_00869																											
OG0004884													Pram.g_01190																											
OG0004885													Pram.g_01485																											
OG0004886														Pran.g_00284																										
OG0004887														Pran.g_01068																										
OG0004888															Prao.g_00011																									
OG0004889															Prao.g_00146																									
OG0004890															Prao.g_00147																									
OG0004891															Prao.g_00643																									
OG0004892															Prao.g_00644																									
OG0004893															Prao.g_00645																									
OG0004894															Prao.g_00672																									
OG0004895															Prao.g_00827																									
OG0004896															Prao.g_00982																									
OG0004897															Prao.g_00983																									
OG0004898															Prao.g_01003																									
OG0004899															Prao.g_01192																									
OG0004900															Prao.g_01193																									
OG0004901															Prao.g_01194																									
OG0004902															Prao.g_01195																									
OG0004903															Prao.g_01197																									
OG0004904															Prao.g_01207																									
OG0004905															Prao.g_01311																									
OG0004906															Prao.g_01335																									
OG0004907															Prao.g_01353																									
OG0004908															Prao.g_01359																									
OG0004909															Prao.g_01369																									
OG0004910															Prao.g_01375																									
OG0004911															Prao.g_01725																									
OG0004912															Prao.g_01851																									
OG0004913																	Praq.g_00176																							
OG0004914																	Praq.g_00177																							
OG0004915																	Praq.g_00439																							
OG0004916																	Praq.g_01192																							
OG0004917																	Praq.g_01398																							
OG0004918																	Praq.g_01720																							
OG0004919																		Prar.g_00843																						
OG0004920																		Prar.g_01078																						
OG0004921																		Prar.g_01079																						
OG0004922																		Prar.g_01081																						
OG0004923																		Prar.g_01082																						
OG0004924																		Prar.g_01083																						
OG0004925																		Prar.g_01084																						
OG0004926																		Prar.g_01152																						
OG0004927																		Prar.g_01153																						
OG0004928																			Pras.g_00123																					
OG0004929																			Pras.g_00124																					
OG0004930																			Pras.g_00192																					
OG0004931																			Pras.g_00193																					
OG0004932																			Pras.g_00196																					
OG0004933																			Pras.g_00202																					
OG0004934																			Pras.g_00215																					
OG0004935																			Pras.g_00281																					
OG0004936																			Pras.g_00282																					
OG0004937																			Pras.g_00295																					
OG0004938																			Pras.g_00297																					
OG0004939																			Pras.g_00301																					
OG0004940																			Pras.g_00303																					
OG0004941																			Pras.g_00309																					
OG0004942																			Pras.g_00310																					
OG0004943																			Pras.g_00312																					
OG0004944																			Pras.g_00321																					
OG0004945																			Pras.g_00324																					
OG0004946																			Pras.g_00328																					
OG0004947																			Pras.g_00397																					
OG0004948																			Pras.g_00403																					
OG0004949																			Pras.g_00404																					
OG0004950																			Pras.g_00492																					
OG0004951																			Pras.g_00642																					
OG0004952																			Pras.g_00643																					
OG0004953																			Pras.g_00760																					
OG0004954																			Pras.g_00811																					
OG0004955																			Pras.g_01058																					
OG0004956																			Pras.g_01154																					
OG0004957																			Pras.g_01268																					
OG0004958																			Pras.g_01271																					
OG0004959																			Pras.g_01292																					
OG0004960																			Pras.g_01298																					
OG0004961																			Pras.g_01300																					
OG0004962																			Pras.g_01301																					
OG0004963																			Pras.g_01305																					
OG0004964																			Pras.g_01458																					
OG0004965																			Pras.g_01584																					
OG0004966																			Pras.g_01585																					
OG0004967																			Pras.g_01586																					
OG0004968																			Pras.g_01593																					
OG0004969																			Pras.g_01595																					
OG0004970																			Pras.g_01599																					
OG0004971																			Pras.g_01603																					
OG0004972																			Pras.g_01640																					
OG0004973																			Pras.g_01641																					
OG0004974																			Pras.g_01879																					
OG0004975																			Pras.g_01941																					
OG0004976																				Prat.g_00039																				
OG0004977																				Prat.g_00119																				
OG0004978																				Prat.g_00384																				
OG0004979																				Prat.g_00386																				
OG0004980																				Prat.g_00393																				
OG0004981																				Prat.g_00452																				
OG0004982																				Prat.g_00603																				
OG0004983																				Prat.g_00604																				
OG0004984																				Prat.g_00605																				
OG0004985																				Prat.g_00606																				
OG0004986																				Prat.g_00607																				
OG0004987																				Prat.g_00608																				
OG0004988																				Prat.g_00609																				
OG0004989																				Prat.g_00610																				
OG0004990																				Prat.g_00611																				
OG0004991																				Prat.g_00612																				
OG0004992																				Prat.g_00616																				
OG0004993																				Prat.g_00627																				
OG0004994																				Prat.g_00644																				
OG0004995																				Prat.g_00665																				
OG0004996																				Prat.g_00673																				
OG0004997																				Prat.g_00678																				
OG0004998																				Prat.g_00684																				
OG0004999																				Prat.g_00688																				
OG0005000																				Prat.g_00714																				
OG0005001																				Prat.g_00727																				
OG0005002																				Prat.g_00820																				
OG0005003																				Prat.g_00822																				
OG0005004																				Prat.g_00829																				
OG0005005																				Prat.g_00835																				
OG0005006																				Prat.g_00862																				
OG0005007																				Prat.g_00926																				
OG0005008																				Prat.g_00928																				
OG0005009																				Prat.g_01047																				
OG0005010																				Prat.g_01092																				
OG0005011																				Prat.g_01109																				
OG0005012																				Prat.g_01179																				
OG0005013																				Prat.g_01188																				
OG0005014																				Prat.g_01193																				
OG0005015																				Prat.g_01202																				
OG0005016																				Prat.g_01236																				
OG0005017																				Prat.g_01278																				
OG0005018																				Prat.g_01318																				
OG0005019																				Prat.g_01401																				
OG0005020																				Prat.g_01484																				
OG0005021																				Prat.g_01496																				
OG0005022																				Prat.g_01508																				
OG0005023																				Prat.g_01515																				
OG0005024																				Prat.g_01520																				
OG0005025																				Prat.g_01529																				
OG0005026																				Prat.g_01530																				
OG0005027																				Prat.g_01544																				
OG0005028																				Prat.g_01558																				
OG0005029																				Prat.g_01563																				
OG0005030																				Prat.g_01567																				
OG0005031																				Prat.g_01620																				
OG0005032																				Prat.g_01743																				
OG0005033																				Prat.g_01774																				
OG0005034																					Prau.g_00424																			
OG0005035																					Prau.g_00442																			
OG0005036																					Prau.g_00447																			
OG0005037																					Prau.g_00448																			
OG0005038																					Prau.g_00449																			
OG0005039																					Prau.g_00450																			
OG0005040																					Prau.g_00451																			
OG0005041																					Prau.g_00452																			
OG0005042																					Prau.g_00453																			
OG0005043																					Prau.g_00455																			
OG0005044																					Prau.g_00751																			
