HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N33.HOG0000017	OG0000007	n1																																																								Syap.g_00275		Syar.g_01491	Syas.g_01232	Syat.g_03191
N33.HOG0000018	OG0000007	n56																																																								Syap.g_02785, Syap.g_00621		Syar.g_02929	Syas.g_02681	Syat.g_03124
N33.HOG0000019	OG0000008	n2																																																										Syar.g_02097	Syas.g_00886	Syat.g_02626
N33.HOG0000020	OG0000008	n46																																																										Syar.g_02098	Syas.g_00887	Syat.g_02627
N33.HOG0000021	OG0000008	n86																																																										Syar.g_00419, Syar.g_02048		
N33.HOG0000022	OG0000009	n56																																																								Syap.g_02081		Syar.g_03116	Syas.g_01450	Syat.g_01567
N33.HOG0000023	OG0000010	n23																																																								Syap.g_02757		Syar.g_01272	Syas.g_01334	Syat.g_01372
N33.HOG0000024	OG0000012	n80																																																											Syas.g_00111	Syat.g_03313
N33.HOG0000025	OG0000012	n84																																																										Syar.g_00690	Syas.g_00827	Syat.g_02642
N33.HOG0000026	OG0000012	n88																																																										Syar.g_02860		Syat.g_02987, Syat.g_00139, Syat.g_00143
N33.HOG0000027	OG0000013	n37																																																								Syap.g_01397		Syar.g_03281		
N33.HOG0000028	OG0000013	n65																																																								Syap.g_00586, Syap.g_00580, Syap.g_00583			Syas.g_00158, Syas.g_01552, Syas.g_01555, Syas.g_01557	Syat.g_01625
N33.HOG0000029	OG0000013	n72																																																												Syat.g_01016
N33.HOG0000030	OG0000013	n73																																																								Syap.g_00972		Syar.g_02032, Syar.g_01103, Syar.g_01106		Syat.g_01027
N33.HOG0000031	OG0000014	n2																																																								Syap.g_01675		Syar.g_00825	Syas.g_01816	Syat.g_02104
N33.HOG0000032	OG0000014	n66																																																												Syat.g_03196
N33.HOG0000033	OG0000014	n73																																																								Syap.g_00813		Syar.g_02736		Syat.g_02250
N33.HOG0000034	OG0000015	n43																																																								Syap.g_02606		Syar.g_00451	Syas.g_02007	
N33.HOG0000035	OG0000015	n57																																																								Syap.g_00786		Syar.g_00180	Syas.g_00968	Syat.g_00775, Syat.g_01677
N33.HOG0000036	OG0000016	n2																																																								Syap.g_00071			Syas.g_02048	Syat.g_02329
N33.HOG0000037	OG0000016	n53																																																											Syas.g_01086	Syat.g_00909
N33.HOG0000038	OG0000016	n72																																																								Syap.g_00404			Syas.g_01050	Syat.g_00222, Syat.g_00832
N33.HOG0000039	OG0000017	n5																																																										Syar.g_03181		
N33.HOG0000040	OG0000017	n12																																																								Syap.g_00449		Syar.g_02188	Syas.g_00849	Syat.g_00015
N33.HOG0000041	OG0000017	n21																																																										Syar.g_02180	Syas.g_00856	
N33.HOG0000042	OG0000018	n1																																																								Syap.g_02708				
N33.HOG0000043	OG0000018	n29																																																								Syap.g_02010		Syar.g_01409	Syas.g_01290	Syat.g_01334
N33.HOG0000044	OG0000019	n53																																																								Syap.g_01586		Syar.g_00163	Syas.g_01696	Syat.g_01876
N33.HOG0000045	OG0000022	n1																																																										Syar.g_00835	Syas.g_02758	Syat.g_00210
N33.HOG0000046	OG0000024	n61																																																												Syat.g_03394
N33.HOG0000047	OG0000025	n0																																																								Syap.g_01846		Syar.g_01811	Syas.g_00231	Syat.g_00719
N33.HOG0000048	OG0000026	n0																																																										Syar.g_00505	Syas.g_02070	Syat.g_02306
N33.HOG0000049	OG0000027	n7																																																										Syar.g_02055	Syas.g_01480	Syat.g_00850
N33.HOG0000050	OG0000027	n10																																																								Syap.g_01440				
N33.HOG0000051	OG0000027	n29																																																										Syar.g_02835		
N33.HOG0000052	OG0000028	n1																																																								Syap.g_01658		Syar.g_00718	Syas.g_01793	Syat.g_02126
N33.HOG0000053	OG0000030	n29																																																								Syap.g_00787			Syas.g_01644	Syat.g_00307
N33.HOG0000054	OG0000030	n51																																																								Syap.g_00788			Syas.g_01645	Syat.g_00308
N33.HOG0000055	OG0000031	n5																																																								Syap.g_02479, Syap.g_01083, Syap.g_02076		Syar.g_00714	Syas.g_01827	Syat.g_02131
N33.HOG0000056	OG0000031	n48																																																												Syat.g_03199
N33.HOG0000057	OG0000031	n49																																																												Syat.g_02243
N33.HOG0000058	OG0000032	n1																																																										Syar.g_01390		Syat.g_01354
N33.HOG0000059	OG0000032	n34																																																										Syar.g_02465		Syat.g_00349
N33.HOG0000060	OG0000032	n41																																																								Syap.g_02461, Syap.g_01133, Syap.g_01134		Syar.g_00543		Syat.g_02237
N33.HOG0000061	OG0000033	n0																																																								Syap.g_01198		Syar.g_00105	Syas.g_02328	Syat.g_02858
N33.HOG0000062	OG0000034	n0																																																								Syap.g_02193, Syap.g_02614, Syap.g_02280		Syar.g_00074, Syar.g_02790	Syas.g_02371, Syas.g_02838	Syat.g_01165, Syat.g_02902
N33.HOG0000063	OG0000035	n38																																																								Syap.g_02125				
N33.HOG0000064	OG0000035	n43																																																										Syar.g_02809	Syas.g_02814	Syat.g_01227
N33.HOG0000065	OG0000035	n45																																																											Syas.g_02818	Syat.g_01226
N33.HOG0000066	OG0000037	n42																																																												Syat.g_00849, Syat.g_00187
N33.HOG0000067	OG0000037	n45																																																										Syar.g_02562	Syas.g_01479	
N33.HOG0000068	OG0000037	n48																																																								Syap.g_02492				
N33.HOG0000069	OG0000037	n50																																																										Syar.g_01310	Syas.g_00147	
N33.HOG0000070	OG0000037	n51																																																										Syar.g_02856	Syas.g_01928	
N33.HOG0000071	OG0000038	n7																																																										Syar.g_00334	Syas.g_01885	Syat.g_02688
N33.HOG0000072	OG0000038	n29																																																								Syap.g_00139		Syar.g_00336	Syas.g_01887	Syat.g_02686
N33.HOG0000073	OG0000039	n15																																																										Syar.g_00007		
N33.HOG0000074	OG0000039	n27																																																										Syar.g_02827	Syas.g_02795	
N33.HOG0000075	OG0000039	n34																																																										Syar.g_02151		
N33.HOG0000076	OG0000039	n48																																																								Syap.g_01749, Syap.g_01748				
N33.HOG0000077	OG0000040	n1																																																										Syar.g_02831	Syas.g_02028	
N33.HOG0000078	OG0000040	n36																																																								Syap.g_01819		Syar.g_00858	Syas.g_01972	Syat.g_02551
N33.HOG0000079	OG0000041	n47																																																										Syar.g_01370, Syar.g_02014	Syas.g_00996	Syat.g_00785
N33.HOG0000080	OG0000041	n66																																																								Syap.g_01510		Syar.g_02993	Syas.g_02585	Syat.g_03006
N33.HOG0000081	OG0000042	n41																																																								Syap.g_01891		Syar.g_00595, Syar.g_01970	Syas.g_01121	Syat.g_00223
N33.HOG0000082	OG0000042	n48																																																								Syap.g_01120			Syas.g_02147	Syat.g_02222
N33.HOG0000083	OG0000043	n11																																																								Syap.g_01998				
N33.HOG0000084	OG0000044	n47																																																								Syap.g_00378		Syar.g_02052, Syar.g_02167	Syas.g_00894	Syat.g_00933
N33.HOG0000085	OG0000044	n51																																																										Syar.g_01631	Syas.g_02453	Syat.g_01910, Syat.g_00146, Syat.g_03333
N33.HOG0000086	OG0000045	n57																																																								Syap.g_02525		Syar.g_02592		Syat.g_00935
N33.HOG0000087	OG0000046	n27																																																										Syar.g_03233		
N33.HOG0000088	OG0000046	n38																																																								Syap.g_00581, Syap.g_00584, Syap.g_00587, Syap.g_00973		Syar.g_01102, Syar.g_01105	Syas.g_01553, Syas.g_01556, Syas.g_01558	Syat.g_01626, Syat.g_01026
N33.HOG0000089	OG0000048	n0																																																								Syap.g_02340		Syar.g_00213	Syas.g_01734	Syat.g_02046
N33.HOG0000090	OG0000051	n1																																																								Syap.g_01574		Syar.g_01597	Syas.g_01445	
N33.HOG0000091	OG0000052	n45																																																										Syar.g_02742, Syar.g_02751		
N33.HOG0000092	OG0000052	n47																																																										Syar.g_00281		Syat.g_02140
N33.HOG0000093	OG0000053	n0																																																								Syap.g_02006		Syar.g_01413	Syas.g_01287	Syat.g_01330
N33.HOG0000094	OG0000054	n36																																																								Syap.g_00678			Syas.g_00961	
N33.HOG0000095	OG0000054	n39																																																								Syap.g_02652		Syar.g_02265		Syat.g_00987
N33.HOG0000096	OG0000054	n43																																																								Syap.g_00774			Syas.g_00957	Syat.g_03390
N33.HOG0000097	OG0000055	n0																																																										Syar.g_01386	Syas.g_00203	Syat.g_00693
N33.HOG0000098	OG0000056	n49																																																										Syar.g_01662		
N33.HOG0000099	OG0000057	n43																																																											Syas.g_01055	Syat.g_02055
N33.HOG0000100	OG0000057	n50																																																											Syas.g_01038	
N33.HOG0000101	OG0000057	n52																																																										Syar.g_00006		
N33.HOG0000102	OG0000058	n23																																																								Syap.g_02074		Syar.g_00648		Syat.g_02133, Syat.g_02238
N33.HOG0000103	OG0000058	n50																																																											Syas.g_01151	Syat.g_01189
N33.HOG0000104	OG0000059	n1																																																								Syap.g_01082, Syap.g_02478				
N33.HOG0000105	OG0000059	n10																																																								Syap.g_01918		Syar.g_01024	Syas.g_01639	Syat.g_01832
N33.HOG0000106	OG0000060	n26																																																												Syat.g_01384
N33.HOG0000107	OG0000060	n42																																																											Syas.g_01343, Syas.g_01002	Syat.g_01383
N33.HOG0000108	OG0000060	n46																																																											Syas.g_01680	
N33.HOG0000109	OG0000060	n51																																																										Syar.g_00178		
N33.HOG0000110	OG0000060	n52																																																								Syap.g_00795			Syas.g_00975	Syat.g_01047
N33.HOG0000111	OG0000061	n1																																																								Syap.g_00870				
N33.HOG0000112	OG0000061	n11																																																								Syap.g_00228		Syar.g_01539	Syas.g_01184	Syat.g_03260
N33.HOG0000113	OG0000062	n1																																																								Syap.g_01365		Syar.g_01439	Syas.g_00070	
N33.HOG0000114	OG0000062	n10																																																								Syap.g_01220		Syar.g_02911	Syas.g_02702	Syat.g_03107
N33.HOG0000115	OG0000063	n0																																																								Syap.g_01796		Syar.g_00509	Syas.g_02074	Syat.g_02303
N33.HOG0000116	OG0000064	n32																																																										Syar.g_03117	Syas.g_02423	Syat.g_01568
N33.HOG0000117	OG0000064	n50																																																										Syar.g_00860	Syas.g_00946	
N33.HOG0000118	OG0000065	n0																																																										Syar.g_03119	Syas.g_02420	Syat.g_01571
N33.HOG0000119	OG0000066	n35																																																								Syap.g_01972			Syas.g_00094	Syat.g_03283
N33.HOG0000120	OG0000066	n44																																																										Syar.g_03187		
N33.HOG0000121	OG0000066	n56																																																										Syar.g_02228		
N33.HOG0000122	OG0000067	n18																																																								Syap.g_00194		Syar.g_02639	Syas.g_00596	Syat.g_00479
N33.HOG0000123	OG0000067	n33																																																											Syas.g_00352	Syat.g_01324, Syat.g_02018
N33.HOG0000124	OG0000067	n36																																																											Syas.g_02346	Syat.g_02874
N33.HOG0000125	OG0000068	n44																																																								Syap.g_00108, Syap.g_00144		Syar.g_02329	Syas.g_00969	Syat.g_00085
N33.HOG0000126	OG0000068	n50																																																											Syas.g_01261	Syat.g_01295
N33.HOG0000127	OG0000068	n52																																																										Syar.g_01461		
N33.HOG0000128	OG0000069	n8																																																												Syat.g_00090
N33.HOG0000129	OG0000069	n9																																																								Syap.g_01936, Syap.g_01543, Syap.g_01545			Syas.g_00779, Syas.g_00876	Syat.g_00879
N33.HOG0000130	OG0000070	n14																																																								Syap.g_00930, Syap.g_00931, Syap.g_00966				Syat.g_01032
N33.HOG0000131	OG0000070	n17																																																								Syap.g_00802, Syap.g_00915, Syap.g_00953			Syas.g_00173	Syat.g_01040
N33.HOG0000132	OG0000071	n0																																																								Syap.g_01483		Syar.g_02777	Syas.g_02854	Syat.g_01153
N33.HOG0000133	OG0000072	n12																																																										Syar.g_00107	Syas.g_02326	Syat.g_02856
N33.HOG0000134	OG0000072	n30																																																								Syap.g_00555		Syar.g_01140	Syas.g_01524	Syat.g_01597
N33.HOG0000135	OG0000073	n20																																																								Syap.g_01020		Syar.g_01364	Syas.g_00358, Syas.g_00264	
N33.HOG0000136	OG0000073	n25																																																								Syap.g_00273		Syar.g_01493	Syas.g_01230	Syat.g_03201
N33.HOG0000137	OG0000075	n26																																																								Syap.g_01064			Syas.g_01921, Syas.g_02194	Syat.g_02497
N33.HOG0000138	OG0000075	n32																																																								Syap.g_00664		Syar.g_03065, Syar.g_00659		Syat.g_01713, Syat.g_02154
N33.HOG0000139	OG0000076	n0																																																								Syap.g_01111		Syar.g_00608	Syas.g_02156	Syat.g_02206
N33.HOG0000140	OG0000077	n5																																																								Syap.g_00416		Syar.g_03051	Syas.g_02510	Syat.g_01481
N33.HOG0000141	OG0000078	n40																																																										Syar.g_03265		
N33.HOG0000142	OG0000078	n42																																																								Syap.g_01149		Syar.g_03018	Syas.g_02561	
N33.HOG0000143	OG0000078	n53																																																										Syar.g_01366	Syas.g_02308	
N33.HOG0000144	OG0000079	n46																																																								Syap.g_01589		Syar.g_00166	Syas.g_01699	Syat.g_01879
N33.HOG0000145	OG0000080	n3																																																								Syap.g_01003				
N33.HOG0000146	OG0000080	n25																																																								Syap.g_01707				Syat.g_02246
N33.HOG0000147	OG0000080	n28																																																								Syap.g_00630				Syat.g_02282
N33.HOG0000148	OG0000080	n32																																																								Syap.g_01035			Syas.g_02616	
N33.HOG0000149	OG0000080	n35																																																											Syas.g_02149	
N33.HOG0000150	OG0000080	n36																																																										Syar.g_00585		
N33.HOG0000151	OG0000081	n0																																																										Syar.g_01898	Syas.g_00391	Syat.g_00980
N33.HOG0000152	OG0000082	n0																																																										Syar.g_02202	Syas.g_00837	Syat.g_00035
N33.HOG0000153	OG0000085	n0																																																								Syap.g_00611		Syar.g_02919	Syas.g_02695	Syat.g_03113
N33.HOG0000154	OG0000086	n0																																																										Syar.g_03085	Syas.g_02470	Syat.g_01531, Syat.g_00798, Syat.g_00635
N33.HOG0000155	OG0000087	n0																																																								Syap.g_02617, Syap.g_02202, Syap.g_02203		Syar.g_00068	Syas.g_02374	Syat.g_02912
N33.HOG0000156	OG0000088	n0																																																								Syap.g_01202		Syar.g_00101		Syat.g_02862
N33.HOG0000157	OG0000089	n0																																																								Syap.g_00115, Syap.g_02042		Syar.g_01162	Syas.g_01512	Syat.g_02953
N33.HOG0000158	OG0000090	n0																																																								Syap.g_01451		Syar.g_02363, Syar.g_02353, Syar.g_02356	Syas.g_00062	Syat.g_03270
N33.HOG0000159	OG0000091	n41																																																										Syar.g_01891	Syas.g_00907	Syat.g_00939
N33.HOG0000160	OG0000091	n44																																																								Syap.g_01861		Syar.g_02426	Syas.g_00146	Syat.g_00862
N33.HOG0000161	OG0000092	n27																																																										Syar.g_01960	Syas.g_00900, Syas.g_00877	Syat.g_00825
N33.HOG0000162	OG0000093	n1																																																										Syar.g_00819		
N33.HOG0000163	OG0000093	n7																																																										Syar.g_02623		
N33.HOG0000164	OG0000094	n34																																																								Syap.g_02781			Syas.g_00208	Syat.g_00698
N33.HOG0000165	OG0000094	n52																																																											Syas.g_01716	Syat.g_01034
N33.HOG0000166	OG0000095	n18																																																								Syap.g_01556		Syar.g_01932	Syas.g_01021	Syat.g_00808
N33.HOG0000167	OG0000097	n31																																																											Syas.g_00114	Syat.g_00907
N33.HOG0000168	OG0000097	n33																																																										Syar.g_01706		
N33.HOG0000169	OG0000097	n48																																																										Syar.g_00364	Syas.g_01443	Syat.g_00535
N33.HOG0000170	OG0000098	n0																																																								Syap.g_01975		Syar.g_02343	Syas.g_00091	Syat.g_03281
N33.HOG0000171	OG0000099	n0																																																								Syap.g_01385		Syar.g_00715	Syas.g_01826	Syat.g_02130
N33.HOG0000172	OG0000100	n0																																																										Syar.g_02477	Syas.g_00567	Syat.g_00517
N33.HOG0000173	OG0000101	n30																																																								Syap.g_00472		Syar.g_01073	Syas.g_01589	Syat.g_01661
N33.HOG0000174	OG0000101	n37																																																										Syar.g_03154		
N33.HOG0000175	OG0000102	n47																																																								Syap.g_01116		Syar.g_00602	Syas.g_02152	
N33.HOG0000176	OG0000102	n49																																																										Syar.g_02164, Syar.g_01644, Syar.g_02138	Syas.g_01395	
N33.HOG0000177	OG0000103	n36																																																										Syar.g_00014		
N33.HOG0000178	OG0000103	n48																																																								Syap.g_02607, Syap.g_02608		Syar.g_00452	Syas.g_02009	Syat.g_02399
N33.HOG0000179	OG0000104	n30																																																								Syap.g_02321, Syap.g_00051, Syap.g_02320			Syas.g_02027	
N33.HOG0000180	OG0000104	n35																																																								Syap.g_02318		Syar.g_00466	Syas.g_02026	Syat.g_02385
N33.HOG0000181	OG0000105	n0																																																								Syap.g_01369, Syap.g_01368		Syar.g_00218	Syas.g_01739	Syat.g_02052
N33.HOG0000182	OG0000106	n0																																																										Syar.g_01748	Syas.g_01451	Syat.g_00957
N33.HOG0000183	OG0000107	n35																																																										Syar.g_03290		
N33.HOG0000184	OG0000107	n37																																																								Syap.g_02496		Syar.g_00149	Syas.g_01669	Syat.g_01862
N33.HOG0000185	OG0000108	n0																																																								Syap.g_02256, Syap.g_00733, Syap.g_02255		Syar.g_01469	Syas.g_01253	Syat.g_03170
N33.HOG0000186	OG0000109	n41																																																										Syar.g_03310		
N33.HOG0000187	OG0000109	n49																																																								Syap.g_00279, Syap.g_02237		Syar.g_01485	Syas.g_01236	Syat.g_03187
N33.HOG0000188	OG0000110	n11																																																											Syas.g_00359	
N33.HOG0000189	OG0000110	n13																																																								Syap.g_01313			Syas.g_00818	
N33.HOG0000190	OG0000111	n19																																																										Syar.g_01940		
N33.HOG0000191	OG0000111	n21																																																										Syar.g_00005		
N33.HOG0000192	OG0000111	n27																																																								Syap.g_01566, Syap.g_01568			Syas.g_01037	Syat.g_00816
N33.HOG0000193	OG0000112	n0																																																								Syap.g_02023		Syar.g_02548	Syas.g_00452	Syat.g_00593
N33.HOG0000194	OG0000113	n0																																																								Syap.g_02714		Syar.g_02664	Syas.g_00571	Syat.g_00509
N33.HOG0000195	OG0000114	n48																																																											Syas.g_00252	
N33.HOG0000196	OG0000114	n50																																																								Syap.g_01255		Syar.g_01616	Syas.g_00674	
N33.HOG0000197	OG0000115	n22																																																										Syar.g_02854	Syas.g_02548	
N33.HOG0000198	OG0000115	n23																																																								Syap.g_02004		Syar.g_01415	Syas.g_01285	
N33.HOG0000199	OG0000116	n51																																																								Syap.g_00241		Syar.g_01525	Syas.g_01198	
N33.HOG0000200	OG0000116	n54																																																										Syar.g_02255	Syas.g_00317	Syat.g_02641
N33.HOG0000201	OG0000117	n0																																																								Syap.g_01889		Syar.g_01969	Syas.g_01122	Syat.g_00224
N33.HOG0000202	OG0000118	n51																																																										Syar.g_02793	Syas.g_02835	Syat.g_01168
N33.HOG0000203	OG0000119	n2																																																												Syat.g_00309
N33.HOG0000204	OG0000120	n0																																																								Syap.g_02075		Syar.g_00713	Syas.g_01828	Syat.g_02132
N33.HOG0000205	OG0000121	n0																																																								Syap.g_02471		Syar.g_02806	Syas.g_02821	Syat.g_01223
N33.HOG0000206	OG0000122	n0																																																											Syas.g_00393	
N33.HOG0000207	OG0000123	n0																																																								Syap.g_00100, Syap.g_00099, Syap.g_00098, Syap.g_00464		Syar.g_01079	Syas.g_01582	Syat.g_01653
N33.HOG0000208	OG0000124	n22																																																								Syap.g_02456, Syap.g_02457, Syap.g_01130		Syar.g_00586	Syas.g_02137	Syat.g_02231
N33.HOG0000209	OG0000125	n11																																																								Syap.g_01046				
N33.HOG0000210	OG0000125	n13																																																								Syap.g_01047				Syat.g_02684
N33.HOG0000211	OG0000126	n4																																																								Syap.g_02317, Syap.g_02316				
N33.HOG0000212	OG0000126	n7																																																								Syap.g_02576		Syar.g_00887, Syar.g_00888		Syat.g_00976
N33.HOG0000213	OG0000127	n40																																																								Syap.g_00737, Syap.g_00735			Syas.g_02540	Syat.g_00175
N33.HOG0000214	OG0000128	n0																																																								Syap.g_00069		Syar.g_00482	Syas.g_02046	Syat.g_02331
N33.HOG0000215	OG0000129	n49																																																								Syap.g_00130				Syat.g_02693
N33.HOG0000216	OG0000129	n52																																																								Syap.g_00129			Syas.g_01880	Syat.g_02694
N33.HOG0000217	OG0000130	n0																																																								Syap.g_01688, Syap.g_01689		Syar.g_03040	Syas.g_02522	Syat.g_01469
N33.HOG0000218	OG0000131	n0																																																								Syap.g_02189		Syar.g_02216, Syar.g_00078	Syas.g_02367	Syat.g_02898
N33.HOG0000219	OG0000132	n0																																																								Syap.g_01205		Syar.g_00099	Syas.g_02334	Syat.g_02864
N33.HOG0000220	OG0000133	n0																																																								Syap.g_02017		Syar.g_02543	Syas.g_00457	Syat.g_00588
N33.HOG0000221	OG0000134	n0																																																								Syap.g_02047		Syar.g_02009, Syar.g_01165	Syas.g_01509	Syat.g_02956
N33.HOG0000222	OG0000135	n0																																																								Syap.g_02090		Syar.g_00698	Syas.g_01938	Syat.g_02501
N33.HOG0000223	OG0000136	n0																																																								Syap.g_00089		Syar.g_02874	Syas.g_02740	Syat.g_01292
N33.HOG0000224	OG0000137	n5																																																								Syap.g_02756		Syar.g_01273	Syas.g_01333	Syat.g_01371
N33.HOG0000225	OG0000138	n0																																																								Syap.g_00278		Syar.g_01486	Syas.g_01235	Syat.g_03188
N33.HOG0000226	OG0000139	n0																																																								Syap.g_00410		Syar.g_02348	Syas.g_00069	Syat.g_03276
N33.HOG0000227	OG0000140	n0																																																								Syap.g_01976		Syar.g_02344	Syas.g_00090	Syat.g_03280
N33.HOG0000228	OG0000141	n0																																																								Syap.g_01541, Syap.g_01542, Syap.g_01544		Syar.g_02129	Syas.g_00875	Syat.g_03398
N33.HOG0000229	OG0000142	n0																																																								Syap.g_00895, Syap.g_00894		Syar.g_02418	Syas.g_00746	Syat.g_00117
N33.HOG0000230	OG0000143	n0																																																								Syap.g_00900, Syap.g_00899, Syap.g_00901		Syar.g_02422	Syas.g_00742	Syat.g_00130
N33.HOG0000231	OG0000144	n0																																																								Syap.g_02504, Syap.g_02503, Syap.g_02502, Syap.g_02772		Syar.g_02441	Syas.g_00718	Syat.g_00369
N33.HOG0000232	OG0000145	n0																																																								Syap.g_01860, Syap.g_01859		Syar.g_01494	Syas.g_00948	Syat.g_03202
N33.HOG0000233	OG0000146	n0																																																								Syap.g_02024		Syar.g_02549	Syas.g_00451	Syat.g_00594
N33.HOG0000234	OG0000147	n0																																																								Syap.g_02025		Syar.g_02550	Syas.g_00450	Syat.g_00595
N33.HOG0000235	OG0000148	n0																																																								Syap.g_02720		Syar.g_02658	Syas.g_00577	Syat.g_00503
N33.HOG0000236	OG0000149	n0																																																								Syap.g_00824		Syar.g_01830, Syar.g_03289, Syar.g_03288	Syas.g_00282	Syat.g_00747
N33.HOG0000237	OG0000150	n0																																																								Syap.g_01540		Syar.g_02130	Syas.g_00874	Syat.g_03399
N33.HOG0000238	OG0000151	n42																																																											Syas.g_00148	Syat.g_00801
N33.HOG0000239	OG0000151	n43																																																											Syas.g_00659	Syat.g_00440
N33.HOG0000240	OG0000152	n0																																																								Syap.g_02012		Syar.g_02539	Syas.g_00461	Syat.g_00578
N33.HOG0000241	OG0000153	n0																																																								Syap.g_02682		Syar.g_02503	Syas.g_00543	Syat.g_00542
N33.HOG0000242	OG0000154	n0																																																								Syap.g_02761, Syap.g_02760, Syap.g_01876		Syar.g_01800	Syas.g_00219	Syat.g_00708
N33.HOG0000243	OG0000155	n0																																																								Syap.g_02777, Syap.g_01878, Syap.g_01879		Syar.g_01959	Syas.g_01131	Syat.g_00287
N33.HOG0000244	OG0000156	n0																																																								Syap.g_00248, Syap.g_00284, Syap.g_00283		Syar.g_01517	Syas.g_01206	Syat.g_03228
N33.HOG0000245	OG0000157	n0																																																								Syap.g_00249, Syap.g_00286		Syar.g_01516	Syas.g_01207	Syat.g_02012, Syat.g_03227
N33.HOG0000246	OG0000158	n0																																																								Syap.g_01075		Syar.g_00650	Syas.g_02185	Syat.g_02163
N33.HOG0000247	OG0000159	n16																																																								Syap.g_00700				
N33.HOG0000248	OG0000159	n43																																																								Syap.g_00852		Syar.g_02359	Syas.g_01155	Syat.g_01187
N33.HOG0000249	OG0000159	n46																																																										Syar.g_02762		
N33.HOG0000250	OG0000160	n0																																																								Syap.g_02470, Syap.g_02469		Syar.g_02807	Syas.g_02820	Syat.g_01224
N33.HOG0000251	OG0000161	n0																																																								Syap.g_02476		Syar.g_02801	Syas.g_02826	Syat.g_01180
N33.HOG0000252	OG0000162	n0																																																								Syap.g_02531		Syar.g_02863	Syas.g_02751	Syat.g_01281
N33.HOG0000253	OG0000163	n7																																																											Syas.g_01488	Syat.g_02979
N33.HOG0000254	OG0000163	n11																																																										Syar.g_00639		
N33.HOG0000255	OG0000163	n13																																																										Syar.g_01186		
N33.HOG0000256	OG0000164	n42																																																										Syar.g_03168		
N33.HOG0000257	OG0000164	n48																																																								Syap.g_01391, Syap.g_01392		Syar.g_02969	Syas.g_02648	Syat.g_03040
N33.HOG0000258	OG0000165	n0																																																								Syap.g_01381, Syap.g_01382		Syar.g_02976	Syas.g_02609	Syat.g_03033
N33.HOG0000259	OG0000166	n0																																																								Syap.g_00512, Syap.g_01238		Syar.g_01034	Syas.g_01629	Syat.g_01822
N33.HOG0000260	OG0000167	n0																																																								Syap.g_02080		Syar.g_00662	Syas.g_01449	Syat.g_02148
N33.HOG0000261	OG0000168	n0																																																								Syap.g_01076		Syar.g_00246	Syas.g_02184	Syat.g_02164
