HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N45.HOG0000077	OG0000040	n36																																												Syad.g_00104						Syaj.g_02208										
N45.HOG0000078	OG0000041	n37																																												Syad.g_02498						Syaj.g_01602										
N45.HOG0000079	OG0000041	n55																																												Syad.g_01281						Syaj.g_00418										
N45.HOG0000080	OG0000042	n0																																												Syad.g_00333						Syaj.g_02399										
N45.HOG0000081	OG0000043	n11																																																		Syaj.g_01085										
N45.HOG0000082	OG0000043	n31																																												Syad.g_02119						Syaj.g_01247										
N45.HOG0000083	OG0000044	n18																																												Syad.g_02214						Syaj.g_01344										
N45.HOG0000084	OG0000045	n33																																												Syad.g_00964						Syaj.g_00132										
N45.HOG0000085	OG0000046	n15																																												Syad.g_00730						Syaj.g_02775										
N45.HOG0000086	OG0000046	n27																																												Syad.g_00736						Syaj.g_02781										
N45.HOG0000087	OG0000046	n38																																												Syad.g_00723						Syaj.g_02768										
N45.HOG0000088	OG0000047	n54																																												Syad.g_00754						Syaj.g_02799										
N45.HOG0000089	OG0000048	n0																																												Syad.g_00534						Syaj.g_02578										
N45.HOG0000090	OG0000050	n14																																												Syad.g_02114						Syaj.g_01242										
N45.HOG0000091	OG0000050	n33																																												Syad.g_02478						Syaj.g_01584										
N45.HOG0000092	OG0000051	n33																																												Syad.g_00842						Syaj.g_02898										
N45.HOG0000093	OG0000051	n56																																												Syad.g_01967						Syaj.g_00017										
N45.HOG0000094	OG0000052	n27																																												Syad.g_00434						Syaj.g_02476										
N45.HOG0000095	OG0000053	n0																																												Syad.g_02302						Syaj.g_01409										
N45.HOG0000096	OG0000054	n26																																												Syad.g_02209						Syaj.g_01341										
N45.HOG0000097	OG0000055	n49																																												Syad.g_01255						Syaj.g_00394										
N45.HOG0000098	OG0000056	n15																																																		Syaj.g_01081, Syaj.g_00880										
N45.HOG0000099	OG0000056	n20																																												Syad.g_01997						Syaj.g_01082										
N45.HOG0000100	OG0000056	n23																																												Syad.g_01971						Syaj.g_01676										
N45.HOG0000101	OG0000056	n24																																												Syad.g_01409						Syaj.g_00546, Syaj.g_00879, Syaj.g_00462, Syaj.g_01088										
N45.HOG0000102	OG0000056	n28																																												Syad.g_02690, Syad.g_01425						Syaj.g_00360										
N45.HOG0000103	OG0000056	n30																																												Syad.g_00400, Syad.g_01999, Syad.g_01346																
N45.HOG0000104	OG0000056	n32																																												Syad.g_02228						Syaj.g_01093										
N45.HOG0000105	OG0000056	n33																																												Syad.g_02691						Syaj.g_00962										
N45.HOG0000106	OG0000056	n36																																																		Syaj.g_00985, Syaj.g_02864										
N45.HOG0000107	OG0000056	n41																																																		Syaj.g_01794										
N45.HOG0000108	OG0000057	n33																																												Syad.g_01301						Syaj.g_00438										
N45.HOG0000109	OG0000058	n23																																												Syad.g_00452						Syaj.g_02495										
N45.HOG0000110	OG0000059	n10																																												Syad.g_00642						Syaj.g_02686										
N45.HOG0000111	OG0000060	n17																																												Syad.g_02370						Syaj.g_01469										
N45.HOG0000112	OG0000060	n26																																												Syad.g_00899						Syaj.g_00067										
N45.HOG0000113	OG0000060	n52																																												Syad.g_01508						Syaj.g_00635										
N45.HOG0000114	OG0000061	n1																																																		Syaj.g_02351										
N45.HOG0000115	OG0000061	n11																																												Syad.g_01152						Syaj.g_00302										
N45.HOG0000116	OG0000062	n10																																												Syad.g_02598						Syaj.g_01700										
N45.HOG0000117	OG0000063	n0																																												Syad.g_00202						Syaj.g_02302										
N45.HOG0000118	OG0000064	n20																																												Syad.g_00873						Syaj.g_00041										
N45.HOG0000119	OG0000064	n32																																												Syad.g_00081, Syad.g_02125						Syaj.g_01253										
N45.HOG0000120	OG0000065	n30																																												Syad.g_02801						Syaj.g_01887										
N45.HOG0000121	OG0000065	n51																																												Syad.g_02574						Syaj.g_00007										
N45.HOG0000122	OG0000066	n44																																												Syad.g_00992						Syaj.g_00157										
N45.HOG0000123	OG0000067	n9																																												Syad.g_01889						Syaj.g_01023										
N45.HOG0000124	OG0000068	n0																																												Syad.g_00891						Syaj.g_00059										
N45.HOG0000125	OG0000070	n0																																												Syad.g_02424						Syaj.g_01529										
N45.HOG0000126	OG0000071	n19																																												Syad.g_02405						Syaj.g_01511										
N45.HOG0000127	OG0000072	n12																																												Syad.g_02905						Syaj.g_01992										
N45.HOG0000128	OG0000073	n25																																												Syad.g_00926						Syaj.g_00093										
N45.HOG0000129	OG0000075	n0																																												Syad.g_00416						Syaj.g_02457										
N45.HOG0000130	OG0000076	n0																																												Syad.g_00348						Syaj.g_02417										
N45.HOG0000131	OG0000077	n5																																												Syad.g_02741						Syaj.g_01831										
N45.HOG0000132	OG0000078	n51																																												Syad.g_00824						Syaj.g_02880										
N45.HOG0000133	OG0000079	n36																																												Syad.g_00565						Syaj.g_02609										
N45.HOG0000134	OG0000080	n18																																												Syad.g_02935						Syaj.g_02022										
N45.HOG0000135	OG0000080	n20																																																		Syaj.g_02368										
N45.HOG0000136	OG0000080	n25																																												Syad.g_02256																
N45.HOG0000137	OG0000081	n19																																												Syad.g_00833						Syaj.g_02888										
N45.HOG0000138	OG0000082	n0																																												Syad.g_01063						Syaj.g_00229										
N45.HOG0000139	OG0000084	n16																																												Syad.g_02272						Syaj.g_01375										
N45.HOG0000140	OG0000085	n0																																												Syad.g_02612						Syaj.g_01707										
N45.HOG0000141	OG0000086	n0																																												Syad.g_02770						Syaj.g_01848										
N45.HOG0000142	OG0000087	n0																																												Syad.g_02860						Syaj.g_01945										
N45.HOG0000143	OG0000088	n0																																												Syad.g_02899						Syaj.g_01986										
N45.HOG0000144	OG0000089	n38																																												Syad.g_00785						Syaj.g_02829										
N45.HOG0000145	OG0000089	n45																																												Syad.g_02829						Syaj.g_01915										
N45.HOG0000146	OG0000090	n0																																												Syad.g_00977						Syaj.g_00144										
N45.HOG0000147	OG0000091	n0																																												Syad.g_02144						Syaj.g_01275										
N45.HOG0000148	OG0000092	n27																																												Syad.g_01190						Syaj.g_00339										
N45.HOG0000149	OG0000093	n7																																												Syad.g_01905						Syaj.g_01042										
N45.HOG0000150	OG0000094	n34																																												Syad.g_01676						Syaj.g_00804										
N45.HOG0000151	OG0000095	n18																																												Syad.g_01290						Syaj.g_00427										
N45.HOG0000152	OG0000097	n33																																												Syad.g_01458						Syaj.g_00589										
N45.HOG0000153	OG0000098	n26																																												Syad.g_00625						Syaj.g_02671										
N45.HOG0000154	OG0000099	n0																																												Syad.g_00460						Syaj.g_02503										
N45.HOG0000155	OG0000100	n0																																												Syad.g_01846						Syaj.g_00987										
N45.HOG0000156	OG0000101	n37																																												Syad.g_00694						Syaj.g_02738										
N45.HOG0000157	OG0000102	n0																																												Syad.g_00343						Syaj.g_02411										
N45.HOG0000158	OG0000103	n36																																												Syad.g_00143						Syaj.g_02243										
N45.HOG0000159	OG0000104	n0																																												Syad.g_00158						Syaj.g_02258										
N45.HOG0000160	OG0000105	n0																																												Syad.g_00530						Syaj.g_02573										
N45.HOG0000161	OG0000106	n0																																												Syad.g_01993						Syaj.g_01130										
N45.HOG0000162	OG0000107	n37																																												Syad.g_00590						Syaj.g_02637										
N45.HOG0000163	OG0000108	n0																																												Syad.g_00904						Syaj.g_00072										
N45.HOG0000164	OG0000109	n0																																												Syad.g_00919						Syaj.g_00087										
N45.HOG0000165	OG0000110	n0																																												Syad.g_01048						Syaj.g_00215										
N45.HOG0000166	OG0000111	n0																																												Syad.g_01300						Syaj.g_00437										
N45.HOG0000167	OG0000112	n0																																												Syad.g_01766						Syaj.g_00907										
N45.HOG0000168	OG0000113	n0																																												Syad.g_01851						Syaj.g_00992										
N45.HOG0000169	OG0000114	n0																																												Syad.g_01617						Syaj.g_00741										
N45.HOG0000170	OG0000115	n0																																												Syad.g_02300						Syaj.g_01402										
N45.HOG0000171	OG0000116	n0																																												Syad.g_01123						Syaj.g_00289										
N45.HOG0000172	OG0000117	n0																																												Syad.g_01510						Syaj.g_00637										
N45.HOG0000173	OG0000118	n36																																												Syad.g_01104						Syaj.g_00267										
N45.HOG0000174	OG0000119	n2																																												Syad.g_01168						Syaj.g_00317										
N45.HOG0000175	OG0000120	n0																																												Syad.g_00459						Syaj.g_02502										
N45.HOG0000176	OG0000121	n0																																												Syad.g_02280						Syaj.g_01383										
N45.HOG0000177	OG0000122	n0																																												Syad.g_02122						Syaj.g_01250										
N45.HOG0000178	OG0000123	n0																																												Syad.g_00701						Syaj.g_02745										
N45.HOG0000179	OG0000124	n22																																												Syad.g_00320						Syaj.g_02388										
N45.HOG0000180	OG0000125	n0																																												Syad.g_03040						Syaj.g_02117										
N45.HOG0000181	OG0000126	n0																																												Syad.g_00156						Syaj.g_02256										
N45.HOG0000182	OG0000127	n9																																																		Syaj.g_00538										
N45.HOG0000183	OG0000127	n49																																												Syad.g_02710																
N45.HOG0000184	OG0000127	n55																																												Syad.g_00058																
N45.HOG0000185	OG0000127	n57																																												Syad.g_00383																
N45.HOG0000186	OG0000128	n0																																												Syad.g_00174						Syaj.g_02274										
N45.HOG0000187	OG0000129	n0																																												Syad.g_03028						Syaj.g_02106										
N45.HOG0000188	OG0000130	n0																																												Syad.g_02728						Syaj.g_01818										
N45.HOG0000189	OG0000131	n0																																												Syad.g_02876						Syaj.g_01964										
N45.HOG0000190	OG0000132	n34																																																		Syaj.g_00688										
N45.HOG0000191	OG0000132	n35																																												Syad.g_02897						Syaj.g_01984										
N45.HOG0000192	OG0000133	n0																																												Syad.g_01761						Syaj.g_00902										
N45.HOG0000193	OG0000134	n0																																												Syad.g_00788						Syaj.g_02832										
N45.HOG0000194	OG0000135	n0																																												Syad.g_00063						Syaj.g_02167										
N45.HOG0000195	OG0000136	n0																																												Syad.g_02445						Syaj.g_01550										
N45.HOG0000196	OG0000137	n5																																												Syad.g_02353						Syaj.g_01444										
N45.HOG0000197	OG0000138	n0																																												Syad.g_00920						Syaj.g_00088										
N45.HOG0000198	OG0000139	n0																																												Syad.g_00983						Syaj.g_00150										
N45.HOG0000199	OG0000140	n0																																												Syad.g_00987						Syaj.g_00153										
N45.HOG0000200	OG0000141	n0																																												Syad.g_02208						Syaj.g_01340										
N45.HOG0000201	OG0000142	n0																																												Syad.g_02152						Syaj.g_01283										
N45.HOG0000202	OG0000143	n0																																												Syad.g_02148						Syaj.g_01279										
N45.HOG0000203	OG0000144	n0																																												Syad.g_02024						Syaj.g_01151										
N45.HOG0000204	OG0000145	n0																																												Syad.g_00927						Syaj.g_00094										
N45.HOG0000205	OG0000146	n0																																												Syad.g_01767						Syaj.g_00908										
N45.HOG0000206	OG0000147	n0																																												Syad.g_01768						Syaj.g_00909										
N45.HOG0000207	OG0000148	n0																																												Syad.g_01861						Syaj.g_01003										
N45.HOG0000208	OG0000149	n0																																												Syad.g_01221						Syaj.g_00369										
N45.HOG0000209	OG0000150	n24																																												Syad.g_02207						Syaj.g_01339										
N45.HOG0000210	OG0000150	n26																																												Syad.g_00989						Syaj.g_00154										
N45.HOG0000211	OG0000151	n0																																												Syad.g_01956						Syaj.g_01074										
N45.HOG0000212	OG0000152	n0																																												Syad.g_01757						Syaj.g_00898										
N45.HOG0000213	OG0000153	n0																																												Syad.g_01713						Syaj.g_00842										
N45.HOG0000214	OG0000154	n0																																												Syad.g_01686						Syaj.g_00814										
N45.HOG0000215	OG0000155	n0																																												Syad.g_01189						Syaj.g_00338										
N45.HOG0000216	OG0000156	n0																																												Syad.g_01116						Syaj.g_00282										
N45.HOG0000217	OG0000157	n0																																												Syad.g_01115						Syaj.g_00281										
N45.HOG0000218	OG0000158	n0																																												Syad.g_00374						Syaj.g_02445										
N45.HOG0000219	OG0000159	n36																																												Syad.g_00373																
N45.HOG0000220	OG0000160	n0																																												Syad.g_02279						Syaj.g_01382										
N45.HOG0000221	OG0000161	n0																																												Syad.g_02287						Syaj.g_01389										
N45.HOG0000222	OG0000162	n0																																												Syad.g_02293						Syaj.g_01395										
N45.HOG0000223	OG0000163	n13																																												Syad.g_02542						Syaj.g_01639										
N45.HOG0000224	OG0000164	n0																																												Syad.g_02659						Syaj.g_01758										
N45.HOG0000225	OG0000165	n0																																												Syad.g_02476						Syaj.g_01582										
N45.HOG0000226	OG0000166	n0																																												Syad.g_00654						Syaj.g_02698										
N45.HOG0000227	OG0000167	n0																																												Syad.g_00419						Syaj.g_02460										
N45.HOG0000228	OG0000168	n0																																												Syad.g_00371						Syaj.g_02444										
N45.HOG0000229	OG0000169	n0																																												Syad.g_00360						Syaj.g_02431, Syaj.g_02429										
N45.HOG0000230	OG0000170	n0																																												Syad.g_00353						Syaj.g_02422										
N45.HOG0000231	OG0000171	n0																																												Syad.g_00321						Syaj.g_02389										
N45.HOG0000232	OG0000172	n0																																												Syad.g_00244						Syaj.g_02365										
N45.HOG0000233	OG0000173	n0																																												Syad.g_00220						Syaj.g_02321										
N45.HOG0000234	OG0000174	n0																																												Syad.g_00065						Syaj.g_02169										
N45.HOG0000235	OG0000175	n0																																												Syad.g_00129						Syaj.g_02229										
N45.HOG0000236	OG0000176	n0																																												Syad.g_00166						Syaj.g_02266										
N45.HOG0000237	OG0000177	n0																																												Syad.g_00167						Syaj.g_02267										
N45.HOG0000238	OG0000178	n0																																												Syad.g_00168						Syaj.g_02268										
N45.HOG0000239	OG0000179	n0																																												Syad.g_00183						Syaj.g_02283										
N45.HOG0000240	OG0000180	n0																																												Syad.g_00184						Syaj.g_02284										
N45.HOG0000241	OG0000181	n0																																												Syad.g_00185						Syaj.g_02285										
N45.HOG0000242	OG0000182	n0																																												Syad.g_00186						Syaj.g_02286										
N45.HOG0000243	OG0000183	n0																																												Syad.g_00190						Syaj.g_02290										
N45.HOG0000244	OG0000184	n0																																												Syad.g_03018						Syaj.g_02098										
N45.HOG0000245	OG0000185	n0																																												Syad.g_03006						Syaj.g_02087										
N45.HOG0000246	OG0000186	n0																																												Syad.g_02722						Syaj.g_01812										
N45.HOG0000247	OG0000187	n0																																												Syad.g_02724						Syaj.g_01814										
N45.HOG0000248	OG0000188	n0																																												Syad.g_02759						Syaj.g_01837										
N45.HOG0000249	OG0000189	n0																																												Syad.g_02788						Syaj.g_01874										
N45.HOG0000250	OG0000190	n0																																												Syad.g_02790						Syaj.g_01876										
N45.HOG0000251	OG0000191	n0																																												Syad.g_02824						Syaj.g_01910										
N45.HOG0000252	OG0000192	n0																																												Syad.g_02834						Syaj.g_01919										
N45.HOG0000253	OG0000193	n0																																												Syad.g_02877						Syaj.g_01965										
N45.HOG0000254	OG0000194	n0																																												Syad.g_02880						Syaj.g_01968										
N45.HOG0000255	OG0000195	n0																																												Syad.g_02884						Syaj.g_01971										
N45.HOG0000256	OG0000196	n0																																												Syad.g_02894						Syaj.g_01981										
N45.HOG0000257	OG0000197	n0																																												Syad.g_02895						Syaj.g_01982										
N45.HOG0000258	OG0000198	n0																																												Syad.g_02896						Syaj.g_01983										
N45.HOG0000259	OG0000199	n0																																												Syad.g_02904						Syaj.g_01991										
N45.HOG0000260	OG0000200	n0																																												Syad.g_02921						Syaj.g_02008										
N45.HOG0000261	OG0000201	n0																																												Syad.g_02937						Syaj.g_02024										
N45.HOG0000262	OG0000202	n0																																												Syad.g_02938						Syaj.g_02025										
N45.HOG0000263	OG0000203	n0																																												Syad.g_02939						Syaj.g_02026										
N45.HOG0000264	OG0000204	n0																																												Syad.g_02940						Syaj.g_02027										
N45.HOG0000265	OG0000205	n0																																												Syad.g_02948						Syaj.g_02035										
N45.HOG0000266	OG0000206	n0																																												Syad.g_02955						Syaj.g_02043										
N45.HOG0000267	OG0000207	n0																																												Syad.g_02957						Syaj.g_02045										
N45.HOG0000268	OG0000208	n0																																												Syad.g_02958						Syaj.g_02046										
N45.HOG0000269	OG0000209	n0																																												Syad.g_02981						Syaj.g_02070										
N45.HOG0000270	OG0000210	n0																																												Syad.g_02982						Syaj.g_02071										
N45.HOG0000271	OG0000211	n0																																												Syad.g_00813						Syaj.g_02856										
N45.HOG0000272	OG0000212	n0																																												Syad.g_00825						Syaj.g_02881										
N45.HOG0000273	OG0000213	n0																																												Syad.g_00556						Syaj.g_02601										
N45.HOG0000274	OG0000214	n0																																												Syad.g_00538						Syaj.g_02582										
N45.HOG0000275	OG0000215	n0																																												Syad.g_00508						Syaj.g_02551										
N45.HOG0000276	OG0000216	n33																																												Syad.g_00504						Syaj.g_02547										
N45.HOG0000277	OG0000216	n46																																												Syad.g_00285																
N45.HOG0000278	OG0000217	n0																																												Syad.g_00500						Syaj.g_02543										
N45.HOG0000279	OG0000218	n0																																												Syad.g_00498						Syaj.g_02541										
N45.HOG0000280	OG0000219	n0																																												Syad.g_00497						Syaj.g_02540										
N45.HOG0000281	OG0000220	n0																																												Syad.g_00496						Syaj.g_02539										
N45.HOG0000282	OG0000221	n0																																												Syad.g_00488						Syaj.g_02530										
N45.HOG0000283	OG0000222	n0																																												Syad.g_00473						Syaj.g_02516										
N45.HOG0000284	OG0000223	n0																																												Syad.g_00451						Syaj.g_02494										
N45.HOG0000285	OG0000224	n0																																												Syad.g_00444						Syaj.g_02487										
N45.HOG0000286	OG0000225	n0																																												Syad.g_00777						Syaj.g_02821										
N45.HOG0000287	OG0000226	n0																																												Syad.g_00781						Syaj.g_02825										
N45.HOG0000288	OG0000227	n0																																												Syad.g_00783						Syaj.g_02827										
N45.HOG0000289	OG0000228	n0																																												Syad.g_00784						Syaj.g_02828										
N45.HOG0000290	OG0000229	n0																																												Syad.g_02450						Syaj.g_01555										
N45.HOG0000291	OG0000230	n0																																												Syad.g_02448						Syaj.g_01553										
N45.HOG0000292	OG0000231	n0																																												Syad.g_02436						Syaj.g_01541										
N45.HOG0000293	OG0000232	n0																																												Syad.g_02392						Syaj.g_01497										
N45.HOG0000294	OG0000233	n0																																												Syad.g_02382						Syaj.g_01481										
N45.HOG0000295	OG0000234	n0																																												Syad.g_02351						Syaj.g_01442										
N45.HOG0000296	OG0000235	n0																																												Syad.g_00903						Syaj.g_00071										
N45.HOG0000297	OG0000236	n0																																												Syad.g_00918						Syaj.g_00086										
N45.HOG0000298	OG0000237	n0																																												Syad.g_00936						Syaj.g_00103										
N45.HOG0000299	OG0000238	n0																																												Syad.g_00941						Syaj.g_00108										
N45.HOG0000300	OG0000239	n0																																												Syad.g_00957						Syaj.g_00125										
N45.HOG0000301	OG0000240	n0																																												Syad.g_00958						Syaj.g_00126										
N45.HOG0000302	OG0000241	n0																																												Syad.g_02160						Syaj.g_01291										
N45.HOG0000303	OG0000242	n0																																												Syad.g_00975						Syaj.g_00142										
N45.HOG0000304	OG0000243	n0																																												Syad.g_01000						Syaj.g_00164										
N45.HOG0000305	OG0000244	n0																																												Syad.g_01012						Syaj.g_00180										
N45.HOG0000306	OG0000245	n0																																												Syad.g_01014						Syaj.g_00182										
N45.HOG0000307	OG0000246	n0																																												Syad.g_01017						Syaj.g_00186										
N45.HOG0000308	OG0000247	n0																																												Syad.g_01029						Syaj.g_00197										
N45.HOG0000309	OG0000248	n0																																												Syad.g_01032						Syaj.g_00200										
N45.HOG0000310	OG0000249	n0																																												Syad.g_01034						Syaj.g_00202										
N45.HOG0000311	OG0000250	n12																																												Syad.g_01044						Syaj.g_00211										
N45.HOG0000312	OG0000251	n0																																												Syad.g_01071						Syaj.g_00237										
N45.HOG0000313	OG0000252	n0																																												Syad.g_01078						Syaj.g_00243										
N45.HOG0000314	OG0000253	n0																																												Syad.g_01081						Syaj.g_00245										
N45.HOG0000315	OG0000254	n0																																												Syad.g_02203						Syaj.g_01335										
N45.HOG0000316	OG0000255	n0																																												Syad.g_02185						Syaj.g_01315										
N45.HOG0000317	OG0000256	n0																																												Syad.g_02167						Syaj.g_01297										
N45.HOG0000318	OG0000257	n0																																												Syad.g_02161						Syaj.g_01292										
N45.HOG0000319	OG0000258	n0																																												Syad.g_02143						Syaj.g_01274										
N45.HOG0000320	OG0000259	n0																																												Syad.g_01576						Syaj.g_00707										
N45.HOG0000321	OG0000260	n0																																												Syad.g_01587						Syaj.g_00712										
N45.HOG0000322	OG0000261	n0																																												Syad.g_01590						Syaj.g_00715										
N45.HOG0000323	OG0000262	n0																																												Syad.g_01595						Syaj.g_00720										
N45.HOG0000324	OG0000263	n0																																												Syad.g_01475						Syaj.g_00605										
N45.HOG0000325	OG0000264	n0																																												Syad.g_01360						Syaj.g_00485										
N45.HOG0000326	OG0000265	n7																																												Syad.g_01383						Syaj.g_00510										
N45.HOG0000327	OG0000266	n25																																												Syad.g_01804						Syaj.g_00946										
