HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N43.HOG0000143	OG0000084	n16																																															Syag.g_00212													
N43.HOG0000144	OG0000084	n34																																															Syag.g_01425													
N43.HOG0000145	OG0000085	n0																																															Syag.g_01676										Syaq.g_01683			
N43.HOG0000146	OG0000086	n0																																															Syag.g_01853										Syaq.g_01525			
N43.HOG0000147	OG0000087	n0																																															Syag.g_01939										Syaq.g_01438			
N43.HOG0000148	OG0000088	n0																																															Syag.g_01974										Syaq.g_01402			
N43.HOG0000149	OG0000089	n0																																															Syag.g_00005										Syaq.g_00529			
N43.HOG0000150	OG0000090	n0																																															Syag.g_01454										Syaq.g_01838			
N43.HOG0000151	OG0000091	n0																																															Syag.g_00418										Syaq.g_02090			
N43.HOG0000152	OG0000092	n27																																															Syag.g_00242													
N43.HOG0000153	OG0000093	n7																																															Syag.g_00649										Syaq.g_02323			
N43.HOG0000154	OG0000094	n34																																															Syag.g_00881										Syaq.g_00056			
N43.HOG0000155	OG0000094	n52																																																									Syaq.g_02554			
N43.HOG0000156	OG0000095	n18																																															Syag.g_00974										Syaq.g_02679			
N43.HOG0000157	OG0000097	n33																																															Syag.g_01065										Syaq.g_00167			
N43.HOG0000158	OG0000098	n15																																															Syag.g_00578													
N43.HOG0000159	OG0000098	n18																																															Syag.g_01445										Syaq.g_02221, Syaq.g_01849			
N43.HOG0000160	OG0000099	n0																																															Syag.g_02536										Syaq.g_00882			
N43.HOG0000161	OG0000100	n0																																															Syag.g_00704										Syaq.g_02371			
N43.HOG0000162	OG0000101	n37																																															Syag.g_02773										Syaq.g_00607			
N43.HOG0000163	OG0000102	n0																																															Syag.g_02387										Syaq.g_01033			
N43.HOG0000164	OG0000104	n0																																															Syag.g_02268										Syaq.g_01154			
N43.HOG0000165	OG0000105	n0																																															Syag.g_02606										Syaq.g_00754			
N43.HOG0000166	OG0000106	n0																																															Syag.g_00462										Syaq.g_01863			
N43.HOG0000167	OG0000107	n37																																															Syag.g_02689										Syaq.g_00694			
N43.HOG0000168	OG0000108	n0																																															Syag.g_01528										Syaq.g_01772			
N43.HOG0000169	OG0000109	n0																																															Syag.g_01512										Syaq.g_01788			
N43.HOG0000170	OG0000110	n0																																															Syag.g_00303										Syaq.g_01962			
N43.HOG0000171	OG0000111	n0																																															Syag.g_00984										Syaq.g_02606			
N43.HOG0000172	OG0000112	n0																																															Syag.g_00801										Syaq.g_02476			
N43.HOG0000173	OG0000113	n0																																															Syag.g_00699													
N43.HOG0000174	OG0000114	n0																																															Syag.g_00609										Syaq.g_02269			
N43.HOG0000175	OG0000115	n0																																															Syag.g_01397										Syaq.g_00395			
N43.HOG0000176	OG0000116	n0																																															Syag.g_01156										Syaq.g_00263			
N43.HOG0000177	OG0000117	n0																																															Syag.g_01097										Syaq.g_00203			
N43.HOG0000178	OG0000118	n36																																															Syag.g_01232													
N43.HOG0000179	OG0000118	n54																																																									Syaq.g_00325			
N43.HOG0000180	OG0000118	n55																																																									Syaq.g_00316			
N43.HOG0000181	OG0000120	n0																																															Syag.g_02535										Syaq.g_00883			
N43.HOG0000182	OG0000121	n0																																															Syag.g_01414										Syaq.g_00375			
N43.HOG0000183	OG0000122	n0																																															Syag.g_00446										Syaq.g_02118			
N43.HOG0000184	OG0000123	n0																																															Syag.g_02781										Syaq.g_00599			
N43.HOG0000185	OG0000124	n22																																															Syag.g_02367										Syaq.g_01055			
N43.HOG0000186	OG0000124	n54																																															Syag.g_02485													
N43.HOG0000187	OG0000125	n0																																															Syag.g_02136, Syag.g_02134										Syaq.g_01256			
N43.HOG0000188	OG0000126	n0																																															Syag.g_02266										Syaq.g_01156			
N43.HOG0000189	OG0000128	n0																																															Syag.g_02284										Syaq.g_01138			
N43.HOG0000190	OG0000129	n0																																															Syag.g_02121										Syaq.g_01269			
N43.HOG0000191	OG0000130	n0																																															Syag.g_01819										Syaq.g_01559			
N43.HOG0000192	OG0000131	n0																																															Syag.g_01951										Syaq.g_01427, Syaq.g_01424			
N43.HOG0000193	OG0000132	n34																																																									Syaq.g_01036			
N43.HOG0000194	OG0000132	n35																																															Syag.g_01972										Syaq.g_01404			
N43.HOG0000195	OG0000133	n0																																															Syag.g_00806										Syaq.g_02481			
N43.HOG0000196	OG0000134	n0																																															Syag.g_00008										Syaq.g_00526			
N43.HOG0000197	OG0000135	n0																																															Syag.g_02171										Syaq.g_01227			
N43.HOG0000198	OG0000136	n0																																															Syag.g_00038										Syaq.g_00496			
N43.HOG0000199	OG0000137	n5																																															Syag.g_01356										Syaq.g_00442			
N43.HOG0000200	OG0000138	n0																																															Syag.g_01511										Syaq.g_01789			
N43.HOG0000201	OG0000139	n0																																															Syag.g_01448										Syaq.g_01844			
N43.HOG0000202	OG0000140	n0																																															Syag.g_01446										Syaq.g_01848			
N43.HOG0000203	OG0000141	n0																																															Syag.g_00351										Syaq.g_02010			
N43.HOG0000204	OG0000142	n0																																															Syag.g_00410										Syaq.g_02082			
N43.HOG0000205	OG0000143	n0																																															Syag.g_00414										Syaq.g_02086			
N43.HOG0000206	OG0000144	n0																																															Syag.g_00493										Syaq.g_02152			
N43.HOG0000207	OG0000145	n0																																															Syag.g_01504										Syaq.g_01796			
N43.HOG0000208	OG0000146	n0																																															Syag.g_00800										Syaq.g_02475			
N43.HOG0000209	OG0000147	n0																																															Syag.g_00799										Syaq.g_02474			
N43.HOG0000210	OG0000148	n0																																															Syag.g_00693										Syaq.g_02359			
N43.HOG0000211	OG0000149	n0																																															Syag.g_00731										Syaq.g_02395			
N43.HOG0000212	OG0000150	n0																																															Syag.g_00352										Syaq.g_02011			
N43.HOG0000213	OG0000151	n0																																															Syag.g_00623										Syaq.g_02283			
N43.HOG0000214	OG0000152	n0																																															Syag.g_00810										Syaq.g_02485			
N43.HOG0000215	OG0000153	n0																																															Syag.g_00845										Syaq.g_02518			
N43.HOG0000216	OG0000154	n0																																															Syag.g_00870										Syaq.g_00066			
N43.HOG0000217	OG0000155	n0																																															Syag.g_01107										Syaq.g_00212			
N43.HOG0000218	OG0000156	n0																																															Syag.g_01166										Syaq.g_00281			
N43.HOG0000219	OG0000157	n0																																															Syag.g_01167										Syaq.g_00282			
N43.HOG0000220	OG0000158	n0																																															Syag.g_02422										Syaq.g_01003			
N43.HOG0000221	OG0000159	n16																																																									Syaq.g_00918			
N43.HOG0000222	OG0000159	n27																																																									Syaq.g_00941			
N43.HOG0000223	OG0000159	n36																																															Syag.g_02425													
N43.HOG0000224	OG0000160	n0																																															Syag.g_01415										Syaq.g_00374			
N43.HOG0000225	OG0000161	n0																																															Syag.g_01409										Syaq.g_00382			
N43.HOG0000226	OG0000162	n0																																															Syag.g_01402										Syaq.g_00389			
N43.HOG0000227	OG0000163	n11																																															Syag.g_00706										Syaq.g_02373			
N43.HOG0000228	OG0000163	n13																																															Syag.g_01618										Syaq.g_01730			
N43.HOG0000229	OG0000164	n0																																															Syag.g_01725										Syaq.g_01642			
N43.HOG0000230	OG0000165	n0																																															Syag.g_01733										Syaq.g_01630			
N43.HOG0000231	OG0000166	n0																																															Syag.g_02733										Syaq.g_00647			
N43.HOG0000232	OG0000167	n0																																															Syag.g_02437										Syaq.g_00983			
N43.HOG0000233	OG0000168	n0																																															Syag.g_02417										Syaq.g_01004			
N43.HOG0000234	OG0000169	n0																																															Syag.g_02405										Syaq.g_01016			
N43.HOG0000235	OG0000170	n0																																															Syag.g_02398										Syaq.g_01023			
N43.HOG0000236	OG0000171	n0																																															Syag.g_02368										Syaq.g_01052			
N43.HOG0000237	OG0000172	n0																																															Syag.g_02360										Syaq.g_01074			
N43.HOG0000238	OG0000173	n0																																															Syag.g_02337										Syaq.g_01092			
N43.HOG0000239	OG0000174	n0																																															Syag.g_02175										Syaq.g_01224			
N43.HOG0000240	OG0000175	n0																																															Syag.g_02240										Syaq.g_01183			
N43.HOG0000241	OG0000176	n0																																															Syag.g_02276										Syaq.g_01146			
N43.HOG0000242	OG0000177	n0																																															Syag.g_02277										Syaq.g_01145			
N43.HOG0000243	OG0000178	n0																																															Syag.g_02278										Syaq.g_01144			
N43.HOG0000244	OG0000179	n0																																															Syag.g_02293										Syaq.g_01129			
N43.HOG0000245	OG0000180	n0																																															Syag.g_02294										Syaq.g_01128			
N43.HOG0000246	OG0000181	n0																																															Syag.g_02295										Syaq.g_01127			
N43.HOG0000247	OG0000182	n0																																															Syag.g_02296										Syaq.g_01126			
N43.HOG0000248	OG0000183	n0																																															Syag.g_02300										Syaq.g_01122			
N43.HOG0000249	OG0000184	n0																																															Syag.g_02110										Syaq.g_01277			
N43.HOG0000250	OG0000185	n0																																															Syag.g_02092										Syaq.g_01290			
N43.HOG0000251	OG0000186	n0																																															Syag.g_01815										Syaq.g_01563			
N43.HOG0000252	OG0000187	n0																																															Syag.g_01816										Syaq.g_01561			
N43.HOG0000253	OG0000188	n0																																															Syag.g_01839										Syaq.g_01539			
N43.HOG0000254	OG0000189	n0																																															Syag.g_01872										Syaq.g_01499, Syaq.g_00122			
N43.HOG0000255	OG0000190	n0																																															Syag.g_01874										Syaq.g_01497			
N43.HOG0000256	OG0000191	n0																																															Syag.g_01909										Syaq.g_01467			
N43.HOG0000257	OG0000192	n0																																															Syag.g_01915										Syaq.g_01462			
N43.HOG0000258	OG0000193	n0																																															Syag.g_01952										Syaq.g_01423			
N43.HOG0000259	OG0000194	n0																																															Syag.g_01955										Syaq.g_01420			
N43.HOG0000260	OG0000195	n0																																															Syag.g_01957										Syaq.g_01418			
N43.HOG0000261	OG0000196	n0																																															Syag.g_01968										Syaq.g_01407			
N43.HOG0000262	OG0000197	n0																																															Syag.g_01969										Syaq.g_01406			
N43.HOG0000263	OG0000198	n24																																															Syag.g_00108													
N43.HOG0000264	OG0000198	n26																																															Syag.g_01971										Syaq.g_01405			
N43.HOG0000265	OG0000199	n0																																															Syag.g_01979										Syaq.g_01398			
N43.HOG0000266	OG0000200	n0																																															Syag.g_01996										Syaq.g_01382			
N43.HOG0000267	OG0000201	n35																																																									Syaq.g_01365			
N43.HOG0000268	OG0000201	n40																																															Syag.g_02019													
N43.HOG0000269	OG0000201	n42																																															Syag.g_02023													
N43.HOG0000270	OG0000202	n0																																															Syag.g_02024										Syaq.g_01364			
N43.HOG0000271	OG0000203	n0																																															Syag.g_02025										Syaq.g_01363			
N43.HOG0000272	OG0000204	n0																																															Syag.g_02020, Syag.g_02026										Syaq.g_01362			
N43.HOG0000273	OG0000205	n0																																															Syag.g_02035										Syaq.g_01355			
N43.HOG0000274	OG0000206	n0																																															Syag.g_02047										Syaq.g_01345			
N43.HOG0000275	OG0000207	n0																																															Syag.g_02051										Syaq.g_01338			
N43.HOG0000276	OG0000208	n0																																															Syag.g_02052										Syaq.g_01337			
N43.HOG0000277	OG0000209	n0																																															Syag.g_02069										Syaq.g_01310			
N43.HOG0000278	OG0000210	n0																																															Syag.g_02070										Syaq.g_01309			
N43.HOG0000279	OG0000211	n0																																															Syag.g_01788										Syaq.g_01570			
N43.HOG0000280	OG0000212	n0																																															Syag.g_01777										Syaq.g_01586			
N43.HOG0000281	OG0000213	n0																																															Syag.g_02632										Syaq.g_00729			
N43.HOG0000282	OG0000214	n0																																															Syag.g_02615										Syaq.g_00745			
N43.HOG0000283	OG0000215	n0																																															Syag.g_02584										Syaq.g_00777			
N43.HOG0000284	OG0000216	n33																																															Syag.g_02580										Syaq.g_00781			
N43.HOG0000285	OG0000217	n0																																															Syag.g_02576										Syaq.g_00844			
N43.HOG0000286	OG0000218	n0																																															Syag.g_02574										Syaq.g_00846			
N43.HOG0000287	OG0000219	n0																																															Syag.g_02573										Syaq.g_00847			
N43.HOG0000288	OG0000220	n0																																															Syag.g_02572										Syaq.g_00848			
N43.HOG0000289	OG0000221	n0																																															Syag.g_02566										Syaq.g_00856			
N43.HOG0000290	OG0000222	n0																																															Syag.g_02550										Syaq.g_00868			
N43.HOG0000291	OG0000223	n0																																															Syag.g_02475										Syaq.g_00946			
N43.HOG0000292	OG0000224	n0																																															Syag.g_02471										Syaq.g_00950			
N43.HOG0000293	OG0000225	n0																																															Syag.g_02861										Syaq.g_00543			
N43.HOG0000294	OG0000226	n0																																															Syag.g_02865										Syaq.g_00536			
N43.HOG0000295	OG0000227	n0																																															Syag.g_02867										Syaq.g_00534			
N43.HOG0000296	OG0000228	n0																																															Syag.g_00004										Syaq.g_00531			
N43.HOG0000297	OG0000229	n0																																															Syag.g_00033										Syaq.g_00501			
N43.HOG0000298	OG0000230	n0																																															Syag.g_00035										Syaq.g_00499			
N43.HOG0000299	OG0000231	n0																																															Syag.g_00048										Syaq.g_00485			
N43.HOG0000300	OG0000232	n0																																															Syag.g_00059										Syaq.g_00472			
N43.HOG0000301	OG0000233	n0																																															Syag.g_01330										Syaq.g_00464			
N43.HOG0000302	OG0000234	n0																																															Syag.g_01358										Syaq.g_00440			
N43.HOG0000303	OG0000235	n0																																															Syag.g_01529										Syaq.g_01771			
N43.HOG0000304	OG0000236	n0																																															Syag.g_01513										Syaq.g_01787			
N43.HOG0000305	OG0000237	n0																																															Syag.g_01495										Syaq.g_01805			
N43.HOG0000306	OG0000238	n0																																															Syag.g_01490										Syaq.g_01810			
N43.HOG0000307	OG0000239	n0																																															Syag.g_01472										Syaq.g_01826			
N43.HOG0000308	OG0000240	n0																																															Syag.g_01471										Syaq.g_01827			
N43.HOG0000309	OG0000241	n0																																															Syag.g_00396										Syaq.g_02074			
N43.HOG0000310	OG0000242	n0																																															Syag.g_01456										Syaq.g_01836			
N43.HOG0000311	OG0000243	n0																																															Syag.g_00255										Syaq.g_01922			
N43.HOG0000312	OG0000244	n0																																															Syag.g_00268										Syaq.g_01928			
N43.HOG0000313	OG0000245	n0																																															Syag.g_00270										Syaq.g_01930			
N43.HOG0000314	OG0000246	n0																																															Syag.g_00274										Syaq.g_01934			
N43.HOG0000315	OG0000247	n0																																															Syag.g_00286										Syaq.g_01945			
N43.HOG0000316	OG0000248	n0																																															Syag.g_00289										Syaq.g_01948			
N43.HOG0000317	OG0000249	n0																																															Syag.g_00291										Syaq.g_01950			
N43.HOG0000318	OG0000250	n12																																															Syag.g_00299													
N43.HOG0000319	OG0000251	n0																																															Syag.g_00328										Syaq.g_01984			
N43.HOG0000320	OG0000252	n0																																															Syag.g_00331										Syaq.g_01987			
N43.HOG0000321	OG0000253	n0																																															Syag.g_00333										Syaq.g_01989			
N43.HOG0000322	OG0000254	n0																																															Syag.g_00356										Syaq.g_02016			
N43.HOG0000323	OG0000255	n0																																															Syag.g_00369										Syaq.g_02041			
N43.HOG0000324	OG0000256	n0																																															Syag.g_00385										Syaq.g_02068			
N43.HOG0000325	OG0000257	n0																																															Syag.g_00395										Syaq.g_02073			
N43.HOG0000326	OG0000258	n0																																															Syag.g_00423										Syaq.g_02095			
N43.HOG0000327	OG0000259	n0																																															Syag.g_00560										Syaq.g_02239			
N43.HOG0000328	OG0000260	n0																																															Syag.g_00570										Syaq.g_02242			
N43.HOG0000329	OG0000261	n0																																															Syag.g_00581										Syaq.g_02245			
N43.HOG0000330	OG0000262	n0																																															Syag.g_00586										Syaq.g_02250			
N43.HOG0000331	OG0000263	n0																																															Syag.g_01079										Syaq.g_00185			
N43.HOG0000332	OG0000264	n0																																															Syag.g_01011										Syaq.g_02582			
N43.HOG0000333	OG0000265	n13																																															Syag.g_01021													
N43.HOG0000334	OG0000266	n0																																															Syag.g_00907										Syaq.g_00037			
N43.HOG0000335	OG0000267	n0																																															Syag.g_00762										Syaq.g_02430			
N43.HOG0000336	OG0000268	n0																																															Syag.g_00763										Syaq.g_02431			
N43.HOG0000337	OG0000269	n0																																															Syag.g_00662										Syaq.g_02335			
N43.HOG0000338	OG0000270	n0																																															Syag.g_00665										Syaq.g_02338			
N43.HOG0000339	OG0000271	n0																																															Syag.g_00673										Syaq.g_02346			
N43.HOG0000340	OG0000272	n0																																																									Syaq.g_02347			
