HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N42.HOG0000021	OG0000006	n48																																										Syab.g_00365, Syab.g_01847, Syab.g_02361									Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syal.g_00674								
N42.HOG0000022	OG0000007	n1																																										Syab.g_02117									Syak.g_02595	Syal.g_02918								
N42.HOG0000023	OG0000007	n56																																										Syab.g_02256									Syak.g_02416	Syal.g_00587								
N42.HOG0000024	OG0000008	n2																																										Syab.g_01755									Syak.g_00267	Syal.g_02512								
N42.HOG0000025	OG0000008	n46																																										Syab.g_01168									Syak.g_00692	Syal.g_01783								
N42.HOG0000026	OG0000009	n2																																										Syab.g_00995										Syal.g_02089								
N42.HOG0000027	OG0000009	n56																																										Syab.g_02498									Syak.g_02194	Syal.g_00818								
N42.HOG0000028	OG0000010	n23																																										Syab.g_00696									Syak.g_01119	Syal.g_00464								
N42.HOG0000029	OG0000011	n52																																																			Syak.g_02294									
N42.HOG0000030	OG0000011	n57																																										Syab.g_01491																		
N42.HOG0000031	OG0000011	n81																																										Syab.g_01083																		
N42.HOG0000032	OG0000011	n86																																																			Syak.g_00960									
N42.HOG0000033	OG0000012	n20																																																			Syak.g_00010									
N42.HOG0000034	OG0000012	n61																																										Syab.g_01774										Syal.g_02535								
N42.HOG0000035	OG0000012	n66																																										Syab.g_00953										Syal.g_01639								
N42.HOG0000036	OG0000013	n39																																										Syab.g_00487									Syak.g_01270	Syal.g_00315								
N42.HOG0000037	OG0000013	n52																																										Syab.g_00497										Syal.g_00322								
N42.HOG0000038	OG0000013	n62																																										Syab.g_00482									Syak.g_01275	Syal.g_00310								
N42.HOG0000039	OG0000014	n2																																										Syab.g_00249									Syak.g_01505	Syal.g_01305								
N42.HOG0000040	OG0000014	n60																																																				Syal.g_01393								
N42.HOG0000041	OG0000014	n73																																										Syab.g_00178									Syak.g_01582									
N42.HOG0000042	OG0000015	n43																																										Syab.g_02889									Syak.g_01813	Syal.g_02210, Syal.g_01183								
N42.HOG0000043	OG0000015	n57																																																			Syak.g_00107									
N42.HOG0000044	OG0000015	n63																																																			Syak.g_00358									
N42.HOG0000045	OG0000016	n2																																										Syab.g_00014									Syak.g_01780	Syal.g_00111								
N42.HOG0000046	OG0000016	n52																																										Syab.g_01049									Syak.g_00818	Syal.g_01734								
N42.HOG0000047	OG0000017	n5																																										Syab.g_01953									Syak.g_02730	Syal.g_02752								
N42.HOG0000048	OG0000017	n21																																										Syab.g_01945									Syak.g_02738	Syal.g_02745								
N42.HOG0000049	OG0000018	n29																																										Syab.g_00742									Syak.g_01072	Syal.g_00410								
N42.HOG0000050	OG0000019	n53																																										Syab.g_00344									Syak.g_01413	Syal.g_01209								
N42.HOG0000051	OG0000020	n2																																										Syab.g_02230																		
N42.HOG0000052	OG0000022	n1																																										Syab.g_01825									Syak.g_00088	Syal.g_02587								
N42.HOG0000053	OG0000023	n45																																										Syab.g_00708									Syak.g_00316									
N42.HOG0000054	OG0000023	n68																																										Syab.g_02058										Syal.g_02485, Syal.g_02858								
N42.HOG0000055	OG0000023	n71																																										Syab.g_01294										Syal.g_01894								
N42.HOG0000056	OG0000024	n61																																										Syab.g_01834										Syal.g_02597								
N42.HOG0000057	OG0000025	n0																																										Syab.g_01705									Syak.g_00610	Syal.g_02459								
N42.HOG0000058	OG0000026	n0																																										Syab.g_00036									Syak.g_01757	Syal.g_00132								
N42.HOG0000059	OG0000027	n16																																										Syab.g_01782									Syak.g_00127	Syal.g_02543								
N42.HOG0000060	OG0000028	n1																																										Syab.g_00234									Syak.g_01522	Syal.g_01319								
N42.HOG0000061	OG0000029	n1																																																			Syak.g_00169, Syak.g_00178	Syal.g_03014								
N42.HOG0000062	OG0000030	n29																																										Syab.g_00096									Syak.g_01684	Syal.g_01511								
N42.HOG0000063	OG0000030	n51																																										Syab.g_00095									Syak.g_01685	Syal.g_01512								
N42.HOG0000064	OG0000031	n5																																										Syab.g_00160									Syak.g_01630	Syal.g_01404, Syal.g_01432								
N42.HOG0000065	OG0000032	n1																																										Syab.g_00724									Syak.g_01092	Syal.g_00428								
N42.HOG0000066	OG0000032	n41																																										Syab.g_00149									Syak.g_01707	Syal.g_00183								
N42.HOG0000067	OG0000032	n65																																										Syab.g_00182																		
N42.HOG0000068	OG0000033	n0																																										Syab.g_02590									Syak.g_02101	Syal.g_00912								
N42.HOG0000069	OG0000034	n0																																										Syab.g_00900, Syab.g_02560									Syak.g_00950, Syak.g_02133	Syal.g_00881, Syal.g_01586								
N42.HOG0000070	OG0000035	n25																																																			Syak.g_01041									
N42.HOG0000071	OG0000035	n27																																										Syab.g_00776, Syab.g_00778									Syak.g_01040	Syal.g_00370, Syal.g_00020								
N42.HOG0000072	OG0000036	n15																																										Syab.g_00846									Syak.g_02275									
N42.HOG0000073	OG0000036	n23																																										Syab.g_00839																		
N42.HOG0000074	OG0000036	n28																																										Syab.g_01108, Syab.g_01109																		
N42.HOG0000075	OG0000036	n30																																										Syab.g_02412																		
N42.HOG0000076	OG0000036	n34																																										Syab.g_01247																		
N42.HOG0000077	OG0000037	n55																																										Syab.g_01241																		
N42.HOG0000078	OG0000037	n57																																										Syab.g_02280										Syal.g_00601								
N42.HOG0000079	OG0000037	n61																																										Syab.g_02504										Syal.g_00824								
N42.HOG0000080	OG0000038	n7																																										Syab.g_02759									Syak.g_01938	Syal.g_01071								
N42.HOG0000081	OG0000038	n29																																										Syab.g_02761									Syak.g_01936	Syal.g_01073								
N42.HOG0000082	OG0000039	n15																																																			Syak.g_00772									
N42.HOG0000083	OG0000039	n34																																										Syab.g_02791									Syak.g_01918	Syal.g_01097								
N42.HOG0000084	OG0000040	n1																																																				Syal.g_01187								
N42.HOG0000085	OG0000040	n36																																										Syab.g_02853									Syak.g_01852	Syal.g_01149								
N42.HOG0000086	OG0000041	n37																																																			Syak.g_02354									
N42.HOG0000087	OG0000041	n47																																										Syab.g_01086, Syab.g_02804									Syak.g_00752									
N42.HOG0000088	OG0000042	n0																																										Syab.g_01019, Syab.g_00099									Syak.g_00843, Syak.g_01681	Syal.g_01705, Syal.g_01508								
N42.HOG0000089	OG0000043	n11																																										Syab.g_02802										Syal.g_01110								
N42.HOG0000090	OG0000043	n31																																										Syab.g_01785										Syal.g_02547								
N42.HOG0000091	OG0000043	n45																																										Syab.g_01539										Syal.g_02183								
N42.HOG0000092	OG0000044	n25																																										Syab.g_01262										Syal.g_01853								
N42.HOG0000093	OG0000044	n55																																										Syab.g_01256									Syak.g_00767	Syal.g_01847								
N42.HOG0000094	OG0000044	n64																																										Syab.g_01097									Syak.g_00153									
N42.HOG0000095	OG0000045	n2																																										Syab.g_01787									Syak.g_00228									
N42.HOG0000096	OG0000045	n33																																										Syab.g_00871									Syak.g_00317	Syal.g_01563								
N42.HOG0000097	OG0000046	n15																																										Syab.g_00488									Syak.g_01269	Syal.g_00316								
N42.HOG0000098	OG0000046	n27																																										Syab.g_00496										Syal.g_00321								
N42.HOG0000099	OG0000046	n38																																										Syab.g_00481									Syak.g_01276	Syal.g_00309								
N42.HOG0000100	OG0000047	n2																																										Syab.g_00876									Syak.g_01147	Syal.g_01568								
N42.HOG0000101	OG0000048	n0																																										Syab.g_00308									Syak.g_01446	Syal.g_01250								
N42.HOG0000102	OG0000050	n33																																																				Syal.g_01549								
N42.HOG0000103	OG0000051	n4																																										Syab.g_01073																		
N42.HOG0000104	OG0000051	n33																																																				Syal.g_01550								
N42.HOG0000105	OG0000051	n56																																										Syab.g_02216										Syal.g_03018								
N42.HOG0000106	OG0000052	n22																																																				Syal.g_01396								
N42.HOG0000107	OG0000052	n27																																										Syab.g_00214									Syak.g_01549	Syal.g_01338								
N42.HOG0000108	OG0000053	n0																																										Syab.g_00746									Syak.g_01068	Syal.g_00406								
N42.HOG0000109	OG0000054	n48																																										Syab.g_01932									Syak.g_02744	Syal.g_02739								
N42.HOG0000110	OG0000054	n50																																																			Syak.g_02321	Syal.g_02098								
N42.HOG0000111	OG0000055	n49																																										Syab.g_01255										Syal.g_01845								
N42.HOG0000112	OG0000056	n49																																										Syab.g_01452										Syal.g_02054								
N42.HOG0000113	OG0000057	n36																																										Syab.g_01200									Syak.g_00724, Syak.g_01676	Syal.g_01812								
N42.HOG0000114	OG0000058	n23																																										Syab.g_00227									Syak.g_01530	Syal.g_01326								
N42.HOG0000115	OG0000059	n1																																																				Syal.g_01332								
N42.HOG0000116	OG0000059	n10																																										Syab.g_00397									Syak.g_01355	Syal.g_00225								
N42.HOG0000117	OG0000060	n17																																										Syab.g_00662									Syak.g_01138	Syal.g_00480								
N42.HOG0000118	OG0000060	n26																																										Syab.g_02094									Syak.g_02572	Syal.g_02895								
N42.HOG0000119	OG0000060	n42																																										Syab.g_01222																		
N42.HOG0000120	OG0000060	n46																																										Syab.g_00707																		
N42.HOG0000121	OG0000060	n52																																																			Syak.g_00844	Syal.g_02214								
N42.HOG0000122	OG0000061	n1																																										Syab.g_00171																		
N42.HOG0000123	OG0000061	n11																																										Syab.g_00969									Syak.g_00898	Syal.g_01653								
N42.HOG0000124	OG0000062	n1																																																				Syal.g_02113								
N42.HOG0000125	OG0000062	n10																																										Syab.g_02234									Syak.g_02434	Syal.g_00567								
N42.HOG0000126	OG0000063	n0																																										Syab.g_00040									Syak.g_01752	Syal.g_00136								
N42.HOG0000127	OG0000064	n7																																										Syab.g_00824									Syak.g_00983	Syal.g_01545								
N42.HOG0000128	OG0000064	n20																																										Syab.g_02808										Syal.g_01115								
N42.HOG0000129	OG0000064	n25																																										Syab.g_01783										Syal.g_02544								
N42.HOG0000130	OG0000064	n32																																																			Syak.g_00254									
N42.HOG0000131	OG0000064	n47																																																			Syak.g_00126									
N42.HOG0000132	OG0000064	n50																																										Syab.g_00997									Syak.g_00164	Syal.g_01681								
N42.HOG0000133	OG0000065	n38																																										Syab.g_02500									Syak.g_02192	Syal.g_00820								
N42.HOG0000134	OG0000065	n51																																										Syab.g_01768									Syak.g_00282	Syal.g_02528								
N42.HOG0000135	OG0000066	n44																																										Syab.g_01516																		
N42.HOG0000136	OG0000066	n56																																										Syab.g_02031									Syak.g_02653	Syal.g_02828								
N42.HOG0000137	OG0000067	n24																																										Syab.g_01659									Syak.g_00434	Syal.g_02414								
N42.HOG0000138	OG0000068	n0																																										Syab.g_02087									Syak.g_02565	Syal.g_02888								
N42.HOG0000139	OG0000070	n0																																										Syab.g_00614									Syak.g_01174	Syal.g_00509								
N42.HOG0000140	OG0000071	n12																																																			Syak.g_02322	Syal.g_02099								
N42.HOG0000141	OG0000071	n19																																										Syab.g_00915									Syak.g_00936	Syal.g_01601								
N42.HOG0000142	OG0000072	n12																																										Syab.g_02593									Syak.g_02099	Syal.g_00914								
N42.HOG0000143	OG0000073	n25																																										Syab.g_02119									Syak.g_02597	Syal.g_02920								
N42.HOG0000144	OG0000075	n0																																										Syab.g_00202									Syak.g_01564	Syal.g_01350								
N42.HOG0000145	OG0000076	n0																																										Syab.g_00113									Syak.g_01650	Syal.g_01459								
N42.HOG0000146	OG0000077	n5																																										Syab.g_02446										Syal.g_00763, Syal.g_00506								
N42.HOG0000147	OG0000078	n33																																										Syab.g_02366									Syak.g_02310	Syal.g_00680								
N42.HOG0000148	OG0000079	n26																																										Syab.g_00340										Syal.g_01213								
N42.HOG0000149	OG0000080	n3																																																			Syak.g_01585, Syak.g_01583									
N42.HOG0000150	OG0000080	n27																																										Syab.g_00140									Syak.g_01612									
N42.HOG0000151	OG0000081	n0																																										Syab.g_01793									Syak.g_00115	Syal.g_02555								
N42.HOG0000152	OG0000082	n0																																										Syab.g_01971									Syak.g_02711	Syal.g_02769								
N42.HOG0000153	OG0000084	n16																																																				Syal.g_01896								
N42.HOG0000154	OG0000084	n35																																																			Syak.g_01036									
N42.HOG0000155	OG0000085	n0																																										Syab.g_02243									Syak.g_02427	Syal.g_00575								
N42.HOG0000156	OG0000086	n0																																										Syab.g_02468									Syak.g_02219	Syal.g_00784								
N42.HOG0000157	OG0000087	n0																																										Syab.g_02551									Syak.g_02141	Syal.g_00871								
N42.HOG0000158	OG0000088	n0																																										Syab.g_02586									Syak.g_02106	Syal.g_00908								
N42.HOG0000159	OG0000089	n0																																										Syab.g_00551									Syak.g_01215	Syal.g_00555								
N42.HOG0000160	OG0000090	n0																																										Syab.g_02041									Syak.g_02640	Syal.g_02838								
N42.HOG0000161	OG0000091	n0																																										Syab.g_01866									Syak.g_00043	Syal.g_02628								
N42.HOG0000162	OG0000092	n27																																										Syab.g_01242, Syab.g_00690									Syak.g_01126	Syal.g_00470								
N42.HOG0000163	OG0000093	n1																																										Syab.g_01090																		
N42.HOG0000164	OG0000093	n7																																										Syab.g_01582									Syak.g_00416	Syal.g_02233								
N42.HOG0000165	OG0000094	n34																																										Syab.g_01306									Syak.g_00656	Syal.g_01907								
N42.HOG0000166	OG0000095	n18																																										Syab.g_01210									Syak.g_00736	Syal.g_01823								
N42.HOG0000167	OG0000097	n33																																										Syab.g_01051									Syak.g_00816	Syal.g_01735								
N42.HOG0000168	OG0000097	n48																																																				Syal.g_01553								
N42.HOG0000169	OG0000098	n15																																										Syab.g_01553									Syak.g_00345	Syal.g_02196								
N42.HOG0000170	OG0000098	n18																																																			Syak.g_02651									
N42.HOG0000171	OG0000099	n0																																										Syab.g_00230									Syak.g_01527	Syal.g_01323								
N42.HOG0000172	OG0000100	n0																																										Syab.g_01694									Syak.g_00622	Syal.g_02448								
N42.HOG0000173	OG0000101	n37																																										Syab.g_00446									Syak.g_01305	Syal.g_00275								
N42.HOG0000174	OG0000102	n0																																										Syab.g_00104									Syak.g_01661	Syal.g_01488								
N42.HOG0000175	OG0000103	n36																																										Syab.g_02895									Syak.g_01812	Syal.g_00077								
N42.HOG0000176	OG0000103	n48																																										Syab.g_01296										Syal.g_01897								
N42.HOG0000177	OG0000104	n0																																										Syab.g_02910									Syak.g_01799	Syal.g_00092								
N42.HOG0000178	OG0000105	n0																																										Syab.g_00303									Syak.g_01451	Syal.g_01255								
N42.HOG0000179	OG0000106	n0																																										Syab.g_01817									Syak.g_00096	Syal.g_02577								
N42.HOG0000180	OG0000107	n37																																										Syab.g_00367									Syak.g_01392	Syal.g_00194								
N42.HOG0000181	OG0000108	n0																																										Syab.g_02096									Syak.g_02574	Syal.g_02897								
N42.HOG0000182	OG0000109	n0																																										Syab.g_02112									Syak.g_01061, Syak.g_02590	Syal.g_02913								
N42.HOG0000183	OG0000110	n0																																										Syab.g_01984									Syak.g_02698	Syal.g_02782								
N42.HOG0000184	OG0000111	n0																																										Syab.g_01201									Syak.g_00725	Syal.g_01813								
N42.HOG0000185	OG0000112	n0																																										Syab.g_01392									Syak.g_00512	Syal.g_02000								
N42.HOG0000186	OG0000113	n0																																										Syab.g_01689									Syak.g_00461	Syal.g_02443								
N42.HOG0000187	OG0000114	n0																																										Syab.g_02656, Syab.g_01633									Syak.g_00373, Syak.g_00065	Syal.g_02286								
N42.HOG0000188	OG0000115	n0																																										Syab.g_00748									Syak.g_01066	Syal.g_00404								
N42.HOG0000189	OG0000116	n0																																										Syab.g_00945									Syak.g_00911	Syal.g_01630								
N42.HOG0000190	OG0000117	n0																																										Syab.g_01018									Syak.g_00846	Syal.g_01704								
N42.HOG0000191	OG0000118	n36																																										Syab.g_00897									Syak.g_00954	Syal.g_01583								
N42.HOG0000192	OG0000119	n2																																																			Syak.g_00917	Syal.g_02056								
N42.HOG0000193	OG0000120	n0																																										Syab.g_00229									Syak.g_01526	Syal.g_01324								
N42.HOG0000194	OG0000121	n0																																										Syab.g_00772									Syak.g_01044	Syal.g_00374								
N42.HOG0000195	OG0000122	n0																																										Syab.g_01839									Syak.g_00081	Syal.g_02602								
N42.HOG0000196	OG0000123	n0																																										Syab.g_00454									Syak.g_01299	Syal.g_00283								
N42.HOG0000197	OG0000124	n22																																										Syab.g_00088									Syak.g_01692	Syal.g_01519								
N42.HOG0000198	OG0000125	n0																																										Syab.g_02763									Syak.g_01934	Syal.g_01075								
N42.HOG0000199	OG0000126	n0																																										Syab.g_02908									Syak.g_01801	Syal.g_00090								
N42.HOG0000200	OG0000127	n49																																																			Syak.g_02269	Syal.g_00720								
N42.HOG0000201	OG0000127	n55																																																			Syak.g_02544									
N42.HOG0000202	OG0000128	n0																																										Syab.g_00012									Syak.g_01782	Syal.g_00109								
N42.HOG0000203	OG0000129	n0																																										Syab.g_02749									Syak.g_01947	Syal.g_01062								
N42.HOG0000204	OG0000130	n0																																										Syab.g_02434									Syak.g_02255	Syal.g_00751								
N42.HOG0000205	OG0000131	n0																																										Syab.g_02564									Syak.g_02128	Syal.g_00886								
N42.HOG0000206	OG0000132	n35																																										Syab.g_02584									Syak.g_02108	Syal.g_00906								
N42.HOG0000207	OG0000133	n0																																										Syab.g_01387									Syak.g_00507	Syal.g_01995								
N42.HOG0000208	OG0000134	n0																																										Syab.g_00554									Syak.g_01212	Syal.g_00552								
N42.HOG0000209	OG0000135	n0																																										Syab.g_02815									Syak.g_01897	Syal.g_01119								
N42.HOG0000210	OG0000136	n0																																										Syab.g_00588									Syak.g_01186	Syal.g_00520								
N42.HOG0000211	OG0000137	n5																																										Syab.g_00697									Syak.g_01118	Syal.g_00463								
N42.HOG0000212	OG0000138	n0																																										Syab.g_02113									Syak.g_01062, Syak.g_02591	Syal.g_02914								
N42.HOG0000213	OG0000139	n0																																										Syab.g_02035									Syak.g_02646	Syal.g_02832								
N42.HOG0000214	OG0000140	n0																																										Syab.g_02033									Syak.g_02650	Syal.g_02830								
N42.HOG0000215	OG0000141	n0																																										Syab.g_01931									Syak.g_02746	Syal.g_02738								
N42.HOG0000216	OG0000142	n0																																										Syab.g_01524, Syab.g_01873									Syak.g_00035	Syal.g_02636								
N42.HOG0000217	OG0000143	n0																																										Syab.g_01870									Syak.g_00039	Syal.g_02632								
N42.HOG0000218	OG0000144	n0																																										Syab.g_01757									Syak.g_00260	Syal.g_02515								
N42.HOG0000219	OG0000145	n0																																										Syab.g_02120									Syak.g_02598	Syal.g_02921								
N42.HOG0000220	OG0000146	n0																																										Syab.g_01393									Syak.g_00514	Syal.g_02001								
N42.HOG0000221	OG0000147	n0																																										Syab.g_01394									Syak.g_00515	Syal.g_02002								
N42.HOG0000222	OG0000148	n0																																										Syab.g_01682									Syak.g_00455	Syal.g_02437								
N42.HOG0000223	OG0000149	n0																																										Syab.g_01720									Syak.g_00596	Syal.g_02475								
N42.HOG0000224	OG0000150	n0																																										Syab.g_01930									Syak.g_02747	Syal.g_02737								
N42.HOG0000225	OG0000151	n0																																										Syab.g_01612									Syak.g_00387	Syal.g_02263								
N42.HOG0000226	OG0000152	n0																																										Syab.g_01383									Syak.g_00503	Syal.g_01991								
N42.HOG0000227	OG0000153	n0																																										Syab.g_01343									Syak.g_00470	Syal.g_01958								
N42.HOG0000228	OG0000154	n0																																										Syab.g_01317									Syak.g_00645	Syal.g_01918								
N42.HOG0000229	OG0000155	n0																																										Syab.g_01009									Syak.g_00855	Syal.g_01695								
N42.HOG0000230	OG0000156	n0																																										Syab.g_00933									Syak.g_00919	Syal.g_01620								
N42.HOG0000231	OG0000157	n0																																										Syab.g_00932									Syak.g_00920	Syal.g_01619								
N42.HOG0000232	OG0000158	n0																																										Syab.g_00161									Syak.g_01624	Syal.g_01431								
N42.HOG0000233	OG0000159	n36																																										Syab.g_00148									Syak.g_01580	Syal.g_01400								
N42.HOG0000234	OG0000160	n0																																										Syab.g_00774									Syak.g_01043	Syal.g_00372								
N42.HOG0000235	OG0000161	n0																																										Syab.g_00766									Syak.g_01050	Syal.g_00384								
N42.HOG0000236	OG0000162	n0																																										Syab.g_00755									Syak.g_01058	Syal.g_00396								
N42.HOG0000237	OG0000163	n13																																										Syab.g_02173									Syak.g_02478	Syal.g_02971								
N42.HOG0000238	OG0000164	n0																																										Syab.g_02307									Syak.g_02384	Syal.g_00623								
N42.HOG0000239	OG0000165	n0																																										Syab.g_02316									Syak.g_02374	Syal.g_00632								
N42.HOG0000240	OG0000166	n0																																										Syab.g_00407									Syak.g_01345	Syal.g_00236								
N42.HOG0000241	OG0000167	n0																																										Syab.g_00205									Syak.g_01561	Syal.g_01347								
N42.HOG0000242	OG0000168	n0																																										Syab.g_00136									Syak.g_01625	Syal.g_01433								
N42.HOG0000243	OG0000169	n0																																										Syab.g_00125									Syak.g_01637	Syal.g_01447								
N42.HOG0000244	OG0000170	n0																																										Syab.g_00118									Syak.g_01644	Syal.g_01454								
N42.HOG0000245	OG0000171	n0																																										Syab.g_00089									Syak.g_01691	Syal.g_01518								
N42.HOG0000246	OG0000172	n0																																										Syab.g_00080									Syak.g_01713	Syal.g_00174, Syal.g_00173								
N42.HOG0000247	OG0000173	n0																																										Syab.g_00061									Syak.g_01733	Syal.g_00155								
N42.HOG0000248	OG0000174	n0																																										Syab.g_02819									Syak.g_01895	Syal.g_01121								
N42.HOG0000249	OG0000175	n0																																										Syab.g_02876									Syak.g_01827	Syal.g_01172								
N42.HOG0000250	OG0000176	n0																																										Syab.g_00004									Syak.g_01790	Syal.g_00101								
N42.HOG0000251	OG0000177	n0																																										Syab.g_00005									Syak.g_01789	Syal.g_00102								
N42.HOG0000252	OG0000178	n0																																										Syab.g_00006									Syak.g_01788	Syal.g_00103								
N42.HOG0000253	OG0000179	n0																																										Syab.g_00022									Syak.g_01773	Syal.g_00118								
N42.HOG0000254	OG0000180	n0																																										Syab.g_00023									Syak.g_01772	Syal.g_00119								
N42.HOG0000255	OG0000181	n0																																										Syab.g_00024									Syak.g_01771	Syal.g_00120								
N42.HOG0000256	OG0000182	n0																																										Syab.g_00025									Syak.g_01770	Syal.g_00121								
N42.HOG0000257	OG0000183	n0																																										Syab.g_00029									Syak.g_01766	Syal.g_00125								
N42.HOG0000258	OG0000184	n0																																										Syab.g_02738									Syak.g_01955	Syal.g_02678, Syal.g_01050								
N42.HOG0000259	OG0000185	n0																																										Syab.g_02715									Syak.g_01971	Syal.g_01025								
N42.HOG0000260	OG0000186	n0																																										Syab.g_02430									Syak.g_02258	Syal.g_02684, Syal.g_00747								
N42.HOG0000261	OG0000187	n0																																										Syab.g_02431									Syak.g_02257	Syal.g_02685, Syal.g_00748								
N42.HOG0000262	OG0000188	n0																																										Syab.g_02454									Syak.g_02235	Syal.g_00771								
N42.HOG0000263	OG0000189	n0																																										Syab.g_02487									Syak.g_02203	Syal.g_00807								
N42.HOG0000264	OG0000190	n0																																										Syab.g_00190, Syab.g_00139									Syak.g_01575	Syal.g_01364								
N42.HOG0000265	OG0000191	n0																																										Syab.g_02522									Syak.g_02171	Syal.g_00841								
N42.HOG0000266	OG0000192	n0																																										Syab.g_02528									Syak.g_02165	Syal.g_00847								
N42.HOG0000267	OG0000193	n0																																										Syab.g_02565									Syak.g_02127	Syal.g_00887								
N42.HOG0000268	OG0000194	n0																																										Syab.g_02568									Syak.g_02124	Syal.g_00890								
N42.HOG0000269	OG0000195	n0																																										Syab.g_02570									Syak.g_02122	Syal.g_00892								
N42.HOG0000270	OG0000196	n0																																										Syab.g_02581									Syak.g_02111	Syal.g_00903								
N42.HOG0000271	OG0000197	n0																																										Syab.g_02582									Syak.g_02110	Syal.g_00904								
N42.HOG0000272	OG0000198	n24																																										Syab.g_02583										Syal.g_00905								
N42.HOG0000273	OG0000199	n0																																										Syab.g_02591									Syak.g_02100	Syal.g_00913								
N42.HOG0000274	OG0000200	n0																																										Syab.g_02611									Syak.g_02083	Syal.g_00932								
N42.HOG0000275	OG0000201	n35																																																			Syak.g_02068									
N42.HOG0000276	OG0000201	n40																																										Syab.g_02628										Syal.g_00949								
N42.HOG0000277	OG0000202	n0																																										Syab.g_02629									Syak.g_02067	Syal.g_00950								
N42.HOG0000278	OG0000203	n0																																										Syab.g_02630									Syak.g_02066	Syal.g_00951								
N42.HOG0000279	OG0000204	n0																																										Syab.g_02631									Syak.g_02065	Syal.g_00952								
N42.HOG0000280	OG0000205	n0																																										Syab.g_02638									Syak.g_02058	Syal.g_00959								
N42.HOG0000281	OG0000206	n0																																										Syab.g_02674									Syak.g_02038	Syal.g_00971								
N42.HOG0000282	OG0000207	n0																																										Syab.g_02677									Syak.g_02025	Syal.g_00974								
N42.HOG0000283	OG0000208	n0																																										Syab.g_02678									Syak.g_02024	Syal.g_00975								
N42.HOG0000284	OG0000209	n0																																										Syab.g_02698									Syak.g_01995	Syal.g_01000								
N42.HOG0000285	OG0000210	n0																																										Syab.g_02699									Syak.g_01994	Syal.g_01001								
N42.HOG0000286	OG0000211	n0																																										Syab.g_02374									Syak.g_02017, Syak.g_02300	Syal.g_00688								
N42.HOG0000287	OG0000212	n0																																										Syab.g_02365									Syak.g_02311	Syal.g_00679								
N42.HOG0000288	OG0000213	n0																																										Syab.g_00332									Syak.g_01425	Syal.g_01229								
N42.HOG0000289	OG0000214	n0																																										Syab.g_00312									Syak.g_01442	Syal.g_01246								
N42.HOG0000290	OG0000215	n0																																										Syab.g_00281									Syak.g_01474	Syal.g_01277								
