HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N17.HOG0000023	OG0000007	n1												Pral.g_00593								Prat.g_00458																																								
N17.HOG0000024	OG0000007	n56												Pral.g_00107								Prat.g_01592																																								
N17.HOG0000025	OG0000008	n2												Pral.g_00020								Prat.g_00376																																								
N17.HOG0000026	OG0000008	n46												Pral.g_00021								Prat.g_00377																																								
N17.HOG0000027	OG0000009	n20												Pral.g_01065								Prat.g_01451																																								
N17.HOG0000028	OG0000009	n25												Pral.g_01163																																																
N17.HOG0000029	OG0000010	n1												Pral.g_00618								Prat.g_00433																																								
N17.HOG0000030	OG0000010	n79												Pral.g_01832								Prat.g_00682																																								
N17.HOG0000031	OG0000010	n84												Pral.g_01848								Prat.g_00662																																								
N17.HOG0000032	OG0000011	n57												Pral.g_00064								Prat.g_01532																																								
N17.HOG0000033	OG0000012	n20																				Prat.g_00586																																								
N17.HOG0000034	OG0000012	n37												Pral.g_00015																																																
N17.HOG0000035	OG0000013	n0												Pral.g_00712								Prat.g_00334																																								
N17.HOG0000036	OG0000014	n2												Pral.g_00732								Prat.g_00314																																								
N17.HOG0000037	OG0000014	n69												Pral.g_00637																																																
N17.HOG0000038	OG0000014	n73												Pral.g_01261								Prat.g_01267																																								
N17.HOG0000039	OG0000015	n0												Pral.g_01813								Prat.g_00701																																								
N17.HOG0000040	OG0000016	n2																				Prat.g_00014																																								
N17.HOG0000041	OG0000016	n45																				Prat.g_01219																																								
N17.HOG0000042	OG0000017	n5												Pral.g_00491								Prat.g_00560																																								
N17.HOG0000043	OG0000017	n21												Pral.g_00484								Prat.g_00567																																								
N17.HOG0000044	OG0000018	n1												Pral.g_01516								Prat.g_01009																																								
N17.HOG0000045	OG0000018	n29												Pral.g_01346								Prat.g_01177																																								
N17.HOG0000046	OG0000019	n2												Pral.g_00790								Prat.g_00255																																								
N17.HOG0000047	OG0000019	n26												Pral.g_01344								Prat.g_01180																																								
N17.HOG0000048	OG0000020	n7												Pral.g_01038																																																
N17.HOG0000049	OG0000020	n29												Pral.g_00443, Pral.g_01883								Prat.g_00617																																								
N17.HOG0000050	OG0000020	n37												Pral.g_01891								Prat.g_00648																																								
N17.HOG0000051	OG0000021	n18												Pral.g_01667								Prat.g_00854																																								
N17.HOG0000052	OG0000021	n33												Pral.g_01738								Prat.g_00461																																								
N17.HOG0000053	OG0000022	n1																				Prat.g_01448																																								
N17.HOG0000054	OG0000022	n47												Pral.g_00044								Prat.g_01192																																								
N17.HOG0000055	OG0000023	n0												Pral.g_01687								Prat.g_00834																																								
N17.HOG0000056	OG0000024	n6												Pral.g_01895								Prat.g_00622																																								
N17.HOG0000057	OG0000024	n34																				Prat.g_00749																																								
N17.HOG0000058	OG0000025	n0												Pral.g_01523								Prat.g_01003																																								
N17.HOG0000059	OG0000026	n0												Pral.g_01012								Prat.g_00033																																								
N17.HOG0000060	OG0000027	n33												Pral.g_01036								Prat.g_01474																																								
N17.HOG0000061	OG0000027	n34												Pral.g_00039								Prat.g_01548																																								
N17.HOG0000062	OG0000028	n21												Pral.g_00053								Prat.g_00380																																								
N17.HOG0000063	OG0000028	n46												Pral.g_00719								Prat.g_00327																																								
N17.HOG0000064	OG0000029	n16												Pral.g_01890																																																
N17.HOG0000065	OG0000030	n0												Pral.g_00316								Prat.g_01799																																								
N17.HOG0000066	OG0000031	n51												Pral.g_01193								Prat.g_01266																																								
N17.HOG0000067	OG0000032	n1												Pral.g_01121								Prat.g_01394																																								
N17.HOG0000068	OG0000033	n10												Pral.g_00874								Prat.g_00170																																								
N17.HOG0000069	OG0000033	n15																				Prat.g_01265																																								
N17.HOG0000070	OG0000034	n0												Pral.g_01271								Prat.g_01259																																								
N17.HOG0000071	OG0000035	n8												Pral.g_01161								Prat.g_01353																																								
N17.HOG0000072	OG0000035	n9												Pral.g_01165								Prat.g_01352																																								
N17.HOG0000073	OG0000037	n0												Pral.g_00938								Prat.g_00106																																								
N17.HOG0000074	OG0000038	n0												Pral.g_00356								Prat.g_01839																																								
N17.HOG0000075	OG0000039	n0												Pral.g_01755								Prat.g_00760																																								
N17.HOG0000076	OG0000040	n1																				Prat.g_01578																																								
N17.HOG0000077	OG0000041	n0												Pral.g_00155								Prat.g_01640																																								
N17.HOG0000078	OG0000042	n0												Pral.g_00313								Prat.g_01796																																								
N17.HOG0000079	OG0000043	n2												Pral.g_01347								Prat.g_01176																																								
N17.HOG0000080	OG0000044	n14																				Prat.g_00619																																								
N17.HOG0000081	OG0000045	n49												Pral.g_01322																																																
N17.HOG0000082	OG0000046	n0												Pral.g_00711								Prat.g_00335																																								
N17.HOG0000083	OG0000047	n31												Pral.g_00672								Prat.g_00374																																								
N17.HOG0000084	OG0000048	n0												Pral.g_00768								Prat.g_00278																																								
N17.HOG0000085	OG0000050	n14												Pral.g_01829								Prat.g_00685																																								
N17.HOG0000086	OG0000051	n17												Pral.g_00095																																																
N17.HOG0000087	OG0000052	n27												Pral.g_00987								Prat.g_00058																																								
N17.HOG0000088	OG0000053	n34												Pral.g_01139								Prat.g_01375																																								
N17.HOG0000089	OG0000053	n35												Pral.g_00066																																																
N17.HOG0000090	OG0000054	n0												Pral.g_00482								Prat.g_00569																																								
N17.HOG0000091	OG0000055	n22												Pral.g_01670								Prat.g_00852																																								
N17.HOG0000092	OG0000055	n27												Pral.g_00082																																																
N17.HOG0000093	OG0000056	n63												Pral.g_01041								Prat.g_01571																																								
N17.HOG0000094	OG0000057	n0												Pral.g_01740								Prat.g_00775																																								
N17.HOG0000095	OG0000058	n23												Pral.g_01202								Prat.g_01311																																								
N17.HOG0000096	OG0000059	n10												Pral.g_00195								Prat.g_01679																																								
N17.HOG0000097	OG0000061	n1												Pral.g_00639																																																
N17.HOG0000098	OG0000061	n11												Pral.g_01367								Prat.g_01156																																								
N17.HOG0000099	OG0000062	n10												Pral.g_01073								Prat.g_01442																																								
N17.HOG0000100	OG0000063	n0												Pral.g_00435								Prat.g_01516																																								
N17.HOG0000101	OG0000064	n0												Pral.g_00980								Prat.g_00064																																								
N17.HOG0000102	OG0000065	n0												Pral.g_00940								Prat.g_00104																																								
N17.HOG0000103	OG0000066	n0												Pral.g_00551								Prat.g_01499																																								
N17.HOG0000104	OG0000067	n0												Pral.g_01488								Prat.g_01037																																								
N17.HOG0000105	OG0000068	n0												Pral.g_01222								Prat.g_01291																																								
N17.HOG0000106	OG0000069	n21												Pral.g_01164																																																
N17.HOG0000107	OG0000069	n26												Pral.g_01114								Prat.g_01400																																								
N17.HOG0000108	OG0000070	n0												Pral.g_00643								Prat.g_00412																																								
N17.HOG0000109	OG0000071	n0												Pral.g_01281								Prat.g_01249																																								
N17.HOG0000110	OG0000072	n0												Pral.g_00872								Prat.g_00172																																								
N17.HOG0000111	OG0000073	n25												Pral.g_00591								Prat.g_00462																																								
N17.HOG0000112	OG0000074	n24												Pral.g_01760								Prat.g_00755																																								
N17.HOG0000113	OG0000074	n30												Pral.g_01818								Prat.g_00696																																								
N17.HOG0000114	OG0000074	n39																				Prat.g_01577																																								
N17.HOG0000115	OG0000075	n0												Pral.g_00279								Prat.g_01761																																								
N17.HOG0000116	OG0000076	n0												Pral.g_00305								Prat.g_01788																																								
N17.HOG0000117	OG0000077	n0												Pral.g_00969								Prat.g_00075																																								
N17.HOG0000118	OG0000078	n0												Pral.g_00800								Prat.g_00245																																								
N17.HOG0000119	OG0000079	n0												Pral.g_00787								Prat.g_00258																																								
N17.HOG0000120	OG0000081	n0												Pral.g_00559								Prat.g_00493																																								
N17.HOG0000121	OG0000082	n0												Pral.g_00057								Prat.g_01507																																								
N17.HOG0000122	OG0000083	n0												Pral.g_01898								Prat.g_00824																																								
N17.HOG0000123	OG0000084	n0												Pral.g_01169								Prat.g_01348																																								
N17.HOG0000124	OG0000085	n0												Pral.g_00099								Prat.g_01584																																								
N17.HOG0000125	OG0000086	n0												Pral.g_00959								Prat.g_00086																																								
N17.HOG0000126	OG0000087	n0												Pral.g_00906								Prat.g_00138																																								
N17.HOG0000127	OG0000088	n0												Pral.g_00878								Prat.g_00166																																								
N17.HOG0000128	OG0000089	n0												Pral.g_00676								Prat.g_00370																																								
N17.HOG0000129	OG0000090	n0												Pral.g_00557								Prat.g_00495																																								
N17.HOG0000130	OG0000091	n0												Pral.g_01443								Prat.g_01082																																								
N17.HOG0000131	OG0000092	n3												Pral.g_01794								Prat.g_00721																																								
N17.HOG0000132	OG0000092	n27												Pral.g_01244								Prat.g_01275																																								
N17.HOG0000133	OG0000093	n7												Pral.g_01472								Prat.g_01053																																								
N17.HOG0000134	OG0000094	n0												Pral.g_01604								Prat.g_00943																																								
N17.HOG0000135	OG0000095	n18												Pral.g_01561								Prat.g_00965																																								
N17.HOG0000136	OG0000096	n0												Pral.g_00444								Prat.g_00634																																								
N17.HOG0000137	OG0000097	n0												Pral.g_01416								Prat.g_01111																																								
N17.HOG0000138	OG0000098	n0												Pral.g_01239								Prat.g_01282																																								
N17.HOG0000139	OG0000099	n0												Pral.g_01201								Prat.g_01312																																								
N17.HOG0000140	OG0000100	n0												Pral.g_01078								Prat.g_01437																																								
N17.HOG0000141	OG0000101	n0												Pral.g_00243								Prat.g_01726																																								
N17.HOG0000142	OG0000102	n0												Pral.g_00310								Prat.g_01793																																								
N17.HOG0000143	OG0000103	n0												Pral.g_00397								Prat.g_01880																																								
N17.HOG0000144	OG0000104	n0												Pral.g_00406								Prat.g_01889																																								
N17.HOG0000145	OG0000105	n0												Pral.g_00765								Prat.g_00281																																								
N17.HOG0000146	OG0000106	n0												Pral.g_01859								Prat.g_00637																																								
N17.HOG0000147	OG0000107	n0												Pral.g_00171								Prat.g_01656																																								
N17.HOG0000148	OG0000108	n0												Pral.g_00611								Prat.g_00440																																								
N17.HOG0000149	OG0000109	n0												Pral.g_00596								Prat.g_00455																																								
N17.HOG0000150	OG0000110	n0												Pral.g_00513								Prat.g_00539																																								
N17.HOG0000151	OG0000111	n0												Pral.g_01739								Prat.g_00776																																								
N17.HOG0000152	OG0000112	n0												Pral.g_01635								Prat.g_00888																																								
N17.HOG0000153	OG0000113	n0												Pral.g_01511								Prat.g_01014																																								
N17.HOG0000154	OG0000114	n0												Pral.g_01799								Prat.g_00716																																								
N17.HOG0000155	OG0000115	n0												Pral.g_01141								Prat.g_01373																																								
N17.HOG0000156	OG0000116	n0												Pral.g_01356								Prat.g_01166																																								
N17.HOG0000157	OG0000117	n0												Pral.g_01396, Pral.g_01398, Pral.g_01397								Prat.g_01129																																								
N17.HOG0000158	OG0000118	n0												Pral.g_01269								Prat.g_01261																																								
N17.HOG0000159	OG0000119	n15												Pral.g_01861								Prat.g_00647																																								
N17.HOG0000160	OG0000119	n23												Pral.g_01063								Prat.g_01452																																								
N17.HOG0000161	OG0000120	n0												Pral.g_00702								Prat.g_00344																																								
N17.HOG0000162	OG0000121	n0												Pral.g_01159								Prat.g_01355																																								
N17.HOG0000163	OG0000122	n35																				Prat.g_00781																																								
N17.HOG0000164	OG0000122	n39																				Prat.g_01398																																								
N17.HOG0000165	OG0000123	n0												Pral.g_00250								Prat.g_01733																																								
N17.HOG0000166	OG0000124	n22												Pral.g_00322								Prat.g_01805																																								
N17.HOG0000167	OG0000125	n0												Pral.g_00358								Prat.g_01841																																								
N17.HOG0000168	OG0000126	n0												Pral.g_00405								Prat.g_01888																																								
N17.HOG0000169	OG0000128	n0												Pral.g_00421								Prat.g_00012, Prat.g_00011																																								
N17.HOG0000170	OG0000129	n0												Pral.g_01000								Prat.g_00047																																								
N17.HOG0000171	OG0000130	n0												Pral.g_00978								Prat.g_00066																																								
N17.HOG0000172	OG0000131	n0												Pral.g_00900								Prat.g_00144																																								
N17.HOG0000173	OG0000132	n0												Pral.g_00880								Prat.g_00164																																								
N17.HOG0000174	OG0000133	n0												Pral.g_00717								Prat.g_00329																																								
N17.HOG0000175	OG0000134	n0												Pral.g_00674								Prat.g_00372																																								
N17.HOG0000176	OG0000135	n0												Pral.g_01034								Prat.g_01477																																								
N17.HOG0000177	OG0000136	n0												Pral.g_00653								Prat.g_00401																																								
N17.HOG0000178	OG0000137	n5												Pral.g_00617								Prat.g_00434																																								
N17.HOG0000179	OG0000138	n0												Pral.g_00595								Prat.g_00456																																								
N17.HOG0000180	OG0000139	n0												Pral.g_00553								Prat.g_00499																																								
N17.HOG0000181	OG0000140	n0												Pral.g_00552								Prat.g_00500																																								
N17.HOG0000182	OG0000141	n0												Pral.g_00481								Prat.g_00570																																								
N17.HOG0000183	OG0000142	n0												Pral.g_01436								Prat.g_01090																																								
N17.HOG0000184	OG0000143	n0												Pral.g_01440								Prat.g_01086																																								
N17.HOG0000185	OG0000144	n0												Pral.g_01453								Prat.g_01072																																								
N17.HOG0000186	OG0000145	n0												Pral.g_01037								Prat.g_01472																																								
N17.HOG0000187	OG0000146	n0												Pral.g_01636								Prat.g_00887																																								
N17.HOG0000188	OG0000147	n0												Pral.g_01637								Prat.g_00886																																								
N17.HOG0000189	OG0000148	n0												Pral.g_01505								Prat.g_01020																																								
N17.HOG0000190	OG0000149	n0												Pral.g_01535								Prat.g_00991																																								
N17.HOG0000191	OG0000150	n0												Pral.g_01545								Prat.g_00981																																								
N17.HOG0000192	OG0000151	n0												Pral.g_01789								Prat.g_00726																																								
N17.HOG0000193	OG0000152	n0												Pral.g_01627								Prat.g_00896, Prat.g_01277																																								
N17.HOG0000194	OG0000153	n0												Pral.g_01578								Prat.g_00915																																								
N17.HOG0000195	OG0000154	n0												Pral.g_01595								Prat.g_00934																																								
N17.HOG0000196	OG0000155	n0												Pral.g_01390								Prat.g_01135																																								
N17.HOG0000197	OG0000156	n0												Pral.g_01292								Prat.g_01238																																								
N17.HOG0000198	OG0000157	n0												Pral.g_01291								Prat.g_01239																																								
N17.HOG0000199	OG0000158	n0												Pral.g_00287								Prat.g_01769																																								
N17.HOG0000200	OG0000160	n0												Pral.g_01160								Prat.g_01354																																								
N17.HOG0000201	OG0000161	n0												Pral.g_01154								Prat.g_01360																																								
N17.HOG0000202	OG0000162	n0												Pral.g_01148								Prat.g_01366																																								
N17.HOG0000203	OG0000163	n0												Pral.g_01106								Prat.g_01409																																								
N17.HOG0000204	OG0000164	n0												Pral.g_00131								Prat.g_01615																																								
N17.HOG0000205	OG0000165	n0												Pral.g_00138								Prat.g_01623																																								
N17.HOG0000206	OG0000166	n0												Pral.g_00206								Prat.g_01690																																								
N17.HOG0000207	OG0000167	n0												Pral.g_00277								Prat.g_01759																																								
N17.HOG0000208	OG0000168	n0												Pral.g_00288								Prat.g_01770																																								
N17.HOG0000209	OG0000169	n0												Pral.g_00298								Prat.g_01781																																								
N17.HOG0000210	OG0000170	n0												Pral.g_00301								Prat.g_01784																																								
N17.HOG0000211	OG0000171	n0												Pral.g_00321								Prat.g_01804																																								
N17.HOG0000212	OG0000172	n0												Pral.g_00328								Prat.g_01811																																								
N17.HOG0000213	OG0000173	n0												Pral.g_00343								Prat.g_01826																																								
N17.HOG0000214	OG0000174	n0												Pral.g_00375								Prat.g_01858																																								
N17.HOG0000215	OG0000175	n0												Pral.g_00387								Prat.g_01870																																								
N17.HOG0000216	OG0000176	n0												Pral.g_00414								Prat.g_00004																																								
N17.HOG0000217	OG0000177	n0												Pral.g_00415								Prat.g_00005																																								
N17.HOG0000218	OG0000178	n0												Pral.g_00416								Prat.g_00006																																								
N17.HOG0000219	OG0000179	n0												Pral.g_01028								Prat.g_00017																																								
N17.HOG0000220	OG0000180	n0												Pral.g_01027								Prat.g_00018																																								
N17.HOG0000221	OG0000181	n0												Pral.g_01026								Prat.g_00019																																								
N17.HOG0000222	OG0000182	n0												Pral.g_01025								Prat.g_00020																																								
N17.HOG0000223	OG0000183	n0												Pral.g_01021								Prat.g_00024																																								
N17.HOG0000224	OG0000184	n0												Pral.g_00996								Prat.g_00051																																								
N17.HOG0000225	OG0000185	n0												Pral.g_00993								Prat.g_00054																																								
N17.HOG0000226	OG0000186	n0												Pral.g_00984								Prat.g_00060																																								
N17.HOG0000227	OG0000187	n0												Pral.g_00983								Prat.g_00061																																								
N17.HOG0000228	OG0000188	n0												Pral.g_00965								Prat.g_00080																																								
N17.HOG0000229	OG0000189	n0												Pral.g_00951								Prat.g_00093																																								
N17.HOG0000230	OG0000190	n0												Pral.g_00950								Prat.g_00094																																								
N17.HOG0000231	OG0000191	n0												Pral.g_00928								Prat.g_00116																																								
N17.HOG0000232	OG0000192	n0												Pral.g_00923								Prat.g_00121																																								
N17.HOG0000233	OG0000193	n0												Pral.g_00899								Prat.g_00145																																								
N17.HOG0000234	OG0000194	n0												Pral.g_00896								Prat.g_00148																																								
N17.HOG0000235	OG0000195	n0												Pral.g_00894								Prat.g_00150																																								
N17.HOG0000236	OG0000196	n0												Pral.g_00883								Prat.g_00161																																								
N17.HOG0000237	OG0000197	n0												Pral.g_00882								Prat.g_00162																																								
N17.HOG0000238	OG0000198	n0												Pral.g_00881								Prat.g_00163																																								
N17.HOG0000239	OG0000199	n0												Pral.g_00873								Prat.g_00171																																								
N17.HOG0000240	OG0000200	n0												Pral.g_00860								Prat.g_00185																																								
N17.HOG0000241	OG0000201	n0												Pral.g_00851								Prat.g_00194																																								
N17.HOG0000242	OG0000202	n0												Pral.g_00850								Prat.g_00195																																								
N17.HOG0000243	OG0000203	n0												Pral.g_00849								Prat.g_00196																																								
N17.HOG0000244	OG0000204	n0												Pral.g_00848								Prat.g_00197																																								
N17.HOG0000245	OG0000205	n0												Pral.g_00842								Prat.g_00204																																								
N17.HOG0000246	OG0000206	n0												Pral.g_00837								Prat.g_00209																																								
N17.HOG0000247	OG0000207	n0												Pral.g_00835								Prat.g_00211																																								
N17.HOG0000248	OG0000208	n0												Pral.g_00834								Prat.g_00212																																								
N17.HOG0000249	OG0000209	n0												Pral.g_00825								Prat.g_00221																																								
N17.HOG0000250	OG0000210	n0												Pral.g_00824								Prat.g_00222																																								
N17.HOG0000251	OG0000211	n0												Pral.g_00807								Prat.g_00238																																								
N17.HOG0000252	OG0000212	n0												Pral.g_00799								Prat.g_00246																																								
N17.HOG0000253	OG0000213	n0												Pral.g_00781								Prat.g_00264																																								
N17.HOG0000254	OG0000214	n0												Pral.g_00772								Prat.g_00274																																								
N17.HOG0000255	OG0000215	n0												Pral.g_00746								Prat.g_00300																																								
N17.HOG0000256	OG0000216	n0												Pral.g_00744								Prat.g_00302																																								
N17.HOG0000257	OG0000217	n0												Pral.g_00741								Prat.g_00305																																								
N17.HOG0000258	OG0000218	n0												Pral.g_00739								Prat.g_00307																																								
N17.HOG0000259	OG0000219	n0												Pral.g_00738								Prat.g_00308																																								
N17.HOG0000260	OG0000220	n0												Pral.g_00737								Prat.g_00309																																								
N17.HOG0000261	OG0000221	n0												Pral.g_00736								Prat.g_00310																																								
N17.HOG0000262	OG0000222	n0												Pral.g_00729								Prat.g_00317																																								
N17.HOG0000263	OG0000223	n0												Pral.g_00716								Prat.g_00330																																								
N17.HOG0000264	OG0000224	n0												Pral.g_00714								Prat.g_00332																																								
N17.HOG0000265	OG0000225	n0												Pral.g_00686								Prat.g_00360																																								
N17.HOG0000266	OG0000226	n0												Pral.g_00682								Prat.g_00364																																								
N17.HOG0000267	OG0000227	n0												Pral.g_00680								Prat.g_00366																																								
N17.HOG0000268	OG0000228	n0												Pral.g_00677								Prat.g_00369																																								
N17.HOG0000269	OG0000229	n0												Pral.g_00658								Prat.g_00396																																								
N17.HOG0000270	OG0000230	n0												Pral.g_00656								Prat.g_00398																																								
N17.HOG0000271	OG0000231	n0												Pral.g_00644								Prat.g_00411																																								
N17.HOG0000272	OG0000232	n0												Pral.g_00631								Prat.g_00419																																								
N17.HOG0000273	OG0000233	n0												Pral.g_00625								Prat.g_00426																																								
N17.HOG0000274	OG0000234	n0												Pral.g_00616								Prat.g_00435																																								
N17.HOG0000275	OG0000235	n0												Pral.g_00612								Prat.g_00439																																								
N17.HOG0000276	OG0000236	n0												Pral.g_00597								Prat.g_00454																																								
N17.HOG0000277	OG0000237	n0												Pral.g_00584								Prat.g_00469																																								
N17.HOG0000278	OG0000238	n0												Pral.g_00578								Prat.g_00475																																								
N17.HOG0000279	OG0000239	n0												Pral.g_00565								Prat.g_00487																																								
N17.HOG0000280	OG0000240	n0												Pral.g_00564								Prat.g_00488																																								
N17.HOG0000281	OG0000241	n0												Pral.g_00560								Prat.g_00492																																								
N17.HOG0000282	OG0000242	n0												Pral.g_00558								Prat.g_00494																																								
N17.HOG0000283	OG0000243	n0												Pral.g_00547								Prat.g_00504																																								
N17.HOG0000284	OG0000244	n0												Pral.g_00544								Prat.g_00507																																								
N17.HOG0000285	OG0000245	n0												Pral.g_00542								Prat.g_00509																																								
N17.HOG0000286	OG0000246	n0												Pral.g_00538								Prat.g_00514, Prat.g_00513																																								
N17.HOG0000287	OG0000247	n0												Pral.g_00527								Prat.g_00525																																								
N17.HOG0000288	OG0000248	n0												Pral.g_00524								Prat.g_00528																																								
N17.HOG0000289	OG0000249	n0												Pral.g_00522								Prat.g_00530																																								
N17.HOG0000290	OG0000250	n0												Pral.g_00516								Prat.g_00536																																								
N17.HOG0000291	OG0000251	n0												Pral.g_00498								Prat.g_00553																																								
N17.HOG0000292	OG0000252	n0												Pral.g_00495								Prat.g_00556																																								
N17.HOG0000293	OG0000253	n0												Pral.g_00494								Prat.g_00557																																								
N17.HOG0000294	OG0000254	n0												Pral.g_00477								Prat.g_00574																																								
N17.HOG0000295	OG0000255	n0												Pral.g_00470								Prat.g_00581																																								
N17.HOG0000296	OG0000256	n0												Pral.g_00460								Prat.g_00591																																								
N17.HOG0000297	OG0000257	n0												Pral.g_01430								Prat.g_01097																																								
N17.HOG0000298	OG0000258	n0												Pral.g_01444								Prat.g_01081																																								
N17.HOG0000299	OG0000259	n0												Pral.g_01461								Prat.g_01064																																								
N17.HOG0000300	OG0000260	n0												Pral.g_01464								Prat.g_01061																																								
N17.HOG0000301	OG0000261	n0												Pral.g_01467								Prat.g_01058																																								
N17.HOG0000302	OG0000262	n0												Pral.g_01471								Prat.g_01054																																								
N17.HOG0000303	OG0000263	n0												Pral.g_01761								Prat.g_00754																																								
N17.HOG0000304	OG0000264	n0												Pral.g_01750								Prat.g_00765																																								
N17.HOG0000305	OG0000265	n0												Pral.g_01729								Prat.g_00788																																								
N17.HOG0000306	OG0000266	n0												Pral.g_01719								Prat.g_00801																																								
N17.HOG0000307	OG0000267	n0												Pral.g_01706								Prat.g_00814																																								
N17.HOG0000308	OG0000268	n0												Pral.g_01705								Prat.g_00815																																								
N17.HOG0000309	OG0000269	n0												Pral.g_01483								Prat.g_01042																																								
N17.HOG0000310	OG0000270	n0												Pral.g_01486								Prat.g_01039																																								
N17.HOG0000311	OG0000271	n0												Pral.g_01494								Prat.g_01031																																								
N17.HOG0000312	OG0000272	n0												Pral.g_01495								Prat.g_01030																																								
N17.HOG0000313	OG0000273	n0												Pral.g_01518								Prat.g_01007																																								
N17.HOG0000314	OG0000274	n0												Pral.g_01519								Prat.g_01006																																								
N17.HOG0000315	OG0000275	n0												Pral.g_01522								Prat.g_01004																																								
N17.HOG0000316	OG0000276	n0												Pral.g_01527								Prat.g_00999																																								
N17.HOG0000317	OG0000277	n0												Pral.g_01528								Prat.g_00998																																								
N17.HOG0000318	OG0000278	n0												Pral.g_01531								Prat.g_00995																																								
N17.HOG0000319	OG0000279	n0												Pral.g_01538								Prat.g_00988																																								
N17.HOG0000320	OG0000280	n0												Pral.g_01539								Prat.g_00987																																								
N17.HOG0000321	OG0000281	n0												Pral.g_01546								Prat.g_00980																																								
N17.HOG0000322	OG0000282	n0												Pral.g_01797								Prat.g_00718																																								
N17.HOG0000323	OG0000283	n0												Pral.g_01655								Prat.g_00868																																								
N17.HOG0000324	OG0000284	n0												Pral.g_01650								Prat.g_00873																																								
N17.HOG0000325	OG0000285	n0												Pral.g_01644								Prat.g_00879																																								
N17.HOG0000326	OG0000286	n0												Pral.g_01628								Prat.g_00895																																								
N17.HOG0000327	OG0000287	n0												Pral.g_00050								Prat.g_00912																																								
N17.HOG0000328	OG0000288	n0												Pral.g_01594								Prat.g_00933																																								
N17.HOG0000329	OG0000289	n0												Pral.g_01609								Prat.g_00948																																								
N17.HOG0000330	OG0000290	n0												Pral.g_01564								Prat.g_00962																																								
N17.HOG0000331	OG0000291	n0												Pral.g_01562								Prat.g_00964																																								
N17.HOG0000332	OG0000292	n0												Pral.g_01316								Prat.g_01208																																								
N17.HOG0000333	OG0000293	n0												Pral.g_01357								Prat.g_01165																																								
N17.HOG0000334	OG0000294	n0												Pral.g_01358								Prat.g_01164																																								
N17.HOG0000335	OG0000295	n0												Pral.g_01382								Prat.g_01142																																								
N17.HOG0000336	OG0000296	n0												Pral.g_01384								Prat.g_01140																																								
N17.HOG0000337	OG0000297	n0												Pral.g_01394								Prat.g_01131																																								
N17.HOG0000338	OG0000298	n0												Pral.g_01395								Prat.g_01130																																								
N17.HOG0000339	OG0000299	n0												Pral.g_01415								Prat.g_01112																																								
