HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N32.HOG0000044	OG0000022	n1																																																						Syan.g_00089	Syao.g_01218					
N32.HOG0000045	OG0000023	n0																																																						Syan.g_00404	Syao.g_01266					
N32.HOG0000046	OG0000025	n0																																																						Syan.g_00374	Syao.g_00436, Syao.g_00437					
N32.HOG0000047	OG0000026	n0																																																						Syan.g_01743	Syao.g_02234					
N32.HOG0000048	OG0000027	n16																																																							Syao.g_01286					
N32.HOG0000049	OG0000027	n29																																																						Syan.g_02678	Syao.g_00202					
N32.HOG0000050	OG0000028	n1																																																						Syan.g_01971	Syao.g_02012					
N32.HOG0000051	OG0000030	n29																																																						Syan.g_01884	Syao.g_02189					
N32.HOG0000052	OG0000030	n51																																																						Syan.g_01883	Syao.g_02188					
N32.HOG0000053	OG0000031	n5																																																						Syan.g_01967	Syao.g_02008					
N32.HOG0000054	OG0000032	n1																																																						Syan.g_02835	Syao.g_00090					
N32.HOG0000055	OG0000032	n41																																																						Syan.g_01819	Syao.g_01984, Syao.g_01983					
N32.HOG0000056	OG0000032	n65																																																						Syan.g_01088, Syan.g_01091, Syan.g_01101	Syao.g_01135					
N32.HOG0000057	OG0000033	n0																																																						Syan.g_03036	Syao.g_02507					
N32.HOG0000058	OG0000034	n0																																																						Syan.g_01227, Syan.g_03003						
N32.HOG0000059	OG0000035	n38																																																						Syan.g_01279	Syao.g_01483					
N32.HOG0000060	OG0000035	n41																																																						Syan.g_01276	Syao.g_01486					
N32.HOG0000061	OG0000036	n5																																																						Syan.g_02789	Syao.g_00727, Syao.g_00580, Syao.g_01142, Syao.g_00725, Syao.g_02193, Syao.g_00726					
N32.HOG0000062	OG0000036	n13																																																							Syao.g_00572					
N32.HOG0000063	OG0000037	n32																																																						Syan.g_00136	Syao.g_00374					
N32.HOG0000064	OG0000037	n45																																																						Syan.g_02978						
N32.HOG0000065	OG0000037	n47																																																						Syan.g_00917						
N32.HOG0000066	OG0000038	n7																																																						Syan.g_00064, Syan.g_01569	Syao.g_02440					
N32.HOG0000067	OG0000038	n29																																																						Syan.g_01571	Syao.g_02442					
N32.HOG0000068	OG0000039	n48																																																						Syan.g_00535						
N32.HOG0000069	OG0000040	n36																																																						Syan.g_01651	Syao.g_00711					
N32.HOG0000070	OG0000041	n47																																																						Syan.g_00302	Syao.g_00509					
N32.HOG0000071	OG0000041	n55																																																							Syao.g_01637					
N32.HOG0000072	OG0000042	n41																																																						Syan.g_00991, Syan.g_02643	Syao.g_00019					
N32.HOG0000073	OG0000042	n48																																																						Syan.g_01888	Syao.g_01941					
N32.HOG0000074	OG0000044	n29																																																						Syan.g_00431, Syan.g_00435						
N32.HOG0000075	OG0000044	n55																																																						Syan.g_01065						
N32.HOG0000076	OG0000045	n2																																																						Syan.g_00151	Syao.g_00148					
N32.HOG0000077	OG0000045	n29																																																						Syan.g_00086	Syao.g_01214					
N32.HOG0000078	OG0000046	n15																																																							Syao.g_01909					
N32.HOG0000079	OG0000046	n38																																																						Syan.g_02157, Syan.g_02160	Syao.g_01845					
N32.HOG0000080	OG0000047	n31																																																							Syao.g_01899					
N32.HOG0000081	OG0000048	n0																																																						Syan.g_02036	Syao.g_02077					
N32.HOG0000082	OG0000051	n56																																																							Syao.g_01261					
N32.HOG0000083	OG0000052	n22																																																							Syao.g_01085					
N32.HOG0000084	OG0000052	n45																																																							Syao.g_02520					
N32.HOG0000085	OG0000052	n47																																																						Syan.g_01954, Syan.g_01953	Syao.g_01972					
N32.HOG0000086	OG0000053	n0																																																						Syan.g_02812	Syao.g_00067					
N32.HOG0000087	OG0000054	n36																																																						Syan.g_02503						
N32.HOG0000088	OG0000054	n39																																																						Syan.g_00231	Syao.g_00295					
N32.HOG0000089	OG0000054	n43																																																						Syan.g_00506	Syao.g_00625					
N32.HOG0000090	OG0000055	n0																																																						Syan.g_00312	Syao.g_00498					
N32.HOG0000091	OG0000057	n43																																																						Syan.g_00643, Syan.g_02514						
N32.HOG0000092	OG0000057	n50																																																						Syan.g_00186	Syao.g_00377					
N32.HOG0000093	OG0000058	n23																																																						Syan.g_01964	Syao.g_01978					
N32.HOG0000094	OG0000058	n50																																																						Syan.g_01128, Syan.g_01124	Syao.g_01080					
N32.HOG0000095	OG0000059	n1																																																							Syao.g_01959					
N32.HOG0000096	OG0000059	n10																																																						Syan.g_02255	Syao.g_01801					
N32.HOG0000097	OG0000060	n46																																																						Syan.g_02250						
N32.HOG0000098	OG0000060	n51																																																						Syan.g_00249						
N32.HOG0000099	OG0000060	n52																																																						Syan.g_00277	Syao.g_00312					
N32.HOG0000100	OG0000061	n11																																																						Syan.g_02696	Syao.g_00123					
N32.HOG0000101	OG0000062	n1																																																						Syan.g_00098						
N32.HOG0000102	OG0000062	n10																																																						Syan.g_01380	Syao.g_01576					
N32.HOG0000103	OG0000063	n0																																																						Syan.g_01739	Syao.g_02230					
N32.HOG0000104	OG0000064	n7																																																							Syao.g_01898					
N32.HOG0000105	OG0000064	n29																																																						Syan.g_02519	Syao.g_02607					
N32.HOG0000106	OG0000064	n30																																																						Syan.g_00785	Syao.g_00495					
N32.HOG0000107	OG0000064	n32																																																						Syan.g_02518	Syao.g_01462, Syao.g_02605					
N32.HOG0000108	OG0000065	n0																																																						Syan.g_02974	Syao.g_02600					
N32.HOG0000109	OG0000066	n35																																																						Syan.g_01156	Syao.g_01422					
N32.HOG0000110	OG0000067	n18																																																						Syan.g_00690	Syao.g_00756					
N32.HOG0000111	OG0000068	n44																																																						Syan.g_00845	Syao.g_00868					
N32.HOG0000112	OG0000068	n50																																																						Syan.g_00257						
N32.HOG0000113	OG0000068	n52																																																						Syan.g_02773	Syao.g_00036					
N32.HOG0000114	OG0000069	n8																																																							Syao.g_01265					
N32.HOG0000115	OG0000069	n9																																																						Syan.g_00459	Syao.g_01460					
N32.HOG0000116	OG0000069	n18																																																						Syan.g_00278	Syao.g_00313					
N32.HOG0000117	OG0000070	n0																																																						Syan.g_00289	Syao.g_00330					
N32.HOG0000118	OG0000071	n0																																																						Syan.g_01213	Syao.g_01433					
N32.HOG0000119	OG0000072	n12																																																						Syan.g_03038	Syao.g_02509					
N32.HOG0000120	OG0000072	n30																																																						Syan.g_02999	Syao.g_01749					
N32.HOG0000121	OG0000073	n25																																																						Syan.g_02741	Syao.g_00103					
N32.HOG0000122	OG0000075	n0																																																						Syan.g_00981, Syan.g_01937	Syao.g_02257					
N32.HOG0000123	OG0000076	n0																																																						Syan.g_01896	Syao.g_01949					
N32.HOG0000124	OG0000077	n5																																																						Syan.g_02919	Syao.g_02629					
N32.HOG0000125	OG0000078	n42																																																						Syan.g_01509, Syan.g_01510, Syan.g_02437	Syao.g_01709					
N32.HOG0000126	OG0000079	n48																																																						Syan.g_02079, Syan.g_02067	Syao.g_00574, Syao.g_00010, Syao.g_00581, Syao.g_01145					
N32.HOG0000127	OG0000079	n53																																																						Syan.g_02085	Syao.g_02105					
N32.HOG0000128	OG0000080	n17																																																						Syan.g_01110						
N32.HOG0000129	OG0000080	n32																																																						Syan.g_01083						
N32.HOG0000130	OG0000080	n35																																																						Syan.g_01962						
N32.HOG0000131	OG0000080	n36																																																							Syao.g_02269					
N32.HOG0000132	OG0000082	n0																																																						Syan.g_00952	Syao.g_01035					
N32.HOG0000133	OG0000084	n16																																																						Syan.g_01283	Syao.g_01509					
N32.HOG0000134	OG0000084	n34																																																							Syao.g_02606					
N32.HOG0000135	OG0000085	n0																																																						Syan.g_01387	Syao.g_01569					
N32.HOG0000136	OG0000086	n40																																																						Syan.g_02946	Syao.g_02653					
N32.HOG0000137	OG0000086	n41																																																						Syan.g_02515, Syan.g_00114	Syao.g_01240					
N32.HOG0000138	OG0000087	n0																																																						Syan.g_02268	Syao.g_02555					
N32.HOG0000139	OG0000088	n0																																																						Syan.g_03031	Syao.g_02503					
N32.HOG0000140	OG0000089	n0																																																						Syan.g_02316	Syao.g_01716					
N32.HOG0000141	OG0000090	n0																																																						Syan.g_01166	Syao.g_01412					
N32.HOG0000142	OG0000091	n0																																																						Syan.g_00235, Syan.g_00808	Syao.g_00902					
N32.HOG0000143	OG0000092	n27																																																						Syan.g_02502	Syao.g_00656					
N32.HOG0000144	OG0000093	n1																																																						Syan.g_02934						
N32.HOG0000145	OG0000093	n7																																																						Syan.g_00708	Syao.g_00739					
N32.HOG0000146	OG0000094	n34																																																						Syan.g_00353	Syao.g_00458					
N32.HOG0000147	OG0000094	n52																																																						Syan.g_00065						
N32.HOG0000148	OG0000095	n18																																																						Syan.g_00290	Syao.g_00331					
N32.HOG0000149	OG0000097	n48																																																						Syan.g_00160, Syan.g_00733	Syao.g_00973					
N32.HOG0000150	OG0000098	n0																																																						Syan.g_00043	Syao.g_01374					
N32.HOG0000151	OG0000099	n0																																																						Syan.g_01968	Syao.g_02019					
N32.HOG0000152	OG0000100	n0																																																						Syan.g_00658	Syao.g_00787					
N32.HOG0000153	OG0000101	n30																																																						Syan.g_02199	Syao.g_01840					
N32.HOG0000154	OG0000102	n0																																																						Syan.g_01891	Syao.g_01945					
N32.HOG0000155	OG0000103	n48																																																						Syan.g_01692	Syao.g_02340					
N32.HOG0000156	OG0000104	n0																																																						Syan.g_01792	Syao.g_02157					
N32.HOG0000157	OG0000105	n0																																																						Syan.g_02031	Syao.g_02071, Syao.g_02072					
N32.HOG0000158	OG0000106	n0																																																						Syan.g_00076	Syao.g_01385					
N32.HOG0000159	OG0000107	n37																																																						Syan.g_02106	Syao.g_01935					
N32.HOG0000160	OG0000108	n0																																																						Syan.g_02764	Syao.g_00028					
N32.HOG0000161	OG0000109	n49																																																						Syan.g_02748	Syao.g_00110					
N32.HOG0000162	OG0000110	n11																																																						Syan.g_00171						
N32.HOG0000163	OG0000110	n13																																																						Syan.g_00882	Syao.g_01051					
N32.HOG0000164	OG0000111	n19																																																						Syan.g_00187	Syao.g_00378					
N32.HOG0000165	OG0000112	n5																																																						Syan.g_00556	Syao.g_00683					
N32.HOG0000166	OG0000112	n6																																																						Syan.g_00252	Syao.g_00303					
N32.HOG0000167	OG0000113	n0																																																						Syan.g_00664	Syao.g_00782					
N32.HOG0000168	OG0000114	n50																																																						Syan.g_00741	Syao.g_00965					
N32.HOG0000169	OG0000115	n0																																																						Syan.g_02810	Syao.g_01464, Syao.g_00065					
N32.HOG0000170	OG0000116	n51																																																						Syan.g_02710						
N32.HOG0000171	OG0000116	n54																																																						Syan.g_00460						
N32.HOG0000172	OG0000117	n0																																																						Syan.g_02644	Syao.g_00169					
N32.HOG0000173	OG0000118	n36																																																							Syao.g_01475					
N32.HOG0000174	OG0000118	n54																																																						Syan.g_01241						
N32.HOG0000175	OG0000118	n55																																																						Syan.g_01237						
N32.HOG0000176	OG0000119	n2																																																						Syan.g_02672						
N32.HOG0000177	OG0000120	n0																																																						Syan.g_01966	Syao.g_02009					
N32.HOG0000178	OG0000121	n0																																																						Syan.g_01273	Syao.g_01489					
N32.HOG0000179	OG0000122	n0																																																							Syao.g_01247					
N32.HOG0000180	OG0000123	n0																																																						Syan.g_02190	Syao.g_01832					
N32.HOG0000181	OG0000124	n22																																																						Syan.g_01873	Syao.g_02179					
N32.HOG0000182	OG0000125	n0																																																						Syan.g_01573	Syao.g_02444					
N32.HOG0000183	OG0000126	n0																																																						Syan.g_01705	Syao.g_02198					
N32.HOG0000184	OG0000127	n29																																																						Syan.g_01071	Syao.g_01312					
N32.HOG0000185	OG0000127	n40																																																							Syao.g_02375					
N32.HOG0000186	OG0000127	n58																																																						Syan.g_00162	Syao.g_01143					
N32.HOG0000187	OG0000128	n0																																																						Syan.g_01768	Syao.g_02149					
N32.HOG0000188	OG0000129	n0																																																						Syan.g_01563	Syao.g_02434					
N32.HOG0000189	OG0000130	n0																																																						Syan.g_02906, Syan.g_02907	Syao.g_02617					
N32.HOG0000190	OG0000131	n0																																																						Syan.g_03008	Syao.g_02480					
N32.HOG0000191	OG0000132	n0																																																						Syan.g_03029	Syao.g_02501					
N32.HOG0000192	OG0000133	n0																																																						Syan.g_00561	Syao.g_00678					
N32.HOG0000193	OG0000134	n0																																																						Syan.g_02319	Syao.g_01719					
N32.HOG0000194	OG0000135	n0																																																						Syan.g_01616	Syao.g_00147					
N32.HOG0000195	OG0000136	n0																																																						Syan.g_01342	Syao.g_01614, Syao.g_01613					
N32.HOG0000196	OG0000137	n5																																																						Syan.g_02846	Syao.g_02682					
N32.HOG0000197	OG0000138	n0																																																						Syan.g_02747	Syao.g_00108					
N32.HOG0000198	OG0000139	n0																																																						Syan.g_01160	Syao.g_01418, Syao.g_02005					
N32.HOG0000199	OG0000140	n0																																																						Syan.g_00042	Syao.g_01373, Syao.g_01372					
N32.HOG0000200	OG0000141	n0																																																						Syan.g_01032	Syao.g_01202					
N32.HOG0000201	OG0000142	n0																																																						Syan.g_00816	Syao.g_00894					
N32.HOG0000202	OG0000143	n0																																																						Syan.g_00812	Syao.g_00898					
N32.HOG0000203	OG0000144	n0																																																						Syan.g_00782						
N32.HOG0000204	OG0000145	n0																																																						Syan.g_02740	Syao.g_00102					
N32.HOG0000205	OG0000146	n26																																																						Syan.g_00555	Syao.g_00684					
N32.HOG0000206	OG0000146	n27																																																						Syan.g_00253	Syao.g_00304					
N32.HOG0000207	OG0000147	n14																																																						Syan.g_00254	Syao.g_00305					
N32.HOG0000208	OG0000147	n15																																																						Syan.g_00554	Syao.g_00685					
N32.HOG0000209	OG0000148	n0																																																						Syan.g_00670	Syao.g_00776					
N32.HOG0000210	OG0000149	n0																																																						Syan.g_00393	Syao.g_00534					
N32.HOG0000211	OG0000150	n0																																																						Syan.g_01031	Syao.g_01203					
N32.HOG0000212	OG0000151	n0																																																						Syan.g_00731	Syao.g_00975					
N32.HOG0000213	OG0000152	n0																																																						Syan.g_00565	Syao.g_00674					
N32.HOG0000214	OG0000153	n0																																																						Syan.g_00601	Syao.g_00818, Syao.g_01176					
N32.HOG0000215	OG0000154	n0																																																						Syan.g_00363	Syao.g_00447					
N32.HOG0000216	OG0000155	n0																																																						Syan.g_02654	Syao.g_00178					
N32.HOG0000217	OG0000156	n0																																																						Syan.g_02717	Syao.g_00151					
N32.HOG0000218	OG0000157	n0																																																						Syan.g_02718	Syao.g_00152					
N32.HOG0000219	OG0000158	n0																																																						Syan.g_01078, Syan.g_01926	Syao.g_01141, Syao.g_02267					
N32.HOG0000220	OG0000159	n3																																																						Syan.g_01120						
N32.HOG0000221	OG0000159	n16																																																							Syao.g_02276					
N32.HOG0000222	OG0000159	n36																																																						Syan.g_01126	Syao.g_02006					
N32.HOG0000223	OG0000160	n0																																																						Syan.g_01274	Syao.g_01488					
N32.HOG0000224	OG0000161	n0																																																						Syan.g_01268	Syao.g_01494					
N32.HOG0000225	OG0000162	n0																																																						Syan.g_01059, Syan.g_01254, Syan.g_01330	Syao.g_01515					
N32.HOG0000226	OG0000163	n7																																																						Syan.g_02405	Syao.g_01745					
N32.HOG0000227	OG0000164	n48																																																						Syan.g_01440	Syao.g_01663					
N32.HOG0000228	OG0000165	n0																																																						Syan.g_01448	Syao.g_01655					
N32.HOG0000229	OG0000166	n0																																																						Syan.g_02239	Syao.g_01790					
N32.HOG0000230	OG0000167	n0																																																						Syan.g_01941	Syao.g_01960					
N32.HOG0000231	OG0000168	n0																																																						Syan.g_01924, Syan.g_01121, Syan.g_01925	Syao.g_02128					
N32.HOG0000232	OG0000169	n0																																																						Syan.g_01912	Syao.g_02139					
N32.HOG0000233	OG0000170	n0																																																						Syan.g_01901	Syao.g_02148					
N32.HOG0000234	OG0000171	n0																																																						Syan.g_01875	Syao.g_02181					
N32.HOG0000235	OG0000172	n0																																																						Syan.g_01810	Syao.g_02170					
N32.HOG0000236	OG0000173	n0																																																						Syan.g_01720	Syao.g_02212					
N32.HOG0000237	OG0000174	n0																																																						Syan.g_01619	Syao.g_02364, Syao.g_02355					
N32.HOG0000238	OG0000175	n53																																																						Syan.g_01678	Syao.g_02327					
N32.HOG0000239	OG0000175	n54																																																						Syan.g_00258	Syao.g_00308					
N32.HOG0000240	OG0000176	n0																																																						Syan.g_01801	Syao.g_02165					
N32.HOG0000241	OG0000177	n0																																																						Syan.g_01775	Syao.g_02156					
N32.HOG0000242	OG0000178	n0																																																						Syan.g_01774	Syao.g_02155					
N32.HOG0000243	OG0000179	n0																																																						Syan.g_01759	Syao.g_02250					
N32.HOG0000244	OG0000180	n0																																																						Syan.g_01758	Syao.g_02249					
N32.HOG0000245	OG0000181	n0																																																						Syan.g_01757	Syao.g_02248					
N32.HOG0000246	OG0000182	n0																																																						Syan.g_01756	Syao.g_02247					
N32.HOG0000247	OG0000183	n0																																																						Syan.g_01752	Syao.g_02243					
N32.HOG0000248	OG0000184	n0																																																						Syan.g_01549	Syao.g_02423					
N32.HOG0000249	OG0000185	n0																																																						Syan.g_01540	Syao.g_02410					
N32.HOG0000250	OG0000186	n0																																																						Syan.g_02902	Syao.g_02613					
N32.HOG0000251	OG0000187	n0																																																						Syan.g_02904	Syao.g_02615					
N32.HOG0000252	OG0000188	n0																																																						Syan.g_02926	Syao.g_02637					
N32.HOG0000253	OG0000189	n0																																																						Syan.g_02966	Syao.g_02672					
N32.HOG0000254	OG0000190	n0																																																						Syan.g_00971	Syao.g_01015					
N32.HOG0000255	OG0000191	n0																																																						Syan.g_02300	Syao.g_02573					
N32.HOG0000256	OG0000192	n0																																																						Syan.g_02294	Syao.g_02579					
N32.HOG0000257	OG0000193	n0																																																						Syan.g_03009	Syao.g_02481					
N32.HOG0000258	OG0000194	n0																																																						Syan.g_03012	Syao.g_02484					
N32.HOG0000259	OG0000195	n43																																																						Syan.g_03014	Syao.g_02486					
N32.HOG0000260	OG0000196	n0																																																						Syan.g_03026	Syao.g_02498					
N32.HOG0000261	OG0000197	n0																																																						Syan.g_03027	Syao.g_02499					
N32.HOG0000262	OG0000198	n0																																																						Syan.g_03028	Syao.g_02500					
N32.HOG0000263	OG0000199	n0																																																						Syan.g_03037	Syao.g_02508					
N32.HOG0000264	OG0000200	n0																																																						Syan.g_03055	Syao.g_02524					
N32.HOG0000265	OG0000201	n0																																																						Syan.g_03074	Syao.g_02540					
N32.HOG0000266	OG0000202	n0																																																						Syan.g_03075	Syao.g_02454					
N32.HOG0000267	OG0000203	n0																																																						Syan.g_03076	Syao.g_02455					
N32.HOG0000268	OG0000204	n0																																																						Syan.g_03077	Syao.g_02456					
N32.HOG0000269	OG0000205	n0																																																						Syan.g_03087	Syao.g_02464					
N32.HOG0000270	OG0000206	n0																																																						Syan.g_03095	Syao.g_02469					
N32.HOG0000271	OG0000207	n0																																																						Syan.g_03100	Syao.g_02471					
N32.HOG0000272	OG0000208	n0																																																						Syan.g_03101	Syao.g_02472					
N32.HOG0000273	OG0000209	n0																																																						Syan.g_01521	Syao.g_02394					
N32.HOG0000274	OG0000210	n0																																																						Syan.g_01522	Syao.g_02395					
N32.HOG0000275	OG0000211	n0																																																						Syan.g_02416	Syao.g_01700					
N32.HOG0000276	OG0000212	n0																																																						Syan.g_01508, Syan.g_02438	Syao.g_01710					
N32.HOG0000277	OG0000213	n0																																																						Syan.g_02059	Syao.g_02098					
N32.HOG0000278	OG0000214	n0																																																						Syan.g_02040	Syao.g_02081					
N32.HOG0000279	OG0000215	n0																																																						Syan.g_02010	Syao.g_02050					
N32.HOG0000280	OG0000216	n0																																																						Syan.g_02006	Syao.g_02045					
N32.HOG0000281	OG0000217	n0																																																						Syan.g_02001	Syao.g_02041					
N32.HOG0000282	OG0000218	n0																																																						Syan.g_01999	Syao.g_02039					
N32.HOG0000283	OG0000219	n0																																																						Syan.g_01998	Syao.g_02038					
N32.HOG0000284	OG0000220	n0																																																						Syan.g_01997	Syao.g_02037					
N32.HOG0000285	OG0000221	n0																																																						Syan.g_01994	Syao.g_02034					
N32.HOG0000286	OG0000222	n0																																																						Syan.g_01981	Syao.g_02023					
N32.HOG0000287	OG0000223	n0																																																						Syan.g_00228	Syao.g_00291					
N32.HOG0000288	OG0000224	n0																																																						Syan.g_01959	Syao.g_01973					
N32.HOG0000289	OG0000225	n0																																																						Syan.g_02997	Syao.g_01751					
N32.HOG0000290	OG0000226	n0																																																						Syan.g_02990	Syao.g_01758					
N32.HOG0000291	OG0000227	n0																																																						Syan.g_02988	Syao.g_01760					
N32.HOG0000292	OG0000228	n0																																																						Syan.g_02315	Syao.g_01715					
N32.HOG0000293	OG0000229	n0																																																						Syan.g_02396	Syao.g_01736					
N32.HOG0000294	OG0000230	n0																																																						Syan.g_02398	Syao.g_01738					
N32.HOG0000295	OG0000231	n39																																																						Syan.g_01333	Syao.g_01513					
N32.HOG0000296	OG0000232	n0																																																						Syan.g_02801	Syao.g_00057					
N32.HOG0000297	OG0000233	n0																																																						Syan.g_02876	Syao.g_02698					
N32.HOG0000298	OG0000234	n0																																																						Syan.g_02844	Syao.g_02680					
N32.HOG0000299	OG0000235	n0																																																						Syan.g_02765	Syao.g_00029					
N32.HOG0000300	OG0000236	n0																																																						Syan.g_02749	Syao.g_00111					
N32.HOG0000301	OG0000237	n0																																																						Syan.g_02731	Syao.g_00166					
N32.HOG0000302	OG0000238	n0																																																						Syan.g_02726	Syao.g_00161					
N32.HOG0000303	OG0000239	n0																																																						Syan.g_01187	Syao.g_01398					
N32.HOG0000304	OG0000240	n0																																																						Syan.g_01186	Syao.g_01399					
N32.HOG0000305	OG0000241	n0																																																						Syan.g_00822	Syao.g_00887					
N32.HOG0000306	OG0000242	n0																																																						Syan.g_01168	Syao.g_01410					
N32.HOG0000307	OG0000243	n0																																																						Syan.g_00840	Syao.g_00873					
N32.HOG0000308	OG0000244	n0																																																						Syan.g_00848	Syao.g_00865					
N32.HOG0000309	OG0000245	n42																																																						Syan.g_00850	Syao.g_00863					
N32.HOG0000310	OG0000246	n0																																																						Syan.g_00854	Syao.g_00859					
N32.HOG0000311	OG0000247	n0																																																						Syan.g_00866	Syao.g_00847					
N32.HOG0000312	OG0000248	n12																																																						Syan.g_00869	Syao.g_00844					
N32.HOG0000313	OG0000249	n0																																																						Syan.g_00871	Syao.g_00842					
N32.HOG0000314	OG0000250	n20																																																						Syan.g_00878	Syao.g_00835					
N32.HOG0000315	OG0000251	n0																																																						Syan.g_00961	Syao.g_01026					
N32.HOG0000316	OG0000252	n0																																																						Syan.g_00966	Syao.g_01020					
N32.HOG0000317	OG0000253	n0																																																						Syan.g_01000	Syao.g_01003					
N32.HOG0000318	OG0000254	n0																																																						Syan.g_01026	Syao.g_01053					
N32.HOG0000319	OG0000255	n0																																																						Syan.g_00978	Syao.g_01009					
N32.HOG0000320	OG0000256	n0																																																						Syan.g_00001, Syan.g_01135	Syao.g_01328					
N32.HOG0000321	OG0000257	n0																																																						Syan.g_00827	Syao.g_00884					
N32.HOG0000322	OG0000258	n0																																																						Syan.g_00803	Syao.g_00907					
N32.HOG0000323	OG0000259	n0																																																						Syan.g_00772	Syao.g_00933, Syao.g_00932					
N32.HOG0000324	OG0000260	n0																																																						Syan.g_00769	Syao.g_00936					
N32.HOG0000325	OG0000261	n0																																																						Syan.g_00765	Syao.g_00941					
N32.HOG0000326	OG0000262	n0																																																						Syan.g_00760	Syao.g_00946					
N32.HOG0000327	OG0000263	n0																																																						Syan.g_02618	Syao.g_00247					
