HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N41.HOG0000030	OG0000016	n2																																																								Syap.g_00071			Syas.g_02048	
N41.HOG0000031	OG0000016	n53																																																											Syas.g_01086	
N41.HOG0000032	OG0000016	n72																																																								Syap.g_00404			Syas.g_01050	
N41.HOG0000033	OG0000017	n12																																																								Syap.g_00449			Syas.g_00849	
N41.HOG0000034	OG0000017	n21																																																											Syas.g_00856	
N41.HOG0000035	OG0000018	n1																																																								Syap.g_02708				
N41.HOG0000036	OG0000018	n29																																																								Syap.g_02010			Syas.g_01290	
N41.HOG0000037	OG0000019	n53																																																								Syap.g_01586			Syas.g_01696	
N41.HOG0000038	OG0000022	n1																																																											Syas.g_02758	
N41.HOG0000039	OG0000025	n0																																																								Syap.g_01846			Syas.g_00231	
N41.HOG0000040	OG0000026	n0																																																											Syas.g_02070	
N41.HOG0000041	OG0000027	n7																																																											Syas.g_01480	
N41.HOG0000042	OG0000027	n10																																																								Syap.g_01440				
N41.HOG0000043	OG0000028	n1																																																								Syap.g_01658			Syas.g_01793	
N41.HOG0000044	OG0000030	n29																																																								Syap.g_00787			Syas.g_01644	
N41.HOG0000045	OG0000030	n51																																																								Syap.g_00788			Syas.g_01645	
N41.HOG0000046	OG0000031	n5																																																								Syap.g_02479, Syap.g_01083, Syap.g_02076			Syas.g_01827	
N41.HOG0000047	OG0000032	n41																																																								Syap.g_02461, Syap.g_01133, Syap.g_01134				
N41.HOG0000048	OG0000033	n0																																																								Syap.g_01198			Syas.g_02328	
N41.HOG0000049	OG0000034	n0																																																								Syap.g_02193, Syap.g_02614, Syap.g_02280			Syas.g_02371, Syas.g_02838	
N41.HOG0000050	OG0000035	n38																																																								Syap.g_02125				
N41.HOG0000051	OG0000035	n43																																																											Syas.g_02814	
N41.HOG0000052	OG0000035	n45																																																											Syas.g_02818	
N41.HOG0000053	OG0000037	n45																																																											Syas.g_01479	
N41.HOG0000054	OG0000037	n48																																																								Syap.g_02492				
N41.HOG0000055	OG0000037	n50																																																											Syas.g_00147	
N41.HOG0000056	OG0000037	n51																																																											Syas.g_01928	
N41.HOG0000057	OG0000038	n7																																																											Syas.g_01885	
N41.HOG0000058	OG0000038	n29																																																								Syap.g_00139			Syas.g_01887	
N41.HOG0000059	OG0000039	n27																																																											Syas.g_02795	
N41.HOG0000060	OG0000039	n48																																																								Syap.g_01749, Syap.g_01748				
N41.HOG0000061	OG0000040	n1																																																											Syas.g_02028	
N41.HOG0000062	OG0000040	n36																																																								Syap.g_01819			Syas.g_01972	
N41.HOG0000063	OG0000041	n47																																																											Syas.g_00996	
N41.HOG0000064	OG0000041	n66																																																								Syap.g_01510			Syas.g_02585	
N41.HOG0000065	OG0000042	n41																																																								Syap.g_01891			Syas.g_01121	
N41.HOG0000066	OG0000042	n48																																																								Syap.g_01120			Syas.g_02147	
N41.HOG0000067	OG0000043	n11																																																								Syap.g_01998				
N41.HOG0000068	OG0000044	n47																																																								Syap.g_00378			Syas.g_00894	
N41.HOG0000069	OG0000044	n51																																																											Syas.g_02453	
N41.HOG0000070	OG0000045	n57																																																								Syap.g_02525				
N41.HOG0000071	OG0000046	n38																																																								Syap.g_00581, Syap.g_00584, Syap.g_00587, Syap.g_00973			Syas.g_01553, Syas.g_01556, Syas.g_01558	
N41.HOG0000072	OG0000048	n0																																																								Syap.g_02340			Syas.g_01734	
N41.HOG0000073	OG0000051	n1																																																								Syap.g_01574			Syas.g_01445	
N41.HOG0000074	OG0000053	n0																																																								Syap.g_02006			Syas.g_01287	
N41.HOG0000075	OG0000054	n36																																																								Syap.g_00678			Syas.g_00961	
N41.HOG0000076	OG0000054	n39																																																								Syap.g_02652				
N41.HOG0000077	OG0000054	n43																																																								Syap.g_00774			Syas.g_00957	
N41.HOG0000078	OG0000055	n0																																																											Syas.g_00203	
N41.HOG0000079	OG0000057	n43																																																											Syas.g_01055	
N41.HOG0000080	OG0000057	n50																																																											Syas.g_01038	
N41.HOG0000081	OG0000058	n23																																																								Syap.g_02074				
N41.HOG0000082	OG0000058	n50																																																											Syas.g_01151	
N41.HOG0000083	OG0000059	n1																																																								Syap.g_01082, Syap.g_02478				
N41.HOG0000084	OG0000059	n10																																																								Syap.g_01918			Syas.g_01639	
N41.HOG0000085	OG0000060	n42																																																											Syas.g_01343, Syas.g_01002	
N41.HOG0000086	OG0000060	n46																																																											Syas.g_01680	
N41.HOG0000087	OG0000060	n52																																																								Syap.g_00795			Syas.g_00975	
N41.HOG0000088	OG0000061	n1																																																								Syap.g_00870				
N41.HOG0000089	OG0000061	n11																																																								Syap.g_00228			Syas.g_01184	
N41.HOG0000090	OG0000062	n1																																																								Syap.g_01365			Syas.g_00070	
N41.HOG0000091	OG0000062	n10																																																								Syap.g_01220			Syas.g_02702	
N41.HOG0000092	OG0000063	n0																																																								Syap.g_01796			Syas.g_02074	
N41.HOG0000093	OG0000064	n32																																																											Syas.g_02423	
N41.HOG0000094	OG0000064	n50																																																											Syas.g_00946	
N41.HOG0000095	OG0000065	n0																																																											Syas.g_02420	
N41.HOG0000096	OG0000066	n35																																																								Syap.g_01972			Syas.g_00094	
N41.HOG0000097	OG0000067	n18																																																								Syap.g_00194			Syas.g_00596	
N41.HOG0000098	OG0000067	n33																																																											Syas.g_00352	
N41.HOG0000099	OG0000067	n36																																																											Syas.g_02346	
N41.HOG0000100	OG0000068	n44																																																								Syap.g_00108, Syap.g_00144			Syas.g_00969	
N41.HOG0000101	OG0000068	n50																																																											Syas.g_01261	
N41.HOG0000102	OG0000069	n10																																																								Syap.g_01936			Syas.g_00779	
N41.HOG0000103	OG0000069	n11																																																								Syap.g_01543, Syap.g_01545			Syas.g_00876	
N41.HOG0000104	OG0000070	n14																																																								Syap.g_00930, Syap.g_00931, Syap.g_00966				
N41.HOG0000105	OG0000070	n17																																																								Syap.g_00802, Syap.g_00915, Syap.g_00953			Syas.g_00173	
N41.HOG0000106	OG0000071	n0																																																								Syap.g_01483			Syas.g_02854	
N41.HOG0000107	OG0000072	n12																																																											Syas.g_02326	
N41.HOG0000108	OG0000072	n30																																																								Syap.g_00555			Syas.g_01524	
N41.HOG0000109	OG0000073	n20																																																								Syap.g_01020			Syas.g_00358, Syas.g_00264	
N41.HOG0000110	OG0000073	n25																																																								Syap.g_00273			Syas.g_01230	
N41.HOG0000111	OG0000075	n26																																																								Syap.g_01064			Syas.g_01921, Syas.g_02194	
N41.HOG0000112	OG0000075	n32																																																								Syap.g_00664				
N41.HOG0000113	OG0000076	n0																																																								Syap.g_01111			Syas.g_02156	
N41.HOG0000114	OG0000077	n5																																																								Syap.g_00416			Syas.g_02510	
N41.HOG0000115	OG0000078	n42																																																								Syap.g_01149			Syas.g_02561	
N41.HOG0000116	OG0000078	n53																																																											Syas.g_02308	
N41.HOG0000117	OG0000079	n46																																																								Syap.g_01589			Syas.g_01699	
N41.HOG0000118	OG0000080	n3																																																								Syap.g_01003				
N41.HOG0000119	OG0000080	n25																																																								Syap.g_01707				
N41.HOG0000120	OG0000080	n28																																																								Syap.g_00630				
N41.HOG0000121	OG0000080	n32																																																								Syap.g_01035			Syas.g_02616	
N41.HOG0000122	OG0000080	n35																																																											Syas.g_02149	
N41.HOG0000123	OG0000081	n0																																																											Syas.g_00391	
N41.HOG0000124	OG0000082	n0																																																											Syas.g_00837	
N41.HOG0000125	OG0000085	n0																																																								Syap.g_00611			Syas.g_02695	
N41.HOG0000126	OG0000086	n0																																																											Syas.g_02470	
N41.HOG0000127	OG0000087	n0																																																								Syap.g_02617, Syap.g_02202, Syap.g_02203			Syas.g_02374	
N41.HOG0000128	OG0000088	n0																																																								Syap.g_01202				
N41.HOG0000129	OG0000089	n0																																																								Syap.g_00115, Syap.g_02042			Syas.g_01512	
N41.HOG0000130	OG0000090	n0																																																								Syap.g_01451			Syas.g_00062	
N41.HOG0000131	OG0000091	n41																																																											Syas.g_00907	
N41.HOG0000132	OG0000091	n44																																																								Syap.g_01861			Syas.g_00146	
N41.HOG0000133	OG0000092	n27																																																											Syas.g_00900, Syas.g_00877	
N41.HOG0000134	OG0000094	n34																																																								Syap.g_02781			Syas.g_00208	
N41.HOG0000135	OG0000094	n52																																																											Syas.g_01716	
N41.HOG0000136	OG0000095	n18																																																								Syap.g_01556			Syas.g_01021	
N41.HOG0000137	OG0000097	n31																																																											Syas.g_00114	
N41.HOG0000138	OG0000097	n48																																																											Syas.g_01443	
N41.HOG0000139	OG0000098	n0																																																								Syap.g_01975			Syas.g_00091	
N41.HOG0000140	OG0000099	n0																																																								Syap.g_01385			Syas.g_01826	
N41.HOG0000141	OG0000100	n0																																																											Syas.g_00567	
N41.HOG0000142	OG0000101	n30																																																								Syap.g_00472			Syas.g_01589	
N41.HOG0000143	OG0000102	n47																																																								Syap.g_01116			Syas.g_02152	
N41.HOG0000144	OG0000102	n49																																																											Syas.g_01395	
N41.HOG0000145	OG0000103	n48																																																								Syap.g_02607, Syap.g_02608			Syas.g_02009	
N41.HOG0000146	OG0000104	n30																																																								Syap.g_02321, Syap.g_00051, Syap.g_02320			Syas.g_02027	
N41.HOG0000147	OG0000104	n35																																																								Syap.g_02318			Syas.g_02026	
N41.HOG0000148	OG0000105	n0																																																								Syap.g_01369, Syap.g_01368			Syas.g_01739	
N41.HOG0000149	OG0000106	n0																																																											Syas.g_01451	
N41.HOG0000150	OG0000107	n37																																																								Syap.g_02496			Syas.g_01669	
N41.HOG0000151	OG0000108	n0																																																								Syap.g_02256, Syap.g_00733, Syap.g_02255			Syas.g_01253	
N41.HOG0000152	OG0000109	n49																																																								Syap.g_00279, Syap.g_02237			Syas.g_01236	
N41.HOG0000153	OG0000110	n11																																																											Syas.g_00359	
N41.HOG0000154	OG0000110	n13																																																								Syap.g_01313			Syas.g_00818	
N41.HOG0000155	OG0000111	n27																																																								Syap.g_01566, Syap.g_01568			Syas.g_01037	
N41.HOG0000156	OG0000112	n0																																																								Syap.g_02023			Syas.g_00452	
N41.HOG0000157	OG0000113	n0																																																								Syap.g_02714			Syas.g_00571	
N41.HOG0000158	OG0000114	n48																																																											Syas.g_00252	
N41.HOG0000159	OG0000114	n50																																																								Syap.g_01255			Syas.g_00674	
N41.HOG0000160	OG0000115	n22																																																											Syas.g_02548	
N41.HOG0000161	OG0000115	n23																																																								Syap.g_02004			Syas.g_01285	
N41.HOG0000162	OG0000116	n51																																																								Syap.g_00241			Syas.g_01198	
N41.HOG0000163	OG0000116	n54																																																											Syas.g_00317	
N41.HOG0000164	OG0000117	n0																																																								Syap.g_01889			Syas.g_01122	
N41.HOG0000165	OG0000118	n51																																																											Syas.g_02835	
N41.HOG0000166	OG0000120	n0																																																								Syap.g_02075			Syas.g_01828	
N41.HOG0000167	OG0000121	n0																																																								Syap.g_02471			Syas.g_02821	
N41.HOG0000168	OG0000122	n0																																																											Syas.g_00393	
N41.HOG0000169	OG0000123	n0																																																								Syap.g_00100, Syap.g_00099, Syap.g_00098, Syap.g_00464			Syas.g_01582	
N41.HOG0000170	OG0000124	n22																																																								Syap.g_02456, Syap.g_02457, Syap.g_01130			Syas.g_02137	
N41.HOG0000171	OG0000125	n11																																																								Syap.g_01046				
N41.HOG0000172	OG0000125	n13																																																								Syap.g_01047				
N41.HOG0000173	OG0000126	n4																																																								Syap.g_02317, Syap.g_02316				
N41.HOG0000174	OG0000126	n7																																																								Syap.g_02576				
N41.HOG0000175	OG0000127	n40																																																								Syap.g_00737, Syap.g_00735			Syas.g_02540	
N41.HOG0000176	OG0000128	n0																																																								Syap.g_00069			Syas.g_02046	
N41.HOG0000177	OG0000129	n49																																																								Syap.g_00130				
N41.HOG0000178	OG0000129	n52																																																								Syap.g_00129			Syas.g_01880	
N41.HOG0000179	OG0000130	n0																																																								Syap.g_01688, Syap.g_01689			Syas.g_02522	
N41.HOG0000180	OG0000131	n0																																																								Syap.g_02189			Syas.g_02367	
N41.HOG0000181	OG0000132	n0																																																								Syap.g_01205			Syas.g_02334	
N41.HOG0000182	OG0000133	n0																																																								Syap.g_02017			Syas.g_00457	
N41.HOG0000183	OG0000134	n0																																																								Syap.g_02047			Syas.g_01509	
N41.HOG0000184	OG0000135	n0																																																								Syap.g_02090			Syas.g_01938	
N41.HOG0000185	OG0000136	n0																																																								Syap.g_00089			Syas.g_02740	
N41.HOG0000186	OG0000137	n5																																																								Syap.g_02756			Syas.g_01333	
N41.HOG0000187	OG0000138	n0																																																								Syap.g_00278			Syas.g_01235	
N41.HOG0000188	OG0000139	n0																																																								Syap.g_00410			Syas.g_00069	
N41.HOG0000189	OG0000140	n0																																																								Syap.g_01976			Syas.g_00090	
N41.HOG0000190	OG0000141	n0																																																								Syap.g_01541, Syap.g_01542, Syap.g_01544			Syas.g_00875	
N41.HOG0000191	OG0000142	n0																																																								Syap.g_00895, Syap.g_00894			Syas.g_00746	
N41.HOG0000192	OG0000143	n0																																																								Syap.g_00900, Syap.g_00899, Syap.g_00901			Syas.g_00742	
N41.HOG0000193	OG0000144	n0																																																								Syap.g_02504, Syap.g_02503, Syap.g_02502, Syap.g_02772			Syas.g_00718	
N41.HOG0000194	OG0000145	n0																																																								Syap.g_01860, Syap.g_01859			Syas.g_00948	
N41.HOG0000195	OG0000146	n0																																																								Syap.g_02024			Syas.g_00451	
N41.HOG0000196	OG0000147	n0																																																								Syap.g_02025			Syas.g_00450	
N41.HOG0000197	OG0000148	n0																																																								Syap.g_02720			Syas.g_00577	
N41.HOG0000198	OG0000149	n0																																																								Syap.g_00824			Syas.g_00282	
N41.HOG0000199	OG0000150	n0																																																								Syap.g_01540			Syas.g_00874	
N41.HOG0000200	OG0000151	n42																																																											Syas.g_00148	
N41.HOG0000201	OG0000151	n43																																																											Syas.g_00659	
N41.HOG0000202	OG0000152	n0																																																								Syap.g_02012			Syas.g_00461	
N41.HOG0000203	OG0000153	n0																																																								Syap.g_02682			Syas.g_00543	
N41.HOG0000204	OG0000154	n0																																																								Syap.g_02761, Syap.g_02760, Syap.g_01876			Syas.g_00219	
N41.HOG0000205	OG0000155	n0																																																								Syap.g_02777, Syap.g_01878, Syap.g_01879			Syas.g_01131	
N41.HOG0000206	OG0000156	n0																																																								Syap.g_00248, Syap.g_00284, Syap.g_00283			Syas.g_01206	
N41.HOG0000207	OG0000157	n0																																																								Syap.g_00249, Syap.g_00286			Syas.g_01207	
N41.HOG0000208	OG0000158	n0																																																								Syap.g_01075			Syas.g_02185	
N41.HOG0000209	OG0000159	n16																																																								Syap.g_00700				
N41.HOG0000210	OG0000159	n43																																																								Syap.g_00852			Syas.g_01155	
N41.HOG0000211	OG0000160	n0																																																								Syap.g_02470, Syap.g_02469			Syas.g_02820	
N41.HOG0000212	OG0000161	n0																																																								Syap.g_02476			Syas.g_02826	
N41.HOG0000213	OG0000162	n0																																																								Syap.g_02531			Syas.g_02751	
N41.HOG0000214	OG0000163	n7																																																											Syas.g_01488	
N41.HOG0000215	OG0000164	n48																																																								Syap.g_01391, Syap.g_01392			Syas.g_02648	
N41.HOG0000216	OG0000165	n0																																																								Syap.g_01381, Syap.g_01382			Syas.g_02609	
N41.HOG0000217	OG0000166	n0																																																								Syap.g_00512, Syap.g_01238			Syas.g_01629	
N41.HOG0000218	OG0000167	n0																																																								Syap.g_02080			Syas.g_01449	
N41.HOG0000219	OG0000168	n0																																																								Syap.g_01076			Syas.g_02184	
N41.HOG0000220	OG0000169	n0																																																								Syap.g_01049, Syap.g_01093			Syas.g_02170	
N41.HOG0000221	OG0000170	n0																																																								Syap.g_01467, Syap.g_01106, Syap.g_01468			Syas.g_02161	
N41.HOG0000222	OG0000171	n0																																																								Syap.g_01128, Syap.g_02454, Syap.g_02453			Syas.g_02139	
N41.HOG0000223	OG0000172	n0																																																								Syap.g_01143, Syap.g_00635			Syas.g_02110	
N41.HOG0000224	OG0000173	n0																																																								Syap.g_01213, Syap.g_00982, Syap.g_00983			Syas.g_02092	
N41.HOG0000225	OG0000174	n0																																																								Syap.g_02092			Syas.g_01940	
N41.HOG0000226	OG0000175	n0																																																								Syap.g_02654			Syas.g_01994	
N41.HOG0000227	OG0000176	n0																																																								Syap.g_00059			Syas.g_02038	
N41.HOG0000228	OG0000177	n0																																																								Syap.g_00061, Syap.g_00060			Syas.g_02039	
N41.HOG0000229	OG0000178	n0																																																								Syap.g_00062			Syas.g_02040	
N41.HOG0000230	OG0000179	n0																																																								Syap.g_00077, Syap.g_02638			Syas.g_02054	
N41.HOG0000231	OG0000180	n0																																																								Syap.g_00078, Syap.g_02640			Syas.g_02055	
N41.HOG0000232	OG0000181	n0																																																								Syap.g_00079, Syap.g_02641			Syas.g_02056	
N41.HOG0000233	OG0000182	n0																																																								Syap.g_00080, Syap.g_02642			Syas.g_02057	
N41.HOG0000234	OG0000183	n0																																																								Syap.g_00084			Syas.g_02061	
N41.HOG0000235	OG0000184	n0																																																								Syap.g_01337			Syas.g_01872	
N41.HOG0000236	OG0000185	n0																																																								Syap.g_01322			Syas.g_01861	
N41.HOG0000237	OG0000186	n0																																																								Syap.g_01684			Syas.g_02525	
N41.HOG0000238	OG0000187	n0																																																								Syap.g_01686			Syas.g_02524	
N41.HOG0000239	OG0000188	n0																																																								Syap.g_02547			Syas.g_02502	
N41.HOG0000240	OG0000189	n0																																																											Syas.g_02432	
N41.HOG0000241	OG0000190	n0																																																											Syas.g_00133	
N41.HOG0000242	OG0000191	n0																																																								Syap.g_02233			Syas.g_02400	
N41.HOG0000243	OG0000192	n0																																																								Syap.g_02224			Syas.g_02395	
N41.HOG0000244	OG0000193	n42																																																								Syap.g_02187			Syas.g_02366	
N41.HOG0000245	OG0000193	n43																																																								Syap.g_02188				
N41.HOG0000246	OG0000194	n0																																																								Syap.g_02183			Syas.g_02363	
N41.HOG0000247	OG0000195	n43																																																								Syap.g_02180			Syas.g_02360	
N41.HOG0000248	OG0000196	n0																																																								Syap.g_01208, Syap.g_02167			Syas.g_02337	
N41.HOG0000249	OG0000197	n0																																																								Syap.g_01207, Syap.g_02166			Syas.g_02336	
N41.HOG0000250	OG0000198	n0																																																								Syap.g_01206			Syas.g_02335	
N41.HOG0000251	OG0000199	n0																																																								Syap.g_01197			Syas.g_02327	
N41.HOG0000252	OG0000200	n0																																																								Syap.g_01181			Syas.g_02298	
N41.HOG0000253	OG0000201	n0																																																								Syap.g_02265			Syas.g_02279	
N41.HOG0000254	OG0000202	n0																																																								Syap.g_02264			Syas.g_02278	
N41.HOG0000255	OG0000203	n0																																																								Syap.g_01601			Syas.g_02277	
N41.HOG0000256	OG0000204	n0																																																								Syap.g_01602			Syas.g_02276	
N41.HOG0000257	OG0000205	n0																																																								Syap.g_01616			Syas.g_02267	
N41.HOG0000258	OG0000206	n0																																																								Syap.g_01628			Syas.g_02240	
N41.HOG0000259	OG0000207	n0																																																								Syap.g_01426, Syap.g_00424			Syas.g_02237	
N41.HOG0000260	OG0000208	n0																																																								Syap.g_00426, Syap.g_01425			Syas.g_02236	
N41.HOG0000261	OG0000209	n0																																																								Syap.g_01906			Syas.g_01837	
N41.HOG0000262	OG0000210	n0																																																								Syap.g_01905			Syas.g_01838	
N41.HOG0000263	OG0000211	n0																																																								Syap.g_01160			Syas.g_02552	
N41.HOG0000264	OG0000212	n0																																																								Syap.g_02664			Syas.g_02562	
N41.HOG0000265	OG0000213	n0																																																								Syap.g_00107, Syap.g_01599			Syas.g_01707	
N41.HOG0000266	OG0000214	n0																																																								Syap.g_02344, Syap.g_02345			Syas.g_01730	
N41.HOG0000267	OG0000215	n0																																																								Syap.g_01347, Syap.g_01629			Syas.g_01766	
N41.HOG0000268	OG0000216	n0																																																								Syap.g_01634			Syas.g_01770	
N41.HOG0000269	OG0000217	n0																																																								Syap.g_01638			Syas.g_01778	
N41.HOG0000270	OG0000218	n0																																																								Syap.g_01641, Syap.g_01640			Syas.g_01780	
N41.HOG0000271	OG0000219	n0																																																								Syap.g_01642, Syap.g_01643			Syas.g_01783	
N41.HOG0000272	OG0000220	n0																																																								Syap.g_01645			Syas.g_01784	
N41.HOG0000273	OG0000221	n0																																																								Syap.g_01646			Syas.g_01785	
N41.HOG0000274	OG0000222	n0																																																								Syap.g_01669			Syas.g_01804	
N41.HOG0000275	OG0000223	n0																																																								Syap.g_02072, Syap.g_02073			Syas.g_02221	
N41.HOG0000276	OG0000224	n0																																																								Syap.g_02064			Syas.g_02215	
N41.HOG0000277	OG0000225	n0																																																								Syap.g_00553, Syap.g_00552			Syas.g_01522	
N41.HOG0000278	OG0000226	n0																																																								Syap.g_02029, Syap.g_02144			Syas.g_01518	
N41.HOG0000279	OG0000227	n0																																																								Syap.g_02147, Syap.g_02034, Syap.g_02033			Syas.g_01516	
N41.HOG0000280	OG0000228	n0																																																								Syap.g_00116, Syap.g_02041			Syas.g_01513	
N41.HOG0000281	OG0000229	n0																																																								Syap.g_02059			Syas.g_01497	
N41.HOG0000282	OG0000230	n0																																																								Syap.g_02061			Syas.g_01495	
N41.HOG0000283	OG0000231	n47																																																								Syap.g_02533			Syas.g_02749	
N41.HOG0000284	OG0000232	n0																																																								Syap.g_02510, Syap.g_02511			Syas.g_01276	
N41.HOG0000285	OG0000233	n0																																																								Syap.g_02133			Syas.g_01352	
N41.HOG0000286	OG0000234	n0																																																								Syap.g_02755			Syas.g_01331	
N41.HOG0000287	OG0000235	n0																																																								Syap.g_00732, Syap.g_02258			Syas.g_01254	
N41.HOG0000288	OG0000236	n0																																																								Syap.g_02238			Syas.g_01237	
N41.HOG0000289	OG0000237	n0																																																								Syap.g_00262, Syap.g_00263			Syas.g_01220	
N41.HOG0000290	OG0000238	n0																																																								Syap.g_00257, Syap.g_00258			Syas.g_01215	
N41.HOG0000291	OG0000239	n0																																																								Syap.g_02744			Syas.g_00012	
N41.HOG0000292	OG0000240	n0																																																								Syap.g_02742			Syas.g_00013	
N41.HOG0000293	OG0000241	n0																																																								Syap.g_00888			Syas.g_00754	
N41.HOG0000294	OG0000242	n0																																																								Syap.g_01455			Syas.g_00059	
N41.HOG0000295	OG0000243	n0																																																								Syap.g_01938			Syas.g_00777	
N41.HOG0000296	OG0000244	n0																																																								Syap.g_01146, Syap.g_01145			Syas.g_00784	
N41.HOG0000297	OG0000245	n42																																																								Syap.g_01148			Syas.g_00786	
N41.HOG0000298	OG0000246	n0																																																								Syap.g_00308			Syas.g_00790	
N41.HOG0000299	OG0000247	n0																																																								Syap.g_00288, Syap.g_00293			Syas.g_00802	
N41.HOG0000300	OG0000248	n21																																																								Syap.g_00290			Syas.g_00805	
N41.HOG0000301	OG0000249	n0																																																								Syap.g_01296, Syap.g_01295			Syas.g_00807	
N41.HOG0000302	OG0000250	n20																																																								Syap.g_01306			Syas.g_00814	
N41.HOG0000303	OG0000251	n0																																																								Syap.g_00442			Syas.g_00845	
N41.HOG0000304	OG0000252	n0																																																								Syap.g_01857			Syas.g_00950	
N41.HOG0000305	OG0000253	n0																																																								Syap.g_00443			Syas.g_00846	
N41.HOG0000306	OG0000254	n0																																																								Syap.g_01527, Syap.g_01528			Syas.g_00869	
N41.HOG0000307	OG0000255	n0																																																											Syas.g_00132, Syas.g_01062	
N41.HOG0000308	OG0000256	n0																																																								Syap.g_01287			Syas.g_00104	
N41.HOG0000309	OG0000257	n0																																																								Syap.g_00886			Syas.g_00757	
N41.HOG0000310	OG0000258	n0																																																								Syap.g_00907			Syas.g_00733	
N41.HOG0000311	OG0000259	n0																																																											Syas.g_01006, Syas.g_00708	
N41.HOG0000312	OG0000260	n0																																																								Syap.g_01970			Syas.g_00705	
N41.HOG0000313	OG0000261	n0																																																								Syap.g_01962, Syap.g_01961			Syas.g_00701	
N41.HOG0000314	OG0000262	n0																																																								Syap.g_01954			Syas.g_00695	
N41.HOG0000315	OG0000263	n0																																																								Syap.g_00432, Syap.g_00433			Syas.g_01103	
N41.HOG0000316	OG0000264	n0																																																											Syas.g_02588	
N41.HOG0000317	OG0000266	n0																																																								Syap.g_00519			Syas.g_00186	
N41.HOG0000318	OG0000267	n15																																																								Syap.g_02333				
N41.HOG0000319	OG0000267	n16																																																								Syap.g_02332			Syas.g_00377	
N41.HOG0000320	OG0000268	n0																																																								Syap.g_00646			Syas.g_00390	
N41.HOG0000321	OG0000269	n0																																																								Syap.g_00188			Syas.g_00601	
N41.HOG0000322	OG0000270	n0																																																								Syap.g_00192			Syas.g_00598	
