HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N55.HOG0000091	OG0000051	n33																																																	Syai.g_01773											
N55.HOG0000092	OG0000052	n27																																														Syaf.g_00335			Syai.g_00176											
N55.HOG0000093	OG0000053	n0																																														Syaf.g_02447			Syai.g_00930				Syam.g_01636							
N55.HOG0000094	OG0000054	n26																																														Syaf.g_02376			Syai.g_01040				Syam.g_01515							
N55.HOG0000095	OG0000055	n49																																														Syaf.g_01402			Syai.g_02029				Syam.g_00754							
N55.HOG0000096	OG0000057	n36																																														Syaf.g_01665														
N55.HOG0000097	OG0000057	n52																																														Syaf.g_01452			Syai.g_01997				Syam.g_00784							
N55.HOG0000098	OG0000058	n39																																														Syaf.g_00316			Syai.g_00195				Syam.g_00169							
N55.HOG0000099	OG0000059	n10																																														Syaf.g_00143			Syai.g_00351				Syam.g_00320							
N55.HOG0000100	OG0000060	n17																																														Syaf.g_02515														
N55.HOG0000101	OG0000060	n26																																														Syaf.g_02726			Syai.g_00635											
N55.HOG0000102	OG0000060	n42																																														Syaf.g_01425														
N55.HOG0000103	OG0000060	n52																																														Syaf.g_01603			Syai.g_01758				Syam.g_00902							
N55.HOG0000104	OG0000061	n11																																														Syaf.g_01288			Syai.g_02144				Syam.g_01795							
N55.HOG0000105	OG0000062	n1																																														Syaf.g_02167														
N55.HOG0000106	OG0000062	n10																																														Syaf.g_01055			Syai.g_02358				Syam.g_01972							
N55.HOG0000107	OG0000063	n0																																														Syaf.g_00457			Syai.g_00042				Syam.g_00039							
N55.HOG0000108	OG0000064	n7																																														Syaf.g_01063			Syai.g_02350				Syam.g_01964							
N55.HOG0000109	OG0000064	n32																																																	Syai.g_02844				Syam.g_02363							
N55.HOG0000110	OG0000064	n47																																														Syaf.g_02253			Syai.g_01162				Syam.g_01415							
N55.HOG0000111	OG0000064	n54																																																	Syai.g_01163				Syam.g_01414							
N55.HOG0000112	OG0000064	n56																																														Syaf.g_01667			Syai.g_01668				Syam.g_00978							
N55.HOG0000113	OG0000065	n30																																														Syaf.g_00903							Syam.g_02121							
N55.HOG0000114	OG0000066	n44																																														Syaf.g_02643			Syai.g_01709, Syai.g_00719				Syam.g_00552, Syam.g_00662							
N55.HOG0000115	OG0000067	n9																																														Syaf.g_02049			Syai.g_01321				Syam.g_01290							
N55.HOG0000116	OG0000068	n0																																														Syaf.g_02733			Syai.g_00628				Syam.g_00575							
N55.HOG0000117	OG0000069	n6																																																					Syam.g_01521							
N55.HOG0000118	OG0000070	n0																																														Syaf.g_01237			Syai.g_02196				Syam.g_01847							
N55.HOG0000119	OG0000071	n19																																														Syaf.g_01254			Syai.g_02179				Syam.g_01830							
N55.HOG0000120	OG0000072	n12																																														Syaf.g_00805			Syai.g_02636				Syam.g_02219							
N55.HOG0000121	OG0000073	n25																																														Syaf.g_02700			Syai.g_00659				Syam.g_00604							
N55.HOG0000122	OG0000074	n39																																																					Syam.g_00533							
N55.HOG0000123	OG0000075	n0																																														Syaf.g_00353			Syai.g_00161				Syam.g_00148							
N55.HOG0000124	OG0000076	n0																																														Syaf.g_00388			Syai.g_00111				Syam.g_00115							
N55.HOG0000125	OG0000077	n5																																																	Syai.g_02486				Syam.g_02074							
N55.HOG0000126	OG0000077	n28																																														Syaf.g_00951														
N55.HOG0000127	OG0000078	n42																																														Syaf.g_02782			Syai.g_00543				Syam.g_00514							
N55.HOG0000128	OG0000079	n36																																														Syaf.g_00197			Syai.g_00300				Syam.g_00270							
N55.HOG0000129	OG0000080	n3																																														Syaf.g_00306														
N55.HOG0000130	OG0000081	n19																																														Syaf.g_02776			Syai.g_00553				Syam.g_00520							
N55.HOG0000131	OG0000081	n27																																																	Syai.g_02292				Syam.g_01918							
N55.HOG0000132	OG0000082	n0																																														Syaf.g_02576			Syai.g_00781				Syam.g_01730							
N55.HOG0000133	OG0000084	n20																																																	Syai.g_01196				Syam.g_00441							
N55.HOG0000134	OG0000084	n28																																														Syaf.g_02409			Syai.g_00958											
N55.HOG0000135	OG0000085	n0																																														Syaf.g_01048			Syai.g_02365				Syam.g_01979							
N55.HOG0000136	OG0000086	n0																																														Syaf.g_00932			Syai.g_02507				Syam.g_02092							
N55.HOG0000137	OG0000087	n0																																														Syaf.g_00848			Syai.g_02592				Syam.g_02175							
N55.HOG0000138	OG0000088	n0																																														Syaf.g_00811			Syai.g_02630				Syam.g_02213							
N55.HOG0000139	OG0000089	n38																																														Syaf.g_02807			Syai.g_00517				Syam.g_00489							
N55.HOG0000140	OG0000090	n0																																														Syaf.g_02654			Syai.g_00707				Syam.g_00651							
N55.HOG0000141	OG0000091	n0																																														Syaf.g_02302			Syai.g_01112				Syam.g_01460							
N55.HOG0000142	OG0000093	n1																																														Syaf.g_01775														
N55.HOG0000143	OG0000093	n7																																														Syaf.g_02065			Syai.g_01306				Syam.g_01305							
N55.HOG0000144	OG0000094	n34																																														Syaf.g_01940			Syai.g_01424				Syam.g_01198							
N55.HOG0000145	OG0000095	n18																																														Syaf.g_01442			Syai.g_02007				Syam.g_00774							
N55.HOG0000146	OG0000097	n54																																														Syaf.g_01574			Syai.g_01787				Syam.g_00874							
N55.HOG0000147	OG0000098	n12																																														Syaf.g_01637			Syai.g_01718				Syam.g_00944							
N55.HOG0000148	OG0000099	n0																																														Syaf.g_00312			Syai.g_00199				Syam.g_00173							
N55.HOG0000149	OG0000100	n0																																														Syaf.g_02017			Syai.g_01372				Syam.g_01259							
N55.HOG0000150	OG0000101	n37																																														Syaf.g_00093			Syai.g_00404				Syam.g_00371							
N55.HOG0000151	OG0000102	n0																																														Syaf.g_00393			Syai.g_00106				Syam.g_00110							
N55.HOG0000152	OG0000103	n36																																														Syaf.g_00520			Syai.g_02912				Syam.g_02428							
N55.HOG0000153	OG0000104	n0																																														Syaf.g_00502			Syai.g_02929				Syam.g_02442							
N55.HOG0000154	OG0000105	n0																																														Syaf.g_00235			Syai.g_00267				Syam.g_00238							
N55.HOG0000155	OG0000106	n0																																														Syaf.g_01745			Syai.g_01601				Syam.g_01039							
N55.HOG0000156	OG0000107	n30																																																	Syai.g_00319											
N55.HOG0000157	OG0000107	n35																																														Syaf.g_00177														
N55.HOG0000158	OG0000107	n37																																														Syaf.g_00758							Syam.g_00288							
N55.HOG0000159	OG0000108	n0																																														Syaf.g_02721			Syai.g_00638				Syam.g_00583							
N55.HOG0000160	OG0000109	n0																																														Syaf.g_02706			Syai.g_00653				Syam.g_00598							
N55.HOG0000161	OG0000110	n0																																														Syaf.g_02589			Syai.g_00766				Syam.g_01743							
N55.HOG0000162	OG0000111	n0																																														Syaf.g_01451			Syai.g_00884, Syai.g_01998				Syam.g_00783							
N55.HOG0000163	OG0000112	n0																																														Syaf.g_01852			Syai.g_01512				Syam.g_01115							
N55.HOG0000164	OG0000113	n0																																														Syaf.g_02022			Syai.g_01367				Syam.g_01264							
N55.HOG0000165	OG0000114	n0																																														Syaf.g_02103			Syai.g_01261				Syam.g_01349							
N55.HOG0000166	OG0000115	n0																																														Syaf.g_02445			Syai.g_00932				Syam.g_01634							
N55.HOG0000167	OG0000116	n0																																														Syaf.g_01276			Syai.g_02156				Syam.g_01807							
N55.HOG0000168	OG0000117	n0																																														Syaf.g_01605			Syai.g_01756				Syam.g_00904							
N55.HOG0000169	OG0000118	n36																																														Syaf.g_02544			Syai.g_00818				Syam.g_01698							
N55.HOG0000170	OG0000119	n2																																																	Syai.g_02127											
N55.HOG0000171	OG0000120	n0																																														Syaf.g_00313			Syai.g_00198				Syam.g_00172							
N55.HOG0000172	OG0000121	n0																																														Syaf.g_02419			Syai.g_00951				Syam.g_01615							
N55.HOG0000173	OG0000122	n0																																																	Syai.g_01143				Syam.g_01436							
N55.HOG0000174	OG0000123	n0																																														Syaf.g_00086			Syai.g_00411				Syam.g_00379							
N55.HOG0000175	OG0000124	n22																																														Syaf.g_00414			Syai.g_00089				Syam.g_00096							
N55.HOG0000176	OG0000125	n0																																														Syaf.g_00640			Syai.g_02782				Syam.g_02319							
N55.HOG0000177	OG0000126	n0																																														Syaf.g_00504			Syai.g_02927				Syam.g_02440							
N55.HOG0000178	OG0000127	n9																																														Syaf.g_01541			Syai.g_01872, Syai.g_01906, Syai.g_01855											
N55.HOG0000179	OG0000127	n49																																																	Syai.g_02459											
N55.HOG0000180	OG0000127	n57																																														Syaf.g_01151														
N55.HOG0000181	OG0000128	n0																																														Syaf.g_00486			Syai.g_00012				Syam.g_00012							
N55.HOG0000182	OG0000129	n0																																														Syaf.g_00651			Syai.g_02771				Syam.g_02307							
N55.HOG0000183	OG0000130	n0																																														Syaf.g_00963			Syai.g_02474				Syam.g_02062							
N55.HOG0000184	OG0000131	n0																																														Syaf.g_00833			Syai.g_02608				Syam.g_02191							
N55.HOG0000185	OG0000132	n35																																														Syaf.g_00813			Syai.g_02628				Syam.g_02211							
N55.HOG0000186	OG0000133	n0																																														Syaf.g_01857			Syai.g_01507				Syam.g_01120							
N55.HOG0000187	OG0000134	n0																																														Syaf.g_02804			Syai.g_00520				Syam.g_00492							
N55.HOG0000188	OG0000135	n0																																														Syaf.g_00605			Syai.g_02826				Syam.g_02347							
N55.HOG0000189	OG0000136	n0																																														Syaf.g_01224			Syai.g_02217				Syam.g_01857							
N55.HOG0000190	OG0000137	n5																																														Syaf.g_02498			Syai.g_00865				Syam.g_01668							
N55.HOG0000191	OG0000138	n0																																														Syaf.g_02705			Syai.g_00654				Syam.g_00599							
N55.HOG0000192	OG0000139	n0																																														Syaf.g_02648			Syai.g_00714				Syam.g_00657							
N55.HOG0000193	OG0000140	n0																																														Syaf.g_02646			Syai.g_00716				Syam.g_00659							
N55.HOG0000194	OG0000141	n0																																														Syaf.g_02375			Syai.g_01041				Syam.g_01514							
N55.HOG0000195	OG0000142	n0																																														Syaf.g_02310			Syai.g_01104				Syam.g_01468							
N55.HOG0000196	OG0000143	n0																																														Syaf.g_02306			Syai.g_01108				Syam.g_01464							
N55.HOG0000197	OG0000144	n0																																														Syaf.g_01735			Syai.g_01608				Syam.g_01032							
N55.HOG0000198	OG0000145	n0																																														Syaf.g_02699			Syai.g_00660				Syam.g_00605							
N55.HOG0000199	OG0000146	n0																																														Syaf.g_01851			Syai.g_01513				Syam.g_01114							
N55.HOG0000200	OG0000147	n0																																														Syaf.g_01850			Syai.g_01514				Syam.g_01113							
N55.HOG0000201	OG0000148	n0																																														Syaf.g_02028			Syai.g_01361				Syam.g_01270							
N55.HOG0000202	OG0000149	n0																																														Syaf.g_01371			Syai.g_02059				Syam.g_00725							
N55.HOG0000203	OG0000150	n0																																														Syaf.g_02645			Syai.g_00717				Syam.g_00660							
N55.HOG0000204	OG0000151	n0																																														Syaf.g_02091			Syai.g_01280				Syam.g_01338							
N55.HOG0000205	OG0000152	n0																																														Syaf.g_01861			Syai.g_01503				Syam.g_01124							
N55.HOG0000206	OG0000153	n0																																														Syaf.g_01904			Syai.g_01461				Syam.g_01160							
N55.HOG0000207	OG0000154	n0																																														Syaf.g_01930			Syai.g_01434				Syam.g_01187							
N55.HOG0000208	OG0000155	n0																																														Syaf.g_01324			Syai.g_02109				Syam.g_01763							
N55.HOG0000209	OG0000156	n0																																														Syaf.g_01270			Syai.g_02162				Syam.g_01814							
N55.HOG0000210	OG0000157	n0																																														Syaf.g_01269			Syai.g_02163				Syam.g_01815							
N55.HOG0000211	OG0000158	n0																																														Syaf.g_00364			Syai.g_00135				Syam.g_00139							
N55.HOG0000212	OG0000159	n36																																														Syaf.g_00311														
N55.HOG0000213	OG0000160	n0																																														Syaf.g_02418			Syai.g_00952				Syam.g_01614							
N55.HOG0000214	OG0000161	n0																																														Syaf.g_02424			Syai.g_00946				Syam.g_01620							
N55.HOG0000215	OG0000162	n0																																														Syaf.g_02431			Syai.g_00939				Syam.g_01627							
N55.HOG0000216	OG0000163	n13																																														Syaf.g_01105			Syai.g_02300				Syam.g_01927							
N55.HOG0000217	OG0000164	n0																																														Syaf.g_00999			Syai.g_02411				Syam.g_02023							
N55.HOG0000218	OG0000165	n0																																														Syaf.g_01197			Syai.g_02244				Syam.g_01879, Syam.g_01878							
N55.HOG0000219	OG0000166	n0																																														Syaf.g_00133			Syai.g_00364				Syam.g_00330							
N55.HOG0000220	OG0000167	n0																																														Syaf.g_00350			Syai.g_00164				Syam.g_00151							
N55.HOG0000221	OG0000168	n0																																														Syaf.g_00365			Syai.g_00134				Syam.g_00138							
N55.HOG0000222	OG0000169	n0																																														Syaf.g_00376			Syai.g_00123				Syam.g_00127							
N55.HOG0000223	OG0000170	n0																																														Syaf.g_00383			Syai.g_00116				Syam.g_00120							
N55.HOG0000224	OG0000171	n0																																														Syaf.g_00413			Syai.g_00090				Syam.g_00097							
N55.HOG0000225	OG0000172	n0																																														Syaf.g_00419			Syai.g_00083				Syam.g_00075							
N55.HOG0000226	OG0000173	n0																																														Syaf.g_00438			Syai.g_00064				Syam.g_00057							
N55.HOG0000227	OG0000174	n0																																														Syaf.g_00603			Syai.g_02828				Syam.g_02349							
N55.HOG0000228	OG0000175	n0																																														Syaf.g_00531			Syai.g_02901				Syam.g_02417							
N55.HOG0000229	OG0000176	n0																																														Syaf.g_00494			Syai.g_00004				Syam.g_00004							
N55.HOG0000230	OG0000177	n0																																														Syaf.g_00493			Syai.g_00005				Syam.g_00005							
N55.HOG0000231	OG0000178	n0																																														Syaf.g_00492			Syai.g_00006				Syam.g_00006							
N55.HOG0000232	OG0000179	n0																																														Syaf.g_00477			Syai.g_00023				Syam.g_00021							
N55.HOG0000233	OG0000180	n0																																														Syaf.g_00476			Syai.g_00024				Syam.g_00022							
N55.HOG0000234	OG0000181	n0																																														Syaf.g_00475			Syai.g_00025				Syam.g_00023							
N55.HOG0000235	OG0000182	n0																																														Syaf.g_00474			Syai.g_00026				Syam.g_00024							
N55.HOG0000236	OG0000183	n0																																														Syaf.g_00470			Syai.g_00030				Syam.g_00028							
N55.HOG0000237	OG0000184	n0																																														Syaf.g_00664			Syai.g_02756				Syam.g_02298							
N55.HOG0000238	OG0000185	n0																																														Syaf.g_00684			Syai.g_02734				Syam.g_02295							
N55.HOG0000239	OG0000186	n0																																														Syaf.g_00968			Syai.g_02469				Syam.g_02058							
N55.HOG0000240	OG0000187	n0																																														Syaf.g_00966			Syai.g_02471				Syam.g_02059							
N55.HOG0000241	OG0000188	n0																																														Syaf.g_00944			Syai.g_00696, Syai.g_02494				Syam.g_02081							
N55.HOG0000242	OG0000189	n0																																														Syaf.g_00916			Syai.g_02530				Syam.g_02108							
N55.HOG0000243	OG0000190	n0																																														Syaf.g_00914			Syai.g_02532				Syam.g_02110							
N55.HOG0000244	OG0000191	n0																																														Syaf.g_00877			Syai.g_02562				Syam.g_02142							
N55.HOG0000245	OG0000192	n0																																														Syaf.g_00871			Syai.g_02569				Syam.g_02148							
N55.HOG0000246	OG0000193	n0																																														Syaf.g_00832			Syai.g_02609				Syam.g_02192							
N55.HOG0000247	OG0000194	n0																																														Syaf.g_00829			Syai.g_02612				Syam.g_02195							
N55.HOG0000248	OG0000195	n0																																														Syaf.g_00827			Syai.g_02614				Syam.g_02197							
N55.HOG0000249	OG0000196	n0																																														Syaf.g_00816			Syai.g_02625				Syam.g_02208							
N55.HOG0000250	OG0000197	n0																																														Syaf.g_00815			Syai.g_02626				Syam.g_02209							
N55.HOG0000251	OG0000198	n0																																														Syaf.g_00814			Syai.g_02627				Syam.g_02210							
N55.HOG0000252	OG0000199	n0																																														Syaf.g_00806			Syai.g_02635				Syam.g_02218							
N55.HOG0000253	OG0000200	n0																																														Syaf.g_00789			Syai.g_02651				Syam.g_02234							
N55.HOG0000254	OG0000201	n0																																														Syaf.g_00771			Syai.g_02667				Syam.g_02248							
N55.HOG0000255	OG0000202	n0																																														Syaf.g_00770			Syai.g_02668				Syam.g_02249							
N55.HOG0000256	OG0000203	n0																																														Syaf.g_00769			Syai.g_02669				Syam.g_02250							
N55.HOG0000257	OG0000204	n0																																														Syaf.g_00768			Syai.g_02670				Syam.g_02251							
N55.HOG0000258	OG0000205	n0																																														Syaf.g_00761			Syai.g_02677				Syam.g_02258							
N55.HOG0000259	OG0000206	n0																																														Syaf.g_00736			Syai.g_02684				Syam.g_02264							
N55.HOG0000260	OG0000207	n0																																														Syaf.g_00735			Syai.g_02686				Syam.g_02266							
N55.HOG0000261	OG0000208	n0																																														Syaf.g_00734			Syai.g_02687				Syam.g_02267							
N55.HOG0000262	OG0000209	n0																																														Syaf.g_00714			Syai.g_02699				Syam.g_02278							
N55.HOG0000263	OG0000210	n0																																														Syaf.g_00713			Syai.g_02700				Syam.g_02279							
N55.HOG0000264	OG0000211	n0																																														Syaf.g_02791			Syai.g_00533				Syam.g_00504							
N55.HOG0000265	OG0000212	n0																																														Syaf.g_02781			Syai.g_00544				Syam.g_00515							
N55.HOG0000266	OG0000213	n0																																														Syaf.g_00210			Syai.g_00292				Syam.g_00263							
N55.HOG0000267	OG0000214	n0																																														Syaf.g_00226			Syai.g_00276				Syam.g_00247							
N55.HOG0000268	OG0000215	n0																																														Syaf.g_00258			Syai.g_00245				Syam.g_00216							
N55.HOG0000269	OG0000216	n33																																														Syaf.g_00262			Syai.g_00241				Syam.g_00212							
N55.HOG0000270	OG0000217	n0																																														Syaf.g_00266			Syai.g_00237				Syam.g_00208							
N55.HOG0000271	OG0000218	n0																																														Syaf.g_00268			Syai.g_00235				Syam.g_00206							
N55.HOG0000272	OG0000219	n0																																														Syaf.g_00269			Syai.g_00234				Syam.g_00205							
N55.HOG0000273	OG0000220	n0																																														Syaf.g_00270			Syai.g_00233				Syam.g_00204							
N55.HOG0000274	OG0000221	n0																																														Syaf.g_02597, Syaf.g_00273			Syai.g_00227				Syam.g_00198							
N55.HOG0000275	OG0000222	n0																																														Syaf.g_00287			Syai.g_00215				Syam.g_00186							
N55.HOG0000276	OG0000223	n0																																														Syaf.g_00317			Syai.g_00194				Syam.g_00168							
N55.HOG0000277	OG0000224	n0																																														Syaf.g_00324			Syai.g_00186				Syam.g_00164							
N55.HOG0000278	OG0000225	n0																																														Syaf.g_00007			Syai.g_00502				Syam.g_00473							
