Orthogroup	Species	Prbb	Orthologs
OG0000000	Praw	Prbb.g_00433, Prbb.g_01318, Prbb.g_01353, Prbb.g_01119, Prbb.g_01243, Prbb.g_01400	Praw.g_00493, Praw.g_01782, Praw.g_00961
OG0000000	Prad	Prbb.g_00433, Prbb.g_01318, Prbb.g_01353, Prbb.g_01119, Prbb.g_01243, Prbb.g_01400	Prad.g_00352
OG0000000	Prav	Prbb.g_00433, Prbb.g_01318, Prbb.g_01353, Prbb.g_01119, Prbb.g_01243, Prbb.g_01400	Prav.g_01736, Prav.g_01415
OG0000000	Praj	Prbb.g_00433	Praj.g_00419
OG0000000	Praj	Prbb.g_01318	Praj.g_00419
OG0000000	Praj	Prbb.g_01353	Praj.g_00419
OG0000000	Praj	Prbb.g_00433	Praj.g_01356
OG0000000	Praj	Prbb.g_01318	Praj.g_01356
OG0000000	Praj	Prbb.g_01353	Praj.g_01356
OG0000000	Prbm	Prbb.g_00433	Prbm.g_01408
OG0000000	Prbm	Prbb.g_01318	Prbm.g_01408
OG0000000	Prbm	Prbb.g_01353	Prbm.g_01408
OG0000000	Praj	Prbb.g_01119	Praj.g_01076
OG0000000	Prbc	Prbb.g_01119	Prbc.g_02163
OG0000000	Prbm	Prbb.g_01119	Prbm.g_01115
OG0000000	Praj	Prbb.g_01243	Praj.g_01201
OG0000000	Praj	Prbb.g_01400	Praj.g_01201
OG0000000	Praj	Prbb.g_01243	Praj.g_01271
OG0000000	Praj	Prbb.g_01400	Praj.g_01271
OG0000000	Praj	Prbb.g_01243	Praj.g_01308
OG0000000	Praj	Prbb.g_01400	Praj.g_01308
OG0000000	Prbc	Prbb.g_01243	Prbc.g_00103
OG0000000	Prbm	Prbb.g_01243	Prbm.g_00437
OG0000000	Prbm	Prbb.g_01243	Prbm.g_01228
OG0000000	Prbm	Prbb.g_01243	Prbm.g_01312
OG0000000	Prbm	Prbb.g_01243	Prbm.g_01381
OG0000000	Prbc	Prbb.g_01400	Prbc.g_00103
OG0000000	Prbm	Prbb.g_01400	Prbm.g_00437
OG0000000	Prbm	Prbb.g_01400	Prbm.g_01228
OG0000000	Prbm	Prbb.g_01400	Prbm.g_01312
OG0000000	Prbm	Prbb.g_01400	Prbm.g_01381
OG0000000	Pral	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Pral.g_00040, Pral.g_01332
OG0000000	Pram	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Pram.g_01513, Pram.g_01176
OG0000000	Prbh	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prbh.g_01901, Prbh.g_01319
OG0000000	Prak	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prak.g_01210
OG0000000	Prap	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prap.g_00494
OG0000000	Prbe	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prbe.g_01587
OG0000000	Prbf	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prbf.g_00880
OG0000000	Prbg	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prbg.g_01524
OG0000000	Prbn	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prbn.g_01151
OG0000000	Prat	Prbb.g_01144, Prbb.g_01792, Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prat.g_01190
OG0000000	Praj	Prbb.g_01144	Praj.g_01099
OG0000000	Prbc	Prbb.g_01144	Prbc.g_00609
OG0000000	Prbm	Prbb.g_01144	Prbm.g_01140
OG0000000	Prbc	Prbb.g_01792	Prbc.g_00812
OG0000000	Prbm	Prbb.g_01792	Prbm.g_01814
OG0000000	Praj	Prbb.g_01792	Praj.g_01737
OG0000000	Prbm	Prbb.g_00429, Prbb.g_01246, Prbb.g_01321, Prbb.g_01356	Prbm.g_01313, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384
OG0000000	Praj	Prbb.g_01321	Praj.g_00415
OG0000000	Praj	Prbb.g_01356	Praj.g_00415
OG0000000	Praj	Prbb.g_01321	Praj.g_01204
OG0000000	Praj	Prbb.g_01356	Praj.g_01204
OG0000000	Praj	Prbb.g_01321	Praj.g_01274
OG0000000	Praj	Prbb.g_01356	Praj.g_01274
OG0000000	Praj	Prbb.g_01321	Praj.g_01311
OG0000000	Praj	Prbb.g_01356	Praj.g_01311
OG0000000	Praj	Prbb.g_01791	Praj.g_01736
OG0000000	Pral	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Pral.g_00037
OG0000000	Prak	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prak.g_01562
OG0000000	Prap	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prap.g_01862
OG0000000	Prbe	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbe.g_01119
OG0000000	Prbf	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbf.g_00776
OG0000000	Prbg	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbg.g_01567
OG0000000	Prbn	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbn.g_01662
OG0000000	Pram	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Pram.g_01511
OG0000000	Prbh	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbh.g_01903
OG0000000	Pras	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Pras.g_00493
OG0000000	Prai	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prai.g_01612
OG0000000	Prac	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prac.g_00277
OG0000000	Praq	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Praq.g_01956
OG0000000	Prar	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prar.g_00713
OG0000000	Prau	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prau.g_01665
OG0000000	Praa	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Praa.g_01235
OG0000000	Prbd	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prbd.g_01914
OG0000000	Pray	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Pray.g_01576
OG0000000	Praz	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Praz.g_00894
OG0000000	Prba	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prba.g_00243
OG0000000	Prad	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785	Prad.g_01982
OG0000000	Praj	Prbb.g_00432, Prbb.g_01120, Prbb.g_01401	Praj.g_00418, Praj.g_01077, Praj.g_01357
OG0000000	Prbm	Prbb.g_00432, Prbb.g_01120, Prbb.g_01401	Prbm.g_00435, Prbm.g_01116, Prbm.g_01406
OG0000000	Prbc	Prbb.g_00432, Prbb.g_01120, Prbb.g_01401	Prbc.g_02164
OG0000000	Prbc	Prbb.g_01785	Prbc.g_00806
OG0000000	Praj	Prbb.g_01785	Praj.g_01730
OG0000000	Prbm	Prbb.g_01785	Prbm.g_01808
OG0000000	Prac	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prac.g_00292
OG0000000	Praq	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Praq.g_00026
OG0000000	Prar	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prar.g_00729
OG0000000	Prab	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prab.g_00760, Prab.g_01630, Prab.g_01598
OG0000000	Pran	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Pran.g_01423, Pran.g_00931, Pran.g_00601
OG0000000	Prag	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prag.g_00721, Prag.g_01648, Prag.g_01608, Prag.g_01230, Prag.g_01348
OG0000000	Praw	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Praw.g_01780, Praw.g_00494, Praw.g_00455, Praw.g_00893, Praw.g_00974
OG0000000	Praa	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Praa.g_01598, Praa.g_01244
OG0000000	Pras	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Pras.g_00470
OG0000000	Prau	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prau.g_01648
OG0000000	Prad	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prad.g_00392
OG0000000	Prbd	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbd.g_01568
OG0000000	Prae	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prae.g_01580
OG0000000	Prbi	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbi.g_01709
OG0000000	Pray	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Pray.g_01603
OG0000000	Praz	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Praz.g_00921
OG0000000	Prba	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prba.g_00269
OG0000000	Prax	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prax.g_01608, Prax.g_00496
OG0000000	Prai	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prai.g_01592
OG0000000	Prao	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prao.g_01515
OG0000000	Prav	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prav.g_01695, Prav.g_00973
OG0000000	Prat	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prat.g_01549
OG0000000	Praf	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Praf.g_00813
OG0000000	Prah	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prah.g_01348
OG0000000	Prbj	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbj.g_00164
OG0000000	Prbk	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbk.g_00165
OG0000000	Prbl	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244	Prbl.g_00116
OG0000000	Praj	Prbb.g_00431	Praj.g_01272
OG0000000	Praj	Prbb.g_01121	Praj.g_01272
OG0000000	Praj	Prbb.g_01319	Praj.g_01272
OG0000000	Praj	Prbb.g_00431	Praj.g_01309
OG0000000	Praj	Prbb.g_01121	Praj.g_01309
OG0000000	Praj	Prbb.g_01319	Praj.g_01309
OG0000000	Prbc	Prbb.g_00431	Prbc.g_02165
OG0000000	Prbm	Prbb.g_00431	Prbm.g_01117
OG0000000	Prbc	Prbb.g_01121	Prbc.g_02165
OG0000000	Prbm	Prbb.g_01121	Prbm.g_01117
OG0000000	Prbc	Prbb.g_01319	Prbc.g_02165
OG0000000	Prbm	Prbb.g_01319	Prbm.g_01117
OG0000000	Prbm	Prbb.g_01244	Prbm.g_01407, Prbm.g_00436
OG0000000	Praj	Prbb.g_01244	Praj.g_00417, Praj.g_01202
OG0000000	Praa	Prbb.g_01123, Prbb.g_01352, Prbb.g_01403, Prbb.g_01787, Prbb.g_01145, Prbb.g_00103	Praa.g_01597
OG0000000	Prad	Prbb.g_01123, Prbb.g_01352, Prbb.g_01403, Prbb.g_01787, Prbb.g_01145	Prad.g_01297
OG0000000	Praj	Prbb.g_01123	Praj.g_01307
OG0000000	Praj	Prbb.g_01352	Praj.g_01307
OG0000000	Praj	Prbb.g_01403	Praj.g_01307
OG0000000	Praj	Prbb.g_01787	Praj.g_01307
OG0000000	Praj	Prbb.g_01123	Praj.g_01359
OG0000000	Praj	Prbb.g_01352	Praj.g_01359
OG0000000	Praj	Prbb.g_01403	Praj.g_01359
OG0000000	Praj	Prbb.g_01787	Praj.g_01359
OG0000000	Praj	Prbb.g_01123	Praj.g_01732
OG0000000	Praj	Prbb.g_01352	Praj.g_01732
OG0000000	Praj	Prbb.g_01403	Praj.g_01732
OG0000000	Praj	Prbb.g_01787	Praj.g_01732
OG0000000	Prak	Prbb.g_01123	Prak.g_01209
OG0000000	Prak	Prbb.g_01352	Prak.g_01209
OG0000000	Prak	Prbb.g_01403	Prak.g_01209
OG0000000	Prak	Prbb.g_01787	Prak.g_01209
OG0000000	Prak	Prbb.g_01123	Prak.g_01563
OG0000000	Prak	Prbb.g_01352	Prak.g_01563
OG0000000	Prak	Prbb.g_01403	Prak.g_01563
OG0000000	Prak	Prbb.g_01787	Prak.g_01563
OG0000000	Pral	Prbb.g_01123	Pral.g_00038
OG0000000	Pral	Prbb.g_01352	Pral.g_00038
OG0000000	Pral	Prbb.g_01403	Pral.g_00038
OG0000000	Pral	Prbb.g_01787	Pral.g_00038
OG0000000	Pral	Prbb.g_01123	Pral.g_01333
OG0000000	Pral	Prbb.g_01352	Pral.g_01333
OG0000000	Pral	Prbb.g_01403	Pral.g_01333
OG0000000	Pral	Prbb.g_01787	Pral.g_01333
OG0000000	Pram	Prbb.g_01123	Pram.g_01512
OG0000000	Pram	Prbb.g_01352	Pram.g_01512
OG0000000	Pram	Prbb.g_01403	Pram.g_01512
OG0000000	Pram	Prbb.g_01787	Pram.g_01512
OG0000000	Prap	Prbb.g_01123	Prap.g_00493
OG0000000	Prap	Prbb.g_01352	Prap.g_00493
OG0000000	Prap	Prbb.g_01403	Prap.g_00493
OG0000000	Prap	Prbb.g_01787	Prap.g_00493
OG0000000	Prap	Prbb.g_01123	Prap.g_01861
OG0000000	Prap	Prbb.g_01352	Prap.g_01861
OG0000000	Prap	Prbb.g_01403	Prap.g_01861
OG0000000	Prap	Prbb.g_01787	Prap.g_01861
OG0000000	Prbc	Prbb.g_01123	Prbc.g_00618
OG0000000	Prbc	Prbb.g_01123	Prbc.g_02167
OG0000000	Prbe	Prbb.g_01123	Prbe.g_01120
OG0000000	Prbf	Prbb.g_01123	Prbf.g_00775
OG0000000	Prbf	Prbb.g_01123	Prbf.g_00881
OG0000000	Prbg	Prbb.g_01123	Prbg.g_01523
OG0000000	Prbg	Prbb.g_01123	Prbg.g_01568
OG0000000	Prbh	Prbb.g_01123	Prbh.g_01902
OG0000000	Prbm	Prbb.g_01123	Prbm.g_01119
OG0000000	Prbm	Prbb.g_01123	Prbm.g_01404
OG0000000	Prbm	Prbb.g_01123	Prbm.g_01810
OG0000000	Prbn	Prbb.g_01123	Prbn.g_01152
OG0000000	Prbn	Prbb.g_01123	Prbn.g_01663
OG0000000	Prbc	Prbb.g_01352	Prbc.g_00618
OG0000000	Prbc	Prbb.g_01352	Prbc.g_02167
OG0000000	Prbe	Prbb.g_01352	Prbe.g_01120
OG0000000	Prbf	Prbb.g_01352	Prbf.g_00775
OG0000000	Prbf	Prbb.g_01352	Prbf.g_00881
OG0000000	Prbg	Prbb.g_01352	Prbg.g_01523
OG0000000	Prbg	Prbb.g_01352	Prbg.g_01568
OG0000000	Prbh	Prbb.g_01352	Prbh.g_01902
OG0000000	Prbm	Prbb.g_01352	Prbm.g_01119
OG0000000	Prbm	Prbb.g_01352	Prbm.g_01404
OG0000000	Prbm	Prbb.g_01352	Prbm.g_01810
OG0000000	Prbn	Prbb.g_01352	Prbn.g_01152
OG0000000	Prbn	Prbb.g_01352	Prbn.g_01663
OG0000000	Prbc	Prbb.g_01403	Prbc.g_00618
OG0000000	Prbc	Prbb.g_01403	Prbc.g_02167
OG0000000	Prbe	Prbb.g_01403	Prbe.g_01120
OG0000000	Prbf	Prbb.g_01403	Prbf.g_00775
OG0000000	Prbf	Prbb.g_01403	Prbf.g_00881
OG0000000	Prbg	Prbb.g_01403	Prbg.g_01523
OG0000000	Prbg	Prbb.g_01403	Prbg.g_01568
OG0000000	Prbh	Prbb.g_01403	Prbh.g_01902
OG0000000	Prbm	Prbb.g_01403	Prbm.g_01119
OG0000000	Prbm	Prbb.g_01403	Prbm.g_01404
OG0000000	Prbm	Prbb.g_01403	Prbm.g_01810
OG0000000	Prbn	Prbb.g_01403	Prbn.g_01152
OG0000000	Prbn	Prbb.g_01403	Prbn.g_01663
OG0000000	Prbc	Prbb.g_01787	Prbc.g_00618
OG0000000	Prbc	Prbb.g_01787	Prbc.g_02167
OG0000000	Prbe	Prbb.g_01787	Prbe.g_01120
OG0000000	Prbf	Prbb.g_01787	Prbf.g_00775
OG0000000	Prbf	Prbb.g_01787	Prbf.g_00881
OG0000000	Prbg	Prbb.g_01787	Prbg.g_01523
OG0000000	Prbg	Prbb.g_01787	Prbg.g_01568
OG0000000	Prbh	Prbb.g_01787	Prbh.g_01902
OG0000000	Prbm	Prbb.g_01787	Prbm.g_01119
OG0000000	Prbm	Prbb.g_01787	Prbm.g_01404
OG0000000	Prbm	Prbb.g_01787	Prbm.g_01810
OG0000000	Prbn	Prbb.g_01787	Prbn.g_01152
OG0000000	Prbn	Prbb.g_01787	Prbn.g_01663
OG0000000	Prat	Prbb.g_01145	Prat.g_01189
OG0000000	Prak	Prbb.g_01145	Prak.g_01578
OG0000000	Prap	Prbb.g_01145	Prap.g_01846
OG0000000	Prbe	Prbb.g_01145	Prbe.g_01052
OG0000000	Prbf	Prbb.g_01145	Prbf.g_00760
OG0000000	Prbg	Prbb.g_01145	Prbg.g_01583
OG0000000	Prbn	Prbb.g_01145	Prbn.g_01678
OG0000000	Pram	Prbb.g_01145	Pram.g_01556
OG0000000	Prbh	Prbb.g_01145	Prbh.g_01858
OG0000000	Praj	Prbb.g_01145	Praj.g_01100
OG0000000	Prbc	Prbb.g_01145	Prbc.g_00608
OG0000000	Prbm	Prbb.g_01145	Prbm.g_01141
OG0000000	Prac	Prbb.g_00103	Prac.g_00293, Prac.g_00926
OG0000000	Prar	Prbb.g_00103	Prar.g_00730, Prar.g_01204
OG0000000	Prav	Prbb.g_00103	Prav.g_01738, Prav.g_01694, Prav.g_01821
OG0000000	Prab	Prbb.g_00103	Prab.g_00918, Prab.g_01620, Prab.g_01278, Prab.g_01597
OG0000000	Pran	Prbb.g_00103	Pran.g_00579, Pran.g_00001, Pran.g_00602
OG0000000	Prbd	Prbb.g_00103	Prbd.g_01569, Prbd.g_00528
OG0000000	Prao	Prbb.g_00103	Prao.g_01514, Prao.g_01029
OG0000000	Prag	Prbb.g_00103	Prag.g_00722, Prag.g_01213, Prag.g_01607, Prag.g_01650
OG0000000	Praw	Prbb.g_00103	Praw.g_01779, Praw.g_00294, Praw.g_00454, Praw.g_00496
OG0000000	Prad	Prbb.g_00103	Prad.g_00393, Prad.g_01435
OG0000000	Prae	Prbb.g_00103	Prae.g_01222, Prae.g_01579
OG0000000	Prai	Prbb.g_00103	Prai.g_00908, Prai.g_01234, Prai.g_01591, Prai.g_01775
OG0000000	Praq	Prbb.g_00103	Praq.g_00025, Praq.g_01392
OG0000000	Pras	Prbb.g_00103	Pras.g_00117, Pras.g_00469
OG0000000	Prau	Prbb.g_00103	Prau.g_01266, Prau.g_01647
OG0000000	Prax	Prbb.g_00103	Prax.g_00259, Prax.g_01609
OG0000000	Pray	Prbb.g_00103	Pray.g_00003, Pray.g_01604
OG0000000	Praz	Prbb.g_00103	Praz.g_00694, Praz.g_00922
OG0000000	Prba	Prbb.g_00103	Prba.g_00003, Prba.g_00270
OG0000000	Prbi	Prbb.g_00103	Prbi.g_01268, Prbi.g_01708
OG0000000	Praj	Prbb.g_00103	Praj.g_00087
OG0000000	Prbc	Prbb.g_00103	Prbc.g_00525
OG0000000	Praf	Prbb.g_01313	Praf.g_01039, Praf.g_01042
OG0000000	Prah	Prbb.g_01313	Prah.g_01154, Prah.g_01152
OG0000000	Prab	Prbb.g_01313	Prab.g_01606
OG0000000	Pran	Prbb.g_01313	Pran.g_00593
OG0000000	Praw	Prbb.g_01313	Praw.g_00472
OG0000000	Prav	Prbb.g_01313	Prav.g_01730, Prav.g_01715
OG0000000	Prag	Prbb.g_01313	Prag.g_01626
OG0000000	Prbd	Prbb.g_01313	Prbd.g_01836
OG0000000	Prad	Prbb.g_01313	Prad.g_00372, Prad.g_00349
OG0000000	Prae	Prbb.g_01313	Prae.g_01300
OG0000000	Prbi	Prbb.g_01313	Prbi.g_01370
OG0000000	Prao	Prbb.g_01313	Prao.g_01528, Prao.g_01297
OG0000000	Praa	Prbb.g_01313	Praa.g_01297
OG0000000	Prax	Prbb.g_01313	Prax.g_01920
OG0000000	Praj	Prbb.g_01313	Praj.g_01267
OG0000001	Prag	Prbb.g_01883	Prag.g_01654
OG0000001	Praw	Prbb.g_01883	Praw.g_00500
OG0000001	Prav	Prbb.g_01883	Prav.g_01748
