Orthogroup	Species	Prbh	Orthologs
OG0000000	Pral	Prbh.g_01319	Pral.g_01332
OG0000000	Pram	Prbh.g_01319	Pram.g_01176
OG0000000	Pras	Prbh.g_01903	Pras.g_00493, Pras.g_00470
OG0000000	Prai	Prbh.g_01903	Prai.g_01612, Prai.g_01592
OG0000000	Prac	Prbh.g_01903	Prac.g_00277, Prac.g_00292
OG0000000	Praq	Prbh.g_01903	Praq.g_01956, Praq.g_00026
OG0000000	Prar	Prbh.g_01903	Prar.g_00713, Prar.g_00729
OG0000000	Prau	Prbh.g_01903	Prau.g_01665, Prau.g_01648
OG0000000	Praa	Prbh.g_01903	Praa.g_01235, Praa.g_01598, Praa.g_01244
OG0000000	Prbd	Prbh.g_01903	Prbd.g_01914, Prbd.g_01568
OG0000000	Pray	Prbh.g_01903	Pray.g_01576, Pray.g_01603
OG0000000	Praz	Prbh.g_01903	Praz.g_00894, Praz.g_00921
OG0000000	Prba	Prbh.g_01903	Prba.g_00243, Prba.g_00269
OG0000000	Prad	Prbh.g_01903	Prad.g_01982, Prad.g_00392
OG0000000	Prbc	Prbh.g_01903	Prbc.g_00104, Prbc.g_02164, Prbc.g_00806, Prbc.g_02165
OG0000000	Prbb	Prbh.g_01903	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785, Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244
OG0000000	Prbm	Prbh.g_01903	Prbm.g_00435, Prbm.g_01116, Prbm.g_01406, Prbm.g_01808, Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_01407, Prbm.g_00436
OG0000000	Praj	Prbh.g_01903	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202
OG0000000	Prab	Prbh.g_01903	Prab.g_00760, Prab.g_01630, Prab.g_01598
OG0000000	Pran	Prbh.g_01903	Pran.g_01423, Pran.g_00931, Pran.g_00601
OG0000000	Prag	Prbh.g_01903	Prag.g_00721, Prag.g_01648, Prag.g_01608, Prag.g_01230, Prag.g_01348
OG0000000	Praw	Prbh.g_01903	Praw.g_01780, Praw.g_00494, Praw.g_00455, Praw.g_00893, Praw.g_00974
OG0000000	Prae	Prbh.g_01903	Prae.g_01580
OG0000000	Prbi	Prbh.g_01903	Prbi.g_01709
OG0000000	Prax	Prbh.g_01903	Prax.g_01608, Prax.g_00496
OG0000000	Prao	Prbh.g_01903	Prao.g_01515
OG0000000	Prav	Prbh.g_01903	Prav.g_01695, Prav.g_00973
OG0000000	Prat	Prbh.g_01903	Prat.g_01549
OG0000000	Praf	Prbh.g_01903	Praf.g_00813
OG0000000	Prah	Prbh.g_01903	Prah.g_01348
OG0000000	Prbj	Prbh.g_01903	Prbj.g_00164
OG0000000	Prbk	Prbh.g_01903	Prbk.g_00165
OG0000000	Prbl	Prbh.g_01903	Prbl.g_00116
OG0000000	Pral	Prbh.g_01903	Pral.g_00037
OG0000000	Prak	Prbh.g_01903	Prak.g_01562
OG0000000	Prap	Prbh.g_01903	Prap.g_01862
OG0000000	Prbe	Prbh.g_01903	Prbe.g_01119
OG0000000	Prbf	Prbh.g_01903	Prbf.g_00776
OG0000000	Prbg	Prbh.g_01903	Prbg.g_01567
OG0000000	Prbn	Prbh.g_01903	Prbn.g_01662
OG0000000	Pram	Prbh.g_01903	Pram.g_01511
OG0000000	Praa	Prbh.g_01902, Prbh.g_01858	Praa.g_01597
OG0000000	Prad	Prbh.g_01902, Prbh.g_01858	Prad.g_01297
OG0000000	Praj	Prbh.g_01902	Praj.g_01307
OG0000000	Praj	Prbh.g_01902	Praj.g_01359
OG0000000	Praj	Prbh.g_01902	Praj.g_01732
OG0000000	Prak	Prbh.g_01902	Prak.g_01209
OG0000000	Prak	Prbh.g_01902	Prak.g_01563
OG0000000	Pral	Prbh.g_01902	Pral.g_00038
OG0000000	Pral	Prbh.g_01902	Pral.g_01333
OG0000000	Pram	Prbh.g_01902	Pram.g_01512
OG0000000	Prap	Prbh.g_01902	Prap.g_00493
OG0000000	Prap	Prbh.g_01902	Prap.g_01861
OG0000000	Prbb	Prbh.g_01902	Prbb.g_01123
OG0000000	Prbb	Prbh.g_01902	Prbb.g_01352
OG0000000	Prbb	Prbh.g_01902	Prbb.g_01403
OG0000000	Prbb	Prbh.g_01902	Prbb.g_01787
OG0000000	Prbc	Prbh.g_01902	Prbc.g_00618
OG0000000	Prbc	Prbh.g_01902	Prbc.g_02167
OG0000000	Prbe	Prbh.g_01902	Prbe.g_01120
OG0000000	Prbf	Prbh.g_01902	Prbf.g_00775
OG0000000	Prbf	Prbh.g_01902	Prbf.g_00881
OG0000000	Prbg	Prbh.g_01902	Prbg.g_01523
OG0000000	Prbg	Prbh.g_01902	Prbg.g_01568
OG0000000	Prbm	Prbh.g_01902	Prbm.g_01119
OG0000000	Prbm	Prbh.g_01902	Prbm.g_01404
OG0000000	Prbm	Prbh.g_01902	Prbm.g_01810
OG0000000	Prbn	Prbh.g_01902	Prbn.g_01152
OG0000000	Prbn	Prbh.g_01902	Prbn.g_01663
OG0000000	Prat	Prbh.g_01858	Prat.g_01189
OG0000000	Praj	Prbh.g_01858	Praj.g_01100
OG0000000	Prbc	Prbh.g_01858	Prbc.g_00608
OG0000000	Prbb	Prbh.g_01858	Prbb.g_01145
OG0000000	Prbm	Prbh.g_01858	Prbm.g_01141
OG0000000	Prak	Prbh.g_01858	Prak.g_01578
OG0000000	Prap	Prbh.g_01858	Prap.g_01846
OG0000000	Prbe	Prbh.g_01858	Prbe.g_01052
OG0000000	Prbf	Prbh.g_01858	Prbf.g_00760
OG0000000	Prbg	Prbh.g_01858	Prbg.g_01583
OG0000000	Prbn	Prbh.g_01858	Prbn.g_01678
OG0000000	Pram	Prbh.g_01858	Pram.g_01556
OG0000001	Prax	Prbh.g_00001	Prax.g_01878
OG0000001	Prbi	Prbh.g_00001	Prbi.g_01424
OG0000001	Prao	Prbh.g_00001	Prao.g_01254
OG0000001	Prav	Prbh.g_00001	Prav.g_01458
OG0000001	Prag	Prbh.g_00001	Prag.g_01374
OG0000001	Praw	Prbh.g_00001	Praw.g_01000
OG0000001	Prad	Prbh.g_00001	Prad.g_00609
OG0000001	Prac	Prbh.g_00001	Prac.g_00202
OG0000001	Praq	Prbh.g_00001	Praq.g_00160
OG0000001	Prar	Prbh.g_00001	Prar.g_00926
OG0000001	Prbd	Prbh.g_00001	Prbd.g_01779
OG0000001	Prae	Prbh.g_00001	Prae.g_01353
OG0000001	Praa	Prbh.g_00001	Praa.g_01351
OG0000001	Pray	Prbh.g_00001	Pray.g_01844
OG0000001	Praz	Prbh.g_00001	Praz.g_01154
OG0000001	Prba	Prbh.g_00001	Prba.g_00211
OG0000001	Prai	Prbh.g_00001	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Prbh.g_00001	Prau.g_01394
OG0000001	Pras	Prbh.g_00001	Pras.g_00235
OG0000001	Syan	Prbh.g_00001	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prbh.g_00001	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prbh.g_00001	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prbh.g_00001	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prbh.g_00001	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prbh.g_00001	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prbh.g_00001	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prbh.g_00001	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prbh.g_00001	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prbh.g_00001	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prbh.g_00001	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prbh.g_00001	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prbh.g_00001	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prbh.g_00001	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prbh.g_00001	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prbh.g_00001	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prbh.g_00001	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prbh.g_00001	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prbh.g_00001	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prbh.g_00001	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prbh.g_00001	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prbh.g_00001	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prbh.g_00001	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prbh.g_00001	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prbh.g_00001	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prbb	Prbh.g_00001	Prbb.g_01611
OG0000001	Prbc	Prbh.g_00001	Prbc.g_00588
OG0000001	Praj	Prbh.g_00001	Praj.g_01549
OG0000001	Prbm	Prbh.g_00001	Prbm.g_01633
OG0000001	Pral	Prbh.g_00001	Pral.g_01236
OG0000001	Prat	Prbh.g_00001	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Prbh.g_00001	Prak.g_01302
OG0000001	Prbg	Prbh.g_00001	Prbg.g_00502
OG0000001	Prap	Prbh.g_00001	Prap.g_01925
OG0000001	Prbe	Prbh.g_00001	Prbe.g_00400
OG0000001	Prbf	Prbh.g_00001	Prbf.g_00068
OG0000001	Prbn	Prbh.g_00001	Prbn.g_01213
OG0000001	Pram	Prbh.g_00001	Pram.g_01954, Pram.g_01953
OG0000001	Pral	Prbh.g_00863	Pral.g_01671
OG0000001	Prat	Prbh.g_00863	Prat.g_00851
OG0000001	Prbm	Prbh.g_00863	Prbm.g_00496, Prbm.g_01940
OG0000001	Praj	Prbh.g_00863	Praj.g_00463, Praj.g_01861
OG0000001	Prbb	Prbh.g_00863	Prbb.g_00474, Prbb.g_01915
OG0000001	Prbc	Prbh.g_00863	Prbc.g_01530, Prbc.g_00925
OG0000001	Prak	Prbh.g_00863	Prak.g_00755
OG0000001	Prbg	Prbh.g_00863	Prbg.g_01069
OG0000001	Prap	Prbh.g_00863	Prap.g_00653
OG0000001	Prbe	Prbh.g_00863	Prbe.g_00112
OG0000001	Prbf	Prbh.g_00863	Prbf.g_00831
OG0000001	Prbn	Prbh.g_00863	Prbn.g_01923
OG0000001	Pram	Prbh.g_00863	Pram.g_00719
OG0000002	Syai	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syai.g_01728
OG0000002	Syam	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syam.g_00931
OG0000002	Syad	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syad.g_00619
OG0000002	Syaj	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syaj.g_02667
OG0000002	Syab	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syab.g_02285
OG0000002	Syac	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syac.g_01084
OG0000002	Syah	Prbh.g_01016, Prbh.g_01022, Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Syah.g_01829
OG0000002	Prav	Prbh.g_01016, Prbh.g_01022	Prav.g_01466
OG0000002	Prag	Prbh.g_01016, Prbh.g_01022	Prag.g_01382
OG0000002	Praw	Prbh.g_01016, Prbh.g_01022	Praw.g_01009
OG0000002	Prad	Prbh.g_01016, Prbh.g_01022	Prad.g_00601
OG0000002	Prai	Prbh.g_01016, Prbh.g_01022	Prai.g_01363
OG0000002	Pras	Prbh.g_01016, Prbh.g_01022	Pras.g_00243
OG0000002	Prau	Prbh.g_01016, Prbh.g_01022	Prau.g_01402
OG0000002	Prax	Prbh.g_01016, Prbh.g_01022	Prax.g_01870
OG0000002	Prbd	Prbh.g_01016, Prbh.g_01022	Prbd.g_01771
OG0000002	Pray	Prbh.g_01016, Prbh.g_01022	Pray.g_01836
OG0000002	Praz	Prbh.g_01016, Prbh.g_01022	Praz.g_01146
OG0000002	Prba	Prbh.g_01016, Prbh.g_01022	Prba.g_00203
OG0000002	Prbi	Prbh.g_01016, Prbh.g_01022	Prbi.g_01432
OG0000002	Prac	Prbh.g_01016, Prbh.g_01022	Prac.g_00210
OG0000002	Praq	Prbh.g_01016, Prbh.g_01022	Praq.g_00168
OG0000002	Prar	Prbh.g_01016, Prbh.g_01022	Prar.g_00918
OG0000002	Prae	Prbh.g_01016, Prbh.g_01022	Prae.g_01361
OG0000002	Praa	Prbh.g_01016, Prbh.g_01022	Praa.g_01359
OG0000002	Prao	Prbh.g_01016, Prbh.g_01022	Prao.g_01246
OG0000002	Prbj	Prbh.g_01016, Prbh.g_01022	Prbj.g_02517
OG0000002	Prbk	Prbh.g_01016, Prbh.g_01022	Prbk.g_02574
OG0000002	Prbl	Prbh.g_01016, Prbh.g_01022	Prbl.g_01582
OG0000002	Praf	Prbh.g_01016, Prbh.g_01022	Praf.g_01631
OG0000002	Prah	Prbh.g_01016, Prbh.g_01022	Prah.g_00562
OG0000002	Praj	Prbh.g_01016	Praj.g_00832
OG0000002	Prbc	Prbh.g_01016	Prbc.g_01920
OG0000002	Prbb	Prbh.g_01016	Prbb.g_00844
OG0000002	Prbm	Prbh.g_01016	Prbm.g_00874
OG0000002	Pral	Prbh.g_01016	Pral.g_01549
OG0000002	Prat	Prbh.g_01016	Prat.g_00977
OG0000002	Prak	Prbh.g_01016	Prak.g_00908
OG0000002	Prap	Prbh.g_01016	Prap.g_00720
OG0000002	Prbe	Prbh.g_01016	Prbe.g_01285
OG0000002	Prbf	Prbh.g_01016	Prbf.g_01182
OG0000002	Prbg	Prbh.g_01016	Prbg.g_01222
OG0000002	Prbn	Prbh.g_01016	Prbn.g_01483
OG0000002	Pram	Prbh.g_01016	Pram.g_00873
OG0000002	Pral	Prbh.g_01022	Pral.g_01554
OG0000002	Prak	Prbh.g_01022	Prak.g_00913
OG0000002	Prap	Prbh.g_01022	Prap.g_00715
OG0000002	Prbe	Prbh.g_01022	Prbe.g_01290
OG0000002	Prbf	Prbh.g_01022	Prbf.g_01177
OG0000002	Prbg	Prbh.g_01022	Prbg.g_01227
OG0000002	Prbn	Prbh.g_01022	Prbn.g_01478
OG0000002	Pram	Prbh.g_01022	Pram.g_00879
OG0000002	Prbj	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prbj.g_00030
OG0000002	Prbk	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prbk.g_01649
OG0000002	Prbl	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prbl.g_01092
OG0000002	Praf	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Praf.g_00948
OG0000002	Prah	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prah.g_01226
OG0000002	Prag	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prag.g_00656
OG0000002	Praw	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Praw.g_01844
OG0000002	Prav	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prav.g_01276
OG0000002	Prab	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prab.g_00683
OG0000002	Pran	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Pran.g_01500
OG0000002	Prai	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prai.g_00707
OG0000002	Prac	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prac.g_00693
OG0000002	Praq	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Praq.g_00807
OG0000002	Prar	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prar.g_01508
OG0000002	Pras	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Pras.g_01554
OG0000002	Prau	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prau.g_00718
OG0000002	Praa	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Praa.g_00678
OG0000002	Prae	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prae.g_00652
OG0000002	Prax	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prax.g_00964
OG0000002	Prbi	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prbi.g_00681
OG0000002	Prao	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prao.g_00116
OG0000002	Pray	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Pray.g_01085
OG0000002	Praz	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Praz.g_01652
OG0000002	Prba	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prba.g_01639
OG0000002	Prbd	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prbd.g_00566
OG0000002	Prad	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912	Prad.g_01252
OG0000002	Praj	Prbh.g_01313	Praj.g_01489
OG0000002	Prbb	Prbh.g_01313	Prbb.g_01546
OG0000002	Prbm	Prbh.g_01313	Prbm.g_01578
OG0000002	Prbc	Prbh.g_01313	Prbc.g_01475
OG0000002	Pral	Prbh.g_01313	Pral.g_01340
OG0000002	Prat	Prbh.g_01313	Prat.g_01184
OG0000002	Prak	Prbh.g_01313	Prak.g_01202
OG0000002	Prap	Prbh.g_01313	Prap.g_00486
OG0000002	Prbe	Prbh.g_01313	Prbe.g_01579
OG0000002	Prbf	Prbh.g_01313	Prbf.g_00888
OG0000002	Prbg	Prbh.g_01313	Prbg.g_01516
OG0000002	Prbn	Prbh.g_01313	Prbn.g_01159
OG0000002	Pram	Prbh.g_01313	Pram.g_01170
OG0000002	Praj	Prbh.g_00006, Prbh.g_01311	Praj.g_01488
OG0000002	Prbb	Prbh.g_00006, Prbh.g_01311	Prbb.g_01545
OG0000002	Prbc	Prbh.g_00006, Prbh.g_01311	Prbc.g_01474
OG0000002	Prbm	Prbh.g_00006, Prbh.g_01311	Prbm.g_01577
OG0000002	Prak	Prbh.g_00006	Prak.g_01323
OG0000002	Prap	Prbh.g_00006	Prap.g_01946
OG0000002	Prbe	Prbh.g_00006	Prbe.g_00379
OG0000002	Prbf	Prbh.g_00006	Prbf.g_00089
OG0000002	Prbg	Prbh.g_00006	Prbg.g_00523
OG0000002	Prbn	Prbh.g_00006	Prbn.g_01234
OG0000002	Pral	Prbh.g_00006	Pral.g_00430
OG0000002	Prat	Prbh.g_00006	Prat.g_01487
OG0000002	Pram	Prbh.g_00006	Pram.g_01471
OG0000002	Pral	Prbh.g_01311	Pral.g_01342
OG0000002	Prat	Prbh.g_01311	Prat.g_01182
OG0000002	Prak	Prbh.g_01311	Prak.g_01200
OG0000002	Prap	Prbh.g_01311	Prap.g_00484
OG0000002	Prbe	Prbh.g_01311	Prbe.g_01577
OG0000002	Prbf	Prbh.g_01311	Prbf.g_00890
OG0000002	Prbg	Prbh.g_01311	Prbg.g_01514
OG0000002	Prbn	Prbh.g_01311	Prbn.g_01161
OG0000002	Pram	Prbh.g_01311	Pram.g_01168
OG0000002	Praj	Prbh.g_01317	Praj.g_01493, Praj.g_01487
OG0000002	Prbb	Prbh.g_01317	Prbb.g_01550, Prbb.g_01544
OG0000002	Prbc	Prbh.g_01317	Prbc.g_01479, Prbc.g_01473
OG0000002	Prbm	Prbh.g_01317	Prbm.g_01582, Prbm.g_01576
OG0000002	Prat	Prbh.g_01317	Prat.g_01187
OG0000002	Pral	Prbh.g_01317	Pral.g_01337
OG0000002	Prak	Prbh.g_01317	Prak.g_01207
OG0000002	Prap	Prbh.g_01317	Prap.g_00491
OG0000002	Prbe	Prbh.g_01317	Prbe.g_01584
OG0000002	Prbf	Prbh.g_01317	Prbf.g_00883
OG0000002	Prbg	Prbh.g_01317	Prbg.g_01521
OG0000002	Prbn	Prbh.g_01317	Prbn.g_01154
OG0000002	Pram	Prbh.g_01317	Pram.g_01174
OG0000002	Praj	Prbh.g_00199	Praj.g_01492
OG0000002	Prbb	Prbh.g_00199	Prbb.g_01549
OG0000002	Prbc	Prbh.g_00199	Prbc.g_01478
OG0000002	Prbm	Prbh.g_00199	Prbm.g_01581
OG0000002	Prak	Prbh.g_00199	Prak.g_01494
