Orthogroup	Species	Pral	Orthologs
OG0000000	Prap	Pral.g_00038	Prap.g_00493
OG0000000	Prap	Pral.g_00038	Prap.g_01861
OG0000000	Prbb	Pral.g_00038	Prbb.g_01123
OG0000000	Prbb	Pral.g_00038	Prbb.g_01352
OG0000000	Prbb	Pral.g_00038	Prbb.g_01403
OG0000000	Prbb	Pral.g_00038	Prbb.g_01787
OG0000000	Prbc	Pral.g_00038	Prbc.g_00618
OG0000000	Prbc	Pral.g_00038	Prbc.g_02167
OG0000000	Prbe	Pral.g_00038	Prbe.g_01120
OG0000000	Prbf	Pral.g_00038	Prbf.g_00775
OG0000000	Prbf	Pral.g_00038	Prbf.g_00881
OG0000000	Prbg	Pral.g_00038	Prbg.g_01523
OG0000000	Prbg	Pral.g_00038	Prbg.g_01568
OG0000000	Prbh	Pral.g_00038	Prbh.g_01902
OG0000000	Prbm	Pral.g_00038	Prbm.g_01119
OG0000000	Prbm	Pral.g_00038	Prbm.g_01404
OG0000000	Prbm	Pral.g_00038	Prbm.g_01810
OG0000000	Prbn	Pral.g_00038	Prbn.g_01152
OG0000000	Prbn	Pral.g_00038	Prbn.g_01663
OG0000000	Pram	Pral.g_01333	Pram.g_01512
OG0000000	Prap	Pral.g_01333	Prap.g_00493
OG0000000	Prap	Pral.g_01333	Prap.g_01861
OG0000000	Prbb	Pral.g_01333	Prbb.g_01123
OG0000000	Prbb	Pral.g_01333	Prbb.g_01352
OG0000000	Prbb	Pral.g_01333	Prbb.g_01403
OG0000000	Prbb	Pral.g_01333	Prbb.g_01787
OG0000000	Prbc	Pral.g_01333	Prbc.g_00618
OG0000000	Prbc	Pral.g_01333	Prbc.g_02167
OG0000000	Prbe	Pral.g_01333	Prbe.g_01120
OG0000000	Prbf	Pral.g_01333	Prbf.g_00775
OG0000000	Prbf	Pral.g_01333	Prbf.g_00881
OG0000000	Prbg	Pral.g_01333	Prbg.g_01523
OG0000000	Prbg	Pral.g_01333	Prbg.g_01568
OG0000000	Prbh	Pral.g_01333	Prbh.g_01902
OG0000000	Prbm	Pral.g_01333	Prbm.g_01119
OG0000000	Prbm	Pral.g_01333	Prbm.g_01404
OG0000000	Prbm	Pral.g_01333	Prbm.g_01810
OG0000000	Prbn	Pral.g_01333	Prbn.g_01152
OG0000000	Prbn	Pral.g_01333	Prbn.g_01663
OG0000001	Prax	Pral.g_01236	Prax.g_01878
OG0000001	Prbi	Pral.g_01236	Prbi.g_01424
OG0000001	Prao	Pral.g_01236	Prao.g_01254
OG0000001	Prav	Pral.g_01236	Prav.g_01458
OG0000001	Prag	Pral.g_01236	Prag.g_01374
OG0000001	Praw	Pral.g_01236	Praw.g_01000
OG0000001	Prad	Pral.g_01236	Prad.g_00609
OG0000001	Prac	Pral.g_01236	Prac.g_00202
OG0000001	Praq	Pral.g_01236	Praq.g_00160
OG0000001	Prar	Pral.g_01236	Prar.g_00926
OG0000001	Prbd	Pral.g_01236	Prbd.g_01779
OG0000001	Prae	Pral.g_01236	Prae.g_01353
OG0000001	Praa	Pral.g_01236	Praa.g_01351
OG0000001	Pray	Pral.g_01236	Pray.g_01844
OG0000001	Praz	Pral.g_01236	Praz.g_01154
OG0000001	Prba	Pral.g_01236	Prba.g_00211
OG0000001	Prai	Pral.g_01236	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Pral.g_01236	Prau.g_01394
OG0000001	Pras	Pral.g_01236	Pras.g_00235
OG0000001	Syan	Pral.g_01236	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Pral.g_01236	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Pral.g_01236	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Pral.g_01236	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Pral.g_01236	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Pral.g_01236	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Pral.g_01236	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Pral.g_01236	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Pral.g_01236	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Pral.g_01236	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Pral.g_01236	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Pral.g_01236	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Pral.g_01236	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Pral.g_01236	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Pral.g_01236	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Pral.g_01236	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Pral.g_01236	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Pral.g_01236	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Pral.g_01236	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Pral.g_01236	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Pral.g_01236	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Pral.g_01236	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Pral.g_01236	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Pral.g_01236	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Pral.g_01236	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prbb	Pral.g_01236	Prbb.g_01611
OG0000001	Prbc	Pral.g_01236	Prbc.g_00588
OG0000001	Praj	Pral.g_01236	Praj.g_01549
OG0000001	Prbm	Pral.g_01236	Prbm.g_01633
OG0000001	Prak	Pral.g_01236	Prak.g_01302
OG0000001	Prbg	Pral.g_01236	Prbg.g_00502
OG0000001	Prap	Pral.g_01236	Prap.g_01925
OG0000001	Prbe	Pral.g_01236	Prbe.g_00400
OG0000001	Prbf	Pral.g_01236	Prbf.g_00068
OG0000001	Prbn	Pral.g_01236	Prbn.g_01213
OG0000001	Prbh	Pral.g_01236	Prbh.g_00001
OG0000001	Pram	Pral.g_01236	Pram.g_01954, Pram.g_01953
OG0000001	Prat	Pral.g_01236	Prat.g_01285, Prat.g_01286
OG0000001	Pram	Pral.g_01671	Pram.g_00719
OG0000001	Prbh	Pral.g_01671	Prbh.g_00863
OG0000001	Prak	Pral.g_01671	Prak.g_00755
OG0000001	Prbg	Pral.g_01671	Prbg.g_01069
OG0000001	Prap	Pral.g_01671	Prap.g_00653
OG0000001	Prbe	Pral.g_01671	Prbe.g_00112
OG0000001	Prbf	Pral.g_01671	Prbf.g_00831
OG0000001	Prbn	Pral.g_01671	Prbn.g_01923
OG0000001	Prbm	Pral.g_01671	Prbm.g_00496, Prbm.g_01940
OG0000001	Praj	Pral.g_01671	Praj.g_00463, Praj.g_01861
OG0000001	Prbb	Pral.g_01671	Prbb.g_00474, Prbb.g_01915
OG0000001	Prbc	Pral.g_01671	Prbc.g_01530, Prbc.g_00925
OG0000001	Prat	Pral.g_01671	Prat.g_00851
OG0000001	Prbb	Pral.g_01296	Prbb.g_01157
OG0000001	Praj	Pral.g_01296	Praj.g_01112
OG0000001	Prbm	Pral.g_01296	Prbm.g_01426
OG0000001	Prad	Pral.g_01296	Prad.g_01434, Prad.g_01994
OG0000001	Prae	Pral.g_01296	Prae.g_01236, Prae.g_01223, Prae.g_01224
OG0000001	Prag	Pral.g_01296	Prag.g_00764, Prag.g_01216, Prag.g_01215, Prag.g_01651
OG0000001	Praw	Pral.g_01296	Praw.g_01739, Praw.g_01951, Praw.g_00497
OG0000001	Prav	Pral.g_01296	Prav.g_00962, Prav.g_01820, Prav.g_02007, Prav.g_01734
OG0000001	Prax	Pral.g_01296	Prax.g_00522
OG0000001	Prab	Pral.g_01296	Prab.g_00788, Prab.g_01279, Prab.g_01281
OG0000001	Pran	Pral.g_01296	Pran.g_01395
OG0000001	Prac	Pral.g_01296	Prac.g_00924, Prac.g_00925
OG0000001	Prar	Pral.g_01296	Prar.g_01202, Prar.g_01203
OG0000001	Praq	Pral.g_01296	Praq.g_01394, Praq.g_01393
OG0000001	Pray	Pral.g_01296	Pray.g_00247, Pray.g_00246
OG0000001	Praz	Pral.g_01296	Praz.g_01939, Praz.g_01940
OG0000001	Prba	Pral.g_01296	Prba.g_01081, Prba.g_01080
OG0000001	Prbd	Pral.g_01296	Prbd.g_01930
OG0000001	Praa	Pral.g_01296	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Pral.g_01296	Pras.g_00118, Pras.g_00120, Pras.g_00541
OG0000001	Prau	Pral.g_01296	Prau.g_01267, Prau.g_01269
OG0000001	Prbi	Pral.g_01296	Prbi.g_01270
OG0000001	Prai	Pral.g_01296	Prai.g_01236
OG0000001	Prao	Pral.g_01296	Prao.g_01852, Prao.g_01529
OG0000002	Syai	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syai.g_01728
OG0000002	Syam	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syam.g_00931
OG0000002	Syad	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syad.g_00619
OG0000002	Syaj	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syaj.g_02667
OG0000002	Syab	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syab.g_02285
OG0000002	Syac	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syac.g_01084
OG0000002	Syah	Pral.g_01549, Pral.g_01554, Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Syah.g_01829
OG0000002	Prav	Pral.g_01549, Pral.g_01554	Prav.g_01466
OG0000002	Prag	Pral.g_01549, Pral.g_01554	Prag.g_01382
OG0000002	Praw	Pral.g_01549, Pral.g_01554	Praw.g_01009
OG0000002	Prad	Pral.g_01549, Pral.g_01554	Prad.g_00601
OG0000002	Prai	Pral.g_01549, Pral.g_01554	Prai.g_01363
OG0000002	Pras	Pral.g_01549, Pral.g_01554	Pras.g_00243
OG0000002	Prau	Pral.g_01549, Pral.g_01554	Prau.g_01402
OG0000002	Prax	Pral.g_01549, Pral.g_01554	Prax.g_01870
OG0000002	Prbd	Pral.g_01549, Pral.g_01554	Prbd.g_01771
OG0000002	Pray	Pral.g_01549, Pral.g_01554	Pray.g_01836
OG0000002	Praz	Pral.g_01549, Pral.g_01554	Praz.g_01146
OG0000002	Prba	Pral.g_01549, Pral.g_01554	Prba.g_00203
OG0000002	Prbi	Pral.g_01549, Pral.g_01554	Prbi.g_01432
OG0000002	Prac	Pral.g_01549, Pral.g_01554	Prac.g_00210
OG0000002	Praq	Pral.g_01549, Pral.g_01554	Praq.g_00168
OG0000002	Prar	Pral.g_01549, Pral.g_01554	Prar.g_00918
OG0000002	Prae	Pral.g_01549, Pral.g_01554	Prae.g_01361
OG0000002	Praa	Pral.g_01549, Pral.g_01554	Praa.g_01359
OG0000002	Prao	Pral.g_01549, Pral.g_01554	Prao.g_01246
OG0000002	Prbj	Pral.g_01549, Pral.g_01554	Prbj.g_02517
OG0000002	Prbk	Pral.g_01549, Pral.g_01554	Prbk.g_02574
OG0000002	Prbl	Pral.g_01549, Pral.g_01554	Prbl.g_01582
OG0000002	Praf	Pral.g_01549, Pral.g_01554	Praf.g_01631
OG0000002	Prah	Pral.g_01549, Pral.g_01554	Prah.g_00562
OG0000002	Praj	Pral.g_01549	Praj.g_00832
OG0000002	Prbc	Pral.g_01549	Prbc.g_01920
OG0000002	Prbb	Pral.g_01549	Prbb.g_00844
OG0000002	Prbm	Pral.g_01549	Prbm.g_00874
OG0000002	Prak	Pral.g_01549	Prak.g_00908
OG0000002	Prap	Pral.g_01549	Prap.g_00720
OG0000002	Prbe	Pral.g_01549	Prbe.g_01285
OG0000002	Prbf	Pral.g_01549	Prbf.g_01182
OG0000002	Prbg	Pral.g_01549	Prbg.g_01222
OG0000002	Prbn	Pral.g_01549	Prbn.g_01483
OG0000002	Pram	Pral.g_01549	Pram.g_00873
OG0000002	Prbh	Pral.g_01549	Prbh.g_01016
OG0000002	Prat	Pral.g_01549	Prat.g_00977
OG0000002	Prak	Pral.g_01554	Prak.g_00913
OG0000002	Prap	Pral.g_01554	Prap.g_00715
OG0000002	Prbe	Pral.g_01554	Prbe.g_01290
OG0000002	Prbf	Pral.g_01554	Prbf.g_01177
OG0000002	Prbg	Pral.g_01554	Prbg.g_01227
OG0000002	Prbn	Pral.g_01554	Prbn.g_01478
OG0000002	Pram	Pral.g_01554	Pram.g_00879
OG0000002	Prbh	Pral.g_01554	Prbh.g_01022
OG0000002	Prbj	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prbj.g_00030
OG0000002	Prbk	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prbk.g_01649
OG0000002	Prbl	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prbl.g_01092
OG0000002	Praf	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Praf.g_00948
OG0000002	Prah	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prah.g_01226
OG0000002	Prag	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prag.g_00656
OG0000002	Praw	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Praw.g_01844
OG0000002	Prav	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prav.g_01276
OG0000002	Prab	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prab.g_00683
OG0000002	Pran	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Pran.g_01500
OG0000002	Prai	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prai.g_00707
OG0000002	Prac	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prac.g_00693
OG0000002	Praq	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Praq.g_00807
OG0000002	Prar	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prar.g_01508
OG0000002	Pras	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Pras.g_01554
OG0000002	Prau	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prau.g_00718
OG0000002	Praa	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Praa.g_00678
OG0000002	Prae	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prae.g_00652
OG0000002	Prax	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prax.g_00964
OG0000002	Prbi	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prbi.g_00681
OG0000002	Prao	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prao.g_00116
OG0000002	Pray	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Pray.g_01085
OG0000002	Praz	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Praz.g_01652
OG0000002	Prba	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prba.g_01639
OG0000002	Prbd	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prbd.g_00566
OG0000002	Prad	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764	Prad.g_01252
OG0000002	Praj	Pral.g_01340	Praj.g_01489
OG0000002	Prbb	Pral.g_01340	Prbb.g_01546
OG0000002	Prbm	Pral.g_01340	Prbm.g_01578
OG0000002	Prbc	Pral.g_01340	Prbc.g_01475
OG0000002	Prat	Pral.g_01340	Prat.g_01184
OG0000002	Prak	Pral.g_01340	Prak.g_01202
OG0000002	Prap	Pral.g_01340	Prap.g_00486
OG0000002	Prbe	Pral.g_01340	Prbe.g_01579
OG0000002	Prbf	Pral.g_01340	Prbf.g_00888
OG0000002	Prbg	Pral.g_01340	Prbg.g_01516
OG0000002	Prbn	Pral.g_01340	Prbn.g_01159
OG0000002	Pram	Pral.g_01340	Pram.g_01170
OG0000002	Prbh	Pral.g_01340	Prbh.g_01313
OG0000002	Praj	Pral.g_00430, Pral.g_01342	Praj.g_01488
OG0000002	Prbb	Pral.g_00430, Pral.g_01342	Prbb.g_01545
OG0000002	Prbc	Pral.g_00430, Pral.g_01342	Prbc.g_01474
OG0000002	Prbm	Pral.g_00430, Pral.g_01342	Prbm.g_01577
OG0000002	Prak	Pral.g_00430	Prak.g_01323
OG0000002	Prap	Pral.g_00430	Prap.g_01946
OG0000002	Prbe	Pral.g_00430	Prbe.g_00379
OG0000002	Prbf	Pral.g_00430	Prbf.g_00089
OG0000002	Prbg	Pral.g_00430	Prbg.g_00523
OG0000002	Prbn	Pral.g_00430	Prbn.g_01234
OG0000002	Pram	Pral.g_00430	Pram.g_01471
OG0000002	Prbh	Pral.g_00430	Prbh.g_00006
OG0000002	Prat	Pral.g_00430	Prat.g_01487
OG0000002	Prak	Pral.g_01342	Prak.g_01200
OG0000002	Prap	Pral.g_01342	Prap.g_00484
OG0000002	Prbe	Pral.g_01342	Prbe.g_01577
