Orthogroup	Species	Praj	Orthologs
OG0000000	Prbm	Praj.g_01737	Prbm.g_01814
OG0000000	Prbb	Praj.g_01737	Prbb.g_01792
OG0000000	Prbm	Praj.g_00415, Praj.g_01204, Praj.g_01274, Praj.g_01311	Prbm.g_01313, Prbm.g_00433, Prbm.g_01231, Prbm.g_01384
OG0000000	Prbb	Praj.g_00415	Prbb.g_01321
OG0000000	Prbb	Praj.g_00415	Prbb.g_01356
OG0000000	Prbb	Praj.g_01204	Prbb.g_01321
OG0000000	Prbb	Praj.g_01204	Prbb.g_01356
OG0000000	Prbb	Praj.g_01274	Prbb.g_01321
OG0000000	Prbb	Praj.g_01274	Prbb.g_01356
OG0000000	Prbb	Praj.g_01311	Prbb.g_01321
OG0000000	Prbb	Praj.g_01311	Prbb.g_01356
OG0000000	Prbb	Praj.g_01736	Prbb.g_01791
OG0000000	Pral	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Pral.g_00037
OG0000000	Prak	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prak.g_01562
OG0000000	Prap	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prap.g_01862
OG0000000	Prbe	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbe.g_01119
OG0000000	Prbf	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbf.g_00776
OG0000000	Prbg	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbg.g_01567
OG0000000	Prbn	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbn.g_01662
OG0000000	Pram	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Pram.g_01511
OG0000000	Prbh	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730, Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbh.g_01903
OG0000000	Pras	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Pras.g_00493
OG0000000	Prai	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prai.g_01612
OG0000000	Prac	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prac.g_00277
OG0000000	Praq	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Praq.g_01956
OG0000000	Prar	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prar.g_00713
OG0000000	Prau	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prau.g_01665
OG0000000	Praa	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Praa.g_01235
OG0000000	Prbd	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prbd.g_01914
OG0000000	Pray	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Pray.g_01576
OG0000000	Praz	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Praz.g_00894
OG0000000	Prba	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prba.g_00243
OG0000000	Prad	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730	Prad.g_01982
OG0000000	Prbb	Praj.g_00418, Praj.g_01077, Praj.g_01357	Prbb.g_00432, Prbb.g_01120, Prbb.g_01401
OG0000000	Prbc	Praj.g_00418, Praj.g_01077, Praj.g_01357	Prbc.g_02164
OG0000000	Prbm	Praj.g_00418, Praj.g_01077, Praj.g_01357	Prbm.g_00435, Prbm.g_01116, Prbm.g_01406
OG0000000	Prbc	Praj.g_01730	Prbc.g_00806
OG0000000	Prbb	Praj.g_01730	Prbb.g_01785
OG0000000	Prbm	Praj.g_01730	Prbm.g_01808
OG0000000	Prac	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prac.g_00292
OG0000000	Praq	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Praq.g_00026
OG0000000	Prar	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prar.g_00729
OG0000000	Prab	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prab.g_00760, Prab.g_01630, Prab.g_01598
OG0000000	Pran	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Pran.g_01423, Pran.g_00931, Pran.g_00601
OG0000000	Prag	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prag.g_00721, Prag.g_01648, Prag.g_01608, Prag.g_01230, Prag.g_01348
OG0000000	Praw	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Praw.g_01780, Praw.g_00494, Praw.g_00455, Praw.g_00893, Praw.g_00974
OG0000000	Praa	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Praa.g_01598, Praa.g_01244
OG0000000	Pras	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Pras.g_00470
OG0000000	Prau	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prau.g_01648
OG0000000	Prad	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prad.g_00392
OG0000000	Prbd	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbd.g_01568
OG0000000	Prae	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prae.g_01580
OG0000000	Prbi	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbi.g_01709
OG0000000	Pray	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Pray.g_01603
OG0000000	Praz	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Praz.g_00921
OG0000000	Prba	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prba.g_00269
OG0000000	Prax	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prax.g_01608, Prax.g_00496
OG0000000	Prai	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prai.g_01592
OG0000000	Prao	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prao.g_01515
OG0000000	Prav	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prav.g_01695, Prav.g_00973
OG0000000	Prat	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prat.g_01549
OG0000000	Praf	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Praf.g_00813
OG0000000	Prah	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prah.g_01348
OG0000000	Prbj	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbj.g_00164
OG0000000	Prbk	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbk.g_00165
OG0000000	Prbl	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202	Prbl.g_00116
OG0000000	Prbb	Praj.g_01272	Prbb.g_00431
OG0000000	Prbb	Praj.g_01272	Prbb.g_01121
OG0000000	Prbb	Praj.g_01272	Prbb.g_01319
OG0000000	Prbc	Praj.g_01272	Prbc.g_02165
OG0000000	Prbm	Praj.g_01272	Prbm.g_01117
OG0000000	Prbb	Praj.g_01309	Prbb.g_00431
OG0000000	Prbb	Praj.g_01309	Prbb.g_01121
OG0000000	Prbb	Praj.g_01309	Prbb.g_01319
OG0000000	Prbc	Praj.g_01309	Prbc.g_02165
OG0000000	Prbm	Praj.g_01309	Prbm.g_01117
OG0000000	Prbm	Praj.g_01078	Prbm.g_01229, Prbm.g_01382
OG0000000	Prbm	Praj.g_00417, Praj.g_01202	Prbm.g_01407, Prbm.g_00436
OG0000000	Prbb	Praj.g_00417, Praj.g_01202	Prbb.g_01244
OG0000000	Praa	Praj.g_01307, Praj.g_01359, Praj.g_01732, Praj.g_01100, Praj.g_01080, Praj.g_00087	Praa.g_01597
OG0000000	Prad	Praj.g_01307, Praj.g_01359, Praj.g_01732, Praj.g_01100, Praj.g_01080	Prad.g_01297
OG0000000	Prak	Praj.g_01307	Prak.g_01209
OG0000000	Prak	Praj.g_01307	Prak.g_01563
OG0000000	Pral	Praj.g_01307	Pral.g_00038
OG0000000	Pral	Praj.g_01307	Pral.g_01333
OG0000000	Pram	Praj.g_01307	Pram.g_01512
OG0000000	Prap	Praj.g_01307	Prap.g_00493
OG0000000	Prap	Praj.g_01307	Prap.g_01861
OG0000000	Prbb	Praj.g_01307	Prbb.g_01123
OG0000000	Prbb	Praj.g_01307	Prbb.g_01352
OG0000000	Prbb	Praj.g_01307	Prbb.g_01403
OG0000000	Prbb	Praj.g_01307	Prbb.g_01787
OG0000000	Prbc	Praj.g_01307	Prbc.g_00618
OG0000000	Prbc	Praj.g_01307	Prbc.g_02167
OG0000000	Prbe	Praj.g_01307	Prbe.g_01120
OG0000000	Prbf	Praj.g_01307	Prbf.g_00775
OG0000000	Prbf	Praj.g_01307	Prbf.g_00881
OG0000000	Prbg	Praj.g_01307	Prbg.g_01523
OG0000000	Prbg	Praj.g_01307	Prbg.g_01568
OG0000000	Prbh	Praj.g_01307	Prbh.g_01902
OG0000000	Prbm	Praj.g_01307	Prbm.g_01119
OG0000000	Prbm	Praj.g_01307	Prbm.g_01404
OG0000000	Prbm	Praj.g_01307	Prbm.g_01810
OG0000000	Prbn	Praj.g_01307	Prbn.g_01152
OG0000000	Prbn	Praj.g_01307	Prbn.g_01663
OG0000000	Prak	Praj.g_01359	Prak.g_01209
OG0000000	Prak	Praj.g_01359	Prak.g_01563
OG0000000	Pral	Praj.g_01359	Pral.g_00038
OG0000000	Pral	Praj.g_01359	Pral.g_01333
OG0000000	Pram	Praj.g_01359	Pram.g_01512
OG0000000	Prap	Praj.g_01359	Prap.g_00493
OG0000000	Prap	Praj.g_01359	Prap.g_01861
OG0000000	Prbb	Praj.g_01359	Prbb.g_01123
OG0000000	Prbb	Praj.g_01359	Prbb.g_01352
OG0000000	Prbb	Praj.g_01359	Prbb.g_01403
OG0000000	Prbb	Praj.g_01359	Prbb.g_01787
OG0000000	Prbc	Praj.g_01359	Prbc.g_00618
OG0000000	Prbc	Praj.g_01359	Prbc.g_02167
OG0000000	Prbe	Praj.g_01359	Prbe.g_01120
OG0000000	Prbf	Praj.g_01359	Prbf.g_00775
OG0000000	Prbf	Praj.g_01359	Prbf.g_00881
OG0000000	Prbg	Praj.g_01359	Prbg.g_01523
OG0000000	Prbg	Praj.g_01359	Prbg.g_01568
OG0000000	Prbh	Praj.g_01359	Prbh.g_01902
OG0000000	Prbm	Praj.g_01359	Prbm.g_01119
OG0000000	Prbm	Praj.g_01359	Prbm.g_01404
OG0000000	Prbm	Praj.g_01359	Prbm.g_01810
OG0000000	Prbn	Praj.g_01359	Prbn.g_01152
OG0000000	Prbn	Praj.g_01359	Prbn.g_01663
OG0000000	Prak	Praj.g_01732	Prak.g_01209
OG0000000	Prak	Praj.g_01732	Prak.g_01563
OG0000000	Pral	Praj.g_01732	Pral.g_00038
OG0000000	Pral	Praj.g_01732	Pral.g_01333
OG0000000	Pram	Praj.g_01732	Pram.g_01512
OG0000000	Prap	Praj.g_01732	Prap.g_00493
OG0000000	Prap	Praj.g_01732	Prap.g_01861
OG0000000	Prbb	Praj.g_01732	Prbb.g_01123
OG0000000	Prbb	Praj.g_01732	Prbb.g_01352
OG0000000	Prbb	Praj.g_01732	Prbb.g_01403
OG0000000	Prbb	Praj.g_01732	Prbb.g_01787
OG0000000	Prbc	Praj.g_01732	Prbc.g_00618
OG0000000	Prbc	Praj.g_01732	Prbc.g_02167
OG0000000	Prbe	Praj.g_01732	Prbe.g_01120
OG0000000	Prbf	Praj.g_01732	Prbf.g_00775
OG0000000	Prbf	Praj.g_01732	Prbf.g_00881
OG0000000	Prbg	Praj.g_01732	Prbg.g_01523
OG0000000	Prbg	Praj.g_01732	Prbg.g_01568
OG0000000	Prbh	Praj.g_01732	Prbh.g_01902
OG0000000	Prbm	Praj.g_01732	Prbm.g_01119
OG0000000	Prbm	Praj.g_01732	Prbm.g_01404
OG0000000	Prbm	Praj.g_01732	Prbm.g_01810
OG0000000	Prbn	Praj.g_01732	Prbn.g_01152
OG0000000	Prbn	Praj.g_01732	Prbn.g_01663
OG0000000	Prat	Praj.g_01100	Prat.g_01189
OG0000000	Prak	Praj.g_01100	Prak.g_01578
OG0000000	Prap	Praj.g_01100	Prap.g_01846
OG0000000	Prbe	Praj.g_01100	Prbe.g_01052
OG0000000	Prbf	Praj.g_01100	Prbf.g_00760
OG0000000	Prbg	Praj.g_01100	Prbg.g_01583
OG0000000	Prbn	Praj.g_01100	Prbn.g_01678
OG0000000	Pram	Praj.g_01100	Pram.g_01556
OG0000000	Prbh	Praj.g_01100	Prbh.g_01858
OG0000000	Prbb	Praj.g_01100	Prbb.g_01145
OG0000000	Prbm	Praj.g_01100	Prbm.g_01141
OG0000000	Prbc	Praj.g_01100	Prbc.g_00608
OG0000000	Prbc	Praj.g_01080	Prbc.g_00808
OG0000000	Prat	Praj.g_01080	Prat.g_01547
OG0000000	Prac	Praj.g_00087	Prac.g_00293, Prac.g_00926
OG0000000	Prar	Praj.g_00087	Prar.g_00730, Prar.g_01204
OG0000000	Prav	Praj.g_00087	Prav.g_01738, Prav.g_01694, Prav.g_01821
OG0000000	Prab	Praj.g_00087	Prab.g_00918, Prab.g_01620, Prab.g_01278, Prab.g_01597
OG0000000	Pran	Praj.g_00087	Pran.g_00579, Pran.g_00001, Pran.g_00602
OG0000000	Prbd	Praj.g_00087	Prbd.g_01569, Prbd.g_00528
OG0000000	Prao	Praj.g_00087	Prao.g_01514, Prao.g_01029
OG0000000	Prag	Praj.g_00087	Prag.g_00722, Prag.g_01213, Prag.g_01607, Prag.g_01650
OG0000000	Praw	Praj.g_00087	Praw.g_01779, Praw.g_00294, Praw.g_00454, Praw.g_00496
OG0000000	Prad	Praj.g_00087	Prad.g_00393, Prad.g_01435
OG0000000	Prae	Praj.g_00087	Prae.g_01222, Prae.g_01579
OG0000000	Prai	Praj.g_00087	Prai.g_00908, Prai.g_01234, Prai.g_01591, Prai.g_01775
OG0000000	Praq	Praj.g_00087	Praq.g_00025, Praq.g_01392
OG0000000	Pras	Praj.g_00087	Pras.g_00117, Pras.g_00469
OG0000000	Prau	Praj.g_00087	Prau.g_01266, Prau.g_01647
OG0000000	Prax	Praj.g_00087	Prax.g_00259, Prax.g_01609
OG0000000	Pray	Praj.g_00087	Pray.g_00003, Pray.g_01604
OG0000000	Praz	Praj.g_00087	Praz.g_00694, Praz.g_00922
OG0000000	Prba	Praj.g_00087	Prba.g_00003, Prba.g_00270
OG0000000	Prbi	Praj.g_00087	Prbi.g_01268, Prbi.g_01708
OG0000000	Prbb	Praj.g_00087	Prbb.g_00103
OG0000000	Prbc	Praj.g_00087	Prbc.g_00525
OG0000000	Praf	Praj.g_01267	Praf.g_01039, Praf.g_01042
OG0000000	Prah	Praj.g_01267	Prah.g_01154, Prah.g_01152
OG0000000	Prab	Praj.g_01267	Prab.g_01606
OG0000000	Pran	Praj.g_01267	Pran.g_00593
OG0000000	Praw	Praj.g_01267	Praw.g_00472
OG0000000	Prav	Praj.g_01267	Prav.g_01730, Prav.g_01715
OG0000000	Prag	Praj.g_01267	Prag.g_01626
OG0000000	Prbd	Praj.g_01267	Prbd.g_01836
OG0000000	Prad	Praj.g_01267	Prad.g_00372, Prad.g_00349
OG0000000	Prae	Praj.g_01267	Prae.g_01300
OG0000000	Prbi	Praj.g_01267	Prbi.g_01370
OG0000000	Prao	Praj.g_01267	Prao.g_01528, Prao.g_01297
OG0000000	Praa	Praj.g_01267	Praa.g_01297
OG0000000	Prax	Praj.g_01267	Prax.g_01920
OG0000000	Prbb	Praj.g_01267	Prbb.g_01313
OG0000001	Prag	Praj.g_01828	Prag.g_01654
OG0000001	Praw	Praj.g_01828	Praw.g_00500
OG0000001	Prav	Praj.g_01828	Prav.g_01748
OG0000001	Prbi	Praj.g_01828	Prbi.g_01542, Prbi.g_01763
OG0000001	Prbb	Praj.g_01828	Prbb.g_01883
OG0000001	Prbm	Praj.g_01828	Prbm.g_01905, Prbm.g_01906
OG0000001	Prbc	Praj.g_01828	Prbc.g_00892
OG0000001	Prax	Praj.g_01549	Prax.g_01878
OG0000001	Prbi	Praj.g_01549	Prbi.g_01424
OG0000001	Prao	Praj.g_01549	Prao.g_01254
OG0000001	Prav	Praj.g_01549	Prav.g_01458
OG0000001	Prag	Praj.g_01549	Prag.g_01374
OG0000001	Praw	Praj.g_01549	Praw.g_01000
OG0000001	Prad	Praj.g_01549	Prad.g_00609
OG0000001	Prac	Praj.g_01549	Prac.g_00202
OG0000001	Praq	Praj.g_01549	Praq.g_00160
OG0000001	Prar	Praj.g_01549	Prar.g_00926
OG0000001	Prbd	Praj.g_01549	Prbd.g_01779
OG0000001	Prae	Praj.g_01549	Prae.g_01353
OG0000001	Praa	Praj.g_01549	Praa.g_01351
OG0000001	Pray	Praj.g_01549	Pray.g_01844
OG0000001	Praz	Praj.g_01549	Praz.g_01154
OG0000001	Prba	Praj.g_01549	Prba.g_00211
OG0000001	Prai	Praj.g_01549	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Praj.g_01549	Prau.g_01394
OG0000001	Pras	Praj.g_01549	Pras.g_00235
OG0000001	Syan	Praj.g_01549	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Praj.g_01549	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Praj.g_01549	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Praj.g_01549	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
