Orthogroup	Species	Pram	Orthologs
OG0000001	Prac	Pram.g_01954, Pram.g_01953	Prac.g_00202
OG0000001	Praq	Pram.g_01954, Pram.g_01953	Praq.g_00160
OG0000001	Prar	Pram.g_01954, Pram.g_01953	Prar.g_00926
OG0000001	Prbd	Pram.g_01954, Pram.g_01953	Prbd.g_01779
OG0000001	Prae	Pram.g_01954, Pram.g_01953	Prae.g_01353
OG0000001	Praa	Pram.g_01954, Pram.g_01953	Praa.g_01351
OG0000001	Pray	Pram.g_01954, Pram.g_01953	Pray.g_01844
OG0000001	Praz	Pram.g_01954, Pram.g_01953	Praz.g_01154
OG0000001	Prba	Pram.g_01954, Pram.g_01953	Prba.g_00211
OG0000001	Prai	Pram.g_01954, Pram.g_01953	Prai.g_01235, Prai.g_01356
OG0000001	Prau	Pram.g_01954, Pram.g_01953	Prau.g_01394
OG0000001	Pras	Pram.g_01954, Pram.g_01953	Pras.g_00235
OG0000001	Syan	Pram.g_01954, Pram.g_01953	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Pram.g_01954, Pram.g_01953	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Pram.g_01954, Pram.g_01953	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Pram.g_01954, Pram.g_01953	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Pram.g_01954, Pram.g_01953	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Pram.g_01954, Pram.g_01953	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Pram.g_01954, Pram.g_01953	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Pram.g_01954, Pram.g_01953	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Pram.g_01954, Pram.g_01953	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Pram.g_01954, Pram.g_01953	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Pram.g_01954, Pram.g_01953	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Pram.g_01954, Pram.g_01953	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Pram.g_01954, Pram.g_01953	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Pram.g_01954, Pram.g_01953	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Pram.g_01954, Pram.g_01953	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Pram.g_01954, Pram.g_01953	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Pram.g_01954, Pram.g_01953	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Pram.g_01954, Pram.g_01953	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Pram.g_01954, Pram.g_01953	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Pram.g_01954, Pram.g_01953	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Pram.g_01954, Pram.g_01953	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Pram.g_01954, Pram.g_01953	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Pram.g_01954, Pram.g_01953	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Pram.g_01954, Pram.g_01953	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Pram.g_01954, Pram.g_01953	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prbb	Pram.g_01954, Pram.g_01953	Prbb.g_01611
OG0000001	Prbc	Pram.g_01954, Pram.g_01953	Prbc.g_00588
OG0000001	Praj	Pram.g_01954, Pram.g_01953	Praj.g_01549
OG0000001	Prbm	Pram.g_01954, Pram.g_01953	Prbm.g_01633
OG0000001	Pral	Pram.g_01954, Pram.g_01953	Pral.g_01236
OG0000001	Prat	Pram.g_01954, Pram.g_01953	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Pram.g_01954, Pram.g_01953	Prak.g_01302
OG0000001	Prbg	Pram.g_01954, Pram.g_01953	Prbg.g_00502
OG0000001	Prap	Pram.g_01954, Pram.g_01953	Prap.g_01925
OG0000001	Prbe	Pram.g_01954, Pram.g_01953	Prbe.g_00400
OG0000001	Prbf	Pram.g_01954, Pram.g_01953	Prbf.g_00068
OG0000001	Prbn	Pram.g_01954, Pram.g_01953	Prbn.g_01213
OG0000001	Prbh	Pram.g_01954, Pram.g_01953	Prbh.g_00001
OG0000001	Pral	Pram.g_00719	Pral.g_01671
OG0000001	Prat	Pram.g_00719	Prat.g_00851
OG0000001	Prbm	Pram.g_00719	Prbm.g_00496, Prbm.g_01940
OG0000001	Praj	Pram.g_00719	Praj.g_00463, Praj.g_01861
OG0000001	Prbb	Pram.g_00719	Prbb.g_00474, Prbb.g_01915
OG0000001	Prbc	Pram.g_00719	Prbc.g_01530, Prbc.g_00925
OG0000001	Prak	Pram.g_00719	Prak.g_00755
OG0000001	Prbg	Pram.g_00719	Prbg.g_01069
OG0000001	Prap	Pram.g_00719	Prap.g_00653
OG0000001	Prbe	Pram.g_00719	Prbe.g_00112
OG0000001	Prbf	Pram.g_00719	Prbf.g_00831
OG0000001	Prbn	Pram.g_00719	Prbn.g_01923
OG0000001	Prbh	Pram.g_00719	Prbh.g_00863
OG0000002	Syai	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syai.g_01728
OG0000002	Syam	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syam.g_00931
OG0000002	Syad	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syad.g_00619
OG0000002	Syaj	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syaj.g_02667
OG0000002	Syab	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syab.g_02285
OG0000002	Syac	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syac.g_01084
OG0000002	Syah	Pram.g_00873, Pram.g_00879, Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Syah.g_01829
OG0000002	Prav	Pram.g_00873, Pram.g_00879	Prav.g_01466
OG0000002	Prag	Pram.g_00873, Pram.g_00879	Prag.g_01382
OG0000002	Praw	Pram.g_00873, Pram.g_00879	Praw.g_01009
OG0000002	Prad	Pram.g_00873, Pram.g_00879	Prad.g_00601
OG0000002	Prai	Pram.g_00873, Pram.g_00879	Prai.g_01363
OG0000002	Pras	Pram.g_00873, Pram.g_00879	Pras.g_00243
OG0000002	Prau	Pram.g_00873, Pram.g_00879	Prau.g_01402
OG0000002	Prax	Pram.g_00873, Pram.g_00879	Prax.g_01870
OG0000002	Prbd	Pram.g_00873, Pram.g_00879	Prbd.g_01771
OG0000002	Pray	Pram.g_00873, Pram.g_00879	Pray.g_01836
OG0000002	Praz	Pram.g_00873, Pram.g_00879	Praz.g_01146
OG0000002	Prba	Pram.g_00873, Pram.g_00879	Prba.g_00203
OG0000002	Prbi	Pram.g_00873, Pram.g_00879	Prbi.g_01432
OG0000002	Prac	Pram.g_00873, Pram.g_00879	Prac.g_00210
OG0000002	Praq	Pram.g_00873, Pram.g_00879	Praq.g_00168
OG0000002	Prar	Pram.g_00873, Pram.g_00879	Prar.g_00918
OG0000002	Prae	Pram.g_00873, Pram.g_00879	Prae.g_01361
OG0000002	Praa	Pram.g_00873, Pram.g_00879	Praa.g_01359
OG0000002	Prao	Pram.g_00873, Pram.g_00879	Prao.g_01246
OG0000002	Prbj	Pram.g_00873, Pram.g_00879	Prbj.g_02517
OG0000002	Prbk	Pram.g_00873, Pram.g_00879	Prbk.g_02574
OG0000002	Prbl	Pram.g_00873, Pram.g_00879	Prbl.g_01582
OG0000002	Praf	Pram.g_00873, Pram.g_00879	Praf.g_01631
OG0000002	Prah	Pram.g_00873, Pram.g_00879	Prah.g_00562
OG0000002	Praj	Pram.g_00873	Praj.g_00832
OG0000002	Prbc	Pram.g_00873	Prbc.g_01920
OG0000002	Prbb	Pram.g_00873	Prbb.g_00844
OG0000002	Prbm	Pram.g_00873	Prbm.g_00874
OG0000002	Pral	Pram.g_00873	Pral.g_01549
OG0000002	Prat	Pram.g_00873	Prat.g_00977
OG0000002	Prak	Pram.g_00873	Prak.g_00908
OG0000002	Prap	Pram.g_00873	Prap.g_00720
OG0000002	Prbe	Pram.g_00873	Prbe.g_01285
OG0000002	Prbf	Pram.g_00873	Prbf.g_01182
OG0000002	Prbg	Pram.g_00873	Prbg.g_01222
OG0000002	Prbn	Pram.g_00873	Prbn.g_01483
OG0000002	Prbh	Pram.g_00873	Prbh.g_01016
OG0000002	Pral	Pram.g_00879	Pral.g_01554
OG0000002	Prak	Pram.g_00879	Prak.g_00913
OG0000002	Prap	Pram.g_00879	Prap.g_00715
OG0000002	Prbe	Pram.g_00879	Prbe.g_01290
OG0000002	Prbf	Pram.g_00879	Prbf.g_01177
OG0000002	Prbg	Pram.g_00879	Prbg.g_01227
OG0000002	Prbn	Pram.g_00879	Prbn.g_01478
OG0000002	Prbh	Pram.g_00879	Prbh.g_01022
OG0000002	Prbj	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prbj.g_00030
OG0000002	Prbk	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prbk.g_01649
OG0000002	Prbl	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prbl.g_01092
OG0000002	Praf	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Praf.g_00948
OG0000002	Prah	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prah.g_01226
OG0000002	Prag	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prag.g_00656
OG0000002	Praw	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Praw.g_01844
OG0000002	Prav	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prav.g_01276
OG0000002	Prab	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prab.g_00683
OG0000002	Pran	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Pran.g_01500
OG0000002	Prai	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prai.g_00707
OG0000002	Prac	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prac.g_00693
OG0000002	Praq	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Praq.g_00807
OG0000002	Prar	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prar.g_01508
OG0000002	Pras	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Pras.g_01554
OG0000002	Prau	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prau.g_00718
OG0000002	Praa	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Praa.g_00678
OG0000002	Prae	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prae.g_00652
OG0000002	Prax	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prax.g_00964
OG0000002	Prbi	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prbi.g_00681
OG0000002	Prao	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prao.g_00116
OG0000002	Pray	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Pray.g_01085
OG0000002	Praz	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Praz.g_01652
OG0000002	Prba	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prba.g_01639
OG0000002	Prbd	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prbd.g_00566
OG0000002	Prad	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768	Prad.g_01252
OG0000002	Praj	Pram.g_01170	Praj.g_01489
OG0000002	Prbb	Pram.g_01170	Prbb.g_01546
OG0000002	Prbm	Pram.g_01170	Prbm.g_01578
OG0000002	Prbc	Pram.g_01170	Prbc.g_01475
OG0000002	Pral	Pram.g_01170	Pral.g_01340
OG0000002	Prat	Pram.g_01170	Prat.g_01184
OG0000002	Prak	Pram.g_01170	Prak.g_01202
OG0000002	Prap	Pram.g_01170	Prap.g_00486
OG0000002	Prbe	Pram.g_01170	Prbe.g_01579
OG0000002	Prbf	Pram.g_01170	Prbf.g_00888
OG0000002	Prbg	Pram.g_01170	Prbg.g_01516
OG0000002	Prbn	Pram.g_01170	Prbn.g_01159
OG0000002	Prbh	Pram.g_01170	Prbh.g_01313
OG0000002	Praj	Pram.g_01471, Pram.g_01168	Praj.g_01488
OG0000002	Prbb	Pram.g_01471, Pram.g_01168	Prbb.g_01545
OG0000002	Prbc	Pram.g_01471, Pram.g_01168	Prbc.g_01474
OG0000002	Prbm	Pram.g_01471, Pram.g_01168	Prbm.g_01577
OG0000002	Prak	Pram.g_01471	Prak.g_01323
OG0000002	Prap	Pram.g_01471	Prap.g_01946
OG0000002	Prbe	Pram.g_01471	Prbe.g_00379
OG0000002	Prbf	Pram.g_01471	Prbf.g_00089
OG0000002	Prbg	Pram.g_01471	Prbg.g_00523
OG0000002	Prbn	Pram.g_01471	Prbn.g_01234
OG0000002	Pral	Pram.g_01471	Pral.g_00430
OG0000002	Prat	Pram.g_01471	Prat.g_01487
OG0000002	Prbh	Pram.g_01471	Prbh.g_00006
OG0000002	Pral	Pram.g_01168	Pral.g_01342
OG0000002	Prat	Pram.g_01168	Prat.g_01182
OG0000002	Prak	Pram.g_01168	Prak.g_01200
OG0000002	Prap	Pram.g_01168	Prap.g_00484
OG0000002	Prbe	Pram.g_01168	Prbe.g_01577
OG0000002	Prbf	Pram.g_01168	Prbf.g_00890
OG0000002	Prbg	Pram.g_01168	Prbg.g_01514
OG0000002	Prbn	Pram.g_01168	Prbn.g_01161
OG0000002	Prbh	Pram.g_01168	Prbh.g_01311
OG0000002	Praj	Pram.g_01174	Praj.g_01493, Praj.g_01487
OG0000002	Prbb	Pram.g_01174	Prbb.g_01550, Prbb.g_01544
OG0000002	Prbc	Pram.g_01174	Prbc.g_01479, Prbc.g_01473
OG0000002	Prbm	Pram.g_01174	Prbm.g_01582, Prbm.g_01576
OG0000002	Prat	Pram.g_01174	Prat.g_01187
OG0000002	Pral	Pram.g_01174	Pral.g_01337
OG0000002	Prak	Pram.g_01174	Prak.g_01207
OG0000002	Prap	Pram.g_01174	Prap.g_00491
OG0000002	Prbe	Pram.g_01174	Prbe.g_01584
OG0000002	Prbf	Pram.g_01174	Prbf.g_00883
OG0000002	Prbg	Pram.g_01174	Prbg.g_01521
OG0000002	Prbn	Pram.g_01174	Prbn.g_01154
OG0000002	Prbh	Pram.g_01174	Prbh.g_01317
OG0000002	Praj	Pram.g_01278	Praj.g_01492
OG0000002	Prbb	Pram.g_01278	Prbb.g_01549
OG0000002	Prbc	Pram.g_01278	Prbc.g_01478
OG0000002	Prbm	Pram.g_01278	Prbm.g_01581
OG0000002	Prak	Pram.g_01278	Prak.g_01494
