Orthogroup	Species	Syan	Orthologs
OG0000005	Prbc	Syan.g_01378	Prbc.g_00788
OG0000005	Praj	Syan.g_01378	Praj.g_01712
OG0000005	Prbb	Syan.g_01378	Prbb.g_01766
OG0000005	Prbm	Syan.g_01378	Prbm.g_01790
OG0000005	Syar	Syan.g_01378	Syar.g_02909
OG0000005	Syaq	Syan.g_01378	Syaq.g_01692
OG0000005	Syad	Syan.g_01378	Syad.g_02596
OG0000005	Syaj	Syan.g_01378	Syaj.g_01698
OG0000005	Syae	Syan.g_01378	Syae.g_01143
OG0000005	Syaa	Syan.g_01378	Syaa.g_00573
OG0000005	Syab	Syan.g_01378	Syab.g_02232
OG0000005	Syac	Syan.g_01378	Syac.g_00569
OG0000005	Syaf	Syan.g_01378	Syaf.g_01057
OG0000005	Syag	Syan.g_01378	Syag.g_01667
OG0000005	Syai	Syan.g_01378	Syai.g_02356
OG0000005	Syak	Syan.g_01378	Syak.g_02436
OG0000005	Syal	Syan.g_01378	Syal.g_00565
OG0000005	Syam	Syan.g_01378	Syam.g_01970
OG0000005	Syah	Syan.g_01378	Syah.g_02363
OG0000005	Syao	Syan.g_01378	Syao.g_01578
OG0000005	Syaq	Syan.g_00449	Syaq.g_00236
OG0000005	Syab	Syan.g_00449	Syab.g_00981
OG0000005	Syal	Syan.g_00449	Syal.g_01664
OG0000005	Syat	Syan.g_00449	Syat.g_01038
OG0000005	Syar	Syan.g_00449	Syar.g_01752
OG0000005	Syad	Syan.g_00449	Syad.g_02028
OG0000005	Syaj	Syan.g_00449	Syaj.g_01155
OG0000005	Syac	Syan.g_00449	Syac.g_01087
OG0000005	Syah	Syan.g_00449	Syah.g_01827
OG0000005	Syaf	Syan.g_00449	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syan.g_00449	Syai.g_02068, Syai.g_01611
OG0000005	Syam	Syan.g_00449	Syam.g_00715, Syam.g_01029
OG0000005	Syae	Syan.g_00449	Syae.g_00257
OG0000005	Syaa	Syan.g_00449	Syaa.g_01449
OG0000005	Syao	Syan.g_00449	Syao.g_01210
OG0000006	Prab	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prab.g_00231
OG0000006	Prai	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Pran.g_01951
OG0000006	Prac	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prac.g_01689
OG0000006	Praq	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Praq.g_01761
OG0000006	Prar	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prar.g_00086
OG0000006	Praa	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prad.g_01750
OG0000006	Prae	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prae.g_00244
OG0000006	Prao	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prao.g_00379
OG0000006	Pras	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prau.g_01316
OG0000006	Prax	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prax.g_01972
OG0000006	Pray	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Pray.g_00722
OG0000006	Praz	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Praz.g_00601
OG0000006	Prba	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prba.g_00460
OG0000006	Prbd	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbd.g_00998
OG0000006	Prbi	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbi.g_00265
OG0000006	Prag	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prav.g_02001
OG0000006	Praw	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Praw.g_01950
OG0000006	Prat	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prat.g_00248
OG0000006	Prak	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prak.g_00258
OG0000006	Prap	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prap.g_01470
OG0000006	Prbe	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbe.g_01794
OG0000006	Prbf	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbf.g_01580
OG0000006	Prbg	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbg.g_01024
OG0000006	Prbn	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbn.g_00308
OG0000006	Pram	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Pram.g_00229
OG0000006	Prbh	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbh.g_00538
OG0000006	Pral	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Pral.g_00797
OG0000006	Praj	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbc.g_02202
OG0000006	Prbm	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Prah	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbj.g_02699
OG0000006	Prbk	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbk.g_02695
OG0000006	Prbl	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441	Prbl.g_02601
OG0000006	Syag	Syan.g_00791	Syag.g_00435
OG0000006	Syak	Syan.g_00791	Syak.g_00057
OG0000006	Syaq	Syan.g_00791	Syaq.g_02108
OG0000006	Syab	Syan.g_00791	Syab.g_01849
OG0000006	Syal	Syan.g_00791	Syal.g_02611
OG0000006	Syac	Syan.g_00791	Syac.g_01002
OG0000006	Syah	Syan.g_00791	Syah.g_01912
OG0000006	Syai	Syan.g_00791	Syai.g_01126
OG0000006	Syam	Syan.g_00791	Syam.g_01446
