Orthogroup	Species	Prac	Orthologs
OG0000000	Prbe	Prac.g_00277, Prac.g_00292	Prbe.g_01119
OG0000000	Prbf	Prac.g_00277, Prac.g_00292	Prbf.g_00776
OG0000000	Prbg	Prac.g_00277, Prac.g_00292	Prbg.g_01567
OG0000000	Prbn	Prac.g_00277, Prac.g_00292	Prbn.g_01662
OG0000000	Pram	Prac.g_00277, Prac.g_00292	Pram.g_01511
OG0000000	Prbh	Prac.g_00277, Prac.g_00292	Prbh.g_01903
OG0000000	Prbc	Prac.g_00277	Prbc.g_00104, Prbc.g_02164, Prbc.g_00806
OG0000000	Prbb	Prac.g_00277	Prbb.g_01354, Prbb.g_00432, Prbb.g_01120, Prbb.g_01401, Prbb.g_01785
OG0000000	Prbm	Prac.g_00277	Prbm.g_00435, Prbm.g_01116, Prbm.g_01406, Prbm.g_01808
OG0000000	Praj	Prac.g_00277	Praj.g_00418, Praj.g_01077, Praj.g_01357, Praj.g_01730
OG0000000	Praa	Prac.g_00277	Praa.g_01235
OG0000000	Prbd	Prac.g_00277	Prbd.g_01914
OG0000000	Pray	Prac.g_00277	Pray.g_01576
OG0000000	Praz	Prac.g_00277	Praz.g_00894
OG0000000	Prba	Prac.g_00277	Prba.g_00243
OG0000000	Prad	Prac.g_00277	Prad.g_01982
OG0000000	Pras	Prac.g_00277	Pras.g_00493
OG0000000	Prau	Prac.g_00277	Prau.g_01665
OG0000000	Prai	Prac.g_00277	Prai.g_01612
OG0000000	Praq	Prac.g_00277	Praq.g_01956
OG0000000	Prar	Prac.g_00277	Prar.g_00713
OG0000000	Praj	Prac.g_00292	Praj.g_01272, Praj.g_01309, Praj.g_01078, Praj.g_00417, Praj.g_01202
OG0000000	Prbb	Prac.g_00292	Prbb.g_00431, Prbb.g_01121, Prbb.g_01319, Prbb.g_01244
OG0000000	Prbc	Prac.g_00292	Prbc.g_02165
OG0000000	Prbm	Prac.g_00292	Prbm.g_01117, Prbm.g_01229, Prbm.g_01382, Prbm.g_01407, Prbm.g_00436
OG0000000	Prat	Prac.g_00292	Prat.g_01549
OG0000000	Praf	Prac.g_00292	Praf.g_00813
OG0000000	Prah	Prac.g_00292	Prah.g_01348
OG0000000	Prbj	Prac.g_00292	Prbj.g_00164
OG0000000	Prbk	Prac.g_00292	Prbk.g_00165
OG0000000	Prbl	Prac.g_00292	Prbl.g_00116
OG0000000	Prao	Prac.g_00292	Prao.g_01515
OG0000000	Prav	Prac.g_00292	Prav.g_01695
OG0000000	Prab	Prac.g_00292	Prab.g_00760, Prab.g_01630, Prab.g_01598
OG0000000	Pran	Prac.g_00292	Pran.g_01423, Pran.g_00931, Pran.g_00601
OG0000000	Prag	Prac.g_00292	Prag.g_00721, Prag.g_01648, Prag.g_01608
OG0000000	Praw	Prac.g_00292	Praw.g_01780, Praw.g_00494, Praw.g_00455
OG0000000	Praa	Prac.g_00292	Praa.g_01598
OG0000000	Pras	Prac.g_00292	Pras.g_00470
OG0000000	Prau	Prac.g_00292	Prau.g_01648
OG0000000	Prad	Prac.g_00292	Prad.g_00392
OG0000000	Prbd	Prac.g_00292	Prbd.g_01568
OG0000000	Prae	Prac.g_00292	Prae.g_01580
OG0000000	Prbi	Prac.g_00292	Prbi.g_01709
OG0000000	Pray	Prac.g_00292	Pray.g_01603
OG0000000	Praz	Prac.g_00292	Praz.g_00921
OG0000000	Prba	Prac.g_00292	Prba.g_00269
OG0000000	Prax	Prac.g_00292	Prax.g_01608
OG0000000	Prai	Prac.g_00292	Prai.g_01592
OG0000000	Praq	Prac.g_00292	Praq.g_00026
OG0000000	Prar	Prac.g_00292	Prar.g_00729
OG0000000	Praa	Prac.g_00293, Prac.g_00926	Praa.g_01597
OG0000000	Prbb	Prac.g_00293, Prac.g_00926	Prbb.g_00103
OG0000000	Praj	Prac.g_00293, Prac.g_00926	Praj.g_00087
OG0000000	Prbc	Prac.g_00293, Prac.g_00926	Prbc.g_00525
OG0000000	Prar	Prac.g_00293	Prar.g_00730
OG0000000	Prab	Prac.g_00926	Prab.g_01278
OG0000000	Prab	Prac.g_00926	Prab.g_01597
OG0000000	Prad	Prac.g_00926	Prad.g_00393
OG0000000	Prad	Prac.g_00926	Prad.g_01435
OG0000000	Prae	Prac.g_00926	Prae.g_01222
OG0000000	Prae	Prac.g_00926	Prae.g_01579
OG0000000	Prag	Prac.g_00926	Prag.g_01213
OG0000000	Prag	Prac.g_00926	Prag.g_01607
OG0000000	Prag	Prac.g_00926	Prag.g_01650
OG0000000	Prai	Prac.g_00926	Prai.g_00908
OG0000000	Prai	Prac.g_00926	Prai.g_01234
OG0000000	Prai	Prac.g_00926	Prai.g_01591
OG0000000	Prai	Prac.g_00926	Prai.g_01775
OG0000000	Pran	Prac.g_00926	Pran.g_00001
OG0000000	Pran	Prac.g_00926	Pran.g_00602
OG0000000	Prao	Prac.g_00926	Prao.g_01029
OG0000000	Praq	Prac.g_00926	Praq.g_00025
OG0000000	Praq	Prac.g_00926	Praq.g_01392
OG0000000	Prar	Prac.g_00926	Prar.g_01204
OG0000000	Pras	Prac.g_00926	Pras.g_00117
OG0000000	Pras	Prac.g_00926	Pras.g_00469
OG0000000	Prau	Prac.g_00926	Prau.g_01266
OG0000000	Prau	Prac.g_00926	Prau.g_01647
OG0000000	Prav	Prac.g_00926	Prav.g_01694
OG0000000	Prav	Prac.g_00926	Prav.g_01821
OG0000000	Praw	Prac.g_00926	Praw.g_00294
OG0000000	Praw	Prac.g_00926	Praw.g_00454
OG0000000	Praw	Prac.g_00926	Praw.g_00496
OG0000000	Prax	Prac.g_00926	Prax.g_00259
OG0000000	Prax	Prac.g_00926	Prax.g_01609
OG0000000	Pray	Prac.g_00926	Pray.g_00003
OG0000000	Pray	Prac.g_00926	Pray.g_01604
OG0000000	Praz	Prac.g_00926	Praz.g_00694
OG0000000	Praz	Prac.g_00926	Praz.g_00922
OG0000000	Prba	Prac.g_00926	Prba.g_00003
OG0000000	Prba	Prac.g_00926	Prba.g_00270
OG0000000	Prbd	Prac.g_00926	Prbd.g_00528
OG0000000	Prbi	Prac.g_00926	Prbi.g_01268
OG0000000	Prbi	Prac.g_00926	Prbi.g_01708
OG0000000	Praq	Prac.g_00157	Praq.g_00115
OG0000000	Prar	Prac.g_00157	Prar.g_00973
OG0000000	Prab	Prac.g_00290	Prab.g_01308
OG0000000	Pran	Prac.g_00290	Pran.g_00894
OG0000000	Prau	Prac.g_00290	Prau.g_01350
OG0000000	Prav	Prac.g_00290	Prav.g_01413
OG0000000	Praa	Prac.g_00290	Praa.g_01298
OG0000000	Prag	Prac.g_00290	Prag.g_01333
OG0000000	Prao	Prac.g_00290	Prao.g_01296
OG0000000	Praw	Prac.g_00290	Praw.g_00959
OG0000000	Prax	Prac.g_00290	Prax.g_01919
OG0000000	Prbd	Prac.g_00290	Prbd.g_01835
OG0000000	Prbi	Prac.g_00290	Prbi.g_01371
OG0000000	Prad	Prac.g_00290	Prad.g_00350
OG0000000	Prae	Prac.g_00290	Prae.g_01308
OG0000000	Pras	Prac.g_00290	Pras.g_00182
OG0000000	Pray	Prac.g_00290	Pray.g_01890
OG0000000	Praz	Prac.g_00290	Praz.g_01200
OG0000000	Prba	Prac.g_00290	Prba.g_01172
OG0000000	Prai	Prac.g_00290	Prai.g_01314
OG0000000	Praq	Prac.g_00290	Praq.g_00028
OG0000000	Prar	Prac.g_00290	Prar.g_00727
OG0000001	Prbb	Prac.g_00202	Prbb.g_01611
OG0000001	Prbc	Prac.g_00202	Prbc.g_00588
OG0000001	Praj	Prac.g_00202	Praj.g_01549
OG0000001	Prbm	Prac.g_00202	Prbm.g_01633
OG0000001	Pral	Prac.g_00202	Pral.g_01236
OG0000001	Prat	Prac.g_00202	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Prac.g_00202	Prak.g_01302
OG0000001	Prbg	Prac.g_00202	Prbg.g_00502
OG0000001	Prap	Prac.g_00202	Prap.g_01925
OG0000001	Prbe	Prac.g_00202	Prbe.g_00400
OG0000001	Prbf	Prac.g_00202	Prbf.g_00068
OG0000001	Prbn	Prac.g_00202	Prbn.g_01213
OG0000001	Prbh	Prac.g_00202	Prbh.g_00001
OG0000001	Pram	Prac.g_00202	Pram.g_01954, Pram.g_01953
OG0000001	Syan	Prac.g_00202	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prac.g_00202	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prac.g_00202	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prac.g_00202	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prac.g_00202	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prac.g_00202	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prac.g_00202	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prac.g_00202	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prac.g_00202	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prac.g_00202	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prac.g_00202	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prac.g_00202	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prac.g_00202	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prac.g_00202	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prac.g_00202	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prac.g_00202	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prac.g_00202	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prac.g_00202	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prac.g_00202	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prac.g_00202	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prac.g_00202	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prac.g_00202	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prac.g_00202	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prac.g_00202	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prac.g_00202	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prax	Prac.g_00202	Prax.g_01878
OG0000001	Prbi	Prac.g_00202	Prbi.g_01424
OG0000001	Prao	Prac.g_00202	Prao.g_01254
OG0000001	Prav	Prac.g_00202	Prav.g_01458
OG0000001	Prag	Prac.g_00202	Prag.g_01374
OG0000001	Praw	Prac.g_00202	Praw.g_01000
OG0000001	Pras	Prac.g_00202	Pras.g_00235
OG0000001	Prau	Prac.g_00202	Prau.g_01394
OG0000001	Prad	Prac.g_00202	Prad.g_00609
OG0000001	Pray	Prac.g_00202	Pray.g_01844
OG0000001	Praz	Prac.g_00202	Praz.g_01154
OG0000001	Prba	Prac.g_00202	Prba.g_00211
OG0000001	Prai	Prac.g_00202	Prai.g_01235, Prai.g_01356
OG0000001	Prae	Prac.g_00202	Prae.g_01353
OG0000001	Praa	Prac.g_00202	Praa.g_01351
OG0000001	Prbd	Prac.g_00202	Prbd.g_01779
OG0000001	Praq	Prac.g_00202	Praq.g_00160
OG0000001	Prar	Prac.g_00202	Prar.g_00926
OG0000001	Pral	Prac.g_00924, Prac.g_00925	Pral.g_01296
OG0000001	Prbb	Prac.g_00924	Prbb.g_01157
OG0000001	Praj	Prac.g_00924	Praj.g_01112
OG0000001	Prbm	Prac.g_00924	Prbm.g_01426
OG0000001	Prao	Prac.g_00924	Prao.g_01852
OG0000001	Prbi	Prac.g_00924	Prbi.g_01270
OG0000001	Prai	Prac.g_00924	Prai.g_01236
OG0000001	Prad	Prac.g_00924	Prad.g_01434, Prad.g_01994
OG0000001	Prbd	Prac.g_00924	Prbd.g_01930
OG0000001	Praa	Prac.g_00924	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Prac.g_00924	Pras.g_00118, Pras.g_00120
OG0000001	Prau	Prac.g_00924	Prau.g_01267, Prau.g_01269
OG0000001	Prae	Prac.g_00924	Prae.g_01223, Prae.g_01224
OG0000001	Pray	Prac.g_00924	Pray.g_00247
OG0000001	Praz	Prac.g_00924	Praz.g_01939
OG0000001	Prba	Prac.g_00924	Prba.g_01081
OG0000001	Praq	Prac.g_00924	Praq.g_01394
OG0000001	Prar	Prac.g_00924	Prar.g_01202
OG0000001	Pras	Prac.g_00925	Pras.g_00541
OG0000001	Prag	Prac.g_00925	Prag.g_01651
OG0000001	Praw	Prac.g_00925	Praw.g_00497
OG0000001	Prav	Prac.g_00925	Prav.g_01734
OG0000001	Prao	Prac.g_00925	Prao.g_01529
OG0000001	Praq	Prac.g_00925	Praq.g_01393
OG0000001	Prar	Prac.g_00925	Prar.g_01203
OG0000002	Syai	Prac.g_00210, Prac.g_00693	Syai.g_01728
OG0000002	Syam	Prac.g_00210, Prac.g_00693	Syam.g_00931
OG0000002	Syad	Prac.g_00210, Prac.g_00693	Syad.g_00619
OG0000002	Syaj	Prac.g_00210, Prac.g_00693	Syaj.g_02667
OG0000002	Syab	Prac.g_00210, Prac.g_00693	Syab.g_02285
OG0000002	Syac	Prac.g_00210, Prac.g_00693	Syac.g_01084
OG0000002	Syah	Prac.g_00210, Prac.g_00693	Syah.g_01829
OG0000002	Prbj	Prac.g_00210	Prbj.g_02517
OG0000002	Prbk	Prac.g_00210	Prbk.g_02574
OG0000002	Prbl	Prac.g_00210	Prbl.g_01582
OG0000002	Praf	Prac.g_00210	Praf.g_01631
OG0000002	Prah	Prac.g_00210	Prah.g_00562
OG0000002	Praj	Prac.g_00210	Praj.g_00832
OG0000002	Prbc	Prac.g_00210	Prbc.g_01920
OG0000002	Prbb	Prac.g_00210	Prbb.g_00844
OG0000002	Prbm	Prac.g_00210	Prbm.g_00874
OG0000002	Prak	Prac.g_00210	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Prac.g_00210	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Prac.g_00210	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Prac.g_00210	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Prac.g_00210	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Prac.g_00210	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Prac.g_00210	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Prac.g_00210	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Prac.g_00210	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Prac.g_00210	Prat.g_00977
OG0000002	Prav	Prac.g_00210	Prav.g_01466
OG0000002	Prag	Prac.g_00210	Prag.g_01382
OG0000002	Praw	Prac.g_00210	Praw.g_01009
OG0000002	Prad	Prac.g_00210	Prad.g_00601
OG0000002	Prai	Prac.g_00210	Prai.g_01363
OG0000002	Prae	Prac.g_00210	Prae.g_01361
OG0000002	Praa	Prac.g_00210	Praa.g_01359
OG0000002	Prao	Prac.g_00210	Prao.g_01246
OG0000002	Pras	Prac.g_00210	Pras.g_00243
OG0000002	Prau	Prac.g_00210	Prau.g_01402
OG0000002	Prax	Prac.g_00210	Prax.g_01870
OG0000002	Prbd	Prac.g_00210	Prbd.g_01771
OG0000002	Pray	Prac.g_00210	Pray.g_01836
OG0000002	Praz	Prac.g_00210	Praz.g_01146
OG0000002	Prba	Prac.g_00210	Prba.g_00203
OG0000002	Prbi	Prac.g_00210	Prbi.g_01432
OG0000002	Praq	Prac.g_00210	Praq.g_00168
OG0000002	Prar	Prac.g_00210	Prar.g_00918
OG0000002	Prbj	Prac.g_00693	Prbj.g_00030
OG0000002	Prbk	Prac.g_00693	Prbk.g_01649
OG0000002	Prbl	Prac.g_00693	Prbl.g_01092
OG0000002	Praf	Prac.g_00693	Praf.g_00948
OG0000002	Prah	Prac.g_00693	Prah.g_01226
OG0000002	Praj	Prac.g_00693	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Prac.g_00693	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Prac.g_00693	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Prac.g_00693	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Prac.g_00693	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Prac.g_00693	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Prac.g_00693	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Prac.g_00693	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Prac.g_00693	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Prac.g_00693	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Prac.g_00693	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Prac.g_00693	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Prac.g_00693	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Prac.g_00693	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Prac.g_00693	Prag.g_00656
OG0000002	Praw	Prac.g_00693	Praw.g_01844
OG0000002	Prav	Prac.g_00693	Prav.g_01276
OG0000002	Prab	Prac.g_00693	Prab.g_00683
OG0000002	Pran	Prac.g_00693	Pran.g_01500
OG0000002	Prai	Prac.g_00693	Prai.g_00707
OG0000002	Pras	Prac.g_00693	Pras.g_01554
OG0000002	Prau	Prac.g_00693	Prau.g_00718
OG0000002	Praa	Prac.g_00693	Praa.g_00678
OG0000002	Prae	Prac.g_00693	Prae.g_00652
OG0000002	Prax	Prac.g_00693	Prax.g_00964
OG0000002	Prbi	Prac.g_00693	Prbi.g_00681
OG0000002	Prao	Prac.g_00693	Prao.g_00116
OG0000002	Pray	Prac.g_00693	Pray.g_01085
OG0000002	Praz	Prac.g_00693	Praz.g_01652
OG0000002	Prba	Prac.g_00693	Prba.g_01639
OG0000002	Prbd	Prac.g_00693	Prbd.g_00566
OG0000002	Prad	Prac.g_00693	Prad.g_01252
OG0000002	Praq	Prac.g_00693	Praq.g_00807
OG0000002	Prar	Prac.g_00693	Prar.g_01508
OG0000004	Syaq	Prac.g_00676	Syaq.g_02603
OG0000004	Praj	Prac.g_00676	Praj.g_01396
OG0000004	Prbc	Prac.g_00676	Prbc.g_01381
OG0000004	Prbm	Prac.g_00676	Prbm.g_01483
OG0000004	Prbb	Prac.g_00676	Prbb.g_01450
OG0000004	Syan	Prac.g_00676	Syan.g_00183
OG0000004	Syar	Prac.g_00676	Syar.g_02051
OG0000004	Syas	Prac.g_00676	Syas.g_00176
OG0000004	Syao	Prac.g_00676	Syao.g_02374
OG0000004	Syae	Prac.g_00676	Syae.g_00779
OG0000004	Syac	Prac.g_00676	Syac.g_00898
OG0000004	Syah	Prac.g_00676	Syah.g_02017
OG0000004	Syam	Prac.g_00676	Syam.g_00787
OG0000004	Syai	Prac.g_00676	Syai.g_01994
OG0000004	Syaf	Prac.g_00676	Syaf.g_01455
OG0000004	Syaa	Prac.g_00676	Syaa.g_00892
OG0000004	Syad	Prac.g_00676	Syad.g_01304
OG0000004	Syaj	Prac.g_00676	Syaj.g_00441
OG0000004	Syab	Prac.g_00676	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Prac.g_00676	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Prac.g_00676	Syag.g_00988
OG0000004	Syal	Prac.g_00676	Syal.g_01809
OG0000004	Prbj	Prac.g_00676	Prbj.g_00754
OG0000004	Prbk	Prac.g_00676	Prbk.g_01760
OG0000004	Prbl	Prac.g_00676	Prbl.g_00021
OG0000004	Praf	Prac.g_00676	Praf.g_01121
OG0000004	Prah	Prac.g_00676	Prah.g_01022
OG0000004	Pral	Prac.g_00676	Pral.g_01743
OG0000004	Prat	Prac.g_00676	Prat.g_00772
OG0000004	Prak	Prac.g_00676	Prak.g_00826
OG0000004	Prap	Prac.g_00676	Prap.g_00802
OG0000004	Prbe	Prac.g_00676	Prbe.g_01203
OG0000004	Prbf	Prac.g_00676	Prbf.g_01264
OG0000004	Prbg	Prac.g_00676	Prbg.g_01140
OG0000004	Prbn	Prac.g_00676	Prbn.g_01565
OG0000004	Pram	Prac.g_00676	Pram.g_00789
OG0000004	Prbh	Prac.g_00676	Prbh.g_00933
OG0000004	Prab	Prac.g_00676	Prab.g_00700
OG0000004	Pran	Prac.g_00676	Pran.g_01483
OG0000004	Prai	Prac.g_00676	Prai.g_00724
OG0000004	Pras	Prac.g_00676	Pras.g_01571
OG0000004	Prau	Prac.g_00676	Prau.g_00735
OG0000004	Prad	Prac.g_00676	Prad.g_01269
OG0000004	Prae	Prac.g_00676	Prae.g_00669
OG0000004	Prbd	Prac.g_00676	Prbd.g_00549
OG0000004	Prav	Prac.g_00676	Prav.g_01293
OG0000004	Prao	Prac.g_00676	Prao.g_00133
OG0000004	Prbi	Prac.g_00676	Prbi.g_00698
OG0000004	Praa	Prac.g_00676	Praa.g_00695
OG0000004	Pray	Prac.g_00676	Pray.g_01068
OG0000004	Praz	Prac.g_00676	Praz.g_01635
OG0000004	Prba	Prac.g_00676	Prba.g_01622
OG0000004	Prax	Prac.g_00676	Prax.g_00947
OG0000004	Prag	Prac.g_00676	Prag.g_00673
OG0000004	Praw	Prac.g_00676	Praw.g_01827
OG0000004	Praq	Prac.g_00676	Praq.g_00824
OG0000004	Prar	Prac.g_00676	Prar.g_01525
OG0000004	Syar	Prac.g_01698	Syar.g_02225, Syar.g_00842
OG0000004	Syao	Prac.g_01698	Syao.g_01271, Syao.g_01007
OG0000004	Syas	Prac.g_01698	Syas.g_00509, Syas.g_00174, Syas.g_00311, Syas.g_00072
OG0000004	Syak	Prac.g_01698	Syak.g_00003, Syak.g_02297
OG0000004	Syab	Prac.g_01698	Syab.g_01911, Syab.g_02377
OG0000004	Syal	Prac.g_01698	Syal.g_02718, Syal.g_00691
OG0000004	Syaq	Prac.g_01698	Syaq.g_02042, Syaq.g_01567
OG0000004	Syaa	Prac.g_01698	Syaa.g_01667, Syaa.g_02116
OG0000004	Syae	Prac.g_01698	Syae.g_00042, Syae.g_02231
OG0000004	Syad	Prac.g_01698	Syad.g_02184, Syad.g_00810
OG0000004	Syaj	Prac.g_01698	Syaj.g_01314, Syaj.g_02853
OG0000004	Syag	Prac.g_01698	Syag.g_00370, Syag.g_01790
OG0000004	Syac	Prac.g_01698	Syac.g_00948, Syac.g_01975
OG0000004	Syah	Prac.g_01698	Syah.g_01967, Syah.g_00901
OG0000004	Syaf	Prac.g_01698	Syaf.g_02351, Syaf.g_02794
OG0000004	Syai	Prac.g_01698	Syai.g_01062, Syai.g_00530
