Orthogroup	Species	Prau	Orthologs
OG0000000	Prbd	Prau.g_01266	Prbd.g_00528
OG0000000	Prbi	Prau.g_01266	Prbi.g_01268
OG0000000	Prbi	Prau.g_01266	Prbi.g_01708
OG0000000	Prav	Prau.g_01647	Prav.g_01694
OG0000000	Prav	Prau.g_01647	Prav.g_01821
OG0000000	Praw	Prau.g_01647	Praw.g_00294
OG0000000	Praw	Prau.g_01647	Praw.g_00454
OG0000000	Praw	Prau.g_01647	Praw.g_00496
OG0000000	Prax	Prau.g_01647	Prax.g_00259
OG0000000	Prax	Prau.g_01647	Prax.g_01609
OG0000000	Pray	Prau.g_01647	Pray.g_00003
OG0000000	Pray	Prau.g_01647	Pray.g_01604
OG0000000	Praz	Prau.g_01647	Praz.g_00694
OG0000000	Praz	Prau.g_01647	Praz.g_00922
OG0000000	Prba	Prau.g_01647	Prba.g_00003
OG0000000	Prba	Prau.g_01647	Prba.g_00270
OG0000000	Prbd	Prau.g_01647	Prbd.g_00528
OG0000000	Prbi	Prau.g_01647	Prbi.g_01268
OG0000000	Prbi	Prau.g_01647	Prbi.g_01708
OG0000000	Prac	Prau.g_01350	Prac.g_00290
OG0000000	Praq	Prau.g_01350	Praq.g_00028
OG0000000	Prar	Prau.g_01350	Prar.g_00727
OG0000000	Prai	Prau.g_01350	Prai.g_01314
OG0000000	Prab	Prau.g_01350	Prab.g_01308
OG0000000	Pran	Prau.g_01350	Pran.g_00894
OG0000000	Prav	Prau.g_01350	Prav.g_01413
OG0000000	Praa	Prau.g_01350	Praa.g_01298
OG0000000	Prag	Prau.g_01350	Prag.g_01333
OG0000000	Prao	Prau.g_01350	Prao.g_01296
OG0000000	Praw	Prau.g_01350	Praw.g_00959
OG0000000	Prax	Prau.g_01350	Prax.g_01919
OG0000000	Prbd	Prau.g_01350	Prbd.g_01835
OG0000000	Prbi	Prau.g_01350	Prbi.g_01371
OG0000000	Prad	Prau.g_01350	Prad.g_00350
OG0000000	Prae	Prau.g_01350	Prae.g_01308
OG0000000	Pras	Prau.g_01350	Pras.g_00182
OG0000000	Pray	Prau.g_01350	Pray.g_01890
OG0000000	Praz	Prau.g_01350	Praz.g_01200
OG0000000	Prba	Prau.g_01350	Prba.g_01172
OG0000000	Prai	Prau.g_01650	Prai.g_01596
OG0000000	Prad	Prau.g_01650	Prad.g_00389
OG0000000	Prag	Prau.g_01650	Prag.g_01649, Prag.g_01610
OG0000000	Praw	Prau.g_01650	Praw.g_00495, Praw.g_00457
OG0000000	Prav	Prau.g_01650	Prav.g_01698
OG0000000	Prao	Prau.g_01650	Prao.g_01518
OG0000000	Prbd	Prau.g_01650	Prbd.g_01567
OG0000000	Prbi	Prau.g_01650	Prbi.g_01710
OG0000000	Prae	Prau.g_01650	Prae.g_01581
OG0000000	Prax	Prau.g_01650	Prax.g_01606
OG0000000	Praa	Prau.g_01650	Praa.g_01599
OG0000000	Pray	Prau.g_01650	Pray.g_01602
OG0000000	Praz	Prau.g_01650	Praz.g_00920
OG0000000	Prba	Prau.g_01650	Prba.g_00268
OG0000000	Pras	Prau.g_01650	Pras.g_00471
OG0000001	Prbb	Prau.g_01394	Prbb.g_01611
OG0000001	Prbc	Prau.g_01394	Prbc.g_00588
OG0000001	Praj	Prau.g_01394	Praj.g_01549
OG0000001	Prbm	Prau.g_01394	Prbm.g_01633
OG0000001	Pral	Prau.g_01394	Pral.g_01236
OG0000001	Prat	Prau.g_01394	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Prau.g_01394	Prak.g_01302
OG0000001	Prbg	Prau.g_01394	Prbg.g_00502
OG0000001	Prap	Prau.g_01394	Prap.g_01925
OG0000001	Prbe	Prau.g_01394	Prbe.g_00400
OG0000001	Prbf	Prau.g_01394	Prbf.g_00068
OG0000001	Prbn	Prau.g_01394	Prbn.g_01213
OG0000001	Prbh	Prau.g_01394	Prbh.g_00001
OG0000001	Pram	Prau.g_01394	Pram.g_01954, Pram.g_01953
OG0000001	Syan	Prau.g_01394	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prau.g_01394	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prau.g_01394	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prau.g_01394	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prau.g_01394	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prau.g_01394	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prau.g_01394	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prau.g_01394	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prau.g_01394	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prau.g_01394	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prau.g_01394	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prau.g_01394	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prau.g_01394	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prau.g_01394	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prau.g_01394	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prau.g_01394	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prau.g_01394	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prau.g_01394	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prau.g_01394	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prau.g_01394	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prau.g_01394	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prau.g_01394	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prau.g_01394	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prau.g_01394	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prau.g_01394	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prax	Prau.g_01394	Prax.g_01878
OG0000001	Prbi	Prau.g_01394	Prbi.g_01424
OG0000001	Prao	Prau.g_01394	Prao.g_01254
OG0000001	Prav	Prau.g_01394	Prav.g_01458
OG0000001	Prag	Prau.g_01394	Prag.g_01374
OG0000001	Praw	Prau.g_01394	Praw.g_01000
OG0000001	Pras	Prau.g_01394	Pras.g_00235
OG0000001	Prad	Prau.g_01394	Prad.g_00609
OG0000001	Prac	Prau.g_01394	Prac.g_00202
OG0000001	Praq	Prau.g_01394	Praq.g_00160
OG0000001	Prar	Prau.g_01394	Prar.g_00926
OG0000001	Prbd	Prau.g_01394	Prbd.g_01779
OG0000001	Prae	Prau.g_01394	Prae.g_01353
OG0000001	Praa	Prau.g_01394	Praa.g_01351
OG0000001	Pray	Prau.g_01394	Pray.g_01844
OG0000001	Praz	Prau.g_01394	Praz.g_01154
OG0000001	Prba	Prau.g_01394	Prba.g_00211
OG0000001	Prai	Prau.g_01394	Prai.g_01235, Prai.g_01356
OG0000001	Pral	Prau.g_01267, Prau.g_01269	Pral.g_01296
OG0000001	Prbb	Prau.g_01267, Prau.g_01269	Prbb.g_01157
OG0000001	Praj	Prau.g_01267, Prau.g_01269	Praj.g_01112
OG0000001	Prbm	Prau.g_01267, Prau.g_01269	Prbm.g_01426
OG0000001	Prao	Prau.g_01267, Prau.g_01269	Prao.g_01852
OG0000001	Prbi	Prau.g_01267, Prau.g_01269	Prbi.g_01270
OG0000001	Prai	Prau.g_01267, Prau.g_01269	Prai.g_01236
OG0000001	Prad	Prau.g_01267, Prau.g_01269	Prad.g_01434, Prad.g_01994
OG0000001	Prae	Prau.g_01267, Prau.g_01269	Prae.g_01236, Prae.g_01223, Prae.g_01224
OG0000001	Prag	Prau.g_01267, Prau.g_01269	Prag.g_00764, Prag.g_01216, Prag.g_01215
OG0000001	Praw	Prau.g_01267, Prau.g_01269	Praw.g_01739, Praw.g_01951
OG0000001	Prav	Prau.g_01267, Prau.g_01269	Prav.g_00962, Prav.g_01820, Prav.g_02007
OG0000001	Prax	Prau.g_01267, Prau.g_01269	Prax.g_00522
OG0000001	Prab	Prau.g_01267, Prau.g_01269	Prab.g_00788
OG0000001	Pran	Prau.g_01267, Prau.g_01269	Pran.g_01395
OG0000001	Prac	Prau.g_01267, Prau.g_01269	Prac.g_00924
OG0000001	Prar	Prau.g_01267, Prau.g_01269	Prar.g_01202
OG0000001	Praq	Prau.g_01267, Prau.g_01269	Praq.g_01394
OG0000001	Pray	Prau.g_01267, Prau.g_01269	Pray.g_00247, Pray.g_00246
OG0000001	Praz	Prau.g_01267, Prau.g_01269	Praz.g_01939, Praz.g_01940
OG0000001	Prba	Prau.g_01267, Prau.g_01269	Prba.g_01081, Prba.g_01080
OG0000001	Prbd	Prau.g_01267, Prau.g_01269	Prbd.g_01930
OG0000001	Praa	Prau.g_01267, Prau.g_01269	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Prau.g_01267	Pras.g_00118
OG0000001	Pras	Prau.g_01269	Pras.g_00120
OG0000002	Syai	Prau.g_01402, Prau.g_00718	Syai.g_01728
OG0000002	Syam	Prau.g_01402, Prau.g_00718	Syam.g_00931
OG0000002	Syad	Prau.g_01402, Prau.g_00718	Syad.g_00619
OG0000002	Syaj	Prau.g_01402, Prau.g_00718	Syaj.g_02667
OG0000002	Syab	Prau.g_01402, Prau.g_00718	Syab.g_02285
OG0000002	Syac	Prau.g_01402, Prau.g_00718	Syac.g_01084
OG0000002	Syah	Prau.g_01402, Prau.g_00718	Syah.g_01829
OG0000002	Prbj	Prau.g_01402	Prbj.g_02517
OG0000002	Prbk	Prau.g_01402	Prbk.g_02574
OG0000002	Prbl	Prau.g_01402	Prbl.g_01582
OG0000002	Praf	Prau.g_01402	Praf.g_01631
OG0000002	Prah	Prau.g_01402	Prah.g_00562
OG0000002	Praj	Prau.g_01402	Praj.g_00832
OG0000002	Prbc	Prau.g_01402	Prbc.g_01920
OG0000002	Prbb	Prau.g_01402	Prbb.g_00844
OG0000002	Prbm	Prau.g_01402	Prbm.g_00874
OG0000002	Prak	Prau.g_01402	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Prau.g_01402	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Prau.g_01402	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Prau.g_01402	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Prau.g_01402	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Prau.g_01402	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Prau.g_01402	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Prau.g_01402	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Prau.g_01402	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Prau.g_01402	Prat.g_00977
OG0000002	Prav	Prau.g_01402	Prav.g_01466
OG0000002	Prag	Prau.g_01402	Prag.g_01382
OG0000002	Praw	Prau.g_01402	Praw.g_01009
OG0000002	Prad	Prau.g_01402	Prad.g_00601
OG0000002	Prai	Prau.g_01402	Prai.g_01363
OG0000002	Prae	Prau.g_01402	Prae.g_01361
OG0000002	Praa	Prau.g_01402	Praa.g_01359
OG0000002	Prao	Prau.g_01402	Prao.g_01246
OG0000002	Prac	Prau.g_01402	Prac.g_00210
OG0000002	Praq	Prau.g_01402	Praq.g_00168
OG0000002	Prar	Prau.g_01402	Prar.g_00918
OG0000002	Pray	Prau.g_01402	Pray.g_01836
OG0000002	Praz	Prau.g_01402	Praz.g_01146
OG0000002	Prba	Prau.g_01402	Prba.g_00203
OG0000002	Prbi	Prau.g_01402	Prbi.g_01432
OG0000002	Prax	Prau.g_01402	Prax.g_01870
OG0000002	Prbd	Prau.g_01402	Prbd.g_01771
OG0000002	Pras	Prau.g_01402	Pras.g_00243
OG0000002	Prbj	Prau.g_00718	Prbj.g_00030
OG0000002	Prbk	Prau.g_00718	Prbk.g_01649
OG0000002	Prbl	Prau.g_00718	Prbl.g_01092
OG0000002	Praf	Prau.g_00718	Praf.g_00948
OG0000002	Prah	Prau.g_00718	Prah.g_01226
OG0000002	Praj	Prau.g_00718	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Prau.g_00718	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Prau.g_00718	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Prau.g_00718	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Prau.g_00718	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Prau.g_00718	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Prau.g_00718	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Prau.g_00718	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Prau.g_00718	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Prau.g_00718	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Prau.g_00718	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Prau.g_00718	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Prau.g_00718	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Prau.g_00718	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Prau.g_00718	Prag.g_00656
OG0000002	Praw	Prau.g_00718	Praw.g_01844
OG0000002	Prav	Prau.g_00718	Prav.g_01276
OG0000002	Prab	Prau.g_00718	Prab.g_00683
OG0000002	Pran	Prau.g_00718	Pran.g_01500
OG0000002	Prai	Prau.g_00718	Prai.g_00707
OG0000002	Prac	Prau.g_00718	Prac.g_00693
OG0000002	Praq	Prau.g_00718	Praq.g_00807
OG0000002	Prar	Prau.g_00718	Prar.g_01508
OG0000002	Pras	Prau.g_00718	Pras.g_01554
OG0000002	Praa	Prau.g_00718	Praa.g_00678
OG0000002	Prae	Prau.g_00718	Prae.g_00652
OG0000002	Prax	Prau.g_00718	Prax.g_00964
OG0000002	Prbi	Prau.g_00718	Prbi.g_00681
OG0000002	Prao	Prau.g_00718	Prao.g_00116
OG0000002	Pray	Prau.g_00718	Pray.g_01085
OG0000002	Praz	Prau.g_00718	Praz.g_01652
OG0000002	Prba	Prau.g_00718	Prba.g_01639
OG0000002	Prbd	Prau.g_00718	Prbd.g_00566
OG0000002	Prad	Prau.g_00718	Prad.g_01252
OG0000004	Syaq	Prau.g_00735	Syaq.g_02603
OG0000004	Praj	Prau.g_00735	Praj.g_01396
OG0000004	Prbc	Prau.g_00735	Prbc.g_01381
OG0000004	Prbm	Prau.g_00735	Prbm.g_01483
OG0000004	Prbb	Prau.g_00735	Prbb.g_01450
OG0000004	Syan	Prau.g_00735	Syan.g_00183
OG0000004	Syar	Prau.g_00735	Syar.g_02051
OG0000004	Syas	Prau.g_00735	Syas.g_00176
OG0000004	Syao	Prau.g_00735	Syao.g_02374
OG0000004	Syae	Prau.g_00735	Syae.g_00779
OG0000004	Syac	Prau.g_00735	Syac.g_00898
OG0000004	Syah	Prau.g_00735	Syah.g_02017
OG0000004	Syam	Prau.g_00735	Syam.g_00787
OG0000004	Syai	Prau.g_00735	Syai.g_01994
OG0000004	Syaf	Prau.g_00735	Syaf.g_01455
OG0000004	Syaa	Prau.g_00735	Syaa.g_00892
OG0000004	Syad	Prau.g_00735	Syad.g_01304
OG0000004	Syaj	Prau.g_00735	Syaj.g_00441
OG0000004	Syab	Prau.g_00735	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Prau.g_00735	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Prau.g_00735	Syag.g_00988
OG0000004	Syal	Prau.g_00735	Syal.g_01809
