Orthogroup	Species	Prae	Orthologs
OG0000000	Pran	Prae.g_01222	Pran.g_00602
OG0000000	Prao	Prae.g_01222	Prao.g_01029
OG0000000	Praq	Prae.g_01222	Praq.g_00025
OG0000000	Praq	Prae.g_01222	Praq.g_01392
OG0000000	Prar	Prae.g_01222	Prar.g_01204
OG0000000	Pras	Prae.g_01222	Pras.g_00117
OG0000000	Pras	Prae.g_01222	Pras.g_00469
OG0000000	Prau	Prae.g_01222	Prau.g_01266
OG0000000	Prau	Prae.g_01222	Prau.g_01647
OG0000000	Prav	Prae.g_01222	Prav.g_01694
OG0000000	Prav	Prae.g_01222	Prav.g_01821
OG0000000	Praw	Prae.g_01222	Praw.g_00294
OG0000000	Praw	Prae.g_01222	Praw.g_00454
OG0000000	Praw	Prae.g_01222	Praw.g_00496
OG0000000	Prax	Prae.g_01222	Prax.g_00259
OG0000000	Prax	Prae.g_01222	Prax.g_01609
OG0000000	Pray	Prae.g_01222	Pray.g_00003
OG0000000	Pray	Prae.g_01222	Pray.g_01604
OG0000000	Praz	Prae.g_01222	Praz.g_00694
OG0000000	Praz	Prae.g_01222	Praz.g_00922
OG0000000	Prba	Prae.g_01222	Prba.g_00003
OG0000000	Prba	Prae.g_01222	Prba.g_00270
OG0000000	Prbd	Prae.g_01222	Prbd.g_00528
OG0000000	Prbi	Prae.g_01222	Prbi.g_01268
OG0000000	Prbi	Prae.g_01222	Prbi.g_01708
OG0000000	Prag	Prae.g_01579	Prag.g_01213
OG0000000	Prag	Prae.g_01579	Prag.g_01607
OG0000000	Prag	Prae.g_01579	Prag.g_01650
OG0000000	Prai	Prae.g_01579	Prai.g_00908
OG0000000	Prai	Prae.g_01579	Prai.g_01234
OG0000000	Prai	Prae.g_01579	Prai.g_01591
OG0000000	Prai	Prae.g_01579	Prai.g_01775
OG0000000	Pran	Prae.g_01579	Pran.g_00001
OG0000000	Pran	Prae.g_01579	Pran.g_00602
OG0000000	Prao	Prae.g_01579	Prao.g_01029
OG0000000	Praq	Prae.g_01579	Praq.g_00025
OG0000000	Praq	Prae.g_01579	Praq.g_01392
OG0000000	Prar	Prae.g_01579	Prar.g_01204
OG0000000	Pras	Prae.g_01579	Pras.g_00117
OG0000000	Pras	Prae.g_01579	Pras.g_00469
OG0000000	Prau	Prae.g_01579	Prau.g_01266
OG0000000	Prau	Prae.g_01579	Prau.g_01647
OG0000000	Prav	Prae.g_01579	Prav.g_01694
OG0000000	Prav	Prae.g_01579	Prav.g_01821
OG0000000	Praw	Prae.g_01579	Praw.g_00294
OG0000000	Praw	Prae.g_01579	Praw.g_00454
OG0000000	Praw	Prae.g_01579	Praw.g_00496
OG0000000	Prax	Prae.g_01579	Prax.g_00259
OG0000000	Prax	Prae.g_01579	Prax.g_01609
OG0000000	Pray	Prae.g_01579	Pray.g_00003
OG0000000	Pray	Prae.g_01579	Pray.g_01604
OG0000000	Praz	Prae.g_01579	Praz.g_00694
OG0000000	Praz	Prae.g_01579	Praz.g_00922
OG0000000	Prba	Prae.g_01579	Prba.g_00003
OG0000000	Prba	Prae.g_01579	Prba.g_00270
OG0000000	Prbd	Prae.g_01579	Prbd.g_00528
OG0000000	Prbi	Prae.g_01579	Prbi.g_01268
OG0000000	Prbi	Prae.g_01579	Prbi.g_01708
OG0000000	Praj	Prae.g_01300	Praj.g_01267
OG0000000	Prbb	Prae.g_01300	Prbb.g_01313
OG0000000	Praf	Prae.g_01300	Praf.g_01039, Praf.g_01042
OG0000000	Prah	Prae.g_01300	Prah.g_01154, Prah.g_01152
OG0000000	Prab	Prae.g_01300	Prab.g_01606
OG0000000	Pran	Prae.g_01300	Pran.g_00593
OG0000000	Praw	Prae.g_01300	Praw.g_00472
OG0000000	Prav	Prae.g_01300	Prav.g_01730, Prav.g_01715
OG0000000	Prag	Prae.g_01300	Prag.g_01626
OG0000000	Prao	Prae.g_01300	Prao.g_01528, Prao.g_01297
OG0000000	Praa	Prae.g_01300	Praa.g_01297
OG0000000	Prax	Prae.g_01300	Prax.g_01920
OG0000000	Prbd	Prae.g_01300	Prbd.g_01836
OG0000000	Prad	Prae.g_01300	Prad.g_00349
OG0000000	Prbi	Prae.g_01300	Prbi.g_01370
OG0000000	Prac	Prae.g_01308	Prac.g_00290
OG0000000	Praq	Prae.g_01308	Praq.g_00028
OG0000000	Prar	Prae.g_01308	Prar.g_00727
OG0000000	Prai	Prae.g_01308	Prai.g_01314
OG0000000	Prab	Prae.g_01308	Prab.g_01308
OG0000000	Pran	Prae.g_01308	Pran.g_00894
OG0000000	Prau	Prae.g_01308	Prau.g_01350
OG0000000	Pray	Prae.g_01308	Pray.g_01890
OG0000000	Praz	Prae.g_01308	Praz.g_01200
OG0000000	Prba	Prae.g_01308	Prba.g_01172
OG0000000	Pras	Prae.g_01308	Pras.g_00182
OG0000000	Prav	Prae.g_01308	Prav.g_01413
OG0000000	Praa	Prae.g_01308	Praa.g_01298
OG0000000	Prag	Prae.g_01308	Prag.g_01333
OG0000000	Prao	Prae.g_01308	Prao.g_01296
OG0000000	Praw	Prae.g_01308	Praw.g_00959
OG0000000	Prax	Prae.g_01308	Prax.g_01919
OG0000000	Prbd	Prae.g_01308	Prbd.g_01835
OG0000000	Prbi	Prae.g_01308	Prbi.g_01371
OG0000000	Prad	Prae.g_01308	Prad.g_00350
OG0000000	Prai	Prae.g_01581	Prai.g_01596
OG0000000	Pras	Prae.g_01581	Pras.g_00471
OG0000000	Prau	Prae.g_01581	Prau.g_01650
OG0000000	Prad	Prae.g_01581	Prad.g_00389
OG0000000	Prag	Prae.g_01581	Prag.g_01649, Prag.g_01610
OG0000000	Praw	Prae.g_01581	Praw.g_00495, Praw.g_00457
OG0000000	Prav	Prae.g_01581	Prav.g_01698
OG0000000	Pray	Prae.g_01581	Pray.g_01602
OG0000000	Praz	Prae.g_01581	Praz.g_00920
OG0000000	Prba	Prae.g_01581	Prba.g_00268
OG0000000	Prao	Prae.g_01581	Prao.g_01518
OG0000000	Prbd	Prae.g_01581	Prbd.g_01567
OG0000000	Prbi	Prae.g_01581	Prbi.g_01710
OG0000000	Praa	Prae.g_01581	Praa.g_01599
OG0000000	Prax	Prae.g_01581	Prax.g_01606
OG0000001	Prbb	Prae.g_01353	Prbb.g_01611
OG0000001	Prbc	Prae.g_01353	Prbc.g_00588
OG0000001	Praj	Prae.g_01353	Praj.g_01549
OG0000001	Prbm	Prae.g_01353	Prbm.g_01633
OG0000001	Pral	Prae.g_01353	Pral.g_01236
OG0000001	Prat	Prae.g_01353	Prat.g_01285, Prat.g_01286
OG0000001	Prak	Prae.g_01353	Prak.g_01302
OG0000001	Prbg	Prae.g_01353	Prbg.g_00502
OG0000001	Prap	Prae.g_01353	Prap.g_01925
OG0000001	Prbe	Prae.g_01353	Prbe.g_00400
OG0000001	Prbf	Prae.g_01353	Prbf.g_00068
OG0000001	Prbn	Prae.g_01353	Prbn.g_01213
OG0000001	Prbh	Prae.g_01353	Prbh.g_00001
OG0000001	Pram	Prae.g_01353	Pram.g_01954, Pram.g_01953
OG0000001	Syan	Prae.g_01353	Syan.g_02267, Syan.g_02266, Syan.g_01149, Syan.g_02528
OG0000001	Syak	Prae.g_01353	Syak.g_00342, Syak.g_02139, Syak.g_02138, Syak.g_00275, Syak.g_00579
OG0000001	Syam	Prae.g_01353	Syam.g_00946, Syam.g_02177, Syam.g_02178, Syam.g_00929
OG0000001	Syad	Prae.g_01353	Syad.g_00628, Syad.g_02863, Syad.g_02862, Syad.g_02864, Syad.g_02865, Syad.g_01238, Syad.g_00611
OG0000001	Syaj	Prae.g_01353	Syaj.g_02674, Syaj.g_01948, Syaj.g_01947, Syaj.g_01949, Syaj.g_01952, Syaj.g_01950, Syaj.g_02660
OG0000001	Syae	Prae.g_01353	Syae.g_02061, Syae.g_01416, Syae.g_01417, Syae.g_02055
OG0000001	Syac	Prae.g_01353	Syac.g_02154, Syac.g_00341, Syac.g_00340, Syac.g_02169
OG0000001	Syah	Prae.g_01353	Syah.g_00726, Syah.g_01516, Syah.g_00040, Syah.g_00041, Syah.g_00710
OG0000001	Syaf	Prae.g_01353	Syaf.g_01640, Syaf.g_00846, Syaf.g_00845, Syaf.g_01634
OG0000001	Syai	Prae.g_01353	Syai.g_01716, Syai.g_01197, Syai.g_02594, Syai.g_00891, Syai.g_02595, Syai.g_01729
OG0000001	Prbj	Prae.g_01353	Prbj.g_00672, Prbj.g_00169, Prbj.g_01549, Prbj.g_02662, Prbj.g_02690
OG0000001	Prbk	Prae.g_01353	Prbk.g_01196, Prbk.g_00170, Prbk.g_00561, Prbk.g_02701, Prbk.g_00630
OG0000001	Prbl	Prae.g_01353	Prbl.g_00725, Prbl.g_00121, Prbl.g_02599, Prbl.g_00808, Prbl.g_02598, Prbl.g_02578
OG0000001	Praf	Prae.g_01353	Praf.g_01895, Praf.g_00818, Praf.g_01896, Praf.g_01031, Praf.g_02422, Praf.g_01293
OG0000001	Prah	Prae.g_01353	Prah.g_00324, Prah.g_01343, Prah.g_01159, Prah.g_02270, Prah.g_00896
OG0000001	Syag	Prae.g_01353	Syag.g_00575, Syag.g_01942, Syag.g_01943, Syag.g_00520
OG0000001	Syab	Prae.g_01353	Syab.g_01549, Syab.g_02553, Syab.g_02555, Syab.g_01509, Syab.g_01510, Syab.g_00673
OG0000001	Syal	Prae.g_01353	Syal.g_02193, Syal.g_02215, Syal.g_00874, Syal.g_01184
OG0000001	Syar	Prae.g_01353	Syar.g_00069, Syar.g_00070, Syar.g_02229
OG0000001	Syao	Prae.g_01353	Syao.g_00314, Syao.g_02557, Syao.g_02556, Syao.g_01317, Syao.g_02558
OG0000001	Syat	Prae.g_01353	Syat.g_02910, Syat.g_02911, Syat.g_02908, Syat.g_02909, Syat.g_01540, Syat.g_00878
OG0000001	Syaq	Prae.g_01353	Syaq.g_01436, Syaq.g_00118, Syaq.g_01435, Syaq.g_00115, Syaq.g_01434, Syaq.g_02178, Syaq.g_02413
OG0000001	Syaa	Prae.g_01353	Syaa.g_02435, Syaa.g_02438, Syaa.g_02437, Syaa.g_02436, Syaa.g_02439, Syaa.g_02329
OG0000001	Syap	Prae.g_01353	Syap.g_00785, Syap.g_02195, Syap.g_02194, Syap.g_02201, Syap.g_02615, Syap.g_00399
OG0000001	Syas	Prae.g_01353	Syas.g_00966, Syas.g_00967, Syas.g_00093, Syas.g_02373
OG0000001	Prax	Prae.g_01353	Prax.g_01878
OG0000001	Prbi	Prae.g_01353	Prbi.g_01424
OG0000001	Prao	Prae.g_01353	Prao.g_01254
OG0000001	Prav	Prae.g_01353	Prav.g_01458
OG0000001	Prag	Prae.g_01353	Prag.g_01374
OG0000001	Praw	Prae.g_01353	Praw.g_01000
OG0000001	Pras	Prae.g_01353	Pras.g_00235
OG0000001	Prau	Prae.g_01353	Prau.g_01394
OG0000001	Prad	Prae.g_01353	Prad.g_00609
OG0000001	Pray	Prae.g_01353	Pray.g_01844
OG0000001	Praz	Prae.g_01353	Praz.g_01154
OG0000001	Prba	Prae.g_01353	Prba.g_00211
OG0000001	Prai	Prae.g_01353	Prai.g_01235, Prai.g_01356
OG0000001	Prac	Prae.g_01353	Prac.g_00202
OG0000001	Praq	Prae.g_01353	Praq.g_00160
OG0000001	Prar	Prae.g_01353	Prar.g_00926
OG0000001	Prbd	Prae.g_01353	Prbd.g_01779
OG0000001	Praa	Prae.g_01353	Praa.g_01351
OG0000001	Pral	Prae.g_01236, Prae.g_01223, Prae.g_01224	Pral.g_01296
OG0000001	Prbb	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prbb.g_01157
OG0000001	Praj	Prae.g_01236, Prae.g_01223, Prae.g_01224	Praj.g_01112
OG0000001	Prbm	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prbm.g_01426
OG0000001	Prao	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prao.g_01852
OG0000001	Prbi	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prbi.g_01270
OG0000001	Prai	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prai.g_01236
OG0000001	Prad	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prad.g_01434, Prad.g_01994
OG0000001	Prbd	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prbd.g_01930
OG0000001	Praa	Prae.g_01236, Prae.g_01223, Prae.g_01224	Praa.g_01220, Praa.g_01222
OG0000001	Pras	Prae.g_01236, Prae.g_01223, Prae.g_01224	Pras.g_00118, Pras.g_00120
OG0000001	Prau	Prae.g_01236, Prae.g_01223, Prae.g_01224	Prau.g_01267, Prau.g_01269
OG0000001	Prag	Prae.g_01236	Prag.g_00764
OG0000001	Praw	Prae.g_01236	Praw.g_01739
OG0000001	Prav	Prae.g_01236	Prav.g_00962
OG0000001	Prax	Prae.g_01236	Prax.g_00522
OG0000001	Prab	Prae.g_01236	Prab.g_00788
OG0000001	Pran	Prae.g_01236	Pran.g_01395
OG0000001	Prac	Prae.g_01223, Prae.g_01224	Prac.g_00924
OG0000001	Prar	Prae.g_01223, Prae.g_01224	Prar.g_01202
OG0000001	Praq	Prae.g_01223, Prae.g_01224	Praq.g_01394
OG0000001	Pray	Prae.g_01223, Prae.g_01224	Pray.g_00247, Pray.g_00246
OG0000001	Praz	Prae.g_01223, Prae.g_01224	Praz.g_01939, Praz.g_01940
OG0000001	Prba	Prae.g_01223, Prae.g_01224	Prba.g_01081, Prba.g_01080
OG0000001	Praw	Prae.g_01223, Prae.g_01224	Praw.g_01951
OG0000001	Prag	Prae.g_01223, Prae.g_01224	Prag.g_01216, Prag.g_01215
OG0000001	Prav	Prae.g_01223, Prae.g_01224	Prav.g_01820, Prav.g_02007
OG0000002	Syai	Prae.g_01361, Prae.g_00652	Syai.g_01728
OG0000002	Syam	Prae.g_01361, Prae.g_00652	Syam.g_00931
OG0000002	Syad	Prae.g_01361, Prae.g_00652	Syad.g_00619
OG0000002	Syaj	Prae.g_01361, Prae.g_00652	Syaj.g_02667
OG0000002	Syab	Prae.g_01361, Prae.g_00652	Syab.g_02285
OG0000002	Syac	Prae.g_01361, Prae.g_00652	Syac.g_01084
OG0000002	Syah	Prae.g_01361, Prae.g_00652	Syah.g_01829
OG0000002	Prbj	Prae.g_01361	Prbj.g_02517
OG0000002	Prbk	Prae.g_01361	Prbk.g_02574
OG0000002	Prbl	Prae.g_01361	Prbl.g_01582
OG0000002	Praf	Prae.g_01361	Praf.g_01631
OG0000002	Prah	Prae.g_01361	Prah.g_00562
OG0000002	Praj	Prae.g_01361	Praj.g_00832
OG0000002	Prbc	Prae.g_01361	Prbc.g_01920
OG0000002	Prbb	Prae.g_01361	Prbb.g_00844
OG0000002	Prbm	Prae.g_01361	Prbm.g_00874
OG0000002	Prak	Prae.g_01361	Prak.g_00908, Prak.g_00913
OG0000002	Prap	Prae.g_01361	Prap.g_00720, Prap.g_00715
OG0000002	Prbe	Prae.g_01361	Prbe.g_01285, Prbe.g_01290
OG0000002	Prbf	Prae.g_01361	Prbf.g_01182, Prbf.g_01177
OG0000002	Prbg	Prae.g_01361	Prbg.g_01222, Prbg.g_01227
OG0000002	Prbn	Prae.g_01361	Prbn.g_01483, Prbn.g_01478
OG0000002	Pram	Prae.g_01361	Pram.g_00873, Pram.g_00879
OG0000002	Prbh	Prae.g_01361	Prbh.g_01016, Prbh.g_01022
OG0000002	Pral	Prae.g_01361	Pral.g_01549, Pral.g_01554
OG0000002	Prat	Prae.g_01361	Prat.g_00977
OG0000002	Prav	Prae.g_01361	Prav.g_01466
OG0000002	Prag	Prae.g_01361	Prag.g_01382
OG0000002	Praw	Prae.g_01361	Praw.g_01009
OG0000002	Prad	Prae.g_01361	Prad.g_00601
OG0000002	Prai	Prae.g_01361	Prai.g_01363
OG0000002	Pras	Prae.g_01361	Pras.g_00243
OG0000002	Prau	Prae.g_01361	Prau.g_01402
OG0000002	Prax	Prae.g_01361	Prax.g_01870
OG0000002	Prbd	Prae.g_01361	Prbd.g_01771
OG0000002	Pray	Prae.g_01361	Pray.g_01836
OG0000002	Praz	Prae.g_01361	Praz.g_01146
OG0000002	Prba	Prae.g_01361	Prba.g_00203
OG0000002	Prbi	Prae.g_01361	Prbi.g_01432
OG0000002	Prac	Prae.g_01361	Prac.g_00210
OG0000002	Praq	Prae.g_01361	Praq.g_00168
OG0000002	Prar	Prae.g_01361	Prar.g_00918
OG0000002	Praa	Prae.g_01361	Praa.g_01359
OG0000002	Prao	Prae.g_01361	Prao.g_01246
OG0000002	Prbj	Prae.g_00652	Prbj.g_00030
OG0000002	Prbk	Prae.g_00652	Prbk.g_01649
OG0000002	Prbl	Prae.g_00652	Prbl.g_01092
OG0000002	Praf	Prae.g_00652	Praf.g_00948
OG0000002	Prah	Prae.g_00652	Prah.g_01226
OG0000002	Praj	Prae.g_00652	Praj.g_01489, Praj.g_01488, Praj.g_01493, Praj.g_01487, Praj.g_01492, Praj.g_00670
OG0000002	Prbb	Prae.g_00652	Prbb.g_01546, Prbb.g_01545, Prbb.g_01550, Prbb.g_01544, Prbb.g_01549, Prbb.g_00683
OG0000002	Prbm	Prae.g_00652	Prbm.g_01578, Prbm.g_01577, Prbm.g_01582, Prbm.g_01576, Prbm.g_01581, Prbm.g_00712
OG0000002	Prbc	Prae.g_00652	Prbc.g_01475, Prbc.g_01474, Prbc.g_01479, Prbc.g_01473, Prbc.g_01478, Prbc.g_01759
OG0000002	Pral	Prae.g_00652	Pral.g_01340, Pral.g_00430, Pral.g_01342, Pral.g_01337, Pral.g_01052, Pral.g_01764
OG0000002	Prat	Prae.g_00652	Prat.g_01184, Prat.g_01487, Prat.g_01182, Prat.g_01187, Prat.g_01462, Prat.g_00751
OG0000002	Prak	Prae.g_00652	Prak.g_01202, Prak.g_01323, Prak.g_01200, Prak.g_01207, Prak.g_01494, Prak.g_00805
OG0000002	Prap	Prae.g_00652	Prap.g_00486, Prap.g_01946, Prap.g_00484, Prap.g_00491, Prap.g_00224, Prap.g_00823
OG0000002	Prbe	Prae.g_00652	Prbe.g_01579, Prbe.g_00379, Prbe.g_01577, Prbe.g_01584, Prbe.g_00208, Prbe.g_00452
OG0000002	Prbf	Prae.g_00652	Prbf.g_00888, Prbf.g_00089, Prbf.g_00890, Prbf.g_00883, Prbf.g_00260, Prbf.g_01285
OG0000002	Prbg	Prae.g_00652	Prbg.g_01516, Prbg.g_00523, Prbg.g_01514, Prbg.g_01521, Prbg.g_00694, Prbg.g_01119
OG0000002	Prbn	Prae.g_00652	Prbn.g_01159, Prbn.g_01234, Prbn.g_01161, Prbn.g_01154, Prbn.g_00879, Prbn.g_01586
OG0000002	Pram	Prae.g_00652	Pram.g_01170, Pram.g_01471, Pram.g_01168, Pram.g_01174, Pram.g_01278, Pram.g_00768
OG0000002	Prbh	Prae.g_00652	Prbh.g_01313, Prbh.g_00006, Prbh.g_01311, Prbh.g_01317, Prbh.g_00199, Prbh.g_00912
OG0000002	Prag	Prae.g_00652	Prag.g_00656
OG0000002	Praw	Prae.g_00652	Praw.g_01844
OG0000002	Prav	Prae.g_00652	Prav.g_01276
OG0000002	Prab	Prae.g_00652	Prab.g_00683
OG0000002	Pran	Prae.g_00652	Pran.g_01500
OG0000002	Prai	Prae.g_00652	Prai.g_00707
OG0000002	Prac	Prae.g_00652	Prac.g_00693
OG0000002	Praq	Prae.g_00652	Praq.g_00807
OG0000002	Prar	Prae.g_00652	Prar.g_01508
OG0000002	Pras	Prae.g_00652	Pras.g_01554
OG0000002	Prau	Prae.g_00652	Prau.g_00718
OG0000002	Prao	Prae.g_00652	Prao.g_00116
OG0000002	Pray	Prae.g_00652	Pray.g_01085
OG0000002	Praz	Prae.g_00652	Praz.g_01652
OG0000002	Prba	Prae.g_00652	Prba.g_01639
OG0000002	Prbd	Prae.g_00652	Prbd.g_00566
OG0000002	Prad	Prae.g_00652	Prad.g_01252
OG0000002	Praa	Prae.g_00652	Praa.g_00678
OG0000002	Prax	Prae.g_00652	Prax.g_00964
OG0000002	Prbi	Prae.g_00652	Prbi.g_00681
OG0000004	Syaq	Prae.g_00669	Syaq.g_02603
OG0000004	Praj	Prae.g_00669	Praj.g_01396
OG0000004	Prbc	Prae.g_00669	Prbc.g_01381
OG0000004	Prbm	Prae.g_00669	Prbm.g_01483
OG0000004	Prbb	Prae.g_00669	Prbb.g_01450
OG0000004	Syan	Prae.g_00669	Syan.g_00183
OG0000004	Syar	Prae.g_00669	Syar.g_02051
OG0000004	Syas	Prae.g_00669	Syas.g_00176
OG0000004	Syao	Prae.g_00669	Syao.g_02374
OG0000004	Syae	Prae.g_00669	Syae.g_00779
OG0000004	Syac	Prae.g_00669	Syac.g_00898
OG0000004	Syah	Prae.g_00669	Syah.g_02017
OG0000004	Syam	Prae.g_00669	Syam.g_00787
OG0000004	Syai	Prae.g_00669	Syai.g_01994
OG0000004	Syaf	Prae.g_00669	Syaf.g_01455
OG0000004	Syaa	Prae.g_00669	Syaa.g_00892
OG0000004	Syad	Prae.g_00669	Syad.g_01304
OG0000004	Syaj	Prae.g_00669	Syaj.g_00441
OG0000004	Syab	Prae.g_00669	Syab.g_00549, Syab.g_01193
OG0000004	Syak	Prae.g_00669	Syak.g_01219, Syak.g_00720
OG0000004	Syag	Prae.g_00669	Syag.g_00988
OG0000004	Syal	Prae.g_00669	Syal.g_01809
OG0000004	Prbj	Prae.g_00669	Prbj.g_00754
OG0000004	Prbk	Prae.g_00669	Prbk.g_01760
OG0000004	Prbl	Prae.g_00669	Prbl.g_00021
